titulo;imagen;comensales;duracion;dificultad;ingredientes;pasos;nombre_categoria
Patatas con chorizo: la receta que siempre sale bien;https://images.hola.com/imagenes/cocina/recetas/20220112202723/patatas-con-chorizo-faciles/1-39-557/patatas-chorizo-c.jpg;4 COMENSALES;45min;Fácil;['1 kilogramo de Patatas', '2 Dientes de ajo (si son pequeños, tres)', '1 Cebolla', '250 g de Chorizo extra en barra', '3 Pimientos choriceros (unos 50 gramos)', '1 cucharadita de Pimentón dulce', '1 Tomate mediano', '3 Pimientos del piquillo', '2 Cayenas (opcional)', 'Agua', 'Sal', 'Aceite de oliva virgen extra'];"['Pelar los dientes de ajo y picarlos finamente.', 'Pelar la cebolla y picarla también muy finita.', 'Lavar las patatas para retirar cualquier exceso de tierra, pelarlas y trocearlas en chachitos chascándolas (no cortándolas). Para chascarlas lo que debemos hacer es hundir la hoja de cuchillo en la patata más o menos hasta la mitad del cacho que queremos cortar, y después girar la muñeca hacia dentro para arrancar el resto (es decir, no cortar cada cacho hasta el final, sino comenzar cortando y terminar arrancando). Este proceso es importante porque, de esta manera, la patata soltará más almidón a medida que se va cocinando, lo cual favorecerá que la salsa del guiso quede más espesita y ligada.', 'Trocear el chorizo en cachos de 3 o 4 cm (si lo prefieres, puedes cortarlo en cachos de tamaño desigual: unos más grandes, otros en rodajas…).', 'Pelar el tomate y picarlo fino.', 'Picar muy finos los pimientos de piquillo (pueden ser otros pimientos rojos en conserva) de manera que queden casi como si fuera un puré grueso.', 'Poner agua en un cazo no muy grande y hervir los pimientos choriceros. Dejar 4 o 5 minutos hasta que se hidraten (verás cómo se van hinchando). Tras ese tiempo, retirar el cazo del fuego y dejar que los pimientos se templen (sin sacarlos del agua).', 'Cuando estén templados, sacarlos de cazo, cortarlos de manera longitudinal y con una puntilla o cuchillo ir retirando la carne del interior y reservarla.', 'No tirar el agua donde los hemos hervido, porque la usaremos más adelante.', 'Una vez tenemos ya listos todos los ingredientes, arrancamos el cocinado poniendo en una cazuela 3 o 4 cucharadas de aceite de oliva virgen extra a fuego medio-alto.', 'Cuando esté caliente el aceite, echar los ajos picados y remover. Seguidamente añadir la cebolla picadita y que se empiece a rehogar.', 'Cuando la cebolla esté ya transparente, añadir los cachos de chorizo y remover todo, dejando cocinar un par de minutos.', 'A continuación, echar la carne de pimiento choricero y remover.', 'Después, echar el pimiento rojo picado, el tomate picado y mezclar hasta que queden integrados también.', 'Echamos ahora el pimentón y removemos sin dejar que se queme. Seguidamente añadimos ya las patatas, moviendo todo bien para que éstas queden bien impregnadas de todos los ingredientes.', 'Si te gusta el picante, éste es el momento de echar un par de cayenas (sin abrir, ya que luego las retiraremos; la idea es que den un toque picante pero no en exceso).', 'Por último, añadimos el agua sobrante del hervido de los pimientos choriceros que habíamos reservado (unos 350 ml) y sumamos agua del grifo hasta cubrir las patatas (uno o dos dedos por encima).', 'Salamos al gusto y dejamos cocinar unos 20-30 minutos a fuego medio (el tiempo irá en función del tamaño y calidad de las patatas). El guiso deberá hervir suavemente, no de manera muy arrebatada.', 'Pasados unos 15 minutos de cocinado podemos retirar las cayenas en caso de haberlas añadido.', 'Servir las patatas bien calentitas, repartiendo al menos un cacho de chorizo en cada plato.', 'Consejo: Si no dispones de mucho tiempo o no te resulta fácil encontrar pimientos choriceros, recuerda que en el mercado puedes adquirir botes de ‘Carne de pimiento choricero’. Con añadir 2 o 3 cucharaditas al guiso directamente (en sustitución de la carne resultante del hervido de los pimientos) será suficiente.']";patatas
Wellington de salmón con espinacas y puré de patata;https://images.hola.com/imagenes/cocina/recetas/20211216201389/wellington-salmon-espinacas-pure-patata/1-31-635/wellington-salmon-age-z.jpg;4 COMENSALES;45min;Fácil;['1 lomo de Salmón 600 gramos limpio', '1 lámina de Masa de hojaldre', '200 g de Espinacas', '200 g de Puré de patatas', '1 unidad de Huevo', 'Sal', 'Pimienta', 'Ensalada para acompañar', 'Mayonesa para acompañar'];['Pon agua a hervir en un cazo, echa sal y las espinacas y cuece 4 minutos, escurre bien.', 'Precalienta el horno a 180 grados.', 'Extiende la lámina de hojaldre y coloca las hojas de espinaca por encima.', 'Añade el puré de patata y extiéndelo bien.', 'Salpimenta el salmón y hazlo vuelta para colocarlo encima del puré de patata.', 'Enrolla bien el hojaldre metiendo por dentro los bordes de los extremos.', 'Dale la vuelta y colócalo en una fuente de horno forrada con papel sulfurizado.', 'Pinta el hojaldre con el huevo batido para que se dore bien en el horno.', 'Introduce en el horno a 180º y cuece durante 25 minutos, hasta que la superficie quede bien doradita.', 'Sirve con un poco de ensalada y de salsa mayonesa. Decora con alguna flor y/o hierba aromática.'];patatas
Guiso de patatas y chorizo;https://images.hola.com/imagenes/cocina/recetas/20211202200717/guiso-patatas-chorizo/1-27-237/guiso-patatas-arguinano-c.jpg;4 COMENSALES;45min;Fácil;['3 Patatas', '200 g de Chorizo fresco', '1 Cebolla', '2 dientes de Ajo', 'Aceite de oliva virgen extra', '1 hoja de Laurel', '1 Guindilla', '1 cucharadita de Pimentón', 'Perejil', 'Sal'];['Pela la cebolla, córtala en dados y ponla a rehogar en una cazuela con un chorrito de aceite.', 'Pela los dientes de ajo, córtalos en dados y añádelos. Rehoga durante 5-6 minutos.', 'Corta el chorizo en rodajas, agrégalo a la cazuela y rehógalo un poco.', 'Pela las patatas, cáscalas e incorpóralas.', 'Añade también la hoja de laurel, la guindilla cortada en dos y el pimentón. Cubre con agua y sazona.', 'Cocina las patatas a fuego medio durante 35-40 minutos.', 'Decora los platos con unas hojas de perejil y sirve.', 'Consejo: Para que las patatas suelten la fécula y engorden la salsa es importante cascarlas o triscarlas (como dirían en La Rioja).'];patatas
Patatas 'a lo pobre';https://images.hola.com/imagenes/cocina/recetas/20211117199810/patatas-a-lo-pobre-receta/1-21-74/patatas-pobre-c.jpg;4 COMENSALES;30min;Fácil;['2 Patatas grandes (o 3 medianas)', '1 Pimiento verde grande', '1 Cebolla grande', '2 dientes de Ajo', 'Aceite de oliva virgen extra', 'Sal'];['Pelar y picar los ajos.', 'Pelar y cortar la cebolla en juliana fina.', 'Lavar el pimiento, retirar el rabito y las semillas y cortar en cachitos (no excesivamente pequeños).', 'Pelar las patatas, cortarlas en rodajas de 0,5 cm de grosor aproximadamente.', 'Poner en un recipiente grande las patatas, con el pimiento, la cebolla, y echar sal al gusto.', 'Poner a calentar a fuego intenso una sartén grande antiadherente con aceite de oliva -mejor si es virgen extra- hasta cubrir bien el fondo (un dedo, dedo y medio más o menos).', 'Cuando esté caliente echamos el ajo picado, dejamos que se cocine (cuidado que no se queme) y cuando empieza a dorarse un poquito echamos la mezcla de patata, pimiento y cebolla.', 'Dejamos cocinar a fuego intenso unos 5 minutos, mientras removemos con suavidad, y pasado ese tiempo, bajamos la intensidad del fuego (a fuego bajo-medio) y dejamos cocinar unos 15-20 minutos.', 'Cuando las patatas estén hechas (blanditas) las retiramos con ayuda de una espumadera (el exceso de aceite quedará así en la sartén)… ¡y listo!'];patatas
Hamburguesas de atún, brócoli y patata;https://images.hola.com/imagenes/cocina/recetas/20211110199309/hamburguesas-atun-brocoli-patata/1-17-884/hamburguesasatunz-z.jpg;2 COMENSALES;35min;Fácil;['200 g de Patatas', '200 g de Brócoli', '2 latas de Atún', '1 unidad de Huevo', '2 cs de Harina de avena', 'Sal', 'Pimienta negra', 'Ajo seco molido', 'Cebolla en polvo', 'Aceite de oliva'];['Pela y corta la patata. Trocea el brócoli y pon a hervir en un cazo con agua.', 'Hierve unos minutos hasta que estén tiernos pero no demasiado.', 'Escurre y echa en un bol.', 'Añade el atún bienn escurrido, el huevo y la harina.', 'Mezcla e integra todo muy bien con la ayuda de un tenedor. Se puede hacer con un procesador, pero hay que tener cuidado de no dejar la mezcla demasiado líquida.', 'Agrega sal y especias al gusto.', 'Haz bolitas y aplasta un poco para darles forma de hamburguesas.', 'Cocina por las dos caras en una sartén previamente engrasada, o coloca sobre la sartén un trozo de papel vegetal para evitar que se peguen.', 'También puedes cocinarlas en el horno  unos 8 minutos a 180 ºC o en una freidora sin aceite.'];patatas
Patatas revolconas con torreznos;https://images.hola.com/imagenes/cocina/recetas/20211101198804/patatas-revolconas-torreznos/1-14-668/revolconas-torrez-age-c.jpg;4 COMENSALES;40min;Fácil;['1 kilogramo de Patatas', '300 g de Torreznos', '1 Cucharada rasa de Pimentón dulce', '1 cucharadita de Pimentón picante', '3 dientes de Ajo', 'Aceite de oliva'];"['Lavamos las patatas y las ponemos a cocer en abundante agua con un poco de sal. El tiempo de cocción de la patata dependerá de su tamaño (debemos intentar que las patatas tengan un tamaño similar, así tardarán el mismo tiempo en cocerse). Si no son muy grandes, en unos 20-25 minutos estarán listas. Cuando puedas atravesarlas suavemente con un cuchillo, estarán listas para retirar del fuego (si tienes prisa, también puedes cocerlas previamente peladas y troceadas; así tiempo de cocción será inferior).', 'Una vez cocidas, las pelamos y troceamos. Diponemos los trozos en un recipiente y, con la ayuda de un tenedor, las vamos chafando -aplastando- hasta conseguir un puré grueso (pueden quedar cachitos visibles de patata). Reservamos.', ""En una sartén grande y honda freímos los torreznos (panceta de cerdo adobada, cortada en cachitos de unos 2 cm) en aceite suficiente como para cubrir todo el fondo de la sartén (como un dedo de profundidad). Aquí es importante que la piel de la panceta esté bien seca, de esta forma la corteza suflará al freír y quedará mucho más crujiente. 'Tips' para la fritura: Coloca los torreznos con la piel hacia abajo y frie a fuego suave, hasta que en la piel vayan apareciendo las clásicas burbujitas, durante unos 20 minutos. Cuando la piel haya suflado sube el fuego y tumba los torreznos para que se frían bien. Cocina unos 10 minutos minutos más por cada lado y listo."", 'Una vez fritos, retiramos los torreznos en papel absorbente de cocina y reservamos.', 'En la misma sartén, sofreímos los ajos (previamente pelados y picados) en el aceite donde hemos cocinado los torreznos. Si quieres enfatizar el picante, puedes añadir también una cayena picada.', 'Cuando los ajos estén doraditos, retiramos la sartén del fuego, añadimos los dos tipos de pimentón, y removemos con cuidado para que se nos queme (si no amargará).', 'Añadimos a la sartén las patatas chafadas, lo mezclamos todo bien y lo ponemos a punto de sal.', 'Ponemos las patatas en un plato o una cazuela de barro (pueden ser también cazuelitas individuales) y le añadimos por encima los torreznitos que habíamos reservado.']";patatas
'Patatas Bombay' (al estilo indio);https://images.hola.com/imagenes/cocina/recetas/20211025198415/patatas-bombay-estilo-indio/1-12-91/bombay-patatas-c.jpg;4 COMENSALES;25min;Fácil;['4 Patatas medianas', 'Aceite de girasol', '1 cucharada de Semillas de comino', '1 Cebolla', '1 Cucharada rasa de Cúrcuma en polvo', '1 Cucharada rasa de Cilantro en polvo', '1 Cucharada rasa de Comino molido en polvo', '1 Cucharada rasa de Chile en polvo', 'Sal', '0.5 cucharadita de Pasta de jengibre y ajo (opcional)', 'Sal', 'Zumo de limón', 'Cilantro fresco'];['Cocemos en abundante agua las patatas. El tiempo dependerá del tamaño (15-20 minutos), pero no deberán cocinarse demasiado. Cuando puedas atravesarlas con un cuchillo, estarán listas para retirar del fuego (no queremos que después, al cortarlas, se deshagan). Las pelamos y las cortamos en cubos más o menos iguales. Reservamos.', 'En una sartén grande o wok ponemos a calentar el 3 o 4 cucharadas de aceite a fuego medio.', 'Cuando esté caliente añadimos las semillas de comino y dejamos unos segundos hasta empiecen a soltar su característica fragancia.', 'Añadimos a continuación la cebolla bien picadita, removemos y dejamos cocinar hasta que empiece a estar tierna y ligeramente dorada.', 'Añadimos la ‘Pasta de jengibre y ajo’ ( ‘Ginger Garlic Paste’), removemos bien y dejamos seguir cocinando. Se trata de un ingrediente muy usado en la cocina de India. Pero si no lo encuentras puedes sustituirlo por una pizca de jengibre rallado y una pizca cucharada de ajo en polvo.', 'Es el momento de añadir las especias en polvo: la cúrcuma, el cilantro, el comino y el chile. La cantidad de éste último variará en función del grado de picante que te guste. Puedes añadir un poquito menos o un poquito más. Para quienes disfruten mucho del picante, se puede añadir, además, un chile verde picadito junto con la cebolla.', 'Añadimos también una pizca de sal y removemos todo bien comprobando que las especias no se queman.', 'Añadimos las patatas cocidas que habíamos reservado. Removemos bien, con delicadeza, para que la patata no se rompa. Dejamos cocinar 4-5 minutos. Añadimos el zumo de lima, removemos un poco.', 'Finalmente, espolvoreamos con hojas frescas de cilantro picado.'];patatas
Filetes de barbo frito con puré de patata a las finas hierbas;https://images.hola.com/imagenes/cocina/recetas/20210921196393/barbo-frito-pure-patata/0-996-659/barbo-age-z.jpg;4 COMENSALES;45min;Fácil;['8 filetes de Barbo con piel pero limpios', '4 ud de Patata', '1 chorrito de Leche', '2 cc de Mantequilla', 'Aceite de oliva', 'Hierbas aromáticas', 'Sal', 'Pimienta', 'Setas o verduras al gusto para acompañar'];['Lava, seca y pon las patatas cocer en agua hirviendo durante 20 minutos o hasta que estén blandas.', 'Cuando no quemen, pélalas y pásalas por un pasapurés.', 'Mezcla el resultado con leche y mantequilla, sal y pimienta y las hierbas aromáticas hasta que tengas un puré homogéneo.', 'Salpimenta los filetes de barbos y fríe en aceite caliente hasta que se doren. Saca sobre papel de cocina.', 'Sirve el pescado con el puré de patata tal cual o añádele alguna verdura, seta, etc más para acompañar.'];patatas
Anguila en 'all i pebre';https://images.hola.com/imagenes/cocina/recetas/20210921196389/anguila-en-all-i-pebre/0-996-632/allipebre-adobe-z.jpg;4 COMENSALES;50min;Fácil;['1 kilogramo de Anguila limpia y troceada', '4 dientes de Ajo', '12 ud de Almendra entera tostada y pelada', '1 unidad de Cebolla', '1 unidad de Guindilla', '1 cucharada de Harina', '1 rebanada de Pan tostado', '1 cucharadita de Pimentón dulce', '2 ud de Patata', 'Aceite de oliva', 'Sal', 'Perejil fresco'];"['Pelamos y picamos los ajos y la cebolla. Pelamos y troceamos las patatas', 'En una cazuela de barro echamos aceite, sofreímos 2 ajos picados; añadimos la cebolla picada y la dejamos hasta que esté transparente.', 'Añadimos entonces la harina y el pimentón sin dejar de mover.', 'Agregamos agua y disolvemos todo; cuando empiece a hervir incorporamos las patatas y las anguilas, lo ponemos a punto de sal y añadimos la guindilla.', 'Lo dejamos cocer durante veinte minutos.', 'Aparte hacemos un majado con los otros 2 dientes de ajo, el pan, las almendras y el perejil.', 'Cinco minutos antes de que finalice la cocción le añadimos al guiso el majado, espolvoreamos perejil picado y lo servimos en la misma cazuela.']";patatas
Chipirones rellenos de gambas con patata y espinacas;https://images.hola.com/imagenes/cocina/recetas/20210812194512/chipirones-rellenos-de-gambas/0-984-928/relleno-gambas-age-c.jpg;4 COMENSALES;35min;Fácil;['12 ud de Chipirones', '400 g de Gambas', '1 unidad de Cebolla', '500 g de Espinacas', '2 ud de Patata', '1 vasito de Vino blanco', 'Sal', 'Pimienta blanca', 'Aceite de oliva'];['Pon dos cazos con agua y sal en el fuego y cuando hierva, en uno añade las espinacas y en otro las patatas peladas y troceadas. Retira y escurre las primeras a los 5 minutos y haz lo mismo con las segundas cuando pasen unos 20 minutos.', 'Pela las gambas, quita las cabezas y pícalas.', 'Limpia los chipirones y separa las aletas y los tentáculos. Pica los tentáculos y las aletas.', 'Pela las gambas, quita las cabezas y pícalas.', 'Pela, pica la cebolla y rehógala en una sartén con aceite.', 'Añade las gambas, cocina 2 minutos, añade sal, pimienta y el vino blanco y deja que reduzca.', 'Rellena con esta mezcla los chipirones, cierra con un palillo y cocínalos a la plancha con unas gotas de aceite.', 'Sirve las espinacas y las patatas cocidas e incorpora los chipirones rellenos.'];patatas
'Jacket potatoes' con queso y bacon;https://images.hola.com/imagenes/cocina/recetas/20210729193841/jacked-potatoes-queso-bacon/0-980-560/jacket-potatoes-adobe-c.jpg;6 PORCIONES;1h 0min;Fácil;['6 Patatas medianas', 'Sal', 'Pimienta', 'Aceite de oliva', '90 g de Mantequilla en pomada', '1 bote de Sour Cream', '100 g de Bacón', 'Perejil picado (o cebollino)', 'Queso rallado Cheddar'];"['Precalentar el horno a 220ºC con aire arriba y abajo.', 'Como vamos a cocinar las patatas con su piel hay que lavarlas muy bien primero para retirar cualquier resto de tierra, y secarlas.', 'Disponerlas en una bandeja de horno (forrada previamente en su base con papel sulfurizado). Pinchar varias veces con un tenedor las patatas.', 'Pintar las patatas con ayuda de un pincel de cocina (o con las manos) con aceite o mantequilla derretida.', 'Espolvorear las patatas con sal.', 'Hornear las patatas unos 45 minutos (en función del tamaño). Sabrás si están hechas si al pincharlas cuidadosamente con un cuchillo no ofrecen resistencia. Deben quedar crujientes por fuera y cremosas por dentro.', 'Mientras, fríe en una sartén el bacon picadito, con su propia grasa (no hace falta que uses aceite). Reserva en un plato sobre papel de absorbente para retirar el exceso de grasa.', 'Saca las patatas del horno, espera a que se templen un poquito y haz un corte en cruz, pero sin llegar a la base de la patata. Presiona ligeramente sobre los extremos para ayudar a que se abran.', 'Con la ayuda de un tenedor o cuchara machaca un poquito el interior de la patata, para que su carne se desprenda ligeramente (y para formar mejor el hueco para el relleno).', 'En el interior de las patatas echa una pizca de sal, de pimienta y un cachito de mantequilla (una pequeña nuez, a temperatura ambiente). Con una cucharita ayuda suavemente a la que la mantequilla se integre en el interior de la patata (no será difícil porque ésta, estará aún caliente).', ""A continuación, añade en cada patata dos o tres cucharadas de 'Sour Cream', espolvorea con el queso Cheddar rallado y añade también los taquitos de bacon que habíamos reservado."", 'Puedes terminar espolvoreando con un poco de perejil o cebollino picado.']";patatas
Puré de patatas;https://images.hola.com/imagenes/cocina/recetas/20210610191211/pure-de-patatas/0-962-639/pure-patata-age-m.jpg;4 COMENSALES;35min;Fácil;['1 kilogramo de Patatas Mona lisa', '100 ml de Leche', '200 ml de Agua', '60 g de Mantequilla', 'Sal', 'Pimienta'];['Pela las patatas, lava, seca y trocéalas.', 'En una cazuela echa la leche, el agua y un poco de sal, ponla al fuego y cuando hierva, añade las patatas.', 'Deja que cuezan unos 20 minutos como mínimo o hasta que veas que están blandas.', 'Escurre las patatas, échalas en un bol o en una fuente, añade la mantequilla y aplasta con un tenedor hasta obtener la textura de un puré espeso.', 'Salpimenta ¡y ya tienes listo el puré de patata para ponerlo como guarnición del plato que prefieras!'];patatas
Patatas Bravas (Taberna Arzabal);https://images.hola.com/imagenes/cocina/recetas/20210519189862/patatas-bravas-restaurante-arzabal/0-954-56/bravas-arzabal-c.jpg;4 COMENSALES;1h 0min;Fácil;['500 g de Patatas', '0.5 litro de Aceite de girasol', '5 g de Sal en escamas', '1 kilogramo de Cebolla', '25 g de Ajo picado', '2 Cayenas', '3 g de Pimienta en grano', '30 g de Pimentón picante', '15 g de Pimentón dulce', '1 pieza de Pan sin gluten de unos 30 gramos', '2 ml de Aceite de oliva virgen extra'];['Cuando tengamos las patatas peladas y cortadas en cachelos, las cocemos durante 35 o 40 minutos para después templarlas en aceite de girasol a 170 °C sin que lleguen a coger un color muy dorado.', 'A continuación, las sazonamos con sal en escamas y las servimos en una fuente a falta de nuestra salsa brava, que es lo más tradicional de esta elaboración.', 'Para prepararla, fondeamos la cebolla y el ajo picado en un poco de aceite y añadimos la cayena, la pimienta en grano, el pimentón picante y el pimentón dulce. Seguidamente, incorporamos el pan para ligar la salsa y le añadimos agua hasta cubrirla. Después de turbinada y muy bien triturada, la pasamos por el colador chino, comprobamos su espesor, rectificamos el punto de sal si es necesario', 'Napar esas patatas que hemos dejado previamente en la fuente.', 'Tip: Para los valientes y los amantes del picante, aconsejamos añadir un par de chiles habaneros a la cayena. Las podemos acompañar con chistorra, oreja o un simple ajo-perejil con un chorrito de vinagre.'];patatas
‘Bratkartoffeln’ (patatas al estilo alemán);https://images.hola.com/imagenes/cocina/recetas/20210511189381/bratkartoffeln-patatas-estilo-aleman/0-950-945/bratkartoffeln-c.jpg;4 PORCIONES;0min;Fácil;['4 Patatas cerosas medianas', '150 g de Bacón', '1 Cebolla mediana', 'Sal', 'Pimienta recién molida', '1 manojito de Perejil fresco', 'Mantequilla sin sal (una nuez)', 'Aceite neutro'];['Cuece las patatas en abundante agua.', 'Una vez cocidas, pélalas y córtalas en rodajas de medio cm de grosor aproximadamente.', 'Corta el bacon en tiras o daditos pequeños.', 'Pica la cebolla, también en dadito pequeños.', 'En una sartén amplia cocinar los daditos de bacon a fuego medio. Cuando estén hechos retirar y colocar sobre papel absorbente para retirar el exceso de grasa.', 'En la misma grasa que ha soltado el bacon en la sartén, cocinar la cebolla. Cuando esté cocinada (que haya adquirido un tono transparente) retirar y mezclar con el bacon.', 'En la misma sartén, añadir una nuez de mantequilla (también puedes usar un poco de aceite neutro si lo prefieres) y cuando se haya derretido añadir las láminas de patata previamente cocidas. Salpimentar al gusto las patatas.', 'Intenta no amontonar las patatas en la sartén (que no se ‘pisen’ mucho unas con otras). Ve dándoles la vuelta para que se doren por ambos lados, con cuidado para que no se quemen.', 'Cuando estén casi hechas, agrega el bacon con la cebolla reservados y remueve suavemente para que se integre todo.', 'Termina espolvoreando un poco de perejil (también puedes optar en su lugar por un poco de romero, cebollino picado, mejorana, semillas de alcaravea…). ¡Y a disfrutar!'];patatas
Pastel de patata con gambas y merluza;https://images.hola.com/imagenes/cocina/recetas/20210505188994/pastel-patata-ganbas-merluza/0-948-513/gambas-adobe-z.jpg;4 COMENSALES;1h 15min;Fácil;['3 ud de Patata', '200 g de Gambas', '200 g de Merluza sin piel ni espinas', '1 unidad de Cebolla', '0.5 vaso de Vino blanco', '1 vaso de Bechamel', '1 cucharada de Queso rallado', 'Sal', 'Pimienta blanca', 'Aceite de oliva virgen'];['Pelamos y picamos la cebolla. Pelamos las patatas y las cortamos en rodajas finas.', 'Pelamos las gambas y reservamos las cabezas y las cáscaras para hacer un caldo que nos servirá para otras elaboraciones.', 'Picamos en trocitos la merluza.', 'Echamos aceite en una sartén y pochamos la cebolla durante unos minutos.', 'Agregamos las gambas y la merluza, salpimentamos y cocinamos 3 minutos.', 'Echamos el vino blanco y esperamos a que reduzca.', 'Precalentamos el horno a 180 grados con calor arriba y abajo.', 'Untamos una bandeja de horno con un poco de aceite y cubrimos el fondo con una capa de rodajas de patata.', 'Salpimentamos y ponemos encima la mitad de las gambas con merluza.', 'Cubrimos con otra capa de patata, salpimentamos, echamos el resto de gambas con merluza y terminamos con una capa de patata, sal y pimienta.', 'Mezclamos el queso rallado con la bechamel y extendemos el resultado por encima de la patata.', 'Horneamos durante unos 50 minutos a 180 grados.', 'Sacamos con cuidado el pastel del horno y lo llevamos a la mesa.'];patatas
Tofu marinado con puré de patata morada y verduras;https://images.hola.com/imagenes/cocina/recetas/20210428188632/tofu-marinado-con-pure-patata-morada/0-946-169/tofu-age-z.jpg;4 COMENSALES;40min;Fácil;['350 g de Tofu firme', '2 cc de Ajo seco molido', '4 cc de Pimentón', '2 cs de Aceite de oliva', '2 cs de Salsa de soja', '1 unidad de Zanahoria', '1 unidad de Calabacín', '1 unidad de Cebolla', '3 ud de Patata morada', 'Sal', 'Pimienta', 'Aceite de oliva'];"['Empieza poniendo a marinar el tofu y para ello échalo en un bol y agrega el ajo, el pimentón, 2 cucharaditas de aceite y la salsa de soja. Mételo en la nevera unos 15 minutos.', 'Lava, seca y cuece las patatas moradas en un cazo con agua hirviendo y sal durante 20-25 minutos o hasta que veas que están blandas.', 'Pela la zanahoria y córtala en tiras de 1 cm ancho; haz lo mismo con el calabacín, sin pelar pero lavado previamente.', 'Pela la cebolla y córtala en aros.', 'Echa un poco de aceite en un wok o sartén grande y saltea las verduras. Agrega sal y pimienta.', 'Pela las patatas y aplástalas con un tenedor añadiendo unas gotitas de aceite de oliva.', 'Saca el tofu y cocínalo a la plancha sin nada de aceite hasta que quede doradito.', 'Sirve en cada plato un poco de tofu, unas verduritas y el puré de patata morado.']";patatas
Pollo al jengibre con patata morada;https://images.hola.com/imagenes/cocina/recetas/20210428188628/pollo-al-jengibre-con-patata-morada/0-946-145/pollo-age-z.jpg;4 COMENSALES;45min;Fácil;['500 g de Pechuga de pollo en trozos', '3 ud de Patata morada', '2 cc de Jengibre seco en polvo', '2 cc de Semillas de amapola', '1 vasito de Vino blanco', 'Sal', 'Pimienta negra', 'Aceite de oliva', 'Hierbas aromáticas'];['Lava, seca y pon a cocer las patatas moradas en un cazo con agua hirviendo y sal durante 20-25 minutos o hasta que veas que están blandas.', 'Salpimenta el pollo y dóralo en una sartén con un poco de aceite.', 'Incorpora el jengibre, las semillas de amapola y el vino blanco.', 'Deja que reduzca bastante y, si le quieres dar un poco de espesor, agrega una pizca de harina.', 'Pela las patatas moradas y córtalas en rodajas.', 'Sirve en cada plato un poco de pollo y unas rodajas de patata.', 'Decora con alguna hierba aromática fresca.'];patatas
Bocaditos de patata morada con salsa de queso;https://images.hola.com/imagenes/cocina/recetas/20210428188627/bocaditos-de-patata-morada-con-salsa-queso/0-946-138/tortas-age-z.jpg;4 COMENSALES;45min;Fácil;['400 g de Patata violeta', '1 unidad de Cebolleta', '2 dientes de Ajo', '1 unidad de Huevo', '1 cucharadita de Harina', 'Hierbas aromáticas frescas al gusto', 'Sal', '4 cs de Queso crema', '1 cucharada de Yogur', 'Aceite de oliva virgen extra', 'Sal', 'Pimienta blanca', 'Eneldo fresco'];['Lava, seca y cuece las patatas durante 20-25 minutos en agua hirviendo con sal.', 'Pela y pica muy finos la cebolleta y el ajo.', 'Pela las patatas, aplasta con un tenedor y mézclalas con la cebolleta y el ajo en un bol.', 'Incorpora el huevo, la harina y las hierbas y mezcla bien con las manos.', 'Precalienta el horno a 180ºC.', 'Forma unas tortitas con la masa y deposítalas en una bandeja de horno con papel o silicona.', 'Hornea las tortitas durante 30 minutos y dales la vuelta a mitad de cocción para que se cocinen por ambos lados (si ves que no están muy crujientes, déjalas un poco más de tiempo).', 'Mezcla el yogur con el queso crema, el eneldo, unas gotas de aceite, sal y pimienta.', 'Saca las tortitas del horno y sírvelas con la salsa en un cuenco.'];patatas
Croquetas de patata violeta;https://images.hola.com/imagenes/cocina/recetas/20210428188622/croquetas-de-patata-violeta/0-946-115/croquetas-age-z.jpg;4 COMENSALES;50min;Fácil;['500 g de Patata violeta', '20 g de Mantequilla', '2 ud de Huevo', 'Pan rallado', 'Sal', 'Pimienta', 'Aceite de oliva'];['Pela, lava y cuece las patatas en agua hirviendo con sal durante 20-25 minutos o hasta que veas que están tiernas.', 'Pasa las patatas por el pasapurés, añade la mantequilla y 1 huevo y mezcla hasta obtener una mezcla homogénea.', 'Deja reposar la masa unos minutos y forma bolitas.', 'Bate el otro huevo y pasa cada bola por el huevo batido y por el pan rallado.', 'Calienta el aceite en una sartén o en una cazuela y fríe las croquetas.', 'Sácalas sobre papel de cocina ¡y ya están listas!'];patatas
'Chips' de patata morada;https://images.hola.com/imagenes/cocina/recetas/20210428188620/chips-de-patata-morada/0-946-105/chips-age-z.jpg;4 COMENSALES;15min;Fácil;['500 g de Patata morada', 'Aceite de oliva', 'Sal'];['Pelamos las patatas y las cortamos muy finas con ayuda de una mandolina.', 'Las introducimos en agua hasta que el agua deje de ponerse morada que será cuando pierda el almidón.', 'Secamos las patatas muy bien y ponemos aceite a calentar en una sartén.', 'Vamos friendo las patatas por tandas y sin parar de removerlas con una espumadera para que no se amontonen.', 'Las sacamos y les echamos la sal.'];patatas
