titulo;imagen;comensales;duracion;dificultad;ingredientes;pasos;nombre_categoria
Tostas vegetales con huevo frito;https://images.hola.com/imagenes/cocina/recetas/20230220226758/tostas-vegetales-con-huevo-frito/1-206-688/tosta-huevo-adobe-c.jpg;4 COMENSALES;20min;Fácil;['4 rebanadas de Pan', '8 ud de Huevos pequeños', '1 puñado de Espinacas', '1 unidad de Pepino', '1 puñado de Judías verdes o tirabeques', '2 ud de Tomate', 'Aceite de oliva virgen extra', 'Sal', 'Pimienta negra'];['Lava, quita el rabito y tritura el tomate con un poco de aceite y sal.', 'Lava, seca y corta el pepino en láminas.', 'Pon un cazo con agua y sal en el fuego y cuando hierva, añade las judías, deja un par de minutos y escurre.', 'Fríe los huevos con aceite o cocínalos a la plancha.', 'Tuesta el pan y unta cada rebanada con un poco de puré de tomate y aceite.', 'Añade las judías, el pepino y las espinacas y termina con los huevos por encima.', 'Echa a los huevos un poco de sal y de pimienta.'];huevos
Huevos en 'cocotte' con espinacas y queso emmental;https://images.hola.com/imagenes/cocina/recetas/20230214226345/huevos-cocotte-espinacas-queso-emmental/1-203-461/cocotte-emmental-z.jpg;4 COMENSALES;30min;Fácil;"['4 ud de Huevo', ""300 g de Espinacas hojas tiernas o 'baby'"", '200 g de Champiñones', '150 g de Queso emmental en dados', '3 ud de Chalota', '4 cs de Nata para cocinar', '30 g de Mantequilla', '2 dientes de Ajo', '2 cc de Tomillo', 'Sal', 'Pimienta']";"['Precalienta el horno a 180ºC y engrasa ligeramente cuatro cocottes con un poco de mantequilla.', 'Pica finamente las chalotas y el ajo, corta los champiñones en láminas y reserva', 'Derrite la mantequilla en una sartén grande a fuego medio, añade las chalotas picadas y sofríe durante 5 minutos.', 'A continuación, agrega  los champiñones, el ajo y el tomillo. Cocina hasta que estén tiernos (unos 3-4 minutos) y sazona con sal y pimienta, al gusto.', 'Seguidamente, añade las espinacas y deja cocinar hasta que se ablanden, aproximadamente 2 minutos', ""Divide la mezcla de champiñones y espinacas de manera uniforme en las 'minicocottes' y agrega los dados de queso emmental. Casca un huevo encima de cada cocotte y añade una cucharada de nata líquida a cada 'cocotte' y una pizca de sal."", ""Coloca las 'cocottes' en una bandeja rectángular honda y llénala de agua hirviendo hasta cubrir la mitad de \r\ncocottes."", 'Hornea aproximadamente entre 10 y 14 minutos. Al salir del horno, sazona con un poco de pimienta y no dejes que se enfríe.']";huevos
Calabacines redondos rellenos de huevo con pisto;https://images.hola.com/imagenes/cocina/recetas/20230131225551/calabacines-redondos-rellenos-huevo-con-pisto/1-197-468/calabacines-huevo-age-z.jpg;4 COMENSALES;40min;Fácil;['4 ud de Calabacín redondo', '1 unidad de Berenjena', '1 unidad de Cebolla', '5 cs de Salsa de tomate', '0.5 unidad de Pimiento rojo', '4 ud de Huevo', 'Aceite de oliva', 'Perejil fresco'];['Precalienta el horno a 180 grados.', 'Lava, seca y corta la tapa de los calabacines. Vacía la pulpa por dentro y pícala.', 'Coloca los calabacínes en una bandeja de horno con sal y un poco de aceite y hornea durante unos 20 minutos.', 'Lava, seca y pica la berenjena en daditos. Haz lo mismo con el pimiento rojo, sin las semillas ni el rabito.', 'Pela la cebolla y córtala de la misma forma.', 'Pon una sartén al fuego, echa aceite y pocha las verduras, con sal y pimienta, hasta que estén blandas.', 'Escurre y mezcla con el tomate frito.', 'Saca los calabacines del horno y con cuidado casca un huevo dentro y añade una pizca de sal y otra de pimienta.', 'Vuelve a meter en el horno durante unos 5 minutos o hasta que veas que el huevo se cuaja.', 'Sirve en la base de cada plato un poco de pisto y coloca encima un calabacín relleno de huevo.', 'Espolvorea un poco de perejil picado.'];huevos
Vasitos de puré de patata con 'foie' y huevo;https://images.hola.com/imagenes/cocina/recetas/20230103223992/vasitos-pure-patata-foie-huevo/1-185-719/huevo-foie-age-z.jpg;4 COMENSALES;45min;Fácil;['3 ud de Patata', '40 g de Mantequilla', '1 chorrito de Leche', '200 g de Foie fresco', '4 ud de Huevo', 'Sal', 'Pimienta negra', 'Sal de trufa'];"['Lava las patatas y ponlas a cocer en un cazo con agua hirviendo y sal hasta que estén blandas.', 'Deja templar para pelarla y aplastarla.', 'Derrite la mantequilla en un cazo y añade la patata aplastada y leche, salpimenta y mezcla hasta obtener la textura de puré.', 'Saltea el foie salpimentado en una sartén con cuidado y trocéalo.', 'Llena 3/4 partes de unos vasitos con puré de patata, añade los dados de foie y casca por encima un huevo.', 'Pon al fuego una cazuela con 4 dedos de agua aproximadamente. Depende de la altura de tus vasos, pero el agua tiene que llegar hasta el huevo, para que se pueda cuajar al baño maría, con cuidado de que no entre agua en el vaso.', 'Cocina durante unos 10 minutos a fuego medio.', ""Saltea el 'foie' salpimentado en una sartén con cuidado y trocéalo."", ""Saca con cuidado de no quemarte, añade el 'foie' y echa por encima de la yema un poco de sal de trufa.""]";huevos
Suflé de gambas;https://images.hola.com/imagenes/cocina/recetas/20221227223613/sufle-de-gambas/1-182-939/sufle-gambas-age-z.jpg;6 COMENSALES;40min;Fácil;['300 g de Gambas peladas', '2 ud de Chalotas', '100 g de Queso emmental rallado', '2 ud de Huevo', '130 g de Leche', '30 g de Harina', '50 g de Mantequilla', 'Sal', 'Pimienta', 'Aceite de oliva'];['Engrasa con un poco de aceite o mantequilla unos moldes individuales tipo ramequin y precalienta el horno a 200 grados.', 'Pela y pica las chalotas para rehogarlas en una sartén con un poco de mantequilla y aceite, añade las colas de gambas, deja 2 minutos. Reserva.', 'Funde la mantequilla en una olla al fuego, añade la harina y rehógala. Ve añadiendo la leche poco a poco sin dejar de remover y deshaz bien los grumos.', 'Agrega las chalotas y las colas de gambas, las yemas de huevo y el queso rallado. Salpimenta y mezcla todo bien.', 'Monta las claras de huevo a punto de nieve y añade a la mezcla anterior con movimientos envolventes.', 'Reparte esta preparación en los moldes engrasados hasta 3/4 partes de su capacidad.', 'Colócalos en la bandeja del horno y mételos durante 15 minutos a 200 grados.', 'Saca con cuidado y lleva a la mesa.'];huevos
Canapés navideños variados;https://images.hola.com/imagenes/cocina/recetas/20221221223296/canapes-navidenos-variados/1-180-933/varios-cordon-z.jpg;4 COMENSALES;40min;Fácil;['16 ud de Espárragos verdes', '2 ud de Naranja', '6 cs de Mayonesa', '1 cucharada de Mostaza', '1 puñado de Mezcla de lechugas', '4 rebanadas de Pan de centeno grandes', 'Sal fina', 'Sal en escamas', 'Aceite de oliva virgen extra', '3 filetes de Arenque', '1 bote de Huevas trucha', '4 cc de Mantequilla', '4 rebanadas de Pan integral', '1 unidad de Limón', 'Eneldo', '4 ud de Huevos de codorniz', '200 g de Espinacas', '2 cs de Crême fraîche', '8 lonchas de Salmón ahumado', '4 rebanadas de Pan de semillas', '1 diente de Ajo', 'Sal', 'Pimienta', 'Nuez moscada', 'Copos de chile'];"['Limpia los espárragos, córtalos en diagonal y cocínalos en agua hirviendo con sal durante 4 a 5 minutos. Escurre en un colador y enjuaga con agua fría. Seca con papel de cocina.', ""Haz zumo con media naranja y cuela. El resto de las naranjas, pélalas y saca los gajos 'a lo vivo', esto es sin dejar ninguna membrana."", 'En un bol mezcla la mayonesa, el zumo de naranja y la mostaza.', 'Tuesta las rebanadas de pan y córtalas por la mitad.', 'Unta las rebanadas de pan con la salsa y coloca encima unas hojas de lechuga.', 'Pon los espárragos y añade un chorrito de aceite de oliva virgen extra y unas escamas de sal.', 'Lava los filetes de arenque y corta cada filete en 4 tiras.', 'Mezcla la mantequilla blanda con eneldo picado.', 'Corta las rebanadas de pan en cuadrados (aproximadamente 4 cm). Extiende la mantequilla de eneldo. Forma las piezas de arenque en un anillo y colócalas sobre el pan.', 'En el centro de cada anillo de arenque coloca media cucharadita de huevas de trucha.', 'Pela la cáscara del limón, previamnte lavado, y córtala en tiras finas.', 'Decora el canapé con una ramita de eneldo y dos o tres cascaras de limón.', 'Cuece la espinaca a fuego lento 15 minutos. Cuela bien, deja que se enfríen y mezcla la crema fresca con las espinacas.', 'Pela y prensa el ajo, echa en un bol y añade sal, pimienta y nuez moscada.', 'Hierve los huevos de codorniz durante 6 minutos. Enjuaga, enfría, pela y córtalos por la mitad.', 'Con un molde o un vaso pequeño, corta las rebanadas de pan en círculos pequeños de (4 a 5 cm).', 'Primero pon una loncha de salmón seguida de 1 cucharadita de espinacas encima.', 'Coloca cada ½ huevo de codorniz en el medio y espolvorea con chile o cayena.']";huevos
Huevos revueltos con huevas de salmón;https://images.hola.com/imagenes/cocina/recetas/20221221223273/huevos-revueltos-con-huevas/1-180-832/revuelto-huevas-z.jpg;;15min;Fácil;['4 ud de Huevo', '1 unidad de Cebolleta', '1 chorrito de Nata', '4 cc de Huevas de salmón, trucha, etc', 'Aceite de oliva', 'Sal', 'Pimienta', 'Eneldo'];['Lava y seca con cuidado los huevos.', 'Con una puntilla, abre los huevos por la parte de arriba y vacíalos.', 'Limpia bien la cebolleta y póchala en una sartén con un poco de aceite.', 'Añade los huevos, un pelín de nata, sal y pimienta y cuájalos hasta dejarlos cremosos, no más.', 'Introduce el revuelto dentro de los huevos y colócalos en una huevera.', 'Decora con las huevas y un poco de eneldo fresco.'];huevos
Canapés de jamón York con huevo hilado;https://images.hola.com/imagenes/cocina/recetas/20221219223120/canapes-jamon-york-huevo-hilado/1-179-768/jamon-huevo-age-z.jpg;4 COMENSALES;10min;Fácil;['8 rebanadas de Pan de molde', '8 lonchas de Jamón de york', '8 cc de Huevo hilado', 'Mantequilla'];['Tuesta las rebanadas de pan de molde y córtalas con algún molde, como por ejemplo uno con forma de corazón.', 'Unta cada rebanada con mantequilla.', 'Coloca las lonchas de jamón york encima.', 'Añade un poquito de huevo hilado en cada canapé ¡y listo!'];huevos
Huevos mimosa;https://images.hola.com/imagenes/cocina/recetas/20221128221819/huevos-mimosa/1-170-812/huevos-mimosa-c.jpg;4 PORCIONES;25min;Fácil;['6 Huevos', '2 latas de Atún en conserva pequeñas', '1 rama de Apio', '1 puñado de Alcaparrones', '1 rama de Perejil fresco', 'Sal', 'Pimienta negra', '1 chorrito de Vinagre de Jerez', '1 cucharadita de Cúrcuma'];['Para hacer estos huevos mimosa, comenzaremos por preparar los huevos duros. Para ello, dispón los huevos en una cazuela con agua y lleva a ebullición. En cuanto rompa a hervir, cuece durante nueve minutos. Pasado ese tiempo, pasa los huevos a un bol agua fría y hielo para cortar la cocción. Pélalos.', 'Añade un poco del agua de cocción a una taza y añade un chorrito de vinagre y una cucharilla de cúrcuma. Introduce los huevos pelados dentro y déjalos reposar ahí durante un buen rato. Esto es para teñir un poco de amarillo la clara, es opcional.', 'Mientras, abre y escurre la lata de atún y ponla en un bol. Desmiga el atún con ayuda de un tenedor.', 'Limpia el tallo del apio, retirando los extremos y las fibras exteriores con la ayuda de un cuchillo puntilla. Pícalo bien menudo. Añade este apio picado al atún.', 'Añade la mayonesa, pon a punto de sal y pimienta negra recién molida y mezcla todo bien.', 'Escurre los huevos y sécalos ligeramente. Pártelos por la mitad y retira las yemas.', 'Rellena cada mitad de huevo con la mezcla de atún. Cubre con las yemas ralladas.', 'Adorna con un poco de perejil picado por encima y añade unos alcaparrones.'];huevos
Hojaldre de espinacas con huevo y tomates secos;https://images.hola.com/imagenes/cocina/recetas/20221123221516/hojaldre-espinacas-ricotta-huevo/1-168-760/espinac-huevo-age-c.jpg;4 COMENSALES;40min;Fácil;['1 Lámina de hojaldre de 250 gramos', '500 g de Espinacas', '200 g de Ricotta', '4 Huevos', '1 Yema de huevo', '8 Tomates secos en aceite de oliva', 'Sal', 'Pimienta'];['Desmenuzar con un tenedor la ricotta.', 'Cocer las espinacas 3 minutos. Escurrirlas bien, picarlas y ponerlas en una ensaladera con el queso desmenuzado y una pizca de sal y de pimienta, mezclar y reservar en el frigorífico.', 'Escurrir los tomates y cortarlos en juliana.', 'Batir la yema en un cuenco con 2 cucharadas de agua.', 'Precalentar el horno a 210º.', 'Extender la lámina de hojaldre hasta formar un rectángulo de 40 x 28 cm y ponerla en una bandeja apta para hornear forrada con papel sulfurizado.', 'Disponer sobre ella el contenido de la ensaladera dejando libres 2 cm de los bordes y alisar la superficie con una espátula.', 'Dividir el rectángulo en 8 rectángulos imaginarios y depositar en el centro de 4 de ellos 4 huevos.', 'Repartir las tiras de tomate en los otros 4.', 'Pincelar con la yema batida los bordes de hojaldre libres y meter en el horno a 210º entre 18 y 20 minutos.', 'Dejar enfriar un poco antes de cortar el hojaldre en 8 cuadrados: 4 con un huevo en el centro y los otros 4 con tiras de tomate seco.'];huevos
Pastelitos de merluza;https://images.hola.com/imagenes/cocina/recetas/20221123221473/pastelitos-de-merluza/1-168-397/pastelmerluza-adobe-z.jpg;4 COMENSALES;45min;Fácil;['1 kilogramo de Merluza limpia, sin piel ni espinas', '1 litro de Nata para cocinar', '1 unidad de Cebolla', '1 vasito de Brandy', '4 cs de Tomate frito', '6 ud de Huevo', 'Aceite de oliva', 'Sal', 'Pimienta', 'Rúcula'];['Pela, corta la cebolla en juliana y póchala en una sartén. Cuando esté blanda, añade la merluza. Cocina hasta que esté hecha y desmenuzada.', 'Sube el fuego y moja con el brandy. Deja que reduzca e incorpora el tomate frito.', 'Retira del fuego y agrega los huevos y la nata. Tritura todo y salpimienta al gusto.', 'Reparte en moldes untados con un poco de aceite.', 'Cocina al baño maría en el horno a 165ºC al durante unos 45 minutos o hasta que al pincharlo con una aguja esta salga limpia.', 'Deja templar ligeramente para desmoldar y servir con un poco de rúcula.'];huevos
Macarrones integrales con trigueros y beicon;https://images.hola.com/imagenes/cocina/recetas/20221123221456/macarrones-integrales-con-trigueros-beicon/1-168-282/macarrones-trigueros-gtres-z.jpg;4 COMENSALES;25min;Fácil;['300 g de Macarrones integrales', '1 manojo de Espárragos trigueros', '150 ml de Leche evaporada', '100 g de Beicon', '2 ud de Huevo', '70 g de Queso parmesano', 'Aceite de oliva virgen extra', 'Sal', 'Pimienta negra', 'Perejil fresco'];['Hervir la pasta en abundante agua con sal hasta que esté al dente.', 'Cortar el beicon en tiritas, lavar los espárragos, quitar la parte más dura y cortarlos en trozos de unos tres o cuatro centímetros.', 'Echar una cucharada de aceite en la sartén y saltear el beicon y los espárragos hasta que se doren.', 'Batir los huevos y sazonarlos con sal y pimienta. Añadir la leche evaporada, la mitad del queso, abundante perejil picado, el bacon y los espárragos. Mezclar bien todos los ingredientes.', 'Agregar la pasta totalmente escurrida y la mezcla de los huevos, el beicon y los espárragos a la sartén y cocer a fuego suave hasta que esté ligeramente ligado.', 'Servir con el queso parmesano rallado y pimienta al gusto.'];huevos
