titulo;imagen;comensales;duracion;dificultad;ingredientes;pasos;nombre_categoria
Sopa de pollo y champiñón (Tom Yum Gai);https://images.hola.com/imagenes/cocina/recetas/20221025219763/sopa-tailandesa-pollo-champinon/1-156-533/sopa-thai-tom-age-z.jpg;4 COMENSALES;30min;Fácil;['0.5 litro de Caldo de pollo', '200 ml de Leche de coco', '200 g de Pollo en trozos', '100 g de Champiñones laminados', '3 dientes de Ajo', '3 ud de Chile', '0.5 cucharadita de Azúcar moreno', '1 tallo de Lemon grass', '1 trozo de Galanga en rodajas', '3 hojas de Lima kaffir', '1 cucharada de Pasta de chile', '1.5 cucharada de Salsa de pescado', '1 unidad de Lima', 'Aceite vegetal', 'Cilantro', 'Lima', 'Sal', 'Pimienta blanca'];['Pelamos los ajos y los machacamos en el mortero.', 'Cortamos los chiles y el lemon grass en rodajas.', 'Cocinamos el pollo salpimentado con un poco de aceite, añadimos los champiñones y cocinamos un par de minutos más. Reservamos.', 'En un bol mezclamos bien 50 ml. de leche de coco, 1 cucharada de pasta de chile, el zumo de una lima y 1 cucharada de salsa de pescado. Reservamos.', 'Ponemos a hervir el caldo de pollo y cuando entre en ebullición, añadimos 150 ml. de leche de coco y seguidamente incorporamos el lemon grass, la galanga, los ajos, los chiles y las hojas de lima kaffir sin el nervio central.', 'Esperamos a que hierva nuevamente y echamos el pollo, los champiñones y la mezcla del bol.', 'Dejamos cocinar un par de minutos más y añadimos hojas de cilantro fresco y rodajas de lima.'];sopas
Crema de castañas y patata con morcilla;https://images.hola.com/imagenes/cocina/recetas/20221007218684/crema-castanas-patata-morcilla/1-149-177/crema-castana-patata-age-c.jpg;4 COMENSALES;40min;Fácil;['500 g de Castañas', '250 g de Patatas', '1 Cebolla', '150 g de Morcilla de piñones', '2 cs de Romero (hojitas)', '150 ml de Aceite de oliva', 'Sal'];['Hacer un corte a las castañas con la punta de un cuchillo, ponerlas en una cazuela cubiertas de agua con sal y cocerlas durante 20 minutos a fuego bajo. Pelarlas y reservarlas.', 'Pelar las patatas, lavarlas, trocearlas y cocerlas 15 minutos.', 'Pelar y picar la cebolla y pocharla 5 minutos en una sartén con 2 cucharadas de aceite.', 'Incorporar a la cazuela con las castañas peladas y cocer 10 min más a fuego bajo.', 'Triturar en la batidora, probar de sal y mantener caliente.', 'Cortar la morcilla en dados de 1,5 cm de lado y freírlos a fuego vivo en una sartén con el resto del aceite hasta que se doren. Sacar sobre papel absorbente y reservar.', 'Disponer la crema de castañas en cuencos individuales, acompañar con los dados de morcilla y decorar con las hojitas de romero.'];sopas
Fideos udon en caldo dashi con huevo y shiitakes;https://images.hola.com/imagenes/cocina/recetas/20221003218284/fideos-udon-en-caldo-dashi-con-huevo-shiitakes/1-146-261/fideos-udon-en-caldo-dashi-con-huevo-shiitakes-y-rabano-c.jpg;4 COMENSALES;35min;Medio;['300 g de Fideos udon', '100 g de Setas shiitake', '4 Huevos', '1 Nabo', '1 Cebolleta solo el tallo', '2 trozos de Alga kombu', '3 cs de Katsuobushi bonito seco en escamas', '60 ml de Salsa de soja tamari', '1 cucharada de Aceite de girasol', '4 cs de Vino de arroz', '1 cucharadita de Azúcar moreno', 'Semillas de sésamo blanco'];['Para hacer estos fideos udon en caldo dashi con huevo y shiitakes, comenzaremos por el caldo. Limpia el alga kombu con un papel de cocina o un trapo húmedo. No hay que lavarlas, tan solo retirar la capa blanca que suelen tener.', 'Pon un litro de agua en una cacerola e introduce el alga kombu. Déjala en remojo durante 20 o 30 minutos. Pasado ese tiempo, en que el alga se habrá hidratado, pon la cazuela al fuego y lleva a ebullición.', 'Cuando rompa a hervir aparta del fuego y retira el alga kombu. Añade los copos de bonito secos y vuelve a poner al fuego. Hierve durante dos o tres minutos, a fuego suave y apaga el fuego. Deja reposar durante 10 minutos. Pasado ese tiempo, cuela y ya tienes listo el caldo dashi.', 'Coloca el caldo dashi, de nuevo, en una cazuela y añade el azúcar, la salsa de soja y el vino de arroz. Pela el nabo, pártelo en cubos pequeños y añádelo. Incorpora también las setas shiitake.', 'Acerca al fuego y cuece a fuego suave durante 10 o 12 minutos.', 'Aparte, prepara los fideos udon siguiendo las instrucciones del fabricante, con cuidado de que queden al dente y no se pasen. En esta ocasión hemos optado por fideos udon finos, no gruesos. Una vez cocidos, escúrrelos y añádeles el aceite de girasol.', 'Cuece los huevos durante 6 o 7 minutos en agua hirviendo, de tal forma que la clara quede cuajada y la yema un poco líquida. Refréscalos y pélalos.', 'Coloca los fideos udon en cuencos individuales. Añade el caldo y reparte setas shiitake y nabo. Coloca el huevo partido a la mitad por encima y adorna con unas semillas de sésamo y un poco del tallo de la cebolleta partida por la mitad. Pon una pizca de pimienta.'];sopas
Sopa cremosa de calabaza especiada;https://images.hola.com/imagenes/cocina/recetas/20220930218180/sopa-cremosa-de-calabaza-especiada/1-145-582/crema-de-calabaza-c.jpg;4 COMENSALES;45min;Fácil;['1 kilogramo de Calabaza sin piel ni pepitas', '1 Batata mediana', '1 Puerro', '50 g de Mantequilla a temperatura ambiente', '1 cucharadita de Jengibre fresco rallado', 'Comino molido', 'Sal', 'Aceite de chile o guindilla', 'Crema agria', 'Tomillo fresco', 'Pimienta negra'];['Pelar la batata, lavarla y trocearla. Trocear la calabaza. Lavar el puerro y trocearlo muy fino.', 'Colocar en una cazuela todas las hortalizas, cubrir con agua y añadir sal al gusto. Llevar a ebullición y bajar el fuego a medio/alto. Cocinar durante 30 minutos o hasta que las hortalizas estén tiernas.', 'Triturar las hortalizas con el jengibre, la mantequilla y un poco de agua de cocción. Debe quedar una crema fina. Reservar el resto del agua para poder ajustar la textura de la crema a tu gusto añadiendo poco a poco.', 'Añadir el comino mezclando y probando para que esté a tu gusto. Probar y rectificar el punto de sal.', 'Servir muy caliente con una cucharada de crema agria en cada plato, unas gotas de aceite de chile picante, unas hojas de tomillo y pimienta negra recién molida.'];sopas
Sopa de verduras con boletus;https://images.hola.com/imagenes/cocina/recetas/20220927217950/sopa-verduras-boletus/1-143-929/sopa-boletus-adobe-z.jpg;4 COMENSALES;40min;Fácil;['2 ud de Boletus', '2 ud de Zanahoria', '1 unidad de Cebolla', '1 unidad de Patata', 'Caldo de verduras casero muy clarito', 'Comino molido', 'Sal', 'Laurel', 'Pimienta negra', 'Aceite de oliva virgen extra'];['Limpia muy bien los boletus con un trapo húmedo y un pincel para eliminar restos de tierra y trocéalos.', 'Pela la patata y las zanahorias y trocéalas.', 'Pela la cebolla y pícala finita.', 'En una cazuela añade un poco de aceite y pocha la cebolla.', 'Agrega los boletus, la patata y la zanahoria y rehoga unos minutos.', 'Echa sal, comino, laurel y bolitas de pimienta.', 'Cubre con el caldo de verduras, tapa y deja que cueza hasta que la patata y la zanahoria estén blandos.'];sopas
Sopa de frutos rojos al vino;https://images.hola.com/imagenes/cocina/recetas/20220921217614/sopa-frutos-rojos-al-vino/1-141-562/sopa-rojos-joven-age-z.jpg;4 COMENSALES;20min;Fácil;['400 g de Frutos rojos variados', '600 ml de Vino tinto joven', '1 unidad de Canela en rama', '1 unidad de Vaina de vainilla', '75 g de Azúcar blanca'];['Lava y escurre bien los frutos rojos. Reserva alguno para la decoración.', 'Incorpora el vino tinto a un cazo, añade el azúcar, la rama de canela y la vaina de vainilla abierta por la mitad y ligeramente raspada para echar las semillas.', 'Pon al fuego y espera a que hierva, agrega los frutos rojos y deja que se cocinen durante 15 minutos.', 'Retira del fuego, saca la canela y la vainilla y tritura el resto con una batidora.', 'Cuando haya perdido el calor, enfria en la nevera durante unas 2-3 horas.', 'Sirve la sopa en copas, boles o vasitos y decora con los frutos rojos reservados.'];sopas
Sopa cremosa de brócoli, zanahoria y queso cheddar;https://images.hola.com/imagenes/cocina/recetas/20220917217323/sopa-cremosa-brocoli-zanahoria-cheddar/1-139-200/brocoli-cheddar-adobe-z.jpg;4 COMENSALES;35min;Fácil;['300 g de Brócoli', '2 ud de Zanahoria', '1 unidad de Cebolleta', '2 dientes de Ajo', '1 brik 1/4 litro de Nata para cocinar', '4 vasos de Caldo de verduras', '100 g de Queso cheddar rallado', '1 pizca de Nuez moscada', 'Pimienta blanca', 'Aceite de oliva virgen extra', 'Sal'];"['Lava, seca, quita los extremos y pica la cebolleta en juliana.', 'Pela las zanahorias y rállalas. Pela y pica los ajos.', 'Trocea el brócoli en ramitos no muy grandes.', 'Echa aceite en una cazuela y añade la cebolla, el ajo y la zanahoria y rehoga durante unos minutos.', 'Salpimenta y echa un poco de nuez moscada; da unas vueltas y añade el caldo de verduras.', 'Incorpora el brócoli y la nata y mezcla bien.', 'Deja que se cocine todo junto hasta que el brócoli esté hecho.', 'Añade el queso cheddar y remueve hasta que se derrita.', 'Ya tienes la sopa terminada para servir recién hecha.']";sopas
Sopa de alubias con acelgas;https://images.hola.com/imagenes/cocina/recetas/20220917217321/sopa-alubias-con-acelgas/1-139-195/acelgas-beans-adobe-z.jpg;4 COMENSALES;40min;Fácil;['300 g de Alubias pintas cocidas en conservas', '1 bolsa de Acelgas ya cortadas', '1 unidad de Cebolla', '4 cc de Salsa de tomate', '1 diente de Ajo', '1 pizca de Pimentón', '1 trozo de Pimiento rojo', '1 pizca de Comino molido', '200 g de Champiñones en conservay lo', '1 hoja de Laurel', 'Agua', 'Sal', 'Aceite de oliva virgen extra', 'Pimienta negra'];"['Pela y pica la cebolla y el ajo; lava, seca y pica el pimiento rojo.', 'Echa aceite en una olla y pocha la cebolla, el ajo y el pimiento.', 'Añade el pimentón y el comino y dale unas vueltas.', 'Salpimenta, incorpora las acelgas y rehoga un par de minutos.', 'Echa la salsa de tomate, las alubias y los champiñones escurridos y el laurel.', 'Cubre con agua, tapa y deja cocinar 25 minutos.', 'Prueba de sal y de pimienta y corrige si hace falta ¡y ya tienes la sopa lista para servir!']";sopas
Sopa de judías blancas con patata y champiñón;https://images.hola.com/imagenes/cocina/recetas/20220831216169/sopa-judias-blancas-patata-champinon/1-131-200/sopa-champis-adobe-z.jpg;4 COMENSALES;30min;Fácil;['300 g de Alubias en conserva', '2 ud de Zanahoria', '2 unidad de Patata', '200 g de Champiñones', '2 dientes de Ajo', 'Sal', 'Aceite de oliva virgen extra', 'Pimienta negra', 'Agua'];['Pela y pica la cebolla, los ajos y las zanahorias.', 'Limpia los champiñones y trocéalos.', 'Pelas las patatas y troceálas.', 'Echa aceite en una cazuela y cocina las zanahorias unos minutos.', 'Añade el ajo y la cebolla y sofríe durante 5 minutos.', 'Ahora agrega los champiñones, salpimenta y rehoga.', 'Abre el bote de alubias y ponlas en un colador, pásalas bajo el grifo para que pierdan el líquido que tenían.', 'Incorpora las judías a la cazuela con las verduras, cubre con agua, mezcla con cuidado y deja que cueza todo junto unos 5-10 minutos, prueba de sal y echa un poco si le hiciera falta.', 'Sirve esta suculenta sopa en platos hondos o en cuencos.'];sopas
Sopa de col de Saboya con patata;https://images.hola.com/imagenes/cocina/recetas/20220829215974/sopa-de-col-de-saboya-con-patata/1-131-377/sopa-de-col-de-saboya-con-patata-c.jpg;4 PORCIONES;30min;Fácil;['Repollo', '2 Zanahorias', '1 Cebolla', '2 Patatas', '3 Dientes de ajo', '1 litro de Caldo de verduras', '1 cucharadita de Pimentón ahumado', 'Sal', 'Pimienta negra', 'Aceite de oliva virgen extra', '2 ramas de Perejil fresco'];['Para hacer esta sopa de Saboya con patata vamos a comenzar por preparar las verduras. Pela la cebolla y pícala en brunoise menuda, es decir, en dados pequeños.', 'Retira las hojas exteriores de la col, algo de su tallo y pica el resto.', 'Pela la zanahoria y pártela en cubos pequeños. Por último, pela los ajos, pártelos por la mitad para retirar el germen, y pícalos en láminas.', 'Acerca una cazuela amplia al fuego con un chorrito de aceite de oliva virgen extra y cocina la cebolla, la zanahoria y el ajo a fuego suave hasta que estén bien pochados, lo que les llevará 7 o 10 minutos.', 'Pasado ese tiempo, incorpora la col o repollo y sigue cocinando 5 minutos más.', 'Mientras, pela las patatas y cháscalas. Chascar las patatas no es más partirlas en trozos, pero sin hacer un corte limpio de cuchillo, sino rompiendo la patata. Coge la patata con una mano y con la otra comienza a hacer una incisión con un cuchillo puntilla. A medio corte, levanta la mano para que el trozo de patata se desprenda rompiéndose. De esta forma se libera su almidón, y esto ayudará a espesar de forma natural el plato.', 'Incorpora la patata troceada y el pimentón y remueve el conjunto. Pon a punto de sal y pimienta negra.', 'Añade después el caldo y sube el fuego hasta que rompa a hervir. Baja el fuego y deja cocer hasta que la patata esté bien hecha y blandita.', 'Sirve en un bonito cuenco y espolvorea un poco de perejil picado por encima.'];sopas
