titulo;imagen;comensales;duracion;dificultad;ingredientes;pasos;nombre_categoria
Vasitos de ensalada de lentejas, salmón y huevo;https://images.hola.com/imagenes/cocina/recetas/20221129221929/vasitos-ensalada-lentejas/1-171-474/ensal-lent-vaso-age-c.jpg;4 COMENSALES;30min;Fácil;['400 g de Lentejas cocidas en conserva', '200 g de Salmón sin piel ni espinas', '1 Aguacate', '0.5 Pimiento rojo', '1 Cebolla morada', '6 Huevos', '1 Cebolleta', '30 g de Brotes de guisante', '6 cs de Aceite de oliva virgen extra', 'Sal', 'Pimienta', '1 cucharada de Vinagre de Jerez'];['Cocer el salmón al vapor durante 5 minutos y cortarlo en dados de 2,5 cm.', 'Pelar la cebolla y cortarla en juliana.', 'Retirar el tallo y las semillas al pimiento y cortarlo en cuadraditos.', 'Pelar la cebolleta y cortarla en aros.', 'Retirar la piel y el hueso al aguacate y cortar la carne en dados del tamaño del salmón.', 'Escurrir las lentejas en un colador al chorro de agua fría y ponerlas en una ensaladera con los cuadraditos de pimiento, la juliana de cebolla y los aros de cebolleta, los dados de salmón y aguacate y la mitad de los brotes de guisante, reservando el resto para decorar.', 'Sazonar con sal y pimienta recién molida, aliñar con el aceite y el vinagre y mezclar.', 'Cubrir el interior de un cuenco individual con un cuadrado de papel film de 25 cm de lado.', 'Cascar 1 huevo, echarlo en el cuenco, salpimentarlo, unir las esquinas del papel film y atar formando un saquito. Repetir la operación con los demás huevos hasta formar 6 saquitos.', 'Sumergirlos en una cazuela con agua al mínimo hervor y contar 4 min desde que empieza a hervir de nuevo.', 'Cortar con unas tijeras los saquitos y extraer con cuidado los huevos.', 'Repartir la ensalada en vasitos, coronar con los huevos poché y decorar con el resto de los brotes de guisante.'];ensaladas
Ensalada con ruibarbo, rabanitos, coles y queso;https://images.hola.com/imagenes/cocina/recetas/20221125221667/ensalada-ruibarbo-rabanitos-coles-queso/1-169-770/ensalada-ruibarbo-age-z.jpg;4 COMENSALES;20min;Fácil;['1 bolsa de Mezcla de lechugas', '150 g de Coles de Bruselas', '2 tallos de Ruibarbo', '100 g de Queso mozzarella en bolitas', '100 g de Queso parmesano', '75 g de Piñones', '100 g de Rabanitos frescos', 'Flores comestibles', 'Salsa pesto'];['Pon agua a hervir con sal en un cazo al fuego.', 'Añade las coles y cuece entre 10 y 15 minutos. Escurre y deja enfriar.', 'Lava, seca y corta por la mitad los rabanitos y el ruibarbo en trocitos.', 'Tuesta los piñones en una sartén al fuego vigilando que no se quemen.', 'Echa en una ensaladera las lechugas variadas, los rabanitos, las coles, las bolitas de mozzarella, los piñones tostados y el ruibarbo.', 'Incorpora unas cucharadas de salsa pesto y lascas de queso parmesano y mezcla bien.', 'Sirve la ensalada y decora con unas flores comestibles.'];ensaladas
Ensalada templada de garbanzos con pollo;https://images.hola.com/imagenes/cocina/recetas/20221104220349/ensalada-templada-garbanzos-pollo/1-160-572/ensal-garbanzos-age-c.jpg;4 COMENSALES;20min;Fácil;['300 g de Pechuga de pollo', '2 Tomates', '1 Pepino', '1 Cebolla morada', '200 g de Garbanzos cocidos', '150 g de Queso feta', '1 cucharadita de Pimentón al gusto', '2 cs de Aceite de oliva', 'Sal', 'Pimienta', '2 cs de Mostaza de Dijon', 'Zumo de medio limón', '6 cs de Aceite de oliva virgen', 'Sal', 'Pimienta', 'Hojas de perejil', 'Flores de ajo'];['Echar en un cuenco el zumo de limón, el aceite, la mostaza, sal y pimienta. Mezclar todo bien y reservarlo.', 'Lavar los tomates, cortarlos en rodajas y, luego, cortar cada una por la mitad. Retirar las puntas al pepino, lavarlo y cortarlo en rodajas finas. Pelar la cebolla y cortarla en juliana. Trocear el queso feta.', 'Lavar al chorro de agua fría los garbanzos y escurrirlos.', 'Cortar la pechuga de pollo en tiras y saltearlas en una cazuela a fuego vivo con el aceite hasta que se doren. Añadir los garbanzos y rehogar 1 minuto.', 'Retirar del fuego y añadir las rodajas de pepino y de tomate, el queso feta troceado y la juliana de cebolla. Salpimentar y mezclar.', 'Repartir la ensalada en los platos, decorar con las hojas de perejil y las flores de ajo y espolvorear con el pimentón y pimienta negra molida. Acompañar con más flores de ajo y perejil y la vinagreta de mostaza preparada.'];ensaladas
Ensalada de pasta, jackfruit, tofu y tomates cherry;https://images.hola.com/imagenes/cocina/recetas/20221102220224/ensalada-pasta-jackfruit-tofu-cherry/1-159-644/ensalada-jack-age-z.jpg;4 COMENSALES;20min;Fácil;['400 g de Espirales de pasta', '400 g de Tomates cherry rojos y amarillos', '200 g de Tofu suave', '200 g de Jackfruit en conserva', 'Sal', 'Aceite de oliva virgen extra', 'Pimienta negra', 'Albahaca'];['Precalienta el horno a 200 grados.', 'Lava, seca y coloca los tomates en una bandeja.', 'Echa sal, pimienta negra recién molida y un buen chorro de aceite de oliva virgen extra.', 'Hornea los tomates durante unos 10 minutos.', 'Cuece la pasta en una olla con agua y sal hirviendo el tiempo que marque el fabricante en el envase y escurre.', 'Mezcla la pasta, con los tomates, el jackfruit escurrido y el tofu desmenuzado.', 'Añade un poco de aceite de oliva virgen extra y un toque de pimienta negra y mezcla.', 'Sirve y decora con unas hojas de albahaca fresca.'];ensaladas
Ensalada tailandesa de papaya verde (Som tum);https://images.hola.com/imagenes/cocina/recetas/20221025219736/ensalada-tailandesa-papaya-verde/1-156-452/ensa-papaya-age-z.jpg;4 COMENSALES;20min;Fácil;['300 g de Papaya verde', '100 g de Judías verdes', '1 trozo de Col', '2 ud de Zanahoria', '1 puñado de Brotes de soja', '1 puñado de Cacahuetes tostados', '2 dientes de Ajo', '4 cs de Azúcar moreno', '4 cs de Zumo de lima', '5 cs de Salsa de pescado', 'Lima'];"['Pela la papaya y corta en dados o en tiras; pela las zanahorias y rállalas; corta la col en tiras y trocea las judías.', 'Pela los ajos, quita el rabo y las semillas del chile y májalos en un mortero.', 'Añade los cacahuetes y el azúcar y sigue majando.', 'Echa en una ensaladera la papaya, las zanahorias, la col, las judías y los brotes de soja.', 'Incorpora el contenido del mortero y la salsa de pescado y mezcla bien.', 'Decora con lima y ¡lista para servir!']";ensaladas
Ensalada de pollo con granada;https://images.hola.com/imagenes/cocina/recetas/20221019219398/ensalada-pollo-con-granada/1-154-254/pollo-granada-adobe-z.jpg;4 COMENSALES;15min;Fácil;['400 g de Pechuga de pollo', '1 unidad de Granada', '1 bolsa de Rúcula', '5 cs de Aceite de oliva virgen extra', '1 cucharadita de Salsa de soja', '1 cucharadita de Miel', '1 cucharadita de Vinagre balsámico', 'Pimienta negra', 'Sal'];['Limpia bien la pechuga y córtala en dados.', 'Pela la granada, quita todas las pieles amarillas y desgránala.', 'Prepara la vinagreta mezclando con varilla en un bol 4 cucharadas de aceite de oliva virgen extra, 1 cucharadita de salsa de soja, 1 cucharadita de vinagre balsámico y 1 cucharadita de miel.', 'Salpimenta los trozos de pollo y cocínalos a la plancha con la otra cucharada de aceite.', 'Mezcla en un bol el pollo, la granada y la rúcula.', 'Sirve la ensalada en los platos y echa por encima un poco de la vinagreta.'];ensaladas
Ensalada 'exprés' de pulpo y patata;https://images.hola.com/imagenes/cocina/recetas/20221018219206/ensalada-expres-pulpo-patata/1-153-37/pulpo-patata-adob-c.jpg;2 COMENSALES;15min;Fácil;['300 g de Patas de pulpo cocido (pueden ser enteras o ya troceadas)', '1 bolsa de Patatas para microondas', 'Sal', 'Zumo de limón', 'Aceite de oliva virgen extra', 'Perejil'];['Poner a cocer las patatas en el microondas, siguiendo las indicaciones del fabricante (suelen ser unos 7 minutos).', 'Mientras ir contando las patatas de pulpo (si no las has comprado ya troceadas).', 'Una vez estén cocidas las patatitas, abrir con cuidado la bolsa (suele estar muy caliente) y dejarlas templar un poquito. Una vez esté templadas, pelar 4 o 5, depende del tamaño, y cortarlas en cuadrados. Reservar el resto de patatas para otras elaboraciones.', 'Disponer en una fuente las patatas con el pulpo y aliñar al gusto con sal, zumo de limón, aceite de oliva virgen extra, espolvorear con un poco de perejil (seco, o fresco muy picadito). Remover para que todo se impregne bien con el aliño... ¡y listo!'];ensaladas
Ensalada de cogollos con queso de cabra flambeado y nueces;https://images.hola.com/imagenes/cocina/recetas/20221003218282/ensalada-de-cogollos-con-queso-de-cabra-flambeado-y-nueces/1-146-259/ensalada-de-cogollos-con-queso-de-cabra-flambeado-y-nueces-c.jpg;4 COMENSALES;20min;Fácil;['4 Cogollos de lechuga', '40 g de Nueces', '4 Rabanitos', '4 medallones de Queso de cabra', '40 ml de Pedro Ximénez', '1 cucharadita de Semillas de mostaza', '60 ml de Aceite de oliva virgen extra', 'Vinagre de Jerez', 'Sal', 'Pimienta negra'];['Para hacer esta ensalada de cogollos con queso de cabra flambeado y nueces comenzaremos por preparar la vinagreta de la ensalada. Para ello, pon en un bol el aceite de oliva virgen extra y añade las semillas de mostaza. Añade también el vinagre y bate bien para emulsionar ligeramente. Reserva.', 'Ahora retira las hojas exteriores que estén un poco estropeadas de los cogollos y lávalos. Sécalos ligeramente con la ayuda de un papel absorbente y pártelos por la mitad. Nosotros hemos optado por cogollos de tamaño medio, no cogollos de Tudela, que son más pequeñitos, aunque el resultado es el mismo.', 'Lava los rabanitos y pártelos en láminas finas con la ayuda de una mandolina.', 'Trocea gruesamente las nueces.', 'Coloca los medallones de queso de cabra sobre una sartén y coloca riega con un poco de Pedro Ximenez la superficie. Acerca la sartén al fuego al tiempo que acercas una cerilla o un mechero el interior de la sartén para flambear. Realiza esta operación siempre con mucho cuidado y siempre con la campana extractora apagada. En cuanto la llama se apague por sí misma, retira el queso.', 'Coloca los cogollos sobre el plato, coloca alrededor y por encima los rabanitos y las nueces. Salpimienta al gusto, salsea con la vinagreta y termina colocando el queso.'];ensaladas
Ensalada de lentejas con bacón, remolacha y huevo;https://images.hola.com/imagenes/cocina/recetas/20221003218283/ensalada-de-lentejas-con-bacon-remolacha-y-huevo/1-146-260/ensalada-de-lentejas-con-bacon-remolacha-y-huevo-c.jpg;4 COMENSALES;25min;Fácil;['250 g de Lentejas ya cocidas', '6 lonchas de Bacón', '1 Remolacha', '2 Huevos', '1 puñado de Canónigos', '2 Judías verdes', '1 rama de Perejil', 'Sal', 'Aceite de oliva virgen extra'];['Para hacer esta ensalada de lentejas con bacón, remolacha y huevo, comenzaremos por preparar el huevo duro. Si están fríos de la nevera, ponlos en un cazo, llena de agua y acerca al fuego. Así se irán calentando poco a poco, al mismo tiempo que el agua y la cáscara no se romperá. Cuando empiece a hervir, añade sal y cuenta 9 minutos. Pasado ese tiempo, refresca bajo el chorro de agua fría. Pela los huevos y pártelos como prefieras en aros o en cuartos.', 'Limpia la judía verde retirando con un cuchillo puntilla la hebra exterior y pártela en juliana fina. Escáldala introduciéndola en agua hirviendo durante 40 segundos y pásala a agua fría.', 'Cocina las lonchas de bacón en una sartén al fuego, sin una gota de aceite, con su grasa propia será suficiente. Cocínalas hasta que estén crujientes. Sácalas a un plato aparte cubierto con papel de cocina para que absorba el exceso de grasa. Pártelo en trozos irregulares.', 'Escurre y enjuaga en agua fresca las lentejas cocidas y saltéalas durante dos o tres minutos en una sartén con un hilito de aceite. Salpimienta al gusto.', 'Saca las lentejas a la fuente de servir o ensaladera. Coloca por encima la remolacha cocida partida en trozos, el bacón, el huevo, las judías verdes. Termina con unos canónigos por encima y unas hojas de perejil. Pon un poco más de sal y riega con un hilito de aceite de oliva virgen extra.'];ensaladas
Palometa frita con picadillo de cebolla y tomate;https://images.hola.com/imagenes/cocina/recetas/20220930218181/dorada-frita-picadillo-tomate-cebolla/1-145-583/palometa-age-z.jpg;4 COMENSALES;20min;Fácil;['1 unidad de Palometa sin cabeza, vísceras ni espina', '4 cs de Salsa de tomate', '2 ud de Tomate', '1 unidad de Cebolleta', 'Aceite de oliva virgen extra', 'Sal', 'Harina', 'Perejil fresco', 'Limón'];['Lava, seca y pica el tomate en dados.', 'Quita la primera capa de la cebolleta y el tallo y pícala de igual manera.', 'Echa el tomate y la cebolla en un bol y adereza con sal, zumo de limón y aceite de oliva virgen extra.', 'Seca bien la palometa con papel de cocina, ábrela y extiende por dentro la salsa de tomate. Vuelve a cerrrar.', 'Echa sal, pásala por harina y sacude para que quede una capa muy fina.', 'Calienta aceite en una sartén y fríe la dorada hasta que coja un color doradito por arriba y por abajo.', 'Sirve la dorada con el picadillo de tomate y cebolla y decora con perejil y alguna rodaja de limón.'];ensaladas
Ensalada de pollo y piña a la brasa;https://images.hola.com/imagenes/cocina/recetas/20220927217978/ensalada-pollo-pina-brasa/1-144-82/ensalada-pina-adobe-z.jpg;4 COMENSALES;20min;Fácil;['2 filetes de Pollo', '200 g de Piña', '8 ud de Rábano', '1 puñado de Lombarda', '1 puñado de Lechuga', 'Cilantro fresco', 'Zumo de lima', 'Aceite de oliva virgen extra', 'Sal', 'Pimienta'];['Corta los filetes de pollo en tiras y la piña en dados.', 'Lava, seca y lamina los rábanos.', 'Salpimenta el pollo y cocínalo a la brasa. Cocina de la misma manera los dados de piña.', 'Mezcla en una ensaladera la lombarda y la lechuga en tiras y añade los rábanos, el pollo y la piña a la brasa.', 'Adereza la ensalada con zumo de lima, sal aceite de oliva virgen extra y las hojas de cilantro fresco.'];ensaladas
Ensalada de coles, manzana y anacardos;https://images.hola.com/imagenes/cocina/recetas/20220927217909/ensalada-coles-manzana-anacardos/1-143-677/ensalada-col-age-z.jpg;4 COMENSALES;15min;Fácil;['12 ud de Coles de Bruselas', '2 ud de Zanahoria', '2 ud de Manzana', '1 trozo de Lombarda', '100 g de Anacardos', '2 cc de Sirope de arce', '1 cucharadita de Vinagre de Jerez', '4 cc de Aceite de oliva virgen extra', 'Sal'];['Lava, seca y corta las coles en cuartos y la lombarda en tiras.', 'Pela y trocea las manzanas y las zanahorias.', 'Echa todo en un cuenco grande.', 'Tuesta los anacardos en una sartén y añadelos también.', 'Prepara el aliño con el sirope de arce, el vinagre, el aceite y un poco de sal.', 'Adereza la ensalada mezclando bien todos los ingredientes y ya la tienes lista para comer.'];ensaladas
Ensalada de camembert y patata;https://images.hola.com/imagenes/cocina/recetas/20220914217143/ensalada-camembert-patata/1-138-69/ensalada-camembert-age-c.jpg;4 COMENSALES;20min;Fácil;['4 Patatas baby', '1 bolsa de Brotes tiernos', 'Queso Camembert', 'Tomates secos en aceite', 'Aceite de oliva virgen extra', 'Sal', 'Pimienta', 'Flores comestibles (pensamientos, violas...)'];['Cocer en abundante agua las patatas con su piel hasta que estén tiernas. Retirar y dejar que templen.', 'Cortar que camembert en dados grandes, como figura en la imagen, y las patatas en mitades o cuartos (según su tamaño).', 'Disponer en una ensaladera de fondo alto los brotes tiernos.', 'Añadir las patatas, los dados de queso y unos tomates secos en aceite (puedes ponerlos enteros, o si lo prefieres, picarlos).', 'Aliñar al gusto con aceite de oliva, sal y una pizca de pimienta.'];ensaladas
Ensalada tibia de patatas mini con queso y piquillos;https://images.hola.com/imagenes/cocina/recetas/20220912216932/ensalada-tibia-de-patatas-mini-con-queso-y-piquillos/1-136-367/ensalada-tibia-de-patatas-mini-con-queso-y-piquillos-c.jpg;4 COMENSALES;30min;Fácil;['500 g de Patatas de guarnición', '150 g de Mantequilla', '1 diente de Ajo', 'Sal', 'Pimienta negra', '6 Pimientos del piquillo', '60 g de Queso feta'];['Para hacer esta ensalada tibia de patatas mino con queso y piquillos, puedes lavar bien las patatas, si prefieres prepararlas con piel o pelarlas si no te gusta la sensación de la piel al comerlas. Como prefieras.', 'Acerca una sartén o un rondón al fuego con la mantequilla y el diente de ajo un poco chascado, pero sin pelar.', 'Cuando la mantequilla se haya derretido, incorpora las patatas y acomódalas bien. Deben quedar bien extendidas, sin superponerse unas encimas de otras.', 'Tapa la olla y cocina a fuego suave durante 40 minutos. Mueve la cazuela sin destapar de cuando en cuando, para que las patatas se vayan haciendo de forma uniforme.', 'Pasada esa media hora, abre la cazuela y pon a punto de sal y pimienta negra. Pincha las patatas para ver si están bien hechas. Si aún oponen algo de resistencia, déjalas unos minutos más.', 'En cuanto estén listas, apártalas del fuego.', 'Mientras se atemperan un poco, escurre bien los pimientos del piquillo y pártelos en tiras.', 'Desmenuza el queso feta. Si te gusta el queso azul, también puedes usar queso gorgonzola.', 'Coloca las patatas en una fuente y añade por encima los pimientos del piquillo y el queso feta. Sirve inmediatamente.'];ensaladas
