titulo;imagen;comensales;duracion;dificultad;ingredientes;pasos;nombre_categoria
'Bisque' de cigalas al Calvados;https://images.hola.com/imagenes/cocina/recetas/20220503209092/bisque-cigala-al-calvados/1-82-977/bisque-calvados-adobe-z.jpg;4 COMENSALES;50min;Fácil;['500 g de Gambas', '12 ud de Cigalas', '1 unidad de Puerro', '4 ud de Chalotas', '2 ud de Zanahoria', '4 cs de Tomate natural en conserva', '40 ml de Nata para cocinar', '1 copa de Calvados', '0.5 litro de Caldo de pescado', 'Pimienta negra', 'Aceite de oliva virgen extra', 'Sal', 'Cebollino'];"['Pela las gambas y las cigalas. Reserva los cuerpos.', 'Pela y pica el puerro, las chalotas y las zanahorias.', 'En una cazuela amplia sofríe las cáscaras y cabezas (aplastándolas) con un buen chorro de aceite de oliva', 'Incorpora las chalotas, el puerro, las zanahorias y el tomate triturado.', 'Tapa y deja que se cocine todo junto a fuego medio durante unos 15 minutos.', 'Con cuidado, quita la tapa, echa el Calvados y flambea hasta que se apague la llama de fuego.', 'Añade medio litro de caldo de pescado y medio litro de agua, sal y pimienta.', 'Vuelve a tapar y deja cocer otros 15 minutos más.', 'Retira del fuego y tritura bien para después pasarlo por un chino.', ""Pon la 'bisque' de nuevo en el fuego, echa la nata, espera 2-3 minutos."", 'Cocina a la plancha los cuerpos de las cigalas -aprovecha los de las gambas para otra elaboraciones- y decora con ellos cada plato o cuenco de bisque. Espolvorea un poco de cebollino picado.']";cremas
Crema de manzana y puerro con tomillo;https://images.hola.com/imagenes/cocina/recetas/20220503209067/crema-manzana-puerro-tomillo/1-82-749/crema-manzana-age-z.jpg;4 COMENSALES;40min;Fácil;['3 ud de Puerro solo la parte blanca', '1 unidad de Manzana', '1 unidad de Cebolleta', '2 ud de Patata', '1 litro de Agua', 'Tomillo', 'Sal', 'Pimienta blanca', 'Aceite de oliva virgen'];['Pela las patatas y la manzana y trocéalas.', 'Limpia bien el puerro y pícalo en rodajas.', 'Echa aceite en una cazuela y pocha el puerro.', 'Agrega las patatas, la manzana y el tomillo, dale un par de vueltas y cubre con agua.', 'Salpimenta, pon una tapa y cuece durante 20-25 minutos.', 'Retira del fuego, saca el tomillo y tritura bien hasta obtener una crema sin trozos.', 'Decórala con el tomillo ¡y sirve!'];cremas
Crema de habas con patata y cebolla;https://images.hola.com/imagenes/cocina/recetas/20220401207357/crema-habas-patata-cebolla/1-70-660/crema-habas-age-c.jpg;4 PORCIONES;30min;Fácil;['600 g de Habas frescas', '250 g de Patata', '1 Cebolla morada', '6 cs de Aceite de oliva', 'Sal', 'Pimienta'];['Desgrana las habas manualmente. Una vez desgranadas, cubre las habas con agua fría y lleva a ebullición. Cuando rompa a hervir, retira del fuego y escurre las habas.', 'Pelar las patatas, lavarlas, trocearlas y cocerlas 20 min en agua salada que las cubra.', 'Añadir las habas escurridas, reservando 2 cucharadas para la decoración, y cocer 5 minutos.', 'Triturar en un robot de cocina con la mitad del aceite y sal y pimienta al gusto,  hasta obtener una crema lisa y uniforme.', 'Pelar la cebolla y cortarla en juliana.', 'Repartir la crema en cuencos individuales, acompañar con la juliana de cebolla y rociar con el aceite restante.', 'Tip: Para aquellos que prefieren no tomar cebolla, sustituirla por unas lascas de jamón ibérico o de cecina cortadas en tiras finitas.'];cremas
Crema de espárragos trigueros con brocheta de langostinos;https://images.hola.com/imagenes/cocina/recetas/20220321206681/crema-esparragos-trigueros/1-65-660/crema-esparragos-age-c.jpg;4 COMENSALES;40min;Fácil;['24 Espárragos trigueros', '8 Langostinos', '1 Puerro', '200 g de Patatas', '400 ml de Caldo de verduras', '4 cs de Aceite de oliva', 'Sal', 'Pimienta', '18 hojas de Albahaca', '1 Ajo', '2 cs de Piñones', '60 ml de Aceite de oliva virgen extra', 'Sal'];['Pelar y trocear el ajo y echarlo en el vaso de la batidora con la albahaca, los piñones, el aceite y una pizca de sal, triturar bien fino y reservar en el frigorífico.', 'Pelar las patatas y trocearlas.', 'Retirar las puntas y la primera capa al puerro y picarlo.', 'Desechar las partes duras de los espárragos y lavarlos.', 'Reservar 12 para las brochetas y trocear el resto.', 'Calentar 2 c.s. de aceite en una cazuela y rehogar 4 minutos el puerro.', 'Añadir los espárragos y sofreír 2 min.', 'Incorporar las patatas, salpimentar, cubrir con el caldo, llevar a ebullición y cocinar a fuego bajo 25 minutos.', 'Triturar en un robot y mantener la crema templada.', 'Pelar los langostinos respetando la cola y cortar por la mitad a lo largo los espárragos reservados.', 'Ensartarlos en brochetas alternando y cocinarlas 2 min por cada lado en una sartén con el aceite restante.', 'Disponer la crema en platos hondos con las brochetas y acompañar con el pesto y pan tostado al gusto.'];cremas
Crema de coliflor con queso azul;https://images.hola.com/imagenes/cocina/recetas/20220218204895/crema-coliflor-queso-azul/1-53-65/crema-coli-queso-age-c.jpg;4 COMENSALES;40min;Fácil;['400 g de Coliflor', '1 Cebolla', '4 Ajos', '200 g de Alubias blancas cocidas', 'Zumo de media lima', '1 cucharada de Cebollino picado', '2 rebanadas de Pan del día anterior', '80 g de Queso azul', '400 ml de Caldo de verduras', '16 cs de Aceite de oliva', 'Sal', 'Pimienta'];['Precalentar el horno a 190º.', 'Separar la coliflor en ramitos.', 'Pelar la cebolla y cortarla en octavos.', 'Pelar los ajos.', 'Poner las tres verduras en una fuente refractaria, sazonarlas con sal, rociarlas con 2 c.s. de aceite y meterlas en el horno 25 min a 190º, hasta que tengan los bordes dorados.', 'Retirar del horno y dejar enfriar un poco.', 'Llevar a ebullición el caldo de verduras.', 'Escurrir las alubias y ponerlas en el vaso de la batidora con las verduras horneadas, el zumo de lima, el caldo caliente y una pizca de sal y de pimienta, triturar hasta obtener una crema densa y homogénea y mantener al calor.', 'Cortar en daditos las rebanadas de pan y freírlos en una sartén con 10 c.s. de aceite. Escurrirlos y reservarlos.', 'Desmenuzar el queso azul.', 'Repartir la crema en cuencos, acompañar con el queso desmenuzado, el pan frito y el cebollino picado y rociar con el resto del aceite.', 'Truco: Añadir la mitad del queso al triturar los ingredientes y acompañar la crema con la otra mitad.'];cremas
Crema de daikon y remolacha;https://images.hola.com/imagenes/cocina/recetas/20220202203906/crema-daikon-remolacha/1-46-624/crema-daikon-age-z.jpg;4 COMENSALES;1h 15min;Fácil;['1 unidad de Daikon', '1 unidad de Cebolla', '1 unidad de Patata', '2 ud de Remolacha', '1 unidad de Calabacín', '1 cucharadita de Tahini', 'Pimienta blanca', 'Aceite de oliva virgen', 'Sal', 'Copos de chile'];['Lava bien la remolacha y cocínala en la olla expres con piel durante unos 40 minutos. Enfría con agua, pela y trocea.', 'Pela el daikon, la patata y el calabacín.', 'Hierve en un cazo con un poco de agua y sal el daikon y la patata hasta que estén blandos.', 'Pela la cebolla y póchala en una cazuela con aceite. Incorpora el calabacín y rehoga también.', 'Salpimenta e incorpora a la cazuela la remolacha, el daikon y la patata y cubre con agua.', 'Cuece unos minutos y retira del fuego.', 'Tritura y decora la crema con unas rodajas de daikon -mejor si lo encuentras morado, unas tiras de calabacín a la plancha y unos copos de chile.'];cremas
Crema de garbanzos y patata;https://images.hola.com/imagenes/cocina/recetas/20220131203775/crema-garbanzos-patata/1-45-707/crema-garbanzos-age-z.jpg;4 COMENSALES;35min;Fácil;['200 g de Garbanzos cocidos en conserva', '4 ud de Patata', '1 unidad de Cebolla', '1 unidad de Puerro', 'Sal', 'Aceite de oliva virgen', 'Nata', 'Pan tostado'];['Pela las patatas y la cebolla y trocea. Quita la primera capa y los extremos del puerro y córtalo en trozos.', 'Pon una cazuela con agua y sal a hervir en el fuego y cuando rompa a cocer, añade las patatas.', 'Rehoga la cebolla y el puerro en una sartén con un poco de aceite, sal y pimienta.', 'Cuando las patatas estén a media cocción, agrega los garbanzos a la cazuela para que queden muy blandos y cuece hasta que la patata esté blanda.', 'Cuela y reserva el caldo.', 'En la cazuela echa la cebolla con el puerro y los garbanzos con la patata.', 'Añade el agua de cocción de la patata y los garbanzos y cuece todo junto unos 10 minutos más.', 'Tritura y prueba de sal por si hiciera falta echarle un poco más.', 'Sirve la crema de garbanzos y patata con un poco de nata y unas rebanadas de pan tostado.'];cremas
Crema de patata al 'pistou';https://images.hola.com/imagenes/cocina/recetas/20220125203402/crema-patata-al-pistou/1-43-407/crema-patata-age-z.jpg;4 COMENSALES;0min;Fácil;['3 ud de Patata', '1 unidad de Cebolla', '1 unidad de Nabo', '1 litro de Caldo de verduras', 'Aceite de oliva', 'Sal', 'Pimienta', '10 hojas de Albahaca', '1 diente de Ajo', '80 g de Queso parmesano', 'Aceite de oliva virgen extra', 'Sal', '1 trozo de Cebolla morada', '1 unidad de Cebolleta china', 'Brotes'];"['Pela las patatas, la cebolla y el nabo y córtalos en trozos.', 'Echa aceite en una cazuela y rehoga los 3 unos minutos.', 'Salpimenta, añade el caldo de verduras, tapa y cuece unos 25-30 minutos.', ""Prepara el 'pistou' triturando con la batidora las hojas de albahaca, el diente de ajo pelado, el parmesano troceado, aceite de oliva y sal."", ""Retira la cazuela del fuego, añade un poco del 'pistou' y tritura hasta que quede una crema muy fina."", 'Pica la cebolla morada y la cebolleta china.', 'Sirve la crema y coloca en el centro un poco de las dos cebollas y algún brote.', ""Acompaña con el resto del 'pistou' en un bol por si alguien quiere añadirle un poco más.""]";cremas
Crema de calabacín con 'pistou';https://images.hola.com/imagenes/cocina/recetas/20220125203398/crema-calabacin-pistou/1-43-397/crema-calabacin-age-z.jpg;4 COMENSALES;40min;Fácil;['2 ud de Calabacín', '1 unidad de Cebolla', '1 unidad de Patata', '1 unidad de Patata', '1 litro de Agua', 'Sal', 'Pimienta blanca y pimienta rosa', 'Aceite de oliva virgen', '6 hojas de Albahaca grandes', '1 diente de Ajo', '3 cs de Queso parmesano rallado', 'Aceite de oliva virgen extra', 'Sal'];"['Lava, seca, quita las partes de arriba y trocea los calabacines.', 'Pela la patata y la cebolla y córtalas en trozos. Limpia bien el puerro y trocéalo también.', 'Echa un poco de aceite en una cazuela y rehoga todos los vegetales durante unos minutos.', 'Salpimenta, cubre con agua y deja cocer durante unos 25-30 minutos..', ""Aprovecha para hacer la salsa 'pistou' triturando con la batidora la albahaca, el diente de ajo pelado, el queso parmesano rallado, aceite de oliva y sal. No tiene que quedar ni muy denso ni muy líquido y eso lo conseguirás poniendo la cantidad justa de aceite."", 'Tritura bien las verduras cocidas con el agua y pasa por el chino.', ""Sirve la crema de calabacín con una cucharada de 'pistou' en cada plato o cuenco y añade unas bolitas de pimienta rosa.""]";cremas
Crema de porrusalda;https://images.hola.com/imagenes/cocina/recetas/20220121203243/crema-de-porrusalda/1-42-497/crema-porru-age-z.jpg;4 COMENSALES;35min;Fácil;['8 ud de Puerro', '2 ud de Patata', '1 litro de Caldo de verduras', 'Aceite de oliva virgen extra', 'Sal', 'Pimienta negra'];"['Limpiamos y troceamos los puerros.', ""Pelamos, lavamos y cortamos también las patatas en trozos 'triscándolas' para que nos den más textura gracias al almidón que soltarán durante la cocción."", 'Echamos aceite de oliva en una cazuela y rehogamos los puerros.', 'Salpimentamos, agregamos las patatas y rehogamos un par de minutos.', 'Incorporamos el caldo de verduras y dejamos que cueza 20-25 minutos.', 'Retiramos un poco del caldo y algunos trozos de puerro para decorar y trituramos el resto con la batidora o el robot.', 'Si queda muy densa, agregamos el caldo retirado y volvemos a triturar.', 'Servimos la crema de porrusalda y decoramos con los puerros y unas bolitas de pimienta negra.']";cremas
Crema de coliflor con brocheta de tofu empanado;https://images.hola.com/imagenes/cocina/recetas/20220120203162/crema-coliflor-brochetas-tofu/1-41-971/crema-tofu-age-z.jpg;4 COMENSALES;40min;Fácil;['500 g de Coliflor', '1 unidad de Patata', '1 unidad de Cebolla', '1 litro de Caldo de verduras', '300 g de Tofu en dados', '1 pizca de Comino molido', '1 pizca de Cúrcuma', '1 pizca de Jengibre seco en polvo', '1 pizca de Curry', '1 chorrito de Salsa de soja', 'Aceite de oliva virgen', 'Sal', 'Pimienta', 'Pan rallado'];['Pon a marinar los dados de tofu en un bol con las especias y un chorrito de salsa de soja y otro de aceite.', 'Pela la cebolla y la patata y córtalas en trozos.', 'Separa la coliflor en ramitos, lávalos y escurre.', 'Echa un chorro de aceite en una cazuela y pocha la cebolla.', 'Incorpora la patata y la coliflor y rehoga un par de minutos.', 'Cubre con el caldo de verduras y deja cocer hasta que esté todo blando -unos 25 minutos-.', 'Tritura con la batidora hasta que quede una crema homogénea.', 'Saca los dados de tofu de la marinada y pásalos por pan rallado para freírlos hasta dorar con aceite de oliva. Saca sobre papel de cocina y pínchalos en palos de brocheta.', 'Sirve la crema de coliflor con las brochetas de tofu empanado.'];cremas
Vichyssoise de guisantes con chispa;https://images.hola.com/imagenes/cocina/recetas/20220113202767/vichysoisse-de-guisantes/1-39-848/vichisois-guisantes-z.jpg;24 PORCIONES;40min;Fácil;['150 g de Jamón serrano', '100 g de Puerros cortados en rodajas (la parte blanca)', '2 ramitas de Perejil fresco', '50 g de Mantequilla', '250 g de Patatas peladas y troceadas', '300 g de Guisantes congelados', '500 g de Agua', '400 g de Leche', '1.5 cucharadita de Sal', '2 pellizcos de Pimienta', '85 g de Guisantes fritos con wasabi'];['Pon 2-3 hojas de papel de cocina en un plato, coloca encima las lonchas de jamón y tápalas con otras 2-3 hojas.', 'Introduce el plato en el microondas y programa 2 minutos a la máxima potencia (el jamón tiene que quedar crujiente). Retira del microondas y deja enfriar durante 5 minutos.', 'Pon en el vaso del robot el jamón crujiente e inicia Turbo/1 seg/1 vez. Retira el polvo de jamón a un bol y reserva.', 'Pon en el vaso ahora el puerro, el perejil y 30 g de mantequilla y trocea 4 seg/vel 5. Con la espátula, baja los ingredientes hacia el fondo del vaso y sofríe 5 min/120°C/vel 1.', 'Añade la patata, los guisantes y el agua y programa 20 min/100°C/vel 1.', 'Incorpora la leche, la sal, la pimienta y 20 g de mantequilla y programa 5 min/90°C/vel 5. Después, inicia Triturar 1 min.', 'Reparte la crema en vasos de chupito y espolvora con 1-2 pellizcos de polvo de jamón. Decora con 4-6 guisantes fritos con wasabi justo antes de servir.'];cremas
Puré de patatas y alcachofas;https://images.hola.com/imagenes/cocina/recetas/20220111202647/pure-patata-alcachofas/1-39-157/pure-patata-alcachofa-age-c.jpg;4 COMENSALES;1h 0min;Medio;['500 g de Patatas', '8 Alcachofas', '1 Cebolla', '2 ramas de Apio', '2 dientes de Ajo', '400 ml de Caldo de verduras', 'Zumo de medio limón', '3 cs de Aceite de oliva', 'Sal', 'Pimienta', '2 Alcachofas', '2 rebanadas de Pan del día anterior', '50 g de Avellanas', '6 cs de Aceite de oliva', 'Sal', 'Pimienta', 'Mejorana para decorar'];['Pelar y picar la cebolla y los ajos.', 'Retirar los hilos a las ramas de apio y picarlas.', 'Pelar las patatas, lavarlas y trocearlas.', 'Retirar los tallos, las hojas externas y las puntas de las hojas a las alcachofas y trocearlas.', 'Calentar el aceite en una cazuela y rehogar el ajo, la cebolla y el apio picados de 6 a 8 minutos.', 'Añadir las patatas y las alcachofas troceadas, salpimentar, bañar con el caldo y el zumo de limón y llevar a ebullición. Cocer de 35 a 40 minutos a fuego lento.', 'Triturar en un robot de cocina y mantener el puré al calor.', 'Precalentar el horno a 190º.', 'Cortar en dados las rebanadas de pan.', 'Retirar los tallos, las hojas externas y las puntas de las hojas a las alcachofas y cortalas en octavos.', 'Echarlas en una ensaladera con los dados de pan y las avellanas, salpimentar, rociar con 2 c.s. de aceite, mezclar y extender esa mezcla en una bandeja de horno.', 'Meter la guarnición al horno entre 10 y 12 min, hasta que se dore. Sacarla del horno y dejar que se enfríe en la bandeja.', 'Repartir el puré en cuencos, disponer en el centro la guarnición, rociar con el resto del aceite y decorar con unas hojas de mejorana.'];cremas
Puré de lombarda con picatostes;https://images.hola.com/imagenes/cocina/recetas/20220109202517/pure-lombarda-picatostes/1-38-436/pure-lombarda-age-c.jpg;4 COMENSALES;40min;Fácil;['750 g de Lombarda', '300 g de Patatas', '2 ramas de Apio', '1 Cebolla', '2 rebanadas de Pan del día anterior', '600 ml de Caldo de verduras', '100 ml de Nata', 'Zumo de medio limón', '1 cucharada de Semillas de cilantro machacadas', '0.5 cucharadita de Nuez moscada rallada', '6 cs de Aceite de oliva', 'Sal', 'Pimienta'];['Trocear la lombarda, lavarla y escurrirla.', 'Reservar las hojas más pequeñas para decorar al final.', 'Pelar las patatas y la cebolla y trocearlas.', 'Retirar los hilos al apio y trocearlo.', 'Poner en una cazuela la cebolla, la lombarda, las patatas y el apio troceados y cubrirlos con el caldo.', 'Sazonar con sal, pimienta y nuez moscada, añadir 2 c.s. de aceite y el zumo de limón y cocer 30 min.', 'Triturarlo en la batidora y pasarlo por el chino.', 'Cortar el pan en dados de 1,5 cm y freírlos en una sartén con el resto del aceite.', 'Repartir la crema preparada en cuencos individuales, acompañarla con unos circulitos de nata, espolvorearla con las semillas de cilantro y decorarla con las hojitas de lombarda reservadas.', 'Truco: Sustituir la mitad de las patatas por remolacha para proporcionar un color más intenso a la crema.'];cremas
