titulo;imagen;comensales;duracion;dificultad;ingredientes;pasos;nombre_categoria
Crema de cacao, boniato y avellanas con arándanos;https://images.hola.com/imagenes/cocina/recetas/20221122221419/crema-cacao-boniato-avellanas-arandanos/1-168-40/soja-batata-age-z.jpg;4 COMENSALES;1h 15min;Fácil;['500 g de Boniato', '50 g de Cacao en polvo', '75 g de Avellanas tostadas', '1 chorrito de Bebida vegetal de soja', 'Sirope de arce al gusto', 'Arándanos frescos para acompañar'];['Precalentamos el horno a 175ºC, calor arriba y abajo.', 'Lavamos bien y secamos los boniatos.', 'Los ponemos sobre la rejilla del horno y asamos durante unos 45 minutos. Se les puede dar la vuelta a mitad de cocción.', 'Pinchamos en el centro con un palillo y si sale con dificultad es que necesita algo más de tiempo de horno.', 'Dejamos enfriar para poder pelarlos.', 'Ponemos el boniato asado pelado en el vaso de la batidora y añadimos el cacao puro, las avellanas tostadas, la bebida de soja y el sirope de arce.', 'Trituramos hasta que quede una crema homogénea.', 'Servimos en vasitos y decoramos con los arándanos.'];dulces
Rollitos de crepes rellenos de crema de cacao y avellanas;https://images.hola.com/imagenes/cocina/recetas/20221122221416/rollitos-crepes-rellenos-crema-cacao-avellanas/1-168-30/crepes-crema-age-z.jpg;4 COMENSALES;30min;Fácil;['100 g de Harina', '1 unidad de Huevo', '200 ml de Leche', '1 pizca de Sal', '1 pizca de Azúcar blanca', 'Mantequilla', 'Azúcar glas', '200 g de Avellanas tostadas', '4 cs de Cacao en polvo', '3 cs de Sirope de dátil', '1 chorrito de Aceite de coco'];['Tritura todos los ingredientes en la batidora menos la mantequilla.', 'Engrasa una sartén con mantequilla y ve echando masa para formar los crepes por ambos lados.', 'Pon todos los ingredientes en el vaso de la batidora y tritura hasta conseguir la textura de crema que quieras', 'Saca la batidora 2 o 3 veces veces para bajar lo que se quede en las paredes y vuelve a triturar.', 'Extiende la crema de cacao por encima de los crepes.', 'Enróllalos, corta en porciones y pinncha con un palillo.', 'Sirve y espolvorea con azúcar glas.'];dulces
Galletas 'Streusel';https://images.hola.com/imagenes/cocina/recetas/20221026219850/galletas-cookies-streusel/1-157-69/galletas-streusel-age-c.jpg;30 PORCIONES;35min;Fácil;['300 g de Harina', '150 g de Azúcar blanca', '200 g de Mantequilla', '1 cucharadita de Extracto de vainilla', '1 cucharadita de Canela molida', '1 cucharadita de Levadura en polvo', '1 pizca de Sal'];"['Precalienta el horno a 200 grados.', 'Funde la mantequilla en el microondas.', 'En un cuenco grande echa la harina, la mantequilla, la levadura, el azúcar, la canela y el extracto de vainilla.', ""Mezcla bien con las manos. Te tiene que quedar una masa 'desmigada'."", ""Puedes usar un molde para hacer 'muffins', forrarlos con papel y añadir un poco de la masa, pero también nos sirve un aro para hacer estas 'cookies', que puedes ir depositando en una bandeja de horno con papel o con un tapete de silicona."", 'Hornea durante unos 15 minutos a 180 grados.', 'Saca con cuidado, deja enfriar ¡y listas!']";dulces
Bizcocho de calabaza y chocolate con nueces;https://images.hola.com/imagenes/cocina/recetas/20221024219654/bizcocho-calabaza-chocolate-nueces/1-155-869/choco-calabaza-adobe-z.jpg;6 COMENSALES;50min;Fácil;['300 g de Calabaza cocida', '250 g de Harina', '200 g de Azúcar blanca', '200 g de Chocolate para postres', '1 sobre de Levadura en polvo 16 gramos', '150 g de Aceite de girasol', '4 ud de Huevo', '0.5 cucharadita de Extracto de vainilla', '1 puñado de Nueces peladas y picadas'];['Precalienta el horno a 180ºC.', 'Tritura la calabaza con la batidora o el robot.', 'Echa en un bol el azúcar y los huevos y bate hasta que queden muy cremosos.', 'Incorpora la calabaza, la vainilla y el aceite y mezcla muy bien.', 'Tamiza la harina con la levadura en otro bol y añade, poco a poco y sin dejar de mezclar, a la mezcla anterior.', 'Separa esta masa en dos recipientes.', 'Derrite el chocolate y añade la mitad a una de las masas.', 'Engrasa y enharina un molde redondo y vuelca la mitad de la masa de chocolate, la mitad de la masa sin chocolate, la mitad con chocolate y la otrad mitad sin chocolate.', 'Hornea durante unos 30-40 minutos a 180ºC.', 'Saca con cuidado el bizcocho y deja enfriar.', 'Cubre con el resto del chocolate y espolvorea las nueces picadas por encima.'];dulces
Galletas 'crinkles' Red Velvet;https://images.hola.com/imagenes/cocina/recetas/20221017219183/galletas-crinkles-red-velvet/1-152-859/red-velvet-adobe-z.jpg;15 PORCIONES;4h 30min;Fácil;['200 g de Harina', '100 g de Azúcar blanca', '1 cucharadita de Levadura en polvo', '2 cc de Cacao en polvo', '50 g de Chocolate blanco', '90 g de Mantequilla', '2 ud de Huevo XL', '1 cucharadita de Esencia de vainilla', '1 cucharadita de Colorante rojo', '2 cc de Zumo de limón', '1 pizca de Sal', '1 cucharada de Leche'];['En un bol tamiza la harina junto con el cacao, la levadura y la sal.', 'Bate la mantequilla en pomada con el azúcar blanco, en otro cuenco, hasta que aumente su volumen y la mezcla se torne blanquecina.', 'Agrega los huevos e incorpora bien. Añade la mezcla de harina, colorante rojo, la vanilla,  la leche y el zumo de limón.', 'Echa el chocolate blanco derretido, integra bien, tapa con papel film y deja reposar en la nevera durante 3-4 horas como mínimo.', 'Precalienta el horno a 175 grados.', 'Forra un bandeja de horno con papel parafinado.', 'Forma con la masa bolitas de 30 o 35 gramos con las manos y reboza en abundante azúcar glas procurando formar una buena capa.', 'Coloca las bolas en la bandeja dejando unos 3-4 dedos de separación.', 'Hornea unos 12-14 minutos a 175 grados, saca con cuidado y deja enfriar las galletas.'];dulces
Galletas 'agrietadas' de almendra;https://images.hola.com/imagenes/cocina/recetas/20221017219176/galletas-agrietadas-de-almendra/1-152-834/almendras-adobe-z.jpg;30 PORCIONES;9h 0min;Fácil;['150 g de Harina', '100 g de Almendra molida', '1 cucharadita de Levadura en polvo', '150 g de Azúcar blanca', '2 ud de Huevo', '1 cucharadita de Extracto de vainilla', '2 cs de Leche', '100 g de Mantequilla', '1 pizca de Sal', 'Azúcar glas'];['Mezcla y tamiza en un bol la harina, las almendras molidas, la levadura en polvo y la sal.', 'En otro cuenco bate bien la mantequilla con el azúcar hasta que la mezcla blanquee y agrega la vainilla y la leche.', 'Une el contenido de los dos boles, mezcla, tapa con papel film y deja reposar durante toda la noche en el frigorífico.', 'Enciende el horno a 175 °C (calor arriba y abajo) y cubre una bandeja con papel de hornear.', 'Con la masa haz bolitas y rebózalas con abundante azúcar glas para depositarlas en la bandeja dejando espacio entre unas y otras.', 'Aplasta ligeramente y hornea 12-14 minutos.', 'Saca del horno y deja enfriar las galletas para hincarles el diente.'];dulces
Crema de café y choco al vino con 'cantucci';https://images.hola.com/imagenes/cocina/recetas/20220921217618/crema-cafe-chocolate-vino-cantuccini/1-141-569/cantucci-age-z.jpg;4 COMENSALES;30min;Fácil;['200 g de Nata para montar', '50 g de Chocolate', '0.5 vaso de Café expreso', '2 ud de Huevo', '1 chorrito de Vino dulce', '10 ud de Cantuccini (galletas almendra)', '8 cs de Azúcar blanca', 'Nata montada', 'Virutas de chocolate', 'Azúcar glas'];"['Monta la nata bien fría y funde el chocolate al baño maría.', 'Separa las yemas de las claras.', 'Bate por un lado las yemas con la mitad del azúcar y, por otro, monta las clara con el resto del azúcar.', 'Echa en un bol las yemas, añade el queso crema y el vino dulce y mezcla bien.', 'Agrega el chocolate, el café y la nata montada y remueve con movimientos envolventes.', 'Por último, incorpora las claras montadas a punto de nieve y mezcla con cuidado.', ""Trocea las 'cantuccini' y reparte en varios vasos."", 'Incorpora la crema ligera de café y chocolate y decora con nata montada, virutas de chocolate y azúcar glas.']";dulces
Magdalenas de nata con almendras;https://images.hola.com/imagenes/cocina/recetas/20220909216803/magdalenas-nata-almendra/1-135-457/magdalenas-nata-age-c.jpg;4 COMENSALES;45min;Fácil;['350 g de Harina de repostería', '250 g de Azúcar blanca', '150 ml de Nata para montar', '250 ml de Aceite de girasol', '15 g de Levadura en polvo', '4 ud de Huevo', '1 cucharada de Esencia de vainilla', 'Almendra laminada'];['Comienza batiendo los huevos con el azúcar hasta obtener una crema blanquecina.', 'Echa la nata e íntegrala bien con una varilla.', 'Añade el aceite y la vainilla y vuelve a mezclar.', 'Tamiza la harina y la levadura y échalas, poco a poco, sin dejar de mezclar, a la masa.', 'Tapa y deja reposar la masa unos 30 minutos.', 'Precalienta el horno a 200 grados.', 'Llena 3/4 partes de moldes para magdalenas, colócalas en una bandeja de horno y echa por encima las láminas de almendra.', 'Mételas en el horno durante 15 minutos a 190 grados.', 'Saca con cuidado las magdalenas y deja enfriar antes de comer.'];dulces
Bizcocho 'chocolatísimo';https://images.hola.com/imagenes/cocina/recetas/20220909216758/bizcocho-chocolatisimo/1-135-159/bizcocho-choco-adobe-z.jpg;6 COMENSALES;1h 0min;Fácil;['300 g de Chocolate blanco', '300 g de Chocolate para postres', '4 cc de Mantequilla', '10 g de Levadura en polvo', '3 ud de Huevo', '3.5 vasos de Harina', '2 vasos de Azúcar blanca', '100 ml de Aceite de oliva', '1 unidad de Yogur de chocolate', 'Leche'];['Tamiza 3 vasos de harina con la levadura en polvo sobre un bol.', 'Trocea los dos chocolates y divídelos en dos boles poniendo la mitad de cada uno de ellos. Añade un poco de leche en uno y mete en el microondas para fundir.', 'Pon en un recipiente la harina tamizada y mézclala con el yogur, el aceite y los 2 vasos de azúcar.', 'Añade los huevos y el chocolate fundido de uno de los boles y bate bien hasta obtener una pasta fina.', 'Precalienta el horno a 180 grados.', 'Engrasa con mantequilla un molde, echa un poco de harina y vuelca la masa.', 'Introduce en el horno durante unos 35-40 minutos.', 'Saca del horno y deja enfriar para poder desmoldarlo.', 'Funde los chocolates del otro bol con un chorrito de leche y cubre con el resultado el bizcocho.', 'Decora con trocitos pequeños de chocolate.'];dulces
Brazo de gitano con chocolate relleno de salsa de caramelo salado;https://images.hola.com/imagenes/cocina/recetas/20220816215328/brazo-gitano-chocolate-relleno-caramelo-salados/1-126-42/brazo-sal-age-z.jpg;4 COMENSALES;50min;Fácil;['120 g de Harina', '120 g de Azúcar blanca', '4 ud de Huevo', '8 g de Levadura en polvo', '1 pizca de Sal', '100 g de Chocolate para postres', 'Palitos de galleta y chocolate', '150 ml de Nata para montar 35% MG', '65 g de Mantequilla', '150 g de Azúcar moreno', '1 cucharada de Flor de sal', '1 cucharada de Agua'];['Pon un cazo al fuego con el azúcar y la cucharada de agua y calienta a temperatura media baja.', 'Retira del fuego, añade la mantequilla y la flor de sal y mezcla bien.', 'Vuelve a poner al fuego y agrega la nata calentada ligeramente en el microondas.', 'Deja al fuego unos minutos más porque necesitamos que el relleno tenga cierta textura. Reserva.', 'Precalienta el horno a 180º C durante 5 minutos.', 'Separa las claras de las yemas de los huevos.', 'Monta en un bol las claras y una pizca de sal con unas varillas metálicas.', 'Ve agregando poco a poco las yemas sin dejar de montar y, por último añade el azúcar, y mezcla con cuidado.', 'Incorpora la harina y la levadura tamizadas sin dejar de mezclar.', 'Forra una bandeja de horno rectangular con papel de horno y vuelca la mezcla para hornearla 10-12 minutos a 180 grados.', 'Saca, deja enfriar y retira el bizcocho del papel.', 'Funde el chocolate para postres cuidadosamente en el microondas -puedes añadir algo de agua o de leche-.', 'Extiende bastante papel film en la mesa de trabajo y coloca el bizcocho encima.', 'Extiende la salsa de caramelo salado por encima.', 'Ayúdate con el papel para enrollarlo.', 'Quita el papel y cubre el bizcocho con el chocolate fundido.', 'Coloca los palitos de galleta y chocolate por toda la superficie y mete el brazo gitano en la nevera para que se enfríe y coja la forma.'];dulces
Crepes con mantequilla de caramelo salado;https://images.hola.com/imagenes/cocina/recetas/20220816215307/crepes-con-mantequilla-caramelo-salado/1-125-916/crepes-sal-adobe-z.jpg;4 COMENSALES;30min;Fácil;['125 g de Harina', '225 ml de Leche', '2 ud de Huevo', '1 cucharada de Azúcar blanca', '50 g de Mantequilla y un poco más para untar la sartén', '1 pizca de Sal', '100 cl de Nata 35% MG', '100 g de Azúcar blanca', '25 g de Mantequilla con sal', '1 pizca de Sal en escamas'];['Funde la mantequilla en un cazo al fuego o en el microondas con cuidado de no quemarla.', 'Echa en el vaso de la batidora la mantequilla fundida, la leche y los huevos.', 'Agrega la harina, el azúcar y los dos tipos de sal y tritura hasta que no queden grumos.', 'Unta una sartén antiadherente con un poco de mantequilla y echa cucharadas de la masa, extendiéndola y dándole la vuelta para hacer las crepes.', 'Dobla las crepes como si fueran un pañuelo, echa un poco de la mantequilla de caramelo salado por encima y el resto échalo en un bol. ¡Disfruta de esta maravilla que es perfecta para desayunar, merendar o tomar como postre!'];dulces
'Mug cake' al caramelo salado;https://images.hola.com/imagenes/cocina/recetas/20220816215301/mug-cake-caramelo-salado/1-125-894/mug-sal-age-z.jpg;1 COMENSALES;5min;Fácil;['2 cs de Salsa de caramelo salado (se compra ya hecha)', '30 g de Mantequilla', '2 cs de Azúcar glas', '4 cs de Harina', '1 unidad de Huevo', '0.5 cucharadita de Levadura en polvo'];"['Derrite la mantequilla dentro de una taza de las que se usan para el desayuno.', 'Agrega el huevo y el azúcar glas y mezcla bien con un tenedor.', 'Añade la levadura y la harina y vuelve a integrar bien hasta que quede un compuesto homogéneo.', 'Echa una cucharada de la salsa de caramelo salado y reserva la otra.', 'Cocina en el microondas durante 1 minuto.', ""Saca el 'mug cake' y añade la otra cucharada de salsa de caramelo salado para poder hincarle el diente.""]";dulces
Kunefe;https://images.hola.com/imagenes/cocina/recetas/20220807214971/kunefe-postre/1-123-812/kunefe-kataifi-adobe-z.jpg;4 COMENSALES;1h 0min;Fácil;['500 g de Queso mozzarella', '300 g de Pasta kataifi', '200 g de Azúcar blanca', '200 g de Mantequilla', '1 vaso de Agua', '3 cs de Agua de azahar', '1 chorrito de Zumo de limón', 'Pistachos molidos'];['Precalienta el horno a 180ºC.', 'Derrite la mantequilla y mézclala con la pasta kataifi en un cuenco.', 'Unta un molde redondo con un poco más de mantequilla y extiende la mitad de la pasta kataifi.', 'Añade la mozzarella troceada y cubre con el resto de la pasta kataifi.', 'Hornea 40 minutos a 180ºC.', 'Prepara el almíbar echando en un cazo el agua, el agua de azahar, el azúcar y el zumo de limón.', 'Pon el cazo al fuego, remueve y deja cocinar a fuego lentro hasta que empiece a cambiar de color. Retira', 'Saca con cuidado el moldel horno, vuelca el almíbar por encima y espolvorea el pistacho molido.'];dulces
'Labneh cheesecake' con base de pistacho;https://images.hola.com/imagenes/cocina/recetas/20220629212769/labne-cheesecake-base-pistacho/1-108-177/labne-cheesecake-z.jpg;8 COMENSALES;45min;Fácil;"['270 g de Pistachos pelados', ""35 g de Mantequilla o 'ghee'"", '20 g de Miel', '1 pizca de Sal', '800 g de Labneh (o queso crema)', '1 unidad de Vaina de vainilla solo las semillas', '1 unidad de Naranja zumo + ralladura', '1 cucharadita de Cardamomo en polvo', '3 ud de Huevo', '90 g de Miel o sirope de naranja amarga o de arce']";"['Precalienta el horno a 170ºC.', 'En el robot o en la batidora pica 10 segundos los pistachos con la sal.', ""Añade la miel y la mantequilla -o 'ghee'- y sigue triturando hasta obtener una textura arenosa."", 'Engrasa un molde y vuelca la mezcla anterior presionando bien y extentiendo por el fondo y las paredes.', 'Mete en el horno durante 6-8 minutos.', 'Cuando pierda calor, mete en la nevera.', ""Tritura a velocidad media-baja el queso crema -'labneh'-, o el yogur, la miel, las semillas de vainilla, el zumo y ralladura de la naranja y el cardamomo."", 'Ve añadiendo los huevos uno a uno y no mezclando hasta que no esté integrado el anterior.', 'Vuelca esta mezcla sobre la base de pistacho que tienes en el molde.', 'Hornea entre 20 y 25 minutos y deja enfriar al menos 3 horas en la nevera.', 'Cuando la vayas a servir, decora con flores, hierbas, un chorrito de sirope y sirve muy fría.']";dulces
Helado de pantera rosa con nata;https://images.hola.com/imagenes/cocina/recetas/20220614211777/helado-pantera-rosa-con-nata/1-101-348/pantera-rosa-adobe-z.jpg;6 COMENSALES;1h 0min;Fácil;['4 ud de Pastelitos pantera rosa', '50 g de Azúcar blanca', '50 g de Azúcar invertido', '200 ml de Leche', '2 ud de Yema de huevo', '200 ml de Nata para montar', '200 ml de Nata montada', 'Sirope de fresa'];['Desmenuza 3 de los pastelitos en el vaso de la batidora o robot.', 'Incorpora la leche y tritura bien.', 'En un bol bate las yemas de huevo con el azúcar blanco hasta que la mezcla blanquee.', 'Agrega el azúcar invertido, bate de nuevo y junta en un cazo con la leche rosa.', 'Deja que hierva 10 minutos sin dejar de remover.', 'Espera a que se enfríe, monta la nata y mezcla con movimientos suaves.', 'Mete esta mezcla durante 1 hora en el congelador y luego lleva a la heladera para mantecar durante media hora.', 'En la base de unas copas de helado pon un poco de sirope de fresa, añade el helado, termina con nata montada y decora con trozos del otro pastelito de pantera rosa.', '¡Y ahora a ver quién se resiste a este increíble postre!'];dulces
Mini 'cupcakes' de chocolate y violeta;https://images.hola.com/imagenes/cocina/recetas/20220607211254/mini-cupcakes-chocolate-violeta/1-98-167/muffins-violeta-age-z.jpg;6 COMENSALES;40min;Fácil;['170 g de Harina', '100 g de Mantequilla', '150 g de Azúcar blanca', '50 g de Cacao en polvo', '3 ud de Huevo', '130 cl de Leche', '1.5 cucharadita de Levadura en polvo', '140 g de Queso crema', '100 g de Mantequilla', '200 g de Azúcar glas', 'Sirope de violeta', 'Fideos de chocolate'];"['Funde la mantequilla y en un bol mézclala con el azúcar ayudándote de una varilla manual.', 'Incorpora los huevos y la leche.', 'Tamiza la harina, el cacao y la levadura y añade a la mezcla anterior integrando todo bien con la varilla.', 'Rellena unos moldes hasta sus 3/4 partes con la mezcla anterior.', 'Hornea unos 20 minutos con el horno precalentado a 200ºC.', 'Bate la crema de queso junto con la mantequilla.', 'Incorpora el azúcar e integra bien.', 'Añade unas gotas de sirope de violeta y mezcla para que quede un color homogéneo.', 'Introduce la crema de violeta en una manga pastelera con boquilla.', ""Una vez que los 'cupcakes' hayan perdido temperatura, cubre con con un rosetón del 'buttercream' de violeta."", 'Espolvorea unos fideos de chocolate.']";dulces
