titulo;imagen;comensales;duracion;dificultad;ingredientes;pasos;nombre_categoria
Arroz basmati al cilantro con anacardos y cacahuetes;https://images.hola.com/imagenes/cocina/recetas/20210517189690/arroz-basmati-al-cilantro-con-anacardos/0-952-900/anacardos-adobe-z.jpg;4 COMENSALES;30min;Fácil;['200 g de Arroz basmati', '300 g de Agua', '4 cc de Cilantro fresco', '1 chorrito de Zumo de lima', '1 puñado de Anacardos tostados', '1 puñado de Cacahuetes tostados', '1 cucharadita de Mantequilla', 'Sal'];['Tritura al máximo el agua con las hojas de cilantro, sin los tallos.', 'En un cazuela al fuego calienta el agua con cilantro y añade el arroz y sal.', 'Cocina a fuego lento con tapa hasta que el arroz haya absorbido el líquido -alrededor de 15 minutos-', 'Añade la mantequilla y el zumo de lima al arroz y mezcla bien.', 'Sirve el arroz con los anacardos y los cacahuetes tostados y un poco de cilantro fresco.'];arroces
Arroz al azafrán con cilantro y curry;https://images.hola.com/imagenes/cocina/recetas/20210517189688/arroz-al-azafran-con-cilantro-curry/0-952-880/arroz-azafran-adobe-z.jpg;4 COMENSALES;35min;Fácil;['250 g de Arroz de grano redondo', '500 ml de Caldo de verduras', '1 unidad de Cebolla', '1 trozo de Pimiento rojo', '4 hebras de Azafrán', '1 pizca de Curry', '1 pizca de Cilantro en polvo', 'Aceite de oliva virgen', 'Sal', 'Cilantro fresco'];"['Pela la cebolla y pícala muy finita; lava, seca y corta el pimiento rojo igual.', 'Rehoga la cebolla y el pimiento rojo con un poco de aceite de oliva en una cazuela.', 'Echa el arroz, rehoga durante 1 minuto y añade el caldo, sal, el azafrán, el curry y el cilantro en polvo.', 'Deja que cueza unos 18 minutos o hasta que veas que el arroz está en su punto.', 'Retira del fuego y sirve el arroz con unas hojitas de cilantro fresco.']";arroces
Ensalada mexicana con arroz al vapor y aguacate;https://images.hola.com/imagenes/cocina/recetas/20210510189275/ensalada-mexicana-arroz-vapor-aguacate/0-950-211/arroz-verduras-adobe-z.jpg;4 COMENSALES;30min;Fácil;['400 g de Arroz de grano redondo', '2 ud de Aguacate', '150 g de Tomates cherry', '150 g de Frijoles en conserva', 'Aceite de oliva virgen extra', 'Zumo de limón', 'Sal'];['Lava el arroz con agua fría para quitar el exceso de almidón.', 'Pon a calentar una cazuela llena con la mitad de agua y cuando hierva pon un colador con el arroz dentro -de forma que no toque el agua-.', 'Tapa el arroz y deja que se cueza durante unos 20 minutos.', 'Lava, seca y corta los tomates por la mitad.', 'Pela los aguacates , quita los huesos y corta la pulpa en daditos pequeños.', 'Una vez que el arroz se haya enfriado échalo en una ensaladera y agrega los tomates y el aguacate.', 'Escurre los frijoles del líquido de conserva y échalos junto al resto de ingredientes.', 'Aliña la ensalada con sal, zumo de limón y aceite de oliva virgen extra.'];arroces
Arroz frito 3 delicias;https://images.hola.com/imagenes/cocina/recetas/20210505189012/arroz-frito-tres-delicias/0-988-985/arroz-3-delicias-c.jpg;4 COMENSALES;30min;Fácil;['400 g de Arroz', '3 ud de Huevo', '2 ud de Zanahoria', '200 g de Jamón cocido cortado en taquitos', '100 g de Guisantes congelados', 'Sal', 'Aceite de oliva', '1 unidad de Pimiento rojo', '1 unidad de Pimiento verde'];['Lava el arroz y escúrrelo bien.', 'Cuece el arroz con el doble de agua y un poco de sal hasta que esté blando pero sin dejar que se pase.', 'Pon otro cazo al fuego también con agua y sal y cuando hierva, añade los guisantes, cuece 5 minutos y escurre.', 'Pela las zanahorias y córtalas en bastoncitos. Haz lo mismo con los pimentos rojo y verde, lávalos y córtalos en trocitos.', 'Bate los huevos, echa un poco de sal y haz una tortilla francesa en una sartén con una gota de aceite. Cuanto más fina sea mucho mejor.', 'Corta la tortilla francesa en taquitos y reserva.', 'En un wok o sartén grande, echa un chorrito de aceite y saltea la zanahoria y los pimientos.', 'Agrega el arroz, rehoga ligeramente y añade los guisantes, la tortilla y el jamón cocido.', 'Echa un chorrito de salsa de soja para que coja el punto de sal.', 'Mezcla todo un par de minutos y ¡ya lo tienes listo!'];arroces
'Risotto' de boniato con albahaca;https://images.hola.com/imagenes/cocina/recetas/20210504188952/risotto-de-batata-con-albahaca/0-948-217/batata-risotto-age-z.jpg;4 COMENSALES;40min;Fácil;['400 g de Arroz arborio', '1 unidad de Cebolla', '2 ud de Boniato', '1 cuña de Queso parmesano', '1.5 litro de Caldo de verduras', '150 ml de Vino blanco', 'Sal', 'Pimienta', 'Aceite de oliva', 'Albahaca'];"['Comienza precalentando el horno a 180 grados.', 'Ahora pela el boniato, córtalo en cubos y colócalos en una bandeja de horno con sal y un poco de aceite de oliva.', 'Mete los dados de boniato en el horno durante unos 25 minutos para que se asen.', 'Pela la cebolla, pícala y póchala con un poco de aceite en una cazela. Salpimenta.', 'Una vez que esté pochada la cebolla, agrega el arroz y rehógalo ligeramente.', 'Riega con el vino blanco y deja que se evapore el alcohol.', 'Comienza a echar el caldo caliente poco a poco, removiendo el arroz suavemente y añadiendo más caldo, a medida que se vaya absorbiendo y lo vaya pidiendo.', ""Deja cocer para que se haga el arroz y en el último momento, manteca el 'risotto' con el queso hasta que quede cremoso."", 'Incorpora los dados de boniato, mezcla y añade las hojas de albahaca fresca.', '¡Ya lo tienes listo para disfrutar!']";arroces
Ensalada de arroz rojo, queso feta y coliflor a la plancha;https://images.hola.com/imagenes/cocina/recetas/20210430188798/ensalada-arroz-rojo-coliflor-queso-feta/0-947-321/coliflor-arroz-age-c.jpg;4 COMENSALES;1h 30min;Fácil;['300 g de Arroz rojo', '300 g de Coliflor', '125 g de Queso feta', '2 ud de Cebolla morada', '100 g de Maíz en conserva', 'Aceite de oliva virgen', 'Vinagre', 'Sal', 'Perejil fresco'];['Deja en remojo el arroz durante 30 minutos y escurre.', 'Usa una proporción del triple de agua que de arroz y para ello pon el agua a hervir e inmediatamente añade el arroz y la sal, baja el fuego y deja que cueza de 40 a 45 minutos.', 'Pela las cebollas y córtalas en aros.', 'Separa la coliflor en ramitos y échalos 3 minutos en agua hirviendo con sal, escúrrelos y sécalos bien.', 'Echa un poco de aceite en una sartén y cocina la coliflor a la plancha.', 'Desmenuza el queso feta.', 'En una ensaladera echa el arroz, la cebolla, la coliflor, el queso feta y el maíz bien escurrido.', 'Prepara un aliño básico con aceite de oliva, vinagre y sal, adereza la ensalada y decora con perejil fresco.', 'Puedes tomarla tal cual o enfriarla un poco en la nevera.'];arroces
Ensalada con arroz, 'mezclum' de lechugas y verduras;https://images.hola.com/imagenes/cocina/recetas/20210430188807/ensalada-arroz-mezclum-lechugas-verduras/0-947-395/mezclum-age-z.jpg;4 COMENSALES;35min;Fácil;['400 g de Arroz de grano largo', '1 bolsa de Mezcla de lechugas', '2 ud de Zanahoria', '1 unidad de Cebolla morada', '100 g de Guisantes congelados', '100 g de Judías verdes', 'Pimienta negra', 'Vinagre', 'Aceite de oliva virgen extra', 'Sal'];['Enguaja el arroz y ponlo a cocer en un cazo con el doble de agua que de arroz y un poco de sal.', 'Cuenta 15 minutos desde que rompe a hervir, retira del fuego y deja que repose 5 minutos más.', 'Pela las zanahorias y cortalas en bastones.', 'Pela la cebolla y pícala en juliana.', 'Quita las hebras de las judías verdes y trocéalas.', 'Pon una cazuela con agua y sal y cuando hierva echa las zanahorias, las judías y los guisantes y retira a los 5 minutos. Escurre bien.', 'Mezcla en una ensaladera el arroz ya frío, todas las verduras cocidas, la cebolla morada y la mezcla de lechugas.', 'Aliña la ensalada con aceite de oliva, vinagre y sal, dale un toque de pimienta negra recién molida y sirve.'];arroces
Ensalada de arroz con espinacas, pera y nueces;https://images.hola.com/imagenes/cocina/recetas/20210430188806/ensalada-arroz-espinacas-pera-nueces/0-947-368/pera-nuez-age-z.jpg;4 COMENSALES;20min;Fácil;['300 g de Arroz de grano redondo', '200 g de Espinacas', '2 ud de Pera', '100 g de Nueces', '100 g de Maíz', 'Aceite de oliva virgen extra', 'Vinagre balsámico', 'Sal'];"['En un bol grande de cristal incorpora el arroz y añade 600 mililitros de agua y sal.', 'Tapa el bol con papel film y hazle unos agujeros con un cuchillo.', 'Cocina el arroz en el microondas durante 8 minutos a 800 W de potencia y déjalo reposar.', 'Lava bien las peras, seca, quítales el centro y pártelas en láminas.', 'Trocea las nueces; lava y seca bien las espinacas frescas.', 'En una ensaladera echa el arroz, la pera, las espinacas, el maíz escurrido y las nueces.', 'Prepara un aliño con aceite de oliva virgen extra, vinagre balsámico y sal y échaselo a la ensalada.', 'Mezcla bien y ya podrías llevarla a la mesa y servirla']";arroces
Ensalada de arroz con pollo ahumado, apio y manzana;https://images.hola.com/imagenes/cocina/recetas/20210430188802/ensalada-de-arroz-pollo-apio-manzana/0-947-336/pollo-manzana-age-z.jpg;4 COMENSALES;30min;Fácil;['400 g de Arroz de grano largo', '200 g de Pechuga de pollo ahumada', '2 ud de Manzana', '2 tallos de Apio', '3 cc de Yogur desnatado', '1 pizca de Mostaza', '1 pizca de Aceite de oliva', '1 pizca de Sal', 'Perejil fresco'];['Enguaja el arroz y ponlo a cocer en un cazo con el doble de agua que de arroz y un poco de sal.', 'Cuenta 15 minutos desde que rompe a hervir, retira del fuego y deja que repose 5 minutos más.', 'Trocea el pollo en daditos.', 'Lava, seca, quita el corazón de las manzanas y trocéalas también en dados.', 'Limpia el apio bien quitándole las hebras que tiene el tallo y pícalo pequeñito.', 'En una ensaladera echa el arroz, el pollo, la manzana, el apio y un poco de perejil.', 'Prepara el aliño mezclando en un bol el yogur, la mostaza, unas gotas de aceite y una pizca de sal.', 'Incorpora el aliño a la ensalada, mezcla bien ¡y lista para servir!'];arroces
Ensalada de arroz y sémola con arándanos y pipas;https://images.hola.com/imagenes/cocina/recetas/20210430188796/ensalada-arroz-semola-arandanos-pipas/0-947-308/arandanos-pipas-age-z.jpg;4 COMENSALES;35min;Fácil;['300 g de Arroz de grano redondo', '100 g de Sémola de trigo', '100 g de Judías verdes', '2 ud de Zanahoria', '1 unidad de Tomate', '75 g de Arándanos', '75 g de Bayas de Goji', '1 puñado de Brotes', '50 g de Pipas de calabaza', 'Vinagre de manzana', 'Sal', 'Aceite de oliva virgen extra'];"['Cocemos el arroz en agua hirviendo con sal y unas gotas de aceite de oliva durante unos 18 minutos; lo enfriamos y lo escurrimos.', 'Hidratamos la sémola siguiendo las instrucciones del envase.', 'Quitamos las hebras de las judías verdes, las troceamos y las cocemos en agua hirviendo con sal durante 5 minutos.', 'Pelamos las zanahorias y las troceamos.', 'Lavamos, secamos y cortamos el tomate en daditos.', 'En una ensaladera incorporamos el arroz, la sémola, las judías, la zanahoria, el tomate, las pipas, los arándanos y las bayas.', 'Preparamos un aliño básico con aceite de oliva virgen extra, vinagre y sal, lo agregamos a la ensalada y mezclamos bien.', 'La decoramos con unos brotes y ya podemos servirla (si te gusta más fría, métela un rato en la nevera).']";arroces
Salmón glaseado con arroz, verduras y mantequilla de hierbas;https://images.hola.com/imagenes/cocina/recetas/20210429188707/salmon-glaseado-con-arroz-verduras/0-946-698/salmon-age-z.jpg;4 COMENSALES;40min;Fácil;['4 lomos de Salmón', '2 cs de Vinagre balsámico', '1 cucharada de Miel', '2 cs de Salsa de soja', '12 ud de Espárragos verdes', '8 ud de Zanahorias finitas', '300 g de Arroz de grano redondo', '4 cs de Mantequilla', '1 cucharadita de Mezcla de hierbas aromáticas', 'Aceite de oliva', 'Sal'];['En un bol grande de cristal incorpora el arroz y añade 600 mililitros de agua y sal.', 'Tapa el bol con papel film y hazle unos agujeros con un cuchillo.', 'Cocina el arroz en el microondas durante 8 minutos a 800 W de potencia y déjalo reposar.', 'Pela las zanahoria y ponlas a cocer en una cazuela con agua y sal junto a los espárragos. Déjalos unos 20 minutos, aunque si ves que los espárragos están blandos, sácalos antes.', 'En un bol mezcla la salsa de soja, el vinagre balsámico y la miel.', 'Pinta los lomos de salmón con la mezcla anterior ayudándote con una brocha.', 'Cocínalos a la plancha con unas gotas de aceite y dales la vuelta para que se hagan por ambos lados.', 'Sirve en cada plato una cama de arroz blanco, coloca encima un lomo de salmón y echa encima una cucharada de mantequilla mezclada con las hierbas aromáticas.', 'Acompaña cada plato con 2 zanahorias y 3 espárragos verdes.'];arroces
Tortillitas de arroz con verduras;https://images.hola.com/imagenes/cocina/recetas/20210427188565/tortillitas-arroz/0-945-772/rollitos-age-c.jpg;6 COMENSALES;50min;Medio;['150 g de Arroz de grano largo', '1 Cebolla', '2 dientes de Ajo', '1 Pimiento rojo', '2 cs de Cilantro picado', '1 cucharadita de Semillas de cilantro', '1 cucharadita de Jengibre rallado', 'Zumo de limón (de medio limón)', 'Piel de limón rallada', '100 ml de Yogur', '4 cs de Aceite de oliva', '3 Huevos', '225 g de Harina', '175 ml de Leche entera', '6 cs de Mantequilla', 'Sal', 'Cebollino (unos tallos)'];['Poner a hervir en una cazuela 350 mi de agua. Añadir el arroz y cocerlo 15 minutos.', 'Pelar y picar la cebolla y los dientes de ajo.', 'Quitar el tallo y las semillas al pimiento y picarlo.', 'Rehogar la cebolla y el pimiento picados unos 4 min.', 'Agregar el ajo, las semillas de cilantro y el jengibre, mezclar y cocinar 3-4 min, removiendo de vez en cuando.', 'Incorporar el arroz escurrido, el cilantro picado, la piel y el zumo de limón y el yogur y mezclar. Rectificar de sal si es necesario.', 'Derretir la mantequilla en el microondas.', 'Batir los huevos en un cuenco grande.', 'Añadir la harina y mezclar.', 'Incorporar la leche y 175 ml de agua en hilo fino batiendo continuamente con varillas.', 'Agregar la mitad de la mantequilla derretida y una pizca de sal y batir hasta obtener una crema uniforme.', 'Engrasar con un poco de la mantequilla restante una sartén antiadherente de 22 cm de diámetro, verter un cucharón de la crema preparada y cuajar una tortillita por los dos lados.', 'Repetir la operación hasta agotar la crema.', 'Extender las tortillitas sobre la mesa, repartir por encima 2 o 3 cucharadas de la mezcla de arroz y enrollarlas.', 'Hacer un corte en diagonal a cada una y sujetar cuidadosamente cada porción con un tallo de cebollino.'];arroces
Ensalada de arroz y frutos secos;https://images.hola.com/imagenes/cocina/recetas/20210427188566/ensalada-arroz-frutos-secos/0-945-774/ensalad-arroz-age-c.jpg;4 COMENSALES;30min;Fácil;['250 g de Arroz de grano largo', '3 Albaricoques', '1 Cebolla morada', '2 Cebolletas', '3 cs de Cacahuetes', '3 cs de Pistachos verdes picados', '2 cs de Cilantro (hojas)', '1 cucharada de Menta picada', '40 ml de Aceite de oliva', 'Zumo de limón (de un limón)', '1 cucharada de Cilantro picado', '1 cucharada de Menta picado', 'Sal', 'Pimienta'];['Cocer el arroz en abundante agua salada 14 minutos desde que empieza a hervir. Escurrirlo, ponerlo en una ensaladera y dejar que se enfríe.', 'Lavar los albaricoques, cortarlas por la mitad, quitar el hueso y cortar la carne en gajos.', 'Pelar la cebolla y picarla.', 'Pelar las cebolletas y cortarlas en aros.', 'Tostar los cacahuetes en una sartén antiadherente.', 'Añadir a la ensaladera del arroz los aros de cebolleta, la cebolla picada, los cacahuetes tostados, los pistachos, los gajos de fresquilla, las hojas de cilantro y menta picadas y mezclar todo bien.', 'Echar en un cuenco la menta y el cilantro picados, el zumo de limón, el aceite de oliva virgen extra y una pizca de sal y de pimienta y mezclar.', 'Disponer la ensalada de arroz en una fuente y acompañar con la vinagreta.'];arroces
Ensalada de arroz integral con maíz, pepino y piña;https://images.hola.com/imagenes/cocina/recetas/20210426188486/ensalada-arroz-maiz-pepino-pina/0-945-306/maiz-adobe-z.jpg;4 COMENSALES;20min;Fácil;['4 vasitos de Arroz integral', '2 ud de Pepino', '1 lata de Maíz', '300 g de Piña', '1 unidad de Lima', 'Cilantro fresco', 'Aceite de oliva virgen extra', 'Sal'];['Cocina el arroz en el microondas siguiendo las instrucciones del envase y deja que se enfríe.', 'Pela el pepino y la piña y trocéalos en daditos.', 'Escurre el maíz del líquido de conserva.', 'En una ensaladera echa el arroz, el pepino, la piña y el maíz.', 'Prepara una vinagreta con el zumo de lima, aceite de oliva, sal y las hojas de cilantro.', 'Aliña la ensalada y ya la puedes llevar a la mesa para servirla en los platos.'];arroces
Risotto de espárragos con crema de queso Gorgonzola;https://images.hola.com/imagenes/cocina/recetas/20210416187951/risotto-esparragos-queso-restaurante-bel-mondo/0-941-793/risotto-belmondo-c.jpg;2 COMENSALES;1h 0min;Fácil;['200 g de Arroz arborio', '600 g de Caldo de verduras', '40 g de Mantequilla', '15 g de Aceite de oliva', '50 g de Queso parmesano', '20 ml de Vino blanco', '180 g de Puré de espárragos', '30 g de Espárragos verdes (puntas)', '15 g de Espárragos verdes (cortados en tiras finitas)', '40 g de Crema de Gorgonzola', '1 Yemas de huevo curada', '1 manojo de Espárragos verdes', 'Aceite de oliva', 'Ajo', 'Tomillo', 'Sal', '50 g de Queso gorgonzola', '20 g de Nata', '1 Yema de huevo', '50 g de Sal', '30 g de Azúcar'];['Cubrir la yema de huevo con sal y azúcar previamente mezclados y dejar en el frigorífico durante 48 horas.', 'Tomamos 50 g de gorgonzola y licuamos con 20 g de nata que previamente hervimos a fuego lento.', 'Escaldar los espárragos y sofreírlos en una sartén con aceite, ajo y tomillo. Agregar sal y batir todo con la ayuda de agua con gas.', 'En una paella grande, baja y redonda, verter 20 g de mantequilla, derretir a fuego bajo-medio y verter el arroz.', 'Tostarlo durante 3 o 4 minutos, para que los granos se sellen y se sigan cocinando bien.', 'Añadir vino blanco, aumentar la intensidad del fuego, y dejar que el vino se evapore por completo.', 'En este punto se procede a la cocción durante 18/20 minutos, añadiendo el caldo de verduras (ya sea comprado o casero),', 'Cinco minutos antes del final de la cocción, verter el puré de espárragos que hemos preparado previamente,  y revolver para darle sabor al risotto y teñirlo de un color verde bonito.', 'Una vez cocido, agregar el resto de la mantequilla, el aceite, y el queso parmesano. En este punto, ya estaría listo el risotto.', 'Hervimos las puntas de espárragos reservadas para la decoración.', 'Aparte, cortamos en chifonada (tiras muy finitas tipo juliana) unos 15 gramos de espárrago.', 'Sazonamos las puntas de espárragos y la chifonada con sal y aceite.', 'Servimos el risotto en platos y decoramos con la crema de gorgonzola preparada previamente, las puntas de espárrago y la chifonada. Por último rallamos por encima un poquito de yema de huevo curada.'];arroces
Arroz con espárragos trigueros y chirlas;https://images.hola.com/imagenes/cocina/recetas/20210330186978/arroz-con-esparragos-trigueros-y-chirlas/0-935-912/arroz-gtres-z.jpg;4 COMENSALES;1h 0min;Fácil;['200 g de Arroz de grano redondo', '500 g de Espárragos trigueros', '500 g de Chirlas', '2 dientes de Ajo', '3 cs de Aceite de oliva virgen', '1 cucharada de Perejil fresco', '0.5 cucharadita de Cilantro', 'Sal'];['Ponemos las chirlas en una olla con agua y sal y dejamos a remojo durante por lo menos 30 minutos para que suelten toda la arena que puedan contener. Escurrimos y reservamos.', 'Limpiamos los espárragos y los cortamos en trocitos.', 'En una cazuela honda, echamos el aceite y ponemos al fuego hasta que esté muy caliente. Bajamos la temperatura a un punto intermedio y salteamosr los espárragos, con cuidado de que no se quemen.', 'Pelamos y laminamos los ajos e incorporarlos, junto con las chirlas y cocinarmos hasta que estas se abran.', 'Sazonamos con el cilantro y el perejil picado y añadimos 8 vasos de agua caliente. Dejamos cocer a fuego lento durante 10 minutos.', 'Añadimos el arroz, volvemos a mover y cocemos 18 minutos más.', 'Apagamos el fuego, dejamos reposar un par de minutos y servimos.'];arroces
Arroz con leche, según el chef Sergio Fernández;https://images.hola.com/imagenes/cocina/recetas/20210326186773/arroz-leche-cocinero-sergio-fernandez-bobia/0-934-777/arroz-leche-bobia-c.jpg;;1h 30min;Medio;['60 g de Arroz redondo', '1 litro de Leche entera', '125 g de Azúcar', '1 rama de Canela', 'Cáscara limón', 'Cáscara naranja'];['Ponemos 100 gr de agua a hervir en una olla y echamos el arroz. Dejamos hasta que el agua se absorba y sacamos el arroz.', 'Ya hemos hervido previamente un litro de leche con una rama de canela, un poquito de cáscara de limón y un poquito de cáscara de naranja infusionada.', 'Ponemos el arroz con la leche a fuego muy suave y lo empezamos a mover lento en la olla entre 45 min y 1 hora. Hay que moverlo despacio (no batir) para que el arroz vaya soltando todo el almidón.', 'Cuando ya ha reducido bastante la leche y ya tiene espesor, se le incorpora el azúcar. Aquí depende de lo dulce que quieras, pero unos 125 gr estaría bien (puedes ponerle hasta 200 gr).', 'Cuando le echas el azúcar la leche se vuelve más líquida por lo que es importante que lo dejes un pelín más espeso antes de incorporarlo.', 'Y terminarlo con azúcar y canela o con azúcar caramelizado con un soplete para que quede crujiente.'];arroces
Taco de bacalao sobre cama de arroz y verduras;https://images.hola.com/imagenes/cocina/recetas/20210324186580/bacalao-con-arroz-y-verduras/0-933-541/bacalao-arroz-gtres-z.jpg;4 COMENSALES;1h 15min;Fácil;['4 tacos de Bacalao salado', '1 bote de Guisantes', '1 bote de Zanahoria', '3 ud de Patata', '400 g de Arroz basmati', '100 g de Mantequilla', '0.5 vaso de Leche', 'Aceite de oliva virgen', 'Laurel', 'Sal', 'Pimienta', 'Cebollino'];['Para esta receta, tendrás que poner el bacalao cubierto con agua para desalarlo durante 72 horas, cambiando el agua cada 6-7 horas, escurrirlo y secarlo muy bien.', 'Pon los lomos de bacalao en una fuente de horno, salpimenta y riega con un chorrito de aceite de oliva. Hornea a 180 grados entre 20 y 25 minutos, dependiendo del grosor del taco.', 'Mientras tanto, pon una cacerola a calentar en el fuego con agua, sal, un chorrito de aceite y una hoja de laurel. Cuando rompa a hervir, echa el arroz y cuece 10 minutos aproximadamente. Escurre y reserva.', 'Pon otro cazo a calentar con agua y sal, introduce las patatas con piel y dejar cocer durante 30 minutos. Deja enfriar, pela y aplasta con un tenedor. Añade la mantequilla y la leche, mezcla bien y salpimenta.', 'Escurre bien del líquido de conserva los guisantes y las zanahorias.', 'Con ayuda de un molde rectangular, haz una cama de arroz en cada plato y deposita un lomo de bacalao en cada una de ellas. Coloca en la parte superior y a los lados un poco de puré de patatas, guisantes y zanahorias.', 'Decora cada plato con unas ramas de cebollino.'];arroces
Arroz con ajetes y calamar;https://images.hola.com/imagenes/cocina/recetas/20210318186303/arroz-con-ajetes-y-calamar/0-932-67/arroz-age-z.jpg;4 COMENSALES;35min;Fácil;['400 g de Arroz bomba', '500 g de Calamar en trozos', '2 ud de Tomates maduros', '2 ud de Ñoras', '8 decilitros de Caldo de pescado', 'Aceite de oliva virgen', 'Sal'];"['Limpia bien los ajetes y trocéalos; pela el tomate y pícalo.', 'Hidrata las ñoras en agua y cuando estén blandas, ráspalas para sacar la pulpa.', 'Echa aceite de oliva en una paella o en una cazuela y rehoga los ajetes, añade el tomate y rehógalo también para terminar de agregar la pulpa de ñora.', 'Incorpora los calamares troceados, un poco de sal y sofríelos durante unos minutos.', 'Agrega el arroz y rehoga todo junto durante 3-4 minutos.', 'Moja con el caldo de pescado y deja que se haga durante unos 18 minutos o hasta que el arroz esté cocido sin que llegue a pasarse.', 'Deja reposar el arroz durante unos 4-5 minutos antes de servirlo.']";arroces
Arroz con leche en olla exprés;https://images.hola.com/imagenes/cocina/recetas/20210317186191/arroz-con-leche-en-olla-expres/0-931-320/arroz-con-leche-z.jpg;6 COMENSALES;30min;Fácil;['200 g de Arroz de grano redondo', '400 ml de Agua', '1 litro de Leche entera', '100 g de Azúcar blanca', '1 unidad de Piel de limón', '1 unidad de Canela en rama', 'Canela molida'];['Pon el agua a hervir en la olla exprés y cuando llegue a ebullición, añade el arroz y deja cocer a fuego medio durante 5 minutos, hasta que se evapore el agua. Remueve de vez en cuando.', 'Cuando el agua se haya consumido, añade la leche, el palo de canela y la piel de limón. Cierra la olla y sube el fuego al máximo.', 'Cuando alcance el segundo anillo, baja el fuego al mínimo y deja cocer durante 4 minutos. Transcurrido ese tiempo, retira la olla del fuego y deja que pierda presión por sí misma, hasta que bajen los dos anillos.', 'Una vez que puedas abrir la olla, destápala, retira el palo de canela y la cáscara de limón y añade el azúcar, removiendo para que se mezcle de forma homogénea.', 'Reparte el arroz con leche en los recipientes donde vayas a servirlo y déjalo enfriar antes de consumir.', 'A la hora de servir, espolvoréalo con canela molida (opcional).'];arroces
