titulo;imagen;comensales;duracion;dificultad;ingredientes;pasos;nombre_categoria
Bizcocho de moras y arándanos con yogur;https://images.hola.com/imagenes/cocina/recetas/20230215226479/bizcocho-arandanos-moras-yogur/1-204-594/bizcocho-yogur-age-z.jpg;6 COMENSALES;45min;Fácil;['200 g de Harina', '90 g de Azúcar blanca', '90 g de Mantequilla', '3 ud de Huevo', '1 sobre de Levadura en polvo', '1 cucharada de Ralladura de limón', '1 puñado de Moras', '1 puñado de Arándanos', 'Yogur para acompañar'];['Precalienta el horno a 180ºC.', 'En un bol, bate los huevos con el azúcar hasta que se torne una mezcla blanquecina.', 'Añade la mantequilla blanda y bate bien hasta que se integre.', 'En otro bol, tamiza la harina con la levadura y añade esta mezcla al bol anterior, removiendo poco a poco con la varilla.', 'Agrega la ralladura de limón y los frutos rojos y remueve bien.', 'Engrasa y enharina un molde y vuelca la masa rebañando bien con una lengua de repostería.', 'Hornea durante unos 35 minutos a 180ºC.', 'Saca con cuidado y deja enfriar para desmoldar.', 'Corta el bizcocho y acompaña con yogur y con unos cuantos frutos más.'];frutas
Minitartas de manzana, dátiles y queso Emmental;https://images.hola.com/imagenes/cocina/recetas/20230213226310/minitartas-manzana-datiles-queso-emmental/1-203-208/mini-tartas-emmental-z.jpg;6 COMENSALES;40min;Fácil;['175 g de Harina', '1 cucharadita de Levadura en polvo', '1 pizca de Sal', '75 g de Azúcar moreno', '100 g de Dátiles', '500 g de Manzanas', '50 g de Nueces', '50 ml de Aceite de girasol', '2 ud de Huevo', '175 g de Queso emmental', 'Mantequilla para engrasar moldes', 'Azúcar moreno para espolvorear al salir del horno'];"[""Engrasa 6 'cocottes' con un poco de mantequilla y coloca un poco de papel de hornear para que puedan desmoldarse bien."", 'Deshuesa los dátiles; pela y corta las manzanas en dados.', 'Precalienta el horno a 180ºC.', 'En un cuenco tamiza la harina, la levadura y la sal.', 'Agrega el azúcar moreno, los dátiles, la manzana y las nueces y mezcla todo bien.', 'Por otro lado, en un bol bate bien los huevos con el aceite y vierte  sobre la mezcla de ingredientes secos.', ""Remueve hasta obtener una pasta homogénea y llena las 'cocottes' hasta la mitad."", 'Espolvorea con el queso emmental rallado y termina de rellenar las cocottes con el resto de la masa y el queso rallado restante.', ""Introduce las 'cocottes' en el horno y  cuece durante 20 minutos a 170ºC o hasta que veas están hechos y ligeramente dorados.""]";frutas
Vasitos de soletillas, nata y fresas;https://images.hola.com/imagenes/cocina/recetas/20230213226297/vasitos-soletillas-nata-fresas/1-203-138/vasitos-soletilla-adobe-z.jpg;4 COMENSALES;15min;Fácil;['14 ud de Bizcochos de soletilla', '250 g de Fresas', '300 g de Nata para montar bien fría', '75 g de Azúcar glas', '1 cucharadita de Extracto de vainilla', 'Cacao en polvo', 'Menta'];['Echa la nata fría en un bol que también esté muy frío.', 'Añade la vainilla y empieza a montar para agregar el azúcar cuando esté semi montada.', 'Sigue montando y reserva en la nevera.', 'Lava, escurre, quita el rabito y corta las fresas.', 'Trocea cada bizcocho en dos y ve montando los postres poniendo 2 mitades en la base de cada uno.', 'Incorpora unas fresas, un poco de nata montada y cacao en polvo y haz varias capas con estos ingredientes.', 'Decora con unas hojitas de menta y ya lo tienes listo para servir.'];frutas
Aguacate crujiente con panko y salsa de queso y yogur;https://images.hola.com/imagenes/cocina/recetas/20230213226244/aguacate-crujiente-salsa-yogur-queso/1-202-708/aguacate-adobe-z.jpg;2 COMENSALES;25min;Fácil;['2 ud de Aguacate', 'Panko', 'Harina', 'Huevo', 'Sal', 'Aceite de oliva', '1 unidad de Yogur cremoso', '4 cc de Queso crema', 'Zumo de limón', 'Sal', 'Ajo seco molido', 'Orégano u otra hierba'];['Mezcla el yogur y el queso crema en un bol con una varilla.', 'Añade unas gotas de zumo de limón, una pizca de ajo en polvo y de sal.', 'Incorpora el orégano por encima y reserva la salsa en la nevera.', 'Parte los aguacates por la mitad, quita el hueso y saca la pulpa con cuidado.', 'Parte en gajos y pásalos por harina, huevo batido con un poco de sal y el panko.', 'Calienta aceite en una sartén y fríe el aguacate hasta que se dore.', 'Saca sobre papel de cocina y sirve con la salsa de yogur y queso.'];frutas
Zumo de naranja, piña y mango;https://images.hola.com/imagenes/cocina/recetas/20230207225964/zumo-naranja-pina-mango/1-200-563/zumo-age-z.jpg;4 COMENSALES;10min;Fácil;['300 g de Piña', '2 ud de Mango', '4 ud de Naranja'];['Pelamos y troceamos la piña.', 'Pelamos, quitamos el hueso del mango y lo troceamos también.', 'Exprimimos el zumo de las naranjas.', 'Echamos todo en la licuadora o en el vaso del robot o de la batidora.', 'Trituramos completamente, añadimos algún cubito de hielo ¡y listo!'];frutas
Tostada integral con aguacate, pepino y germinados;https://images.hola.com/imagenes/cocina/recetas/20230207225960/tostada-integral-aguacate-germinados/1-200-554/tostada-adobe-z.jpg;4 COMENSALES;10min;Fácil;['4 rebanadas de Pan integral', '2 ud de Aguacate', '1 unidad de Pepino', '1 pizca de Sal', '1 puñado de Germinados', '1 chorrito de Aceite de oliva virgen extra'];['Tuesta las rebanadas de pan integral.', 'Parte los aguacates por la mitad, quita el hueso y saca la pulpa.', 'Lava, seca y corta el pepino en rodajas finas.', 'Echa la pulpa del aguacate en un bol, añade sal y aceite de oliva y aplasta bien con un tenedor hasta que quede textura de puré.', 'Unta esta crema de aguacate sobre las rebanadas de pan y coloca encima unas rodajas de pepino.', 'Incorpora unos pocos germinados en cada una ¡y listo!'];frutas
'Chocolate banana bread';https://images.hola.com/imagenes/cocina/recetas/20230206225883/chocolate-banana-bread/1-199-875/banana-choco-z.jpg;8 PORCIONES;1h 10min;Fácil;['3 ud de Plátanos maduros', '80 g de Mantequilla', '160 g de Azúcar moreno', '1 unidad de Huevo', '0.5 cucharadita de Sal', '0.5 cucharada de Bicarbonato', '1 cucharadita de Esencia de vainilla', '175 g de Harina', '25 g de Cacao en polvo', '25 g de Chocolate negro de tableta'];['Precalienta el horno aa 180 grados.', 'Pela los plátanos y aplástalos en un bol grande con un tenedor hasta lograr una pasta.', 'Incorpora la mantequilla fundida, la vainilla, el huevo y el azúcar y bate bien.', 'En otro bol, mezcla la harina, el cacao y el bicarbonato y junta con el contenido del otro bol.', 'Remueve bien y añade el chocolate de tableta en trocitos.', 'Engrasa y enharina un molde y llénalo con la mezcla anterior.', 'Hornea a 180ºC durante unos 45 minutos.', 'Saca el bizcocho con cuidado, deja enfriar, desmóldalo ¡y ya lo tienes listo para disfrutar!'];frutas
Pastel de manzanas con microondas;https://images.hola.com/imagenes/cocina/recetas/20230201225645/pastel-manzana-microondas/1-198-176/pastel-manzana-tarro-c.jpg;3 PORCIONES;20min;Fácil;['2 Manzanas', '2 Huevos', '75 g de Azúcar', '75 g de Mantequilla', '75 g de Harina', '0.5 sobre de Levadura química', '3 cc de Azúcar', '3 cs de Agua', '3 Tarros herméticos de microondas de 375 ml', '1 Tarro grande'];['Pelar las manzanas y cortarlas en dados.', 'Ponerlas en un tarro grande con un chorrito de agua.', 'Limpiar bien los bordes y cerrar el tarro con las grapas sin olvidar la junta. Cocer 4 minutos a 750W (potencia estimada)', 'Poner una cucharadita de azúcar y una cucharada sopera de agua en cada tarro pequeño. Calentar 2 minutos y 40 segundos a 750 W para obtener un caramelo.', 'Disponer la mitad de las manzanas cocidas encima de caramelo.', 'Derretir la mantequilla en el micro  2 minutos a 500 W. Prolongar la cocción si la mantequilla no se ha derretido', 'Batir los huevos con el azúcar y añadir poco a poco los demás ingredientes, así como el resto de las manzanas. Llenar los botes hasta la mitad.', 'Limpiar bien los bordes de los frascos y cerrarlos con las grapas. Cocer 3 minutos durante 30 segundos cada uno a 350 W (potencia estimada).', 'Dejar que se enfríen y guardarlos en la nevera hasta que se vayan a consumir.'];frutas
Crepes de queso crema y fresas;https://images.hola.com/imagenes/cocina/recetas/20230201225597/crepes-queso-crema-fresas/1-197-828/crepes-fresas-age-z.jpg;4 COMENSALES;10min;Fácil;['4 ud de Crepes', '200 g de Nata para montar', '100 g de Queso crema', '30 g de Azúcar glas', '100 g de Fresas'];['Colocar en un bol la nata, el azúcar y el queso y batir hasta montar', 'Lavar, secar, quitar el rabito y cortar las fresas en láminas.', 'Rellenar cada crepe con las fresas y la crema y acompañar con un poco más de crema en cada plato.'];frutas
Crepes de pera, chocolate y nueces pecanas;https://images.hola.com/imagenes/cocina/recetas/20230201225594/crepes-pera-chocolate-nueces-pecanas/1-197-814/crepes-pera-age-z.jpg;4 COMENSALES;15min;Fácil;['4 ud de Crepes', '2 ud de Pera', '16 ud de Nueces pecanas tostadas', '200 g de Chocolate para postres', 'Helado para acompañar'];['Lavar, pelar y cortar la pera en daditos.', 'Colocar en un bol, tapar con film y calentar al microondas durante 5 minutos.', 'Trocear el chocolate y fúndelo al baño maría para que no se queme.', 'Rellenar cada crepe con daditos de pera y unas nueces y doblar en forma de pañuelo.', 'Sirve cada crepe en un plato con una bola de helado y chocolate fundido por encima.'];frutas
Crepes de plátano y chocolate;https://images.hola.com/imagenes/cocina/recetas/20230201225592/crepes-platano-chocolate/1-197-801/crepes-platano-age-z.jpg;5 COMENSALES;25min;Fácil;['150 ml de Leche', '75 g de Harina de trigo', '25 g de Mantequilla + 2 cucharadas', '1 unidad de Huevo', '1 cucharada de Azúcar blanca', '1 pizca de Sal', '3 ud de Plátano', 'Chocolate negro fundido'];['Mezcla todos los ingredientes de las crepes en el vaso de la batidora y tritura.', 'Deja reposar 1 hora en la nevera.', 'Engrasa una sartén con mantequilla y ve echando cucharadas de la masa para formar las crepes por ambos lados.', 'Enrolla las crepes.', 'Pela y corta los plátanos en rodajas.', 'Sirve las crepes con el plátano y chocolate fundido.'];frutas
Sándwich de queso crema y fruta;https://images.hola.com/imagenes/cocina/recetas/20230125225243/sandwich-queso-crema-fruta/1-194-983/sandwich-fruta-age-z.jpg;2 COMENSALES;5min;Fácil;['4 rebanadas de Pan de molde', '12 cs de Queso crema', '1 unidad de Kiwi', '2 ud de Fresa', '1 trozo de Piña'];['Lava, seca, quita el rabito y corta las fresas en dados no muy pequeños.', 'Pela el kiwi y corta en dados y con la piña haz lo mismo.', 'Corta las rebanadas en triángulos.', 'Coloca encima de la mitad de ellos una buena capa de queso crema e introduce las frutas troceadas.', 'Pon encima el resto de las tapas de pan de molde cortadas en triángulos ¡y listo!'];frutas
Bizcocho de mandarina, menta y nueces;https://images.hola.com/imagenes/cocina/recetas/20230125225220/bizcocho-mandarina-menta-nueces/1-194-702/bizcocho-mandarina-adobe-z.jpg;6 COMENSALES;1h 10min;Fácil;['180 g de Harina de trigo', '150 g de Azúcar blanca', '80 g de Aceite de oliva', '2 ud de Mandarina', '1 puñadito de Nueces', '8 g de Levadura en polvo', '200 ml de Leche', '40 g de Menta solo las hojas', '1 pizca de Sal', 'Azúcar glas'];['Lava y seca bien las hojas de menta, tritura con la leche a máxima potencia, cuela y reserva.', 'Precalienta el horno a 190 grados.', 'Lava las mandarinas, ralla la cáscara y exprime el zumo.', 'En un bol mezcla la harina, la levadura y la sal pasadas por un tamiz.', 'Por otro lado, en otro bol bate los huevos con el azúcar hasta obtener una mezcla blanquecina.', 'Incorpora los ingredientes secos, la ralladura y el zumo de mandarina y la menta y bate bien.', 'Por último, echa las nueces muy picadas y vuelve a mezclar.', 'Engrasa un molde con aceite y enharina ligeramente.', 'Vuelca la masa y hornea durante unos 40-45 minutos a 180 grados.', 'Saca con cuidado el bizcocho del horno, deja que se enfríe, espolvorea azúcar glas, desmóldalo y ya lo tienes listo para disfrutar.'];frutas
Crepes con crema de cacao casera y mandarina;https://images.hola.com/imagenes/cocina/recetas/20230125225217/crepes-crema-cacao-casera-mandarina/1-194-684/crepes-mandarina-adobe-z.jpg;4 COMENSALES;40min;Fácil;['125 g de Harina de trigo', '200 ml de Leche', '1 cucharadita de Azúcar blanca', '1 pizca de Sal', '50 g de Mantequilla', '2 ud de Mandarina', '100 g de Avellanas tostadas', '50 g de Aceite de coco', '50 g de Chocolate 70% derretido', '40 g de Azúcar moreno', '100 ml de Leche'];['En una batidora o robot de cocina muele las avellanas tostadas.', 'Añade el aceite, el azúcar, la leche y el chocolate derretido.', 'Bate bien hasta que quede una mezcla uniforme, vuelca en un recipiente, tapa con film y deja en la nevera durante 2 horas.', 'Derrite la mantequilla en un bol dentro del microondas.', 'Añade en el vaso de la batidora la leche, la mantequilla fundida y los huevos.', 'Incorpora ahora la harina, el azúcar y la sal y tritura bien hasta obtener una masa lisa.', 'Echa un poco de mantequilla en una sartén y añade un poco de la masa, extiende por toda la sartén para formar la crepe.', 'Da la vuelta para que se haga por el otro lado y repite la misma operación hasta terminar con la masa.', 'Pela las mandarinas y con el cuchillo y mucho cuidado elimin la membrana de cada gajo.', 'Unta los crepes con un poco de nuestra crema de cacao casera, añade unos gajos de mandarina y dobla el crepe.'];frutas
'Chutney' de mandarina con anís;https://images.hola.com/imagenes/cocina/recetas/20230125225212/chutney-mandarina-anis/1-194-648/chutnet-adobe-z.jpg;;1h 45min;Fácil;['6 ud de Mandarina', '1 unidad de Cebolla', '5 g de Jengibre fresco', '75 g de Azúcar blanca', '50 ml de Vinagre de manzana', '1 unidad de Anís estrellado', '1 cucharada de Semillas de anís (matalauva)', '1 unidad de Canela en rama', 'Aceite de oliva'];"['Pelamos y cortamos la cebolla en juliana, y el jengibre en daditos pequeños.', 'Pelamos las mandarinas quitando el máximo de pieles blancas y las troceamos.', 'Ponemos un cazo al fuego, echamos un poco de aceite y añadimos la cebolla y el jengibre para cocinarlos hasta que la primera esté transparente.', 'Incorporamos las mandarinas, el azúcar, el vinagre, la canela, la estrella y las semillas de anís.', 'Dejamos cocer a fuego lento durante unos 35-40 minutos removiendo de vez en cuando.', ""Retiramos la canela y la estrella de anís, dejamos enfriar y ya tenemos listo el 'chutney' para usar o envasar en botes de vidrio.""]";frutas
Mandarinas rellenas de salmón;https://images.hola.com/imagenes/cocina/recetas/20230125225203/mandarinas-rellenas-salmon/1-194-609/ensalada-mandarina-age-z.jpg;4 COMENSALES;15min;Fácil;['4 ud de Mandarina', '200 g de Salmón fresco', '1 unidad de Cebolleta', '1 chorrito de Aceite de sésamo', '1 chorrito de Zumo de lima', '1 chorrito de Salsa de soja', 'Cilantro', 'Cebollino'];['Lava, seca y corta las mandarinas por la parte de arriba, pero sin llegar a cortar la tapa del todo.', 'Vacía la pulpa con mucho cuidado para que la cáscara no se rompa.', 'Tritura la pulpa, cuela y mezcla el zumo en un bol con aceite de sésamo, salsa de soja y zumo de lima.', 'Corta el salmón en dados pequeños y pica muy fina la cebolleta.', 'Mezcla en un bol el salmón con la cebolleta y añade el aliño.', 'Rellena las mandarinas con la mezcla anterior y añade hojitas de cilantro y cebollino picadito.'];frutas
Mandarinas rellenas de mousse de chocolate y crema;https://images.hola.com/imagenes/cocina/recetas/20230124225169/mandarinas-rellenas-mousse-choco-crema/1-194-406/mousse-mandarina-age-z.jpg;4 COMENSALES;40min;Fácil;['9 ud de Mandarina', '250 ml de Leche', '2 ud de Yemas de huevo', '80 g de Azúcar blanca', '30 g de Mandarina', '200 g de Chocolate para postres', '9 cs de Azúcar blanca', '4 ud de Huevo', '30 g de Mantequilla'];['Lava, seca y corta la tapa de las mandarinas.', 'Vacía con cuidado la pulpa todo lo que puedas y échala en un bol.', 'Tritura con una batidora, cuela y quédate con el jugo.', 'Bate el azúcar con la mantequilla hasta que quede como una espuma.', 'Derrite el chocolate al baño María y cuando esté fundido, añade la mantequilla batida con el azúcar', 'Agrega las yemas de una en una y bate bien.', 'Monta las claras a punto de nieve duro y añádelas poco a poco al chocolate con una espátula y movimientos envolventes.', 'Mete en la nevera unas 3 horas.', 'Corta la cáscara de una mandarina  y ponla en un cazo con la leche y el azúcar al fuego.', 'Disuelve la maizena en el zumo de mandarina, añade las yemas y bate bien.', 'Incorpora esta mezcla a la leche, pon el fuego bajo, y no dejes de remover hasta que espese.', 'Retira la piel de mandarina, deja enfriar, tapa y mete en la nevera.', 'Rellena las mandarinas con un poco de la crema y encima añade la mousse de chocolate.', 'Puedes decorarlas con unos clavos de olor y acompañarlas con las tapas.'];frutas
