titulo;imagen;comensales;duracion;dificultad;ingredientes;pasos;nombre_categoria
'Pizza calzone' rellena de verduras y jamón serrano;https://images.hola.com/imagenes/cocina/recetas/20230222226926/pizza-calzone-rellena-jamon-verduras/1-207-996/calzone-serrano-adobe-z.jpg;4 COMENSALES;1h 45min;Fácil;['300 g de Harina', '8 g de Levadura fresca', '200 ml de Agua tibia', 'Sal', 'Aceite de oliva virgen extra', '100 g de Jamón serrano', '200 g de Espinacas', '1 unidad de Tomate', '0.5 unidad de Berenjena', '150 g de Queso mozzarella rallada', 'Sal', 'Aceite de oliva virgen extra', 'Huevo', 'Orégano'];"['Diluye en un bol la levadura en agua tibia.', 'Incorpora la harina y la sal y mezcla bien.', 'Echa un chorrito de aceite y amasa durante unos 5-10 minutos.', 'Pon la masa en un bol, tapa y deja fermentar durante 1 hora y media.', 'Pela la berenjena y corta en daditos.', 'Lava, seca y corta el tomate en rodajas.', 'Echa un poco de aceite en una sartén y rehoga la berenjena con las espinacas.', 'Precalienta el horno a 200 grados.', 'Saca la masa, estira con un rodillo sobre una superficie enharinada y déjala finita.', 'Dale forma redonda y coloca la mezcla de espinacas con berenjena, las rodajas de tomate y la mozzarella rallada.', 'Añade las lonchas de jamón serrano y las rodajas de tomate.', 'Cierra la pizza sobre sí misma dandole forma de empanadilla y mete los bordes hacia dentro para que no se salga el relleno al hornearla.', 'Pinta la superficie con huevo batido y espolvorea un poco de orégano.', ""Coloca la 'calzone' en una bandeja con papel y hornea durante unos 20-25 minutos a 180 grados o hasta que se dore.""]";carnes
Ensalada 'Aveyronnaise';https://images.hola.com/imagenes/cocina/recetas/20230221226814/ensalada-aveyronnaise/1-207-50/averonayse-adobe-z.jpg;4 COMENSALES;20min;Fácil;['500 g de Espinacas crudas', '8 lonchas de Panceta', '150 g de Queso Roquefort', '16 ud de Tomates cherry', '75 g de Nueces peladas y troceadas', 'Sal', 'Vinagre balsámico', 'Aceite de oliva virgen extra'];['Lava y seca los tomates cherry.', 'Echa un poco de aceite en una sartén y saltea los tomates con una pizca de sal.', 'En otra sartén cocina la panceta y trocéala.', 'En una ensaladera echa las espinacas, los tomates, las nueces, la panceta y el queso desmenuzado.', 'Adereza al gusto con sal, vinagre y aceite de oliva virgen extra.'];carnes
Tacos de ternera con aguacate y germinados con salsa roja;https://images.hola.com/imagenes/cocina/recetas/20230217226610/tacos-ternera-aguacate-germinados-salsa-roja-/1-205-495/tacos-brotes-adobe-z.jpg;4 COMENSALES;35min;Fácil;['8 ud de Tortillas mexicanas', '400 g de Ternera cortada en tiras', '1 unidad de Cebolla', '2 ud de Aguacate', '1 unidad de Pimiento rojo', '1 puñado de Germinados variados', '4 ud de Tomates maduros', '2 ud de Chile de árbol', '2 dientes de Ajo', '1 unidad de Cebolleta', '1 chorrito de Zumo de limón', 'Sal', 'Pimienta', 'Aceite de oliva'];['Pela los ajos y la cebolleta y lava y seca los tomates y los chiles.', 'Coloca todo en una bandeja de horno y añade un poco de sal y pimienta.', 'Hornea a 180 grados durante 1 hora.', 'Saca con cuidado, agrega zumo de limón y aceite de oliva y tritura con la batidora.', 'Pasa por un chino para eliminar las semillas. Reserva.', 'Pela y corta la cebolla en juliana. Lava, seca, quita el rabito y las semillas del pimiento y corta en tiras también.', 'Echa aceite en una sartén y saltea la cebolla y el pimiento durante unos minutos.', 'Añade las tiras de carne, salpimenta y cocina hasta que se doren.', 'Saca la pulpa de los aguacates y corta en daditos.', 'Calienta las tortilllas mexicanas y rellena con la cebolla, el pimiento y la carne.', 'Agrega los dados de aguacate y los germinados, coloca en una bandeja y acompaña los tacos con la salas roja en un cuenco.'];carnes
Solomillo ibérico de bellota con patatas en tempura;https://images.hola.com/imagenes/cocina/recetas/20230216226546/solomillo-iberico-bellota-patatas-tempura/1-205-64/solomillo-tempura-covap-z.jpg;4 COMENSALES;25min;Fácil;['800 g de Solomillo de cerdo ibérico', '2 ud de Patata agria', '2 cs de Aceite de oliva virgen extra', '100 g de Harina', '1 botella de Cerveza Alhambra', '30 g de Salsa de soja', '300 g de Aceite vegetal', 'Sal'];['Atemperar el solomillo, sazonar y dorar por todos sus lados en una sartén a fuego medio hasta obtener una temperatura de 55 grados en el interior.', 'Pelar y rallar las patatas', 'En un bol mezclar la harina con la cerveza hasta obtener una mezcla homogénea.', 'Añadir la patata rallada e ir friendo en una sartén con aceite vegetal caliente.', 'Retirar a un papel absorbente para eliminar el resto de grasa.', 'Trinchar el solomillo y servir con la patata en tempura.', 'Sazonar la patata en tempura con la salsa de soja.'];carnes
Anticucho de pluma de bellota ibérica con naranja;https://images.hola.com/imagenes/cocina/recetas/20230216226543/anticuchos-pluma-iberica-con-naranja-/1-205-55/anticucho-covap-z.jpg;4 COMENSALES;3h 15min;Fácil;['800 g de Pluma de cerdo ibérico', '150 g de Miel', 'Sal', 'Orégano', 'Comino molido', 'Pimienta', '250 g de Pimiento morrón', '1 unidad de Cebolleta', '1 unidad de Naranja'];"['Cortar la pluma ibérica en dados medianos y reservar.', 'Introducir todas las especias y los pimientos en un robot de cocina y triturar hasta obtener una pasta.', 'Meter los dados de carne en esta marinada y guardar en la nevera durante un mínimo de 3 horas.', 'Ensartar los dados de pluma en palos de brocheta.', 'Cocinar las brochetas a la plancha y terminar unos minutos en el horno.', ""Servir con unos aros de cebolleta y unos gajos de naranja pelados 'a lo vivo' -sin la membrana que los recubre-.""]";carnes
Skrei noruego con chorizo y coliflor;https://images.hola.com/imagenes/cocina/recetas/20230214226403/skrei-noruego-con-chorizo-coliflor/1-204-14/skre-chorizo-z.jpg;4 COMENSALES;40min;Fácil;['4 lomos de Bacalao skrei de 150 gramos cada uno', '1 unidad de Coliflor', '2 cs de Mantequilla', '200 ml de Nata', '100 g de Chorizo fresco en daditos', '1 unidad de Chalota picada', '1 diente de Ajo picado', '50 g de Tomates secos picados', '1 cucharada de Pimentón dulce', '1 cucharada de Pulpa de pimiento choricero', '0.5 unidad de Limón', '4 cs de Vino blanco', 'Aceite de oliva virgen extra', 'Sal', 'Pimienta'];['Preparar una salmuera mezclando 1 litro de agua con 100 gramos de sal y dejar dentro el skrei durante 10 minutos.', 'Sacar los lomos y secarlos con papel de cocina.', 'En un bandeja de horno, poner aceite de oliva y el skrei y meter al horno precalentado a 180ºC durante 10 minutos.', 'En una cacerola, poner a hervir agua y sal y cuando hierva, cocer la coliflor durante 15 minutos.', 'Añadir la mantequilla y la nata y triturar con la batidora hasta obtener un puré.', 'En una sartén con aceite de oliva, sofreír el ajo, la chalota, el tomate y el chorizo e incorporar el pimenton, el pimiento choricero, la sal, el vino y el limón. Dejar cocinar unos minutos.', 'Para emplatar, colocar una base de puré de coliflor, poner encima el skrei y decorar con el sofrito de chorizo.'];carnes
Rollo de pavo relleno de dos quesos;https://images.hola.com/imagenes/cocina/recetas/20230210226192/rollo-pavo-relleno-dos-quesos/1-202-434/rollo-pavo-quesos-age-c.jpg;6 COMENSALES;1h 30min;Medio;['1 kilogramo de Pechuga de pavo abierta de 1,5 cm de grosor', '2 dientes de Ajo', '250 g de Espinacas', '500 g de Tomates', '200 g de Queso cremoso', '40 g de Queso de Mahón', '1 rebanada de Pan de molde sin corteza', '1 cucharada de Albahaca', '1 cucharada de Perejil', '1 cucharada de Orégano', '4 cucharada de Aceite de oliva virgen extra', 'Sal', 'Pimienta', 'Orégano para decorar'];['Lavar las espinacas, secarlas y trocearlas.', 'Pelar los ajos y cortarlos en láminas.', 'Trocear el pan y ponerlo en un cuenco con la albahaca, el perejil y el orégano picados, las láminas de ajo y las espinacas troceadas.', 'Añadir el queso cremoso y el de Mahón rallado, salpimentar y mezclar.', 'Escaldar los tomates, pelarlos, cortarlos en cuartos y eliminar las semillas.', 'Precalentar el horno a 180°.', 'Poner la pechuga de pavo en la encimera y aplastarla con las manos para extenderla bien.', 'Colocar encima los cuartos de tomate, sazonar con sal y pimienta y cubrir con la mezcla de hierbas y queso extendiéndola con una espátula.', 'Enrollar la carne encerrando el relleno y atarla para que mantenga la forma durante el asado.', 'Poner en una fuente refractaria 2 cucharadas de aceite, untar con el resto el rollo de pavo y meterlo al horno 1 hora.', 'Sacarlo y dejarlo reposar 15 min tapado con papel de aluminio.', 'Destaparlo y colocarlo en una fuente.', 'Decorarlo con ramitas de orégano, cortarlo en rodajas de unos 2 cm de espesor y servirlo.'];carnes
'Roulade' de buey con verduras;https://images.hola.com/imagenes/cocina/recetas/20230210226196/roulade-buey-verduras/1-202-445/roulada-age-c.jpg;4 COMENSALES;1h 30min;Medio;['4 filetes de Cadera de buey', '800 g de Patatas', '1 Zanahoria', '1 Pimiento verde', '100 g de Jamón cocido en lonchas gruesas', '2 Huevos', '1 cucharada de Mostaza', '1 cucharadita de Maicena', '30 g de Mantequilla', '300 ml de Caldo de carne', '50 ml de Brandy', '10 cs de Aceite de oliva', 'Sal', 'Pimienta negra y roja', 'Amaranto'];['Pelar las patatas y lavarlas. Cortarlas por la mitad y cocerlas 25 min. Escurrirlas, reservar algunas y pasar el resto por el pasapurés. Sazonar el puré con sal y pimienta y reservarlo.', 'Pelar la zanahoria y cortarla en dados pequeños.', 'Retirar el tallo y las semillas al pimiento y cortarlo en dados similares.', 'Cortar en cuadraditos el jamón cocido.', 'Batir en un cuenco los huevos con la mostaza y mezclarlos con el puré de patata preparado.', 'Extender sobre la superficie de trabajo los filetes, untarlos con la mezcla de huevo, puré de patata y mostaza y repartir por encima los dados de zanahoria, pimiento y jamón cocido.', 'Sazonar con sal y pimienta molida, enrollar la carne para formar un cilindro y atarla con hilo de bramante.', 'Calentar en una cazuela el aceite y la mantequilla y cocinar por todas sus caras los rollos de carne hasta que se doren.', 'Cubrirlos con el caldo y el brandy, llevar a ebullición y cocerlos 1 hora a fuego bajo.', 'Sacar los rollos de la cazuela, dejarlos enfriarse un poco y quitar los hilos.', 'Añadir la maicena a la cazuela y cocinar 2 min a fuego medio, removiendo con una cuchara de madera, hasta que tenga densidad de salsa.', 'Incorporar los rollos de carne, cocer 3 minutos más y retirar del fuego.', 'Cortar en tres porciones cada filete relleno y colocarlo en los platos con las patatas reservadas.', 'Dibujar unas lágrimas de salsa, espolvorear con pimienta roja, decorar con unas hojas de amaranto y servir.'];carnes
Rollitos de lacón con queso trufado;https://images.hola.com/imagenes/cocina/recetas/20230210226194/rollitos-lacon-queso-trufado/1-202-438/rollito-lacon-age-c.jpg;12 PORCIONES;40min;Medio;['Pan de molde sin corteza (6 rebanadas grandes)', '300 g de Lacón de pavo en lonchas', '150 g de Espinacas (hojas)', '2 Huevos', '50 g de Pan rallado', '300 ml de Aceite de oliva para freír', 'Sal', 'Queso trufado (en lascas)'];['Lavar y secar las hojas de espinaca.', 'Colocar sobre la mesa de trabajo las rebanadas de pan de molde y aplastarlas con un rodillo para que queden bien finas.', 'Repartir por encima las hojas de espinaca y las lonchas de lacón de pavo y enrollar presionando bien para formar un rollito.', 'Repetir la operación con el resto de las rebanadas de pan de molde hasta formar un rollito con cada una.', 'Batir los huevos con una pizca de sal en un plato hondo y poner el pan rallado en otro.', 'Pasar los rollitos por huevo batido y pan rallado y freírlos en una sartén con el aceite bien caliente hasta que se doren. Escurrirlos sobre papel absorbente.', 'Cortar cada rollito en 2 partes, disponerlos en los platos y decorar por encima con unas lascas de queso trufado.'];carnes
Hamburguesa de 'brisket' con pepinillos y salsa barbacoa casera;https://images.hola.com/imagenes/cocina/recetas/20230127225343/hamburguesa-brisket-pepinillo-salsa-barbacoa-casera/1-195-987/burger-brisket-adobe-z.jpg;4 COMENSALES;12h 0min;Medio;['1 pieza de Brisket (pecho de ternera) de 2 kilos', '4 cs de Salsa Perrins (Worcestershire)', '3 cs de Salsa de soja', '1 cucharada de Pimienta negra', '1 cucharada de Tomillo', '1 cucharada de Ajo seco molido', '1 cucharada de Cebolla en polvo', '1 cucharada de Pimentón', '4 bollitos de Pan de hamburguesa', '8 ud de Pepinillos', '1 unidad de Cebolla morada', '3 cs de Kétchup', '1 cucharada de Azúcar moreno', '1 cucharadita de Ajo seco molido', '1 cucharadita de Cebolla en polvo', '1 cucharadita de Salsa Perrins (Worcestershire)', '1 cucharadita de Pimentón dulce', '1 pizca de Sal', '1 pizca de Pimienta negra'];"['Tritura todos los ingredientes de la salsa y reserva.', ""Limpia el 'brisket' un poco de grasa pero sin quitarla toda."", 'Prepara la marinada con la salsa de soja, la salsa Perrins, el ajo y la cebolla molidos, la pimienta, el tomillo y el pimentón y embadurna bien la carne con el resultado. Tapa con film y deja marinar en la nevera durante 12 horas.', 'Envuelve la carne con papel de aluminio.', 'Lleva a la parrilla pero a fuego indirecto y con la marinada + un poco de agua debajo en una bandeja para que ahume la carne.', 'El calor no debe de sobrepasar los 150 grados y el tiempo de cocinado es de unas 10-12 horas, dándole la vuelta de vez en cuando.', 'Retira del fuego y deja reposar la carne durante 1 hora.', ""Elimina el papel y corta el 'brisket' en lonchas."", 'Corta los pepinillos en rodajas; pela la cebolla y corta en aros.', ""Calienta un poco los panes de hamburguesa y coloca dentro las lonchas de 'brisket'."", 'Acompaña con los pepinillos, la cebolla y la salsa barbacoa casera.']";carnes
Tacos de 'brisket' con queso y ensalada de col;https://images.hola.com/imagenes/cocina/recetas/20230127225339/tacos-brisket-ensalada-col/1-195-972/taco-brisket-adobe-z.jpg;4 COMENSALES;6h 0min;Medio;['1 unidad de Brisket (pecho de ternera) limpio', '3 cs de Salsa de soja', '1 cucharada de Salsa Perrins (Worcestershire)', '1 cucharadita de Sal', '1 cucharadita de Ajo seco molido', '1 cucharadita de Cebolla en polvo', '1 cucharadita de Pimienta negra', '8 lonchas de Queso', '8 ud de Tortillas mexicanas', '0.5 unidad de Repollo', '2 ud de Zanahoria', '1 unidad de Manzana', '3 cs de Mahonesa'];"['Salpimenta la carne y añade la cebolla y el ajo en polvo y reparte bien por toda la pieza.', 'Coloca en una bandeja y añade la salsa de soja y la salsa Perrins y deja marinar en la nevera durante 3-4 horas.', 'Precalienta el horno a 120 grados.', 'Introduce en el horno a 120ºC sobre rejilla y una bandeja con la marinada sobrante debajo.', 'Hornea hasta llegar a 75ºC en el centro de la parte más gruesa de la pieza.', 'Saca con cuidado del horno, envuelve en papel aluminio el brisket y vuelve a meter en el horno hasta alcanzar en el interior los 90ºC', 'Saca, tapa con un trapo y deja reposar durante 1 hora.', 'Pela y corta la zanahoria en tiras; lava el repollo y corta en tiras; pela la manzana y corta de la misma forma.', 'Mezcla todo en un bol y añade la mayonesa.', ""Corta el 'brisket' en láminas no muy gruesas."", ""Coloca 1 loncha de queso sobre cada tortilla mexicana y encima unas láminas de 'brisket'."", 'Dobla cada tortilla y cocina los tacos en una sartén por ambos lados.', 'Sirve los tacos con la ensalada de col.']";carnes
