titulo;imagen;comensales;duracion;dificultad;ingredientes;pasos;nombre_categoria
Caipiriña;https://images.hola.com/imagenes/cocina/recetas/20210511189370/coctel-caipirinha/0-950-898/caipirinha-adobe-z.jpg;2 COMENSALES;10min;Fácil;['120 ml de Cachaça', '2 ud de Lima', '2 cc de Azúcar blanca o moreno', 'Hielo'];"['En primer lugar, troceamos las limas en gajos y la metemos dentro de dos vasos (preferiblemente uno que sea ancho y robusto).', 'A continuación añadimos una cucharada de azúcar en cada vaso y las limas troceadas para aplastarlas con el mazo de un mortero para que suelten bien su jugo.', ""Posteriormente llenamos los vasos hasta el borde con el hielo troceado y rellenamos con la 'cachaça'."", 'Removemos y probamos si necesita algo más de azúcar.', 'Cuando esté a nuestro gusto servimos la caipiriña con una pajita.']";cócteles
Margarita 'frozen' de arándanos;https://images.hola.com/imagenes/cocina/recetas/20210218184605/margarita-de-arandanos/0-921-183/arandanos-adobe-z.jpg;4 COMENSALES;10min;Fácil;['0.5 litro de Zumo de arándano', '100 g de Arándanos', '120 g de Tequila blanco', '500 g de Cubitos de hielo', '2 cs de Azúcar blanca', '1 unidad de Lima'];"['Comenzamos exprimiendo la lima y colamos el zumo.', 'Continuamos triturando los arándanos -frescos o deshidratados- con el zumo de arándanos y el de lima.', 'Introducimos en la batidora la mezcla anterior, el tequila, el azúcar y los hielos.', ""Trituramos bien hasta conseguir la textura 'frozen' o granizada y servimos nuestro cóctel en copas.""]";cócteles
Margarita clásica;https://images.hola.com/imagenes/cocina/recetas/20210218184601/margarita-coctel-clasico/0-921-166/clasico-age-z.jpg;4 COMENSALES;10min;Fácil;['60 ml de Tequila blanco', '30 ml de Triple seco', '3 ud de Limón', 'Hielo', 'Sal para decorar', 'Limón para decorar'];['Para hacer la decoración de las copas o vasos donde serviremos el cóctel, se pasa el borde por la pulpa de la lima y por sal fina.', 'Exprime los limones y cuela el zumo o déjalo tal cual, a tu gusto -hay quien prefiere encontrar trozos de la pulpa al beber-.', 'Introduce en la coctelera el zumo de limón, el tequila, el triple seco y 3 ó 4 cubitos de hielo.', 'Cierra la coctelera y agita durante unos 20 segundos o hasta que notes que la coctelera está suficientemente fría.', 'Servimos la margarita en copas o en vasos sin dejar que caiga el hielo y decoramos con las rodajas de limón.'];cócteles
Negroni de café;https://images.hola.com/imagenes/cocina/recetas/20201229181815/negroni-de-cafe/0-905-387/negroni-de-cafe-c.jpg;1 PORCIONES;5min;Fácil;"[""1 cápsula de Café 'ristretto'"", '6 ud de Cubitos de hielo', '20 ml de Campari o cualquier tipo de bíter', '50 ml de Tónica', 'Naranja']";"['Agregamos tres cubitos de hielo a nuestra jarra o coctelera.', 'Preparamos nuestro café, lo mejor es que sea en cápsula para que caiga directamente sobre los cubitos de hielo.', 'En el vaso que vayamos a servir nuestro cóctel, ponemos los otros tres cubitos de hielo, además de unas rodajas de naranja fresca, según el gusto. Agregamos la tónica y el bíter.', ""Vamos dejando que el café con hielo caiga sobre nuestra mezcla y, por último, decoramos con un 'twist' de naranja.""]";cócteles
Cóctel de granada;https://images.hola.com/imagenes/cocina/recetas/20201117179336/coctel-de-granada/0-889-814/coctel-de-granada-c.jpg;2 COMENSALES;5min;Fácil;['200 ml de Vodka', '150 ml de Licor de naranja', '150 ml de Zumo de granada', '2 ud de Limas', 'Azúcar blanca', 'Cubitos de hielo'];['En nuestro vaso de batidora, ponemos el licor de naranja, el zumo de granada y el vodka. Mezclamos.', 'Agregamos las dos limas, peladas y cortadas en cuartos. Mezclamos de nuevo.', 'Ponemos cubitos de hielo en nuestras copas, decorando los bordes con azúcar antes si lo preferimos, y servimos inmediatamente.'];cócteles
'Mocktail' de sandía;https://images.hola.com/imagenes/cocina/recetas/20200917175496/mocktail-sandia-sin-alcohol/0-866-508/mocktail-sandia-sin-alcohol-c.jpg;2 PORCIONES;10min;Fácil;['3 tz de Sandía troceada', '2 ud de Zumo de lima', '1 cucharada de Azúcar blanca', 'Menta fresca', 'Soda al gusto', 'Ginger Ale al gusto'];"['En el vaso de nuestra batidora, mezclamos la sandía troceada con el zumo de lima y el azúcar. Trituramos hasta conseguir una mezcla líquida y homogénea.', 'En un vaso, ponemos unas cuantas hojas de menta fresca y, con la ayuda de una cuchara, las machacamos, para que liberen tanto su aroma como su sabor.', ""Agregamos hielo al gusto y el licuado de sandía. Añadimos, si queremos, un chorrito de 'Ginger Ale' y rellena hasta el borde con un poco de soda o agua mineral.""]";cócteles
'Mocktail' de pomelo y kombucha;https://images.hola.com/imagenes/cocina/recetas/20200917175499/mocktail-pomelo-kombucha-sin-alcohol/0-866-517/coctel-sin-alcohol-kombucha-pomelo-c.jpg;2 PORCIONES;10min;Fácil;['1 unidad de Pomelo grande', '1 unidad de Lima', '600 ml de Kombucha con sabor a frutos rojos preferiblemente', 'Romero para decorar', 'Hielo', 'Pomelo en rodajas para decorar'];['Exprimimos el zumo de pomelo y le añadimos el zumo de la lima. Mezclamos.', 'Agregamos la kombucha, mezclamos de nuevo y dejamos reposar unos instantes.', 'Colocamos hielo en los vasos, las ramitas de romero a modo de decoración y algunas rodajas de pomelo. Vertemos el licuado.'];cócteles
Ponche de peras;https://images.hola.com/imagenes/cocina/recetas/20200917175498/ponche-peras-sin-alcohol/0-866-515/mocktail-sin-alcohol-ponche-pera-c.jpg;4 PORCIONES;25min;Fácil;['1 litro de Zumo de pera', '1 unidad de Vainilla natural', '1 cucharada de Azúcar glas', '4 ud de Semillas de cardamomo', '4 rodajas de Jengibre fresco', '25 ml de Vinagre de manzana', '250 ml de Agua con gas', 'Hielo', 'Canela en rama', '4 rodajas de Limón'];['En un cazo, ponemos el zumo de pera y la vaina de vainilla, junto al azúcar glas, las semillas de cardamomo y el jengibre. Hervimos durante 20 minutos.', 'Retiramos y dejamos que se enfríe. Colamos el resultado.', 'Agregamos el vinagre de manzana y el agua con gas.', 'Vertemos el cóctel en vasos y decoramos con un poco de hielo, unas ramas de canela y unas rodajas de limón.'];cócteles
'Mocktail' de arándanos con naranja;https://images.hola.com/imagenes/cocina/recetas/20200917175497/mocktail-arandanos-naranja-sin-alcohol/0-866-512/coctel-sin-alcohol-arandanos-c.jpg;1 PORCIONES;5min;Fácil;['1 taza de Zumo de naranja', '1 taza de Arándanos preferiblemente rojos', '2 cc de Azúcar glas', '2 tz de Agua con gas muy fría'];['En una batidora, mezclamos todos los ingredientes a potencia máxima.', 'Servimos sobre una copa o vaso y, si lo queremos aún más frío, le añadimos un poco de hielo. No demasiado, para que no quede demasiado líquido.'];cócteles
Cóctel 'Irish Lemonade';https://images.hola.com/imagenes/cocina/recetas/20200819173815/coctel-irish-lemonade/0-857-133/coctel-irish-lemonade-c.jpg;1 COMENSALES;5min;Fácil;['1 parte de Whisky', '2 partes de Limonada casera', '1 chorrito de Soda', '1 gotas de Angostura', 'Hielo', 'Limón en rodajas para decorar', 'Hierbabuena para decorar'];['En una coctelera, introducimos el whisky, la limonada y la angostura. Agitamos.', 'Agregamos un chorrito de soda y lo servimos en un vaso con mucho hielo.', 'Lo decoramos con unas rodajas de limón y hierbabuena fresca.'];cócteles
Cóctel 'Morning Glory Fizz';https://images.hola.com/imagenes/cocina/recetas/20200819173814/coctel-morning-glory-fizz/0-857-132/coctel-morning-glory-fizz-c.jpg;1 COMENSALES;5min;Fácil;['50 ml de Ron', '10 ml de Azúcar blanca', '5 ml de Zumo de limón recién exprimido', '15 ml de Zumo de lima', '25 ml de Clara de huevo', 'Soda'];"['Ponemos el zumo de limón recién exprimido en una coctelera y le añadimos el azúcar, el ron y la clara de huevo. Agitamos.', 'Ahora, agregamos el hielo y, de nuevo, agitamos.', ""Lo echamos todo en un vaso 'highball' (un vaso alto) lleno de hielo y lo rellenamos hasta el borde con soda, haciendo que la espuma crezca.""]";cócteles
Cóctel Vodka 'Bloody Mary';https://images.hola.com/imagenes/cocina/recetas/20200819173805/coctel-vodka-bloody-mary/0-857-77/vodka-bloody-mary-coctel-c.jpg;1 COMENSALES;5min;Fácil;['45 ml de Vodka', '15 ml de Zumo de tomate', '4 gotas de Salsa picante', '10 ml de Salsa inglesa', '10 ml de Zumo de limón', '1 pellizco de Pimienta negra', '1 rodaja de Limón', '0.5 ramita de Apio'];['Ponemos todos los ingredientes en una coctelera y removemos bien. No necesitamos añadir hielo.', 'Lo servimos en un vaso de tubo y lo decoramos con una rodaja de limón y media ramita de apio.'];cócteles
Cóctel 'Vodka Screwdriver';https://images.hola.com/imagenes/cocina/recetas/20200819173804/coctel-vodka-screwdriver/0-857-76/coctel-screwdriver-vodka-c.jpg;1 COMENSALES;5min;Fácil;['45 ml de Vodka', '150 ml de Zumo de naranja', '1 rodaja de Naranja', 'Hielo'];['Llenamos un vaso, preferiblemente de tubo, con mucho hielo.', 'Añadimos el vodka, lo mezclamos con el zumo de naranja natural y lo decoramos con una rodaja de naranja.'];cócteles
Limonada de cúrcuma;https://images.hola.com/imagenes/cocina/recetas/20200818173746/limonada-curcuma/0-856-724/limonada-curcuma-c.jpg;2 COMENSALES;15min;Fácil;['4 tz de Agua', '2 cc de Cúrcuma en polvo', '1 cucharadita de Jengibre seco en polvo', '0.25 taza de Zumo de limón', '2 cs de Miel o jarabe de arce', '2 rodajas de Limón'];['Ponemos a hervir el agua a fuego lento. Cuando lleguemos al primer hervor, añadimos las especias y mantenemos así un minuto. Después, bajamos el fuego y dejamos que se cocine lentamente unos 10 minutos. Retiramos y dejamos que se enfríe.', 'Colamos el líquido para eliminar el exceso de jengibre y lo ponemos en una jarra con el zumo de limón, la miel o el jarabe de arce y, si queremos un toque aún más dulce, un poco de edulcorante (estevia, azúcar de caña, etc). Mezclamos hasta que se disuelvan bien todos los ingredientes. Refrigeramos.', 'A la hora de servir, decoramos (si queremos) con una rodaja de limón o, incluso, naranja.'];cócteles
'Mocktail' margarita de aguacate;https://images.hola.com/imagenes/cocina/recetas/20200813173543/mocktail-aguacate-margarita/0-855-629/mocktail-margarita-aguacate-c.jpg;1 COMENSALES;5min;Fácil;['1 unidad de Aguacate maduro', '1 taza de Zumo de limón', '0.5 taza de Tónica', '1 cucharada de Cilantro picado', '0.5 taza de Zumo de naranja', '1 pizca de Cayena', 'Hielo', 'Jalapeños para decorar', 'Lima para decorar'];['Introducimos todos los ingredientes, salvo los dos que tenemos para decorar, en una licuadora (incluido el hielo) y batimos con fuerza hasta conseguir una mezcla homogénea.', 'Frotamos el borde del vaso con un poco de limón, le añadimos una pizca de sal y vertemos con cuidado el contenido.', 'Decoramos con unas rodajas de jalapeño y una cuña de lima.'];cócteles
Cóctel 'arena, sol y playa';https://images.hola.com/imagenes/cocina/recetas/20200812173496/coctel-arena-sol-playa/0-855-360/coctel-arena-sol-playa-c.jpg;1 COMENSALES;5min;Fácil;['4 cl de Ron', '2 cl de Remolacha Puré de', '1 centilitro de Sirope de coco', '3 cl de Zumo de piña', '1 centilitro de Zumo de limón', 'Hielo', 'Cacao en polvo', 'Canela molida', 'Vainilla natural'];['Mezclamos todos los ingredientes en una coctelera, con abundante hielo, y agitamos bien.', 'Servimos en copa redonda y decoramos con una especie de arena de canela y cacao amargo como base y una vaina de vainilla encima.'];cócteles
Cóctel 'a la fresca';https://images.hola.com/imagenes/cocina/recetas/20200812173495/coctel-verano-fresca/0-855-359/coctel-ron-fresco-c.jpg;1 COMENSALES;5min;Fácil;['4 cl de Ron Diplomático', '1 centilitro de Licor de castaña', '3 cl de Zumo de lichi', 'Cerveza IPA', 'Hielo'];"['Mezclamos todos los ingredientes, a excepción de la cerveza IPA, en una coctelera con abundante hielo y batimos bien.', ""Servimos sobre una mini regadera y completamos con un 'top' de cerveza IPA y hielo picado por encima.""]";cócteles
Cóctel 'Alma Martini';https://images.hola.com/imagenes/cocina/recetas/20200715172132/coctel-alma-martini/0-847-452/coctel-alma-martini-c.jpg;1 COMENSALES;5min;Fácil;"[""2 'shots' de Vodka infusionado con vainilla y piel de naranja y limón"", ""1 'shot' de Zumo de limón"", ""1 'shot' de Zumo de naranja"", ""1 'shot' de Zumo de fruta de la pasión"", 'Vino blanco espumoso']";['Infusionamos nuestro vodka en un bote hermético (o en su botella original) con tres vainas de vainilla abiertas y la piel de nuestros cítricos favoritos. Nosotros te recomendamos de limón y naranja. Agitamos y dejamos reposar, como mínimo, una semana en un lugar fresco y oscuro. Así se mezclarán bien los sabores.', 'En una coctelera, añadimos vodka al gusto y los zumos de limón, naranja y fruta de la pasión, con un poco de hielo. Las medidas son orientativas. Agitamos y servimos en copa de Martini y finalizamos con un top de vino blanco espumoso.'];cócteles
Cóctel 'Romantic Summer';https://images.hola.com/imagenes/cocina/recetas/20200714172018/coctel-romantic-summer/0-846-857/coctel-romantic-summer-negresco-barcelona-c.jpg;1 COMENSALES;5min;Fácil;['5 cl de Vodka', '8 cl de Horchata', '1 cl de Sirope de Falernum', '2 cl de Sirope de coco', '2 cl de Zumo de lima aromatizado con lima Kaffir'];"['Vertemos todos los ingredientes en la coctelera con hielo roca para que se enfríe bien, agitamos enérgicamente.', ""Servimos en un vaso 'tiki' (o vaso 'sling') lleno de hielo pilé."", 'Decoramos con menta, pitaya, flores comestibles y granos de café.']";cócteles
Cóctel 'Ginger Girl';https://images.hola.com/imagenes/cocina/recetas/20200714172017/coctel-ginger-girl/0-846-856/coctel-ginger-girl-negresco-barcelona-c.jpg;1 COMENSALES;5min;Fácil;['5 cl de Tequila', '2 cl de Martini', '2 cl de Sirope de mandarina', '2.5 cl de Zumo de lima', '4 cl de Zumo de zanahoria y naranja'];['Vertemos todos los ingredientes en una coctelera con hielo para enfriar bien, agitamos enérgicamente y servimos en un vaso alto.', 'Decoramos con una zanahoria mini e hilos de pimiento ahumado.'];cócteles
Cóctel 'El Dorado';https://images.hola.com/imagenes/cocina/recetas/20200713171994/coctel-tequila-dorado/0-846-694/coctel-dorado-c.jpg;1 PORCIONES;5min;Fácil;['5 cl de Tequila', '3 cl de Licor de saúco', '2 cl de Pulpa de maracuyá', '1.5 cl de Coco', '0.5 cl de Zumo de limón', 'Pimienta rosa para decorar', '2 hojas de Menta fresca para decorar', 'Hielo'];"[""Ponemos mucho hielo en un vaso 'tiki', el mejor para este cóctel."", 'Introducimos todos los ingredientes, salvo la pimienta rosa y la menta fresca, en nuestra coctelera y agitamos con energía, buscando que se mezclen bien.', 'Vertemos la mezcla en nuestro vaso y decoramos con menta fresca y pimienta rosa.']";cócteles
Cóctel 'Pisco Morada Sour';https://images.hola.com/imagenes/cocina/recetas/20200713171986/coctel-pisco-morada-sour/0-846-657/pisco-sour-morado-tatel-c.jpg;1 COMENSALES;5min;Fácil;['60 ml de Pisco', '20 ml de Chicha morada', '20 ml de Clara de huevo', '20 ml de Zumo de limón', 'Hielo picado'];['Introducimos todos los ingredientes en una coctelera y agitamos bien.', 'Si los ingredientes están mi fríos, podemos prescindir del hielo, pero si no, nuestro consejo es que lo sirvas con hielo picado.'];cócteles
Cóctel helado de vainilla;https://images.hola.com/imagenes/cocina/recetas/20200713171965/coctel-helado-vainilla/0-846-525/vainilla-age-z.jpg;;10min;Fácil;['4 partes de Té sabor vainilla', '2 partes de Baileys', '1 bola de Helado de vainilla', 'Cubitos de hielo', 'Chocolate rallado para decorar'];['Prepara el té de vainilla y deja que se enfríe.', 'Mezcla el té con el baileys y añade cubitos de hielo.', 'Incorpora la bola de helado y decora con chocolate rallado.', 'Sirve ¡y disfruta!'];cócteles
Martini 'Porn Star';https://images.hola.com/imagenes/cocina/recetas/20200710171866/coctel-martini-porn-star/0-845-973/porn-star-martini-c.jpg;1 COMENSALES;5min;Fácil;['25 ml de Zumo de lima', '35 ml de Zumo de fruta de la pasión', '10 ml de Sirope de azúcar de caña natural', '50 ml de Vodka', '20 ml de Cava'];"['En una coctelera, mezclamos el zumo de lima, el zumo de fruta de la pasión y el sirope de azúcar de caña natural con un ratio de 2:1 (es decir, si tenemos 250 ml de agua añadimos 500 grs de azúcar de caña, por ejemplo; así nos queda más denso). Añadimos también el vodka y mucho hielo. Agitamos con energía.', ""Enfriamos nuestra copa con dos cubos de hielo y agua, así enfría más rápido, tiramos el agua y, con la ayuda de un 'strainer' y un colador fino, echamos el liquido de la coctelera en nuestra copa bien fría."", 'Por último, le añadimos el cava para darle un toque espumosos y decoramos con media fruta de la pasión.']";cócteles
