titulo;imagen;comensales;duracion;dificultad;ingredientes;pasos;nombre_categoria
Agua con frutas del Mediterráneo;https://images.hola.com/imagenes/cocina/recetas/20200721172392/agua-frutas-mediterraneo/0-848-897/agua-naranja-granada-limon-menta-c.jpg;4 COMENSALES;5min;Fácil;['Agua', 'Gaseosa', '0.5 unidad de Naranja', '0.5 unidad de Limón', '0.5 unidad de Granada', 'Menta', 'Hielo'];['Ponemos en una jarra mitad de agua y mitad de gaseosa, para reducir la cantidad de burbujas de nuestra bebida.', 'Desgranamos nuestra media granada, lavamos bien la naranja y el limón y los cortamos en rodajas.', 'Agregamos al agua nuestros ingredientes, junto a unas hojas de menta fresca y ponemos por encima, hasta llenar la jarra, mucho hielo. Dejamos reposar unos minutos para que se mezclen los sabores.'];bebidas
Agua con arándanos y menta;https://images.hola.com/imagenes/cocina/recetas/20200721172388/agua-arandanos-menta/0-848-886/agua-arandanos-lima-menta-c.jpg;4 COMENSALES;5min;Fácil;['Agua', 'Arándanos frescos', 'Menta', '0.5 unidad de Lima', 'Hielo'];['Llenamos una jarra con agua, pero dejando capacidad para llenarla de hielo luego (como hasta la mitad) y de los demás ingredientes.', 'Lavamos y cortamos en rodajas la media lima. La añadimos a la jarra, junto a los arándanos y unas hojas de menta.', 'Por último, agregamos hielo para que nuestra bebida esté bien fría, pero con cuidado de no romper nuestra fruta. Dejamos que repose unos minutos para que se integren los sabores y aromas.'];bebidas
Agua de lima-limón;https://images.hola.com/imagenes/cocina/recetas/20200721172387/agua-lima-limon/0-848-885/agua-limon-lima-menta-c.jpg;4 PORCIONES;5min;Fácil;['Agua', '1 unidad de Limón', '1 unidad de Lima', 'Menta fresca', 'Hielo'];"['Llenamos una jarra con agua.', 'Lavamos y cortamos en rodajas tanto el limón como la lima. Lavamos la menta fresca y nos quedamos con sus hojas, descartando los tallos.', 'Ponemos nuestros tres ingredientes dentro de la jarra de agua y, a continuación, llenamos de hielo. Es mejor que disminuyas la cantidad de agua para conseguir incluir mucho hielo; la bebida ha de estar bien fresquita.', 'Removemos y dejamos reposar unos minutos para que el agua se impregne de todos los aromas y sabores.']";bebidas
Café astiático;https://images.hola.com/imagenes/cocina/recetas/20200618170425/cafe-asiatico-brandy/0-837-590/cafe-bombon-brandy-c.jpg;1 COMENSALES;5min;Fácil;['3 cc de Leche condensada', '1 chorrito de Brandy Terry Centenario', '1 unidad de Café expreso', '1 pizca de Canela molida', '1 rodaja de Limón', '2 granos de Café'];['Preparamos un café expresso en un vaso transparente, con la cafetera que tengamos en casa.', 'Vertemos la leche condensada y añadimos el chorrito de brandy. No hace falta que removamos el café, ya que la leche condensada se fundirá con él y bajará hasta el fondo.', 'Decoramos con una pizca de canela, una rodaja de limón y un par de granos de café.'];bebidas
Agua de limón con semillas de chía;https://images.hola.com/imagenes/cocina/recetas/20200602169274/agua-limon-semillas-chia/0-831-127/agua-limon-semillas-chia-c.jpg;1 PORCIONES;50min;Fácil;"['75 ml de Agua fría o tibia', '15 g de Semillas de chía', ""1 unidad de Zumo de limón u hoja de 'stevia'""]";"['Poner las semillas de chía en un vaso cubiertas por el agua, remover con una cuchara y conservar en la nevera, al menos, durante 45 minutos, que es el tiempo que las semillas necesitan para hidratarse.', ""Transcurrido este tiempo, rociar con el zumo de limón o una hoja de 'stevia', pues cualquiera de los dos ingredientes nos servirá como endulzante. Si se prefiere, se puede decorar con unas rodajas de limón.""]";bebidas
'Freakshake' de fresas;https://images.hola.com/imagenes/cocina/recetas/20200602169219/freakshake-fresas-thermomix/0-830-804/freakshake-batido-fresas-thermomix-c.jpg;4 PORCIONES;20min;Fácil;['50 g de Sirope de fresa o frambuesa', '1 unidad de Plátano en rodajas', '4 ud de Fresas', '8 ud de Frambuesas', '8 ud de Arándanos', '1 unidad de Kiwi en rodajas o trozos', '1 unidad de Naranja pelada (sin nada de parte blanca) en gajos', '4 ud de Alquequenjes', '8 ud de Cerezas', '500 g de Fresas congeladas o, en su lugar, de frutos rojos congelados variados', '60 g de Azúcar blanca', '500 g de Leche desnatada', '1 ramita de Hierbabuena fresca (solo las hojas)'];['Decoramos con la mitad del sirope el interior de las dos jarras de cristal de aproximadamente 500 ml que vayamos a utilizar y las reservamos en el congelador.', 'Preparamos unos 6-8 palos de brocheta intercalando la fruta fresca troceada: plátano, fresas, frambuesas, arándanos, kiwi, naranja, los alquequenjes y las cerezas. Reservar.', 'Ponemos en el vaso las fresas congeladas, el azúcar y la leche desnatada. Trituramos 30seg/ vel 7, introducimos la espátula por la abertura de la tapa y movemos el helado para conseguir una trituración uniforme.', 'Repartimos el batido entre las dos jarras reservadas y decoramos con las brochetas de fruta y las hojas de hierbabuena. Regamos con el sirope restante.'];bebidas
Pisco 'sour' clásico;https://images.hola.com/imagenes/cocina/recetas/20200601169165/receta-coctel-pisco-sour/0-830-474/pisco-clasico-z.jpg;4 COMENSALES;5min;Fácil;['70 ml de Pisco', '35 ml de Zumo de lima', '25 ml de Sirope de goma', '20 ml de Claras de huevo', 'Angostura', 'Cubitos de hielo'];['Incorpora a la coctelera el pisco, el zumo de lima, el sirope y la clara de huevo.', 'Añade los cubitos de hielo, cierra la coctelera y agita con fuerza.', 'Sirve el cóctel y decora con unas gotitas de angostura.', '¡Listo!'];bebidas
'Smurf Latte';https://images.hola.com/imagenes/cocina/recetas/20200511167644/smurf-latte-con-espirulina/0-821-808/smurf-latte-espirulina-c.jpg;1 PORCIONES;10min;Fácil;['250 ml de Leche de coco', '0.25 cucharadita de Espirulina en polvo', '0.25 cucharadita de Jengibre seco en polvo', '0.5 unidad de Zumo de limón', '1 cucharadita de Miel'];['En una cazuela, calentamos la leche de coco a fuego lento y, cuando veamos que ya está caliente, agregamos la espirulina en polvo, disolviendo bien, el jengibre, el zumo de limón y dejamos que cueza durante 5 minutos más.', 'Por último, echamos la cucharadita de miel y el endulzante que más nos guste, mezclamos y dejamos que caliente un poco más. retiramos y servimos.'];bebidas
Café con crema batida y huevo;https://images.hola.com/imagenes/cocina/recetas/20200415165737/cafe-crema-batida-huevo/0-811-712/cafe-crema-batida-huevo-c.jpg;2 PORCIONES;10min;Fácil;['80 ml de Café expreso', '2 ud de Yemas de huevo', '2 cs de Azúcar blanca', '1 chorrito de Crema batida'];['Preparamos el café como habitualmente lo hagamos.', 'Mientras, batimos las yemas de los huevos con el azúcar.', 'A continuación, añadimos el café y removemos, calentando al baño María la mezcla hasta formar una crema fina y espumosa. Por último, agregar un chorrito de crema batida en cada taza.', 'Si queremos templarlo, es mejor hacerlo con cubitos de hielo.'];bebidas
Café con aroma de jengibre;https://images.hola.com/imagenes/cocina/recetas/20200415165736/cafe-especiado-jengibre/0-811-711/cafe-especiado-jengibre-c.jpg;2 PORCIONES;5min;Fácil;['2 cs de Café molido', '1 pizca de Jengibre seco en polvo', '1 cucharadita de Miel', '1 cucharadita de Crema batida'];['En una cazuela pequeña, ponemos a hervir el café con el jengibre y un par de vasos de agua. La medida de agua dependerá de lo largo que queramos el café o de la mayor o menor intensidad que busquemos.', 'En nuestras tazas, depositamos la miel y, cuando el café haya hervido bien, lo depositamos a través de un colador. Mezclamos, en vez de con leche, con un poco de crema batida para darle una mayor textura.'];bebidas
'Matcha latte' vegano;https://images.hola.com/imagenes/cocina/recetas/20200403164858/matcha-latte-vegano/0-807-291/matcha-latte-vegano-c.jpg;4 COMENSALES;5min;Fácil;['4 cc de Té matcha', '280 g de Leche de coco', '240 g de Agua', '4 cs de Sirope de agave'];['Ponemos agua en una olla y otra con leche de coco que casi lleguen a hervir, es decir, unos 80º aproximadamente.', 'En un vaso ponemos el té y y añadimos un poco de agua caliente.', 'Removemos con la ayuda de un batidor, como puede ser el tradicional de bambú o uno moderno eléctrico, para disolverlo en el agua y que espume bastante.', 'Añadimos la leche de coco y veremos como queda la espuma en la superficie.', 'Endulzamos con el sirope de agave al gusto.'];bebidas
Chocolate a la taza;https://images.hola.com/imagenes/cocina/recetas/20200324163895/chocolate-caliente-a-la-taza/0-802-302/chocolate-caliente-taza-c.jpg;2 COMENSALES;15min;Fácil;['150 g de Chocolate negro (se puede utilizar el específico para repostería)', '15 g de Maicena o Harina de trigo', '0.5 litro de Leche', '1 pizca de Sal', 'Azúcar blanca al gusto (opcional)'];['En un cazo, ponemos la leche. La medida será, más o menos, la de un vaso por persona. En nuestra receta, damos las medidas para dos raciones. Calentamos a fuego fuerte hasta que la leche esté bien caliente.', 'Troceamos el chocolate y lo añadimos a la leche caliente. Sin retirar del fuego, removemos la leche y el chocolate con ayuda de una cuchara de madera.', 'Cuando empiece a derretirse el chocolate incorporamos la harina de trigo o la maicena, la sal y el azúcar hasta que el chocolate espese.'];bebidas
'Smoothie' de frambuesas con avena y semillas de lino;https://images.hola.com/imagenes/cocina/recetas/20200220161131/smoothie-frambuesas-avena-semillas-lino/0-786-455/smoothie-frambuesa-yogur-semillas-lino-c.jpg;2 PORCIONES;5min;Fácil;['2 tz de Frambuesas congeladas', '1 unidad de Plátano', 'Semillas de lino', '2 cs de Crema de cacahuete', '0.5 unidad de Yogur griego', '0.5 tz de Bebida vegetal de avena', '1 cucharada de Avena', 'Miel'];['En una batidora de vaso, ponemos todos los ingredientes salvo la miel. Mezclamos bien hasta que todo se integre y nos quede una bebida cremosa.', 'Servimos y decoramos con unas pocas frambuesas y copos de avena. Por último, rociamos un chorrito de miel.'];bebidas
Masala chai;https://images.hola.com/imagenes/cocina/recetas/20191230157225/receta-chai-masala/0-764-203/chai-masala-age-c.jpg;4 COMENSALES;15min;Fácil;['3 cs de Té negro', '3 ud de Cardamomo', '1 ud de Clavo', '6 ud de Pimienta negra en grano', '1 ud de Canela en rama', '0.5 cc de Jengibre seco en polvo', '1 pizca de Nuez moscada', '1 ud de Anís estrellado', '4 vasos de Agua', '1 vaso de Leche', 'Azúcar moreno al gusto'];['Ponemos en un cazo el agua al fuego con el clavo, la estrella de anís y el palo de canela.', 'Machacamos en el mortero el cardamomo, las bolitas de pimienta, el jengibre y la nuez moscada.', 'Añadimos esta mezcla al agua y cocemos a fuego medio unos 4 minutos.', 'Incorporamos el té negro, la leche y el azúcar.', 'Bajamos el fuego y cocemos 3 minutos más.', 'Pasamos la mezcla por un colador o malla finos y servimos.', 'Podemos enfriar y servirlo a menor temperatura.'];bebidas
'Eggnog' de moca, chocolate blanco y pipermín;https://images.hola.com/imagenes/cocina/recetas/20191223156926/receta-eggnog-moca-choco-blanco-pipermin/0-762-529/moca-eggnog-adobe-c.jpg;4 COMENSALES;15min;Fácil;['2 tz de Café moca', '75 g de Chocolate blanco', '1 tz de Leche', '3 ud de Huevos', '2 cs de Azúcar moreno', '1 chorrito de Pipermín', '1 chorrito de Nata montada', '4 hojas de Menta'];"['Empezamos derritiendo el chocolate blanco con la leche en un cazo o en el microondas.', 'Batimos los huevos con el azúcar.', 'Mezclamos el café moca con el chocolate blanco derretido y los huevos con azúcar.', 'Añadimos unos cubitos de hielo y un chorrito de pipermín y mezclamos bien.', ""Repartimos el 'eggnog' en unos vasos y ponemos por encima un poco de nata montada."", 'Decoramos con las hojitas de menta y servimos.']";bebidas
Horchata valenciana;https://images.hola.com/imagenes/cocina/recetas/20190605143403/receta-horchata-valenciana/0-687-857/horchata-tiger-milk-bebida-vegetal-receta-c.jpg;4 COMENSALES;2h 0min;Fácil;['200 g de Chufas', '150 g de Azúcar blanca', '10 ud de Hielo cubitos', 'Piel de limón amarillo o verde (opcional, para decorar)'];['Lava las chufas con agua fría varias veces para eliminar todos los restos de tierra y déjalas en remojo en agua fría durante 2 horas para que se hidraten bien', 'Escúrrelas y échalas en el vaso de un robot de cocina con el azúcar y 750 ml de agua fría', 'Tritura hasta obtener un batido.', 'Añade los cubitos de hielo y tritura de nuevo hasta obtener una especie de granizado.', 'Reparte la horchata granizada en los vasos y, a continuación, decora con las finas tiras de piel de limón. Sirve inmediatamente y disfruta de esta refrescante bebida.'];bebidas
Bellini;https://images.hola.com/imagenes/cocina/recetas/20181121133335/bellini-melocon-champan-cava/0-749-415/bellini-c.jpg;4 COMENSALES;10min;Fácil;['160 ml de Zumo de melocotón', '320 ml de Champán o cava'];['Reparte en las copas el zumo de melocotón y añade el champán o el cava.', 'La proporción debe ser un tercio de zumo por dos tercios de champán o de cava.', 'Decora con rodajitas de melocotón.'];bebidas
Leche helada con pera y plátano;https://images.hola.com/imagenes/cocina/recetas/2016071987279/leche-helada-con-pera-platano/0-738-883/leche-platano-c.jpg;4 COMENSALES;45min;Fácil;['1 ud de Plátano', '1 ud de Pera de agua', '200 ml de Nata para cocinar', '30 g de Azúcar blanca', '200 ml de Leche', '300 ml de Hielo picado'];['Pelamos el plátano y la pera y troceamos, reservando 4 rodajas de pera y 4 de plátano para decorar al final.', 'Echamos en el vaso de la batidora la leche, la nata y el azúcar.', 'Añadimos el plátano y la pera troceados y el hielo picado y trituramos hasta obtener un batido.', 'Echamos el resultado en un bol, cubrimos con papel film y reservamos media hora en la nevera.', 'Repartimos el batido en 4 vasos grandes.', 'Decoramos con las rodajas de plátano y pera y servir bien frío.'];bebidas
