titulo;imagen;comensales;duracion;dificultad;ingredientes;pasos;nombre_categoria
Pizza de ruibarbo, acelga roja y queso de cabra;https://images.hola.com/imagenes/cocina/recetas/20221125221664/pizza-ruibarbo-acelga-roja-queso-cabra/1-169-763/pizza-ruibarbo-age-z.jpg;4 COMENSALES;35min;Fácil;['390 g de Harina', '240 ml de Agua', '7 g de Levadura de panadería', '1 cucharadita de Aceite de oliva', '1 cucharadita de Sal', '3 tallos de Ruibarbo', '200 g de Queso de cabra', '100 g de Acelgas rojas', 'Aceite de oliva', 'Sal', 'Pimienta negra'];['Precalienta el horno a 250 grados.', 'Mezcla en un bol la harina con la levadura diluida en un poco de agua caliente.', 'Añade el resto de agua caliente, la sal y el aceite de oliva.', 'Mezcla bien con las manos y cuando tengas una masa uniforme, saca a la mesa de trabajo y amasa durante unos minutos.', 'Lava, seca y corta el ruibarbo en trozos, para rehogarlo con un poco de aceite y sal en una sartén', 'Estira la masa con un rodillo sobre una superficie enharinada y dale forma de pizza.', 'Coloca sobre una bandeja de horno cubierta con papel.', 'Echa por encima el queso de cabra troceado y el ruibarbo.', 'Introduce la pizza en el horno y deja durante unos 10 minutos, con calor por arriba y por abajo.', 'Saca con cuidado, distribuye las hojas de acelga roja.', 'Espolvorea con pimienta negra recién molida ¡y lista para comer!'];masas
Pañuelos de espinacas con queso de Mahón;https://images.hola.com/imagenes/cocina/recetas/20221123221515/panuelos-espinacas-queso/1-168-758/panuelos-espinac-age-c.jpg;8 PORCIONES;30min;Fácil;['2 Lámina de hojaldre de 250 gramos', '150 g de Espinacas', '100 g de Queso Mahón semicurado rallado', '1 Yema de huevo', '2 cs de Aceite de oliva'];['Lavar las espinacas y rehogarlas 2 minutos en una sartén con el aceite.', 'Sazonar con sal, añadir el queso rallado, mezclar y retirar del fuego.', 'Precalentar el horno a 210º.', 'Batir la yema con 2 cucharadas de agua. Estirar las láminas de hojaldre y cortar 8 cuadrados de 10 cm de diámetro.', 'Colocar en el centro 1 cucharada de la mezcla de la sartén, humedecer los bordes y doblar por la diagonal encerrando el relleno.', 'Repetir la operación con los demás cuadrados, pincelarlos con la yema batida, disponerlos en una bandeja de horno forrada con papel sulfurizado y hornearlos entre 12 y 15 minutos a 210º, hasta que se doren.', 'Dejar enfriar sobre una rejilla y repartir los pañuelos en los platos.'];masas
'Minipizzas fit';https://images.hola.com/imagenes/cocina/recetas/20221103220288/minipizzas-fit/1-160-97/pizzas-fit-c.jpg;8 PORCIONES;40min;Fácil;['1 Huevo', '100 g de Claras de huevo (las claras de 3 huevos)', '90 g de Queso batido 0% materia grasa', '7 g de Levadura química', '1 pizca de Sal', 'Queso mozzarella rallada', 'Salsa de tomate', 'Aceitunas verdes', 'Orégano seco'];"['Coge el huevo y separa la clara de la yema. Incorpora esta clara al resto de las claras (los 100 g) y añade una pizca de sal. Monta a punto de nieve.', 'Combina la yema con el queso batido y la levadura.', 'Vierte esta mezcla sobre las claras montadas y, con una lengua de silicona, integra haciendo movimientos suaves y envolventes de abajo hacia arriba; procura que las claras no bajen demasiado.', 'Precalienta el horno a 170 °C.', 'En una bandeja de horno forrada con papel vegetal, pon cucharadas de la masa que acabas de preparar. Con estas cantidades, obtienes 8 cucharadas, es decir, 8 minipizzas.', 'Hornea durante 20 minutos. Retira, añade los toppings al gusto y vuelve a hornear 15 minutos más. ¡Y ya están listas para comer!', 'Es mejor comerlas al momento porque, si no, se remojan.\r\nSi sobran, puedes tostarlas ligeramente en la tostadora o darles un golpe de horno.\r\nAl hornearlas, se inflan y, al sacarlas, se deshinchan. Es normal.']";masas
Magdalenas con 'buttermilk';https://images.hola.com/imagenes/cocina/recetas/20221010218828/magdalenas-buttermilk/1-150-221/magdal-butter-adobe-z.jpg;;35min;Fácil;['300 g de Harina de trigo', '130 ml de Aceite de oliva', '3 ud de Huevo', '16 g de Levadura en polvo', '200 g de Azúcar blanca', '1 cucharadita de Extracto de vainilla', '200 g de Buttermilk', 'Ralladura de limón'];"['Bate los huevos con el azúcar hasta que blanqueen y doblen su volumen.', ""Agrega el aceite de oliva, la vainilla y el 'buttermilk' y mezcla despacio."", 'Incorpora la harina y la levadura tamizadas y la ralladura de limón e integra bien todo.', 'Tapa con film y refrigera 1 hora en la nevera.', 'Precalienta el horno a 220 grados.', 'Introduce unas cápsulas de papel para magdalenas en un molde para cup-cakes o magdalenas y rellenas con la masa hasta 3/4 partes de su capacidad.', 'Baja la temperatura a 190 y hornea durante unos 20 minutos o hasta que veas que adquieren un apetecible color.', 'Saca con cuidado y deja enfriar para poder comer estas delisiosas magdalenas caseras.']";masas
Wonton vegetales fritos con salsa agridulce casera;https://images.hola.com/imagenes/cocina/recetas/20221004218438/wonton-vegetales-fritos-salsa-agridulce/1-147-361/vegetales-salsa-adobe-c.jpg;4 COMENSALES;35min;Fácil;['16 láminas de Pasta wonton', '1 unidad de Zanahoria', '1 unidad de Cebolleta', '1 unidad de Pimiento verde', '1 puñadito de Brotes de soja', 'Aceite de sésamo', 'Salsa de soja', 'Yema de huevo', 'Aceite de oliva', '25 ml de Kétchup', '4 cs de Azúcar blanca', '3 cs de Vinagre de arroz', '1 cucharadita de Aceite de sésamo', '100 ml de Agua', '1 cucharadita de Maizena', '1 pizca de Sal', 'Semillas de sésamo blanco', 'Cebollino'];['Pela y pica la cebolleta y la zanahoria.', 'Lava, seca, quita el rabo y las semillas y pica el pimiento.', 'Echa aceite de sésamo en un wok o sartén grande y saltea la cebolleta, la zanahoria, el pimiento y los brotes de soja.', 'Añade un chorrito de salsa de soja y mezcla bien.', 'Estira las láminas de wonton y, con la ayuda de una cuchara, pon un montoncito del salteado de verduras en el centro.', 'Pinta los bordes con yema de huevo y cierra dando forma de saquitos.', 'Echa en un cazo el kétchup, el azúcar, el agua, el vinagre de arroz, el aceite de sésamo y la sal.', 'Pon a fuego fuerte y cuando hierva, baja la potecia y cocina un par de minutos.', 'Diluye la maizena en un poco de agua, añade al cazo y hierve 2 minutos más sin dejar de remover para que no se hagan grumos.', 'Deja enfriar y decora con semillas de sésamo y cebollino picado.', 'Fríe los saquitos en aceite bien caliente hasta que se doren bien.', 'Escúrrelos sobre papel de cocina.', 'Sirve los wonton con la salsa agridulce en un cuenquecito.'];masas
Coca de ajetes y queso feta;https://images.hola.com/imagenes/cocina/recetas/20220930218189/coca-ajetes-queso-feta-/1-145-653/coca-ajetes-age-c.jpg;4 COMENSALES;2h 30min;Medio;['250 g de Harina de trigo panificable', '100 g de Agua', '50 g de Aceite de oliva virgen extra', '1 pizca de Levadura de panadería en polvo', '8 g de Sal', '2 manojos de Ajetes', '1 cucharada de Perejil fresco picado', '200 g de Queso feta'];['Mezclar en un bol la harina, la sal y la levadura en polvo.', 'Incorporar el agua y el aceite. Mezclar con una cuchara hasta obtener una masa lisa y brillante.', 'Hacer una bola con la masa, ponerla en el bol, tapar con film de cocina y dejar levar durante dos horas a temperatura ambiente.', 'Precalentar el horno a 200º 30 minutos antes de terminar el levado.', 'Poner la masa en la encimera espolvoreada con harina. Hacer 4 porciones de masa y darles forma de barca plana con ayuda del rodillo.', 'Colocarlas en una bandeja de horno con el fondo forrado con papel de hornear', 'Eliminar las raíces de los bulbos de los ajetes y las hojas más toscas, conservando las hojas verdes.', 'Picar los ajetes en rodajas muy finas.', 'Mezclar los ajetes con el perejil y el queso feta desmenuzado.', 'Colocar el relleno sobre las masas dejando libre 1 cm del borde.', 'Introducir la bandeja en el horno y cocinar durante 20 o 30 minutos o hasta que la masa esté dorada y el relleno cocinado.'];masas
Crepes rellenos de angulas de monte;https://images.hola.com/imagenes/cocina/recetas/20220927217953/crepres-rellenos-angulas-monte/1-143-934/crepes-angula-age-z.jpg;4 COMENSALES;25min;Fácil;['125 ml de Leche', '80 g de Harina', '1 unidad de Huevo', 'Sal', 'Aceite de oliva', '300 g de Setas angula de monte', '1 unidad de Cebolleta', 'Salsa bechamel', 'Sal', 'Pimienta', 'Aceite de oliva virgen extra'];['Prepara la masa de los crepes batiendo todos los ingredientes con una batidora, menos el aceite.', 'Deja que repose un poco mientra haces el relleno y para ello comienza limpiando muy bien las setas.', 'Pela y pica la cebolleta y también trocea las setas.', 'Echa aceite en una sartén y rehoga la cebolleta.', 'Incorpora las setas, salpimenta y cocínalas unos minutos.', 'Añade la bechamel y manten a fuego mínimo.', 'Engrasa una sartén antiadherente para ir haciendo los crepes por ambos lados.', 'Rellena cada crepe con las setas y enrolla para colocarlos en una bandeja.'];masas
Pastel con restos de pollo asado y verduras;https://images.hola.com/imagenes/cocina/recetas/20220923217757/pastel-pollo-verduras/1-142-574/pastel-pollo-age-z.jpg;4 COMENSALES;55min;Fácil;['2 ud de Lámina de hojaldre', '200 g de Pollo restos', '1 unidad de Zanahoria', '1 unidad de Cebolla', '1 unidad de Pimiento verde', '1 unidad de Calabacín', '1 puñado de Maíz en conserva', '1 unidad de Huevo', 'Aceite de oliva', 'Sal', 'Pimienta', 'Harina'];['Pela y pica la zanahoria y la cebolla.', 'Lava, seca y corta el calabacín en rodajas y el pimiento verde en tiras.', 'Saltea en una sartén con aceite la zanahoria, la cebolla, el calabacín y el pimiento verde. Salpimenta.', 'Mezcla las verduras con el pollo asado desmenuzado y el maíz escurrido.', 'Precalienta el horno a 180 grados con calor arriba y abajo.', 'Engrasa con aceite y enharina el fondo y los bordes de un molde de horno redondo.', 'Coloca una de las láminas de hojaldre encima, vuelca la mezcla de verduras y pollo y cubre con la otra lámina de hojaldre.', 'Bate el huevo y pinta el hojaldre con él.', 'Introduce el pastel en el horno durante unos 30 -40 minutos o hasta que veas que el hojaldre está doradito.', 'Saca con cuidado, deja templar ligeramente y ya puedes servirlo.'];masas
Pizzas con queso provolone y orégano;https://images.hola.com/imagenes/cocina/recetas/20220919217410/pizzas-queso-provolone-oregano/1-140-46/pizza-provolone-adobe-z.jpg;2 COMENSALES;1h 30min;Fácil;['250 g de Harina', '15 g de Levadura de panadería', '125 ml de Agua templada', '1 pizca de Sal', '1 cucharadita de Aceite de oliva virgen extra', '0.5 cucharadita de Azúcar blanca', '4 cs de Salsa de tomate', '150 g de Queso provolone en lonchas', '4 cc de Orégano', '2 cc de Aceite de oliva virgen extra'];['Mezcla en un bol un poco de agua tibia, el azúcar y la levadura. Remueve bien y deja reposar unos minutos.', 'Echa la harina en otro bol, haz un agujero en el centro y añade la mezcla anterior, la sal y el aceite.', 'Ve añadiendo el resto de agua tibia y mezclando a la vez. Quizás tengas que añadir algo más de agua.', 'Saca a a la mesa de trabajo y amasa un poco para volver a poner el resultado en el bol, tapar con papel film o un trapo y dejar reposar hasta que duplique su volumen (como mínimo 1 hora).', 'Precalienta el horno a 180 grados.', 'Saca la masa, amasa ligeramente y divide en dos para estirar con forma ovalada.', 'Extiende la salsa de tomate por encima y coloca las lonchas de provolone.', 'Espolvorea el orégano por encima.', 'Coloca las dos pizzas en una bandeja de horno cubierta con papel resistente al calor.', 'Hornea las pizzas a 180 grados, con calor por arriba y por abajo, durante unos 10-15 minutos.'];masas
Quiche de acelgas y pollo;https://images.hola.com/imagenes/cocina/recetas/20220906216553/quiche-acelgas-pollo/1-133-795/quiche-acelgas-adobe-z.jpg;4 COMENSALES;55min;Fácil;['1 unidad de Lámina de hojaldre', '400 g de Acelgas en bolsa', '1 unidad de Cebolla', '2 ud de Filetes de pollo en trocitos', '3 ud de Huevo', '200 ml de Nata', '100 g de Queso rallado', 'Sal', 'Pimienta negra', 'Aceite de oliva virgen'];"['Precalienta el horno a 180 grados.', 'Forra un molde con el hojaldre.', 'Pincha el hojaldre por toda la base del molde, coloca un hoja de papel para hornear y encima algo de peso (garbanzos por ejemplo).', 'Hornea solo unos minutos.', 'Cuece las espinacas en agua hirviendo con sal durante 8 minutos y escurre.', 'Pela la cebolla, pícala y rehoga en una sartén con aceite.', 'Añade los trocitos de pollo, salpimenta y espera a que se cocinen.', 'En un cuenco grande echa los huevos y bátelos; añade las acelgas y el pollo con la cebolla.', 'Incorpora la nata y el quesor rallado y mezcla bien.', 'Vuelca esta mezcla sobre el hojaldre y hornea durante unos 30 minutos o hasta que veas que está hecha la quiche.']";masas
Tarta salada de jamón y queso con hierbas aromáticas;https://images.hola.com/imagenes/cocina/recetas/20220714213696/tarta-salada-de-jamon-y-queso-con-hierbas-aromaticas/1-115-444/tarta-salada-de-jamon-y-queso-con-hierbas-aromaticas-c.jpg;4 COMENSALES;35min;Fácil;['120 g de Mantequilla', '130 g de Harina de trigo', '60 g de Maicena', '1 Huevo', '2 cs de Agua', 'Sal', '1 pizca de Azúcar blanca', '2 Cebolla', '2 Dientes de ajo', 'Semillas de cilantro', 'Aceite de oliva virgen extra', '4 Huevos', '200 g de Nata para cocinar', '200 g de Queso cheddar', '150 g de Jamón de york', '1 ramillete de Cilantro fresco', '1 ramillete de Perejil fresco', '1 cucharadita de Tomillo fresco', '1 cucharadita de Orégano', 'Estragón', 'Perifollo', 'Sal', 'Pimienta negra', '2 cs de Aceite de oliva virgen extra'];['Para hacer la masa, ponemos en un bol la mantequilla en pomada, esto es, cuando está blanda y es maleable, para poder trabajar con ella. Añadimos el huevo, la maicena, la sal y la pizca de azúcar y comenzar a trabajar todos los ingredientes hasta obtener una pasta blanda. Con un robot de cocina, esta tarea será mucho más sencilla.', 'Añadimos la harina de trigo tamizada, es decir, pasándola antes por un colador de trama fina o cedazo para que quede más fina y aireada.', 'Mezclamos todos los ingredientes hasta que la harina quede perfectamente integrada, pero sin amasar.', 'Cuando tengamos una masa lisa y homogénea, la tapamos con film y dejamos reposar en la nevera durante 2 horas.', 'Pasado este tiempo, estiramos la masa sobre la encimera ligeramente enharinada, con un rodillo y forramos el molde elegido. Si es redondo, paredes bajas y desmontable, mejor que mejor.', 'Ponemos peso encima (por ejemplo, un buen puñado de garbanzos) y metemos en el horno, que ya debe estar caliente a 190°C y cocinamos durante 12 minutos.', 'Pasado este tiempo, sacamos del horno y dejamos enfriar.', 'Para hacer el relleno, pelamos y picamos la cebolla en brunoise fina, es decir, en daditos bien menudos. Pelamos el ajo y lo picamos también menudo.', 'Acercamos una sartén al fuego con las semillas de cilantro para tostarlas. Cuando veamos que comienzan a saltar un poco, es momento de retirarlas al mortero.', 'En esa misma sartén, añadimos un chorrito de aceite de oliva y, cuando tenga temperatura, pochamos a fuego suave la cebolla y el ajo. Nos llevará unos diez minutos.', 'Ponemos sobre la base de la tarta esta cebolla y ajo pochados. Añadimos el jamón de York partido en dados.', 'Por otro lado, en un bol amplio, batimos los huevos junto a la nata. Ponemos a punto de sal y pimienta negra recién molida. Añadimos las semillas de cilantro una vez machacadas en el mortero.', 'Añadimos las hierbas frescas, ligeramente picadas, esto es, el cilantro, el perejil, el tomillo, el orégano, el estragón y el perifollo. Por último, añadimos el queso cheddar rallado y mezclamos todo bien.', 'Vertemos el relleno sobre la masa y volvemos a meter en el horno, a 180°C. Cocinamos durante 30 minutos.'];masas
