titulo;imagen;comensales;duracion;dificultad;ingredientes;pasos;nombre_categoria
Tosta caprese sobre galleta de arroz;https://images.hola.com/imagenes/cocina/recetas/20230207225959/tosta-caprese-tortita-arroz/1-200-538/galletas-arroz-adobe-z.jpg;4 COMENSALES;10min;Fácil;['4 ud de Tortitas de arroz', '2 ud de Tomate', '1 bola de Queso mozzarella grande', '4 cc de Queso mozzarella bolitas pequeñas', 'Albahaca', 'Aceite de oliva virgen extra', 'Sal', 'Pimienta negra'];['Lava, seca y corta los tomates en rodajas.', 'Corta la bola grande de mozzarella en 4 rodajas.', 'Coloca sobre cada tortita de arroz unas bolitas pequeñas de mozzarella.', 'Encima pon una rodaja de tomate, una de mozzarella, una hoja de albahaca, una rodaja de tomate y más albahaca.', 'Aliña con sal, pimienta y un chorrito de aceite de oliva virgen extra.'];verduras
Quiche de pimientos y tirabeques;https://images.hola.com/imagenes/cocina/recetas/20230120224958/quiche-vegetal-pimientos-tirabeques/1-192-709/quiche-verdur-age-c.jpg;6 COMENSALES;40min;Fácil;['1 lámina de Masa quebrada (pasta brisa) de 250 gramos', '1 Pimiento naranja', '1 Cebolla morada', '200 g de Tirabeques', '3 Huevos', '80 g de Queso manchego semicurado rallado', '150 ml de Nata para cocinar', 'Sal', 'Pimienta', '1 cucharada de Cebollino picado', '1 ramita de Albahaca'];['Precalentar el horno a 180º.', 'Colocar la lámina de masa, con su papel debajo, en el fondo y las paredes de un molde desmontable de 18 cm de diámetro.', 'Presionar con los dedos sobre las paredes internas para marcar los surcos, pinchar la base varias veces con un tenedor, disponer encima un círculo de papel sulfurizado, cubrir con legumbres secas y meter al horno 12 minutos a 180º.', 'Retirar el tallo y las semillas al pimiento. Lavar los tirabeques. Pelar la cebolla. Cortar todas las verduras en juliana.', 'Echar en un cuenco grande los huevos, la nata y el queso.', 'Sazonar con sal y pimienta y batir hasta obtener una crema.', 'Sacar del horno la base, retirar del interior el papel y las legumbres y verter el batido preparado.', 'Repartir por encima todas las verduras en forma de estrella y meter al horno a 180º entre 12 y 15 minutos, hasta que se doren los bordes.', 'Dejar enfriar la quiche antes de desmoldarla sobre una fuente redonda y decorar con cebollino picado y una ramita de albahaca.'];verduras
Papillote de berenjena y tomate;https://images.hola.com/imagenes/cocina/recetas/20230118224822/papillote-berenjena-tomate/1-191-836/papillote-beren-age-c.jpg;4 COMENSALES;30min;Fácil;['2 Berenjenas', '2 Tomates', '200 Kg de Queso feta', '4 ramitos de Albahaca', '2 cc de Vinagre balsámico', '4 cs de Aceite de oliva virgen extra', 'Sal'];['Precalentar el horno a 190º.', 'Lavar bien las berenjenas y los tomates y cortarlos en rodajas de 1,5 cm.', 'Desmenuzar el queso feta.', 'Cortar 6 círculos de papel sulfurizado de 25 cm de diámetro.', 'Extenderlos sobre la mesa de trabajo y colocar en el centro de cada uno y formando una torre las rodajas de berenjena y tomate sazonadas con sal.', 'Regar con 1 c.s. de aceite, cubrir con queso feta y un ramito de albahaca y rociar con unas gotas de vinagre balsámico.', 'Llevar los bordes del papel hacia el centro, atar con hilo de cocina, disponer en una fuente y meter en el horno a 190º durante 15 min.', 'Dejar enfriar un poco antes de repartir los paquetes en los platos y llevar a la mesa.'];verduras
Berenjenas fritas con salsa ligera de yogur;https://images.hola.com/imagenes/cocina/recetas/20230118224821/berenjenas-salsa-yogur/1-191-823/berenejas-salsa-adob-c.jpg;4 PORCIONES;1h 0min;Fácil;['3 Berenjenas', '2 Huevos', '40 g de Harina', '250 ml de Aceite de oliva para freír', 'Sal', 'Perejil fresco (unas hojitas)', '400 g de Yogur natural ligero', '1 cucharada de Aceite de girasol', '1 pizca de Sal', '1 diente de Ajo muy picado', '3 cs de Zumo de limón'];['Triturar en el vaso de la batidora todos los ingredientes y reservar en el frigo.', 'Retirar las puntas a las berenjenas, lavarlas, cortarlas en rodajas de 1,5 cm y ponerlas en una fuente.', 'Espolvorearlas con sal y dejarlas reposar 30 minutos. Lavarlas y secarlas.', 'Batir los huevos con una pizca de sal en un cuenco.', 'Poner la harina en un plato hondo.', 'Pasar las rodajas de berenjena por sus dos caras por harina, huevo batido y dorarlas en una sartén con abundante aceite bien caliente y escurrirlas sobre papel absorbente.', 'Presentación: Superponerlas en forma de torre, decorar con perejil y acompañar con salsa de yogur'];verduras
Hamburguesa de berenjena;https://images.hola.com/imagenes/cocina/recetas/20230118224820/hamburguesa-berenjena/1-191-822/burger-berenjena-age-c.jpg;4 PORCIONES;20min;Fácil;['4 Panes de hamburguesa con sésamo', '1 Berenjena', '150 g de Queso Halloumi', 'Rúcula (unas hojas)', '2 cs de Aceite de oliva', 'Sal', 'Pimienta', '1 diente de Ajo', '50 g de Almendras tostadas', '40 g de Rúcula', '2 cs de Hojas de perejil', '80 ml de Aceite de oliva', 'Sal', 'Pimienta'];['Lavar la berenjena, secarla y cortar 4 rodajas de 1,5 cm de grosor de su parte central.', 'Cortar el queso en trozos del mismo grosor.', 'Calentar el aceite en una sartén antiadherente y dorar las rodajas de berenjena y los trozos de queso por sus 2 caras hasta que se doren, 4 minutos por cada lado.', 'Salpimentar las rodajas de berenjena.', 'Abrir los panes y tostarlos en la misma sartén.', 'Lavar y secar las hojas de rúcula.', 'Pelar el ajo y ponerlo en el vaso de un robot de cocina con las almendras, la rúcula, el perejil, el aceite y una pizca de sal y de pimienta y triturar hasta obtener un compuesto de textura arenosa.', 'Colocar las rodajas de berenjena en las mitades inferiores de los panes.', 'Disponer encima dos trozos de queso, 1 cucharada del pesto preparado y unas hojas de rúcula y cubrir con la otra mitad del pan.', 'Acompañar con el resto del pesto en un cuenco.'];verduras
Lombarda al horno con nueces y queso azul;https://images.hola.com/imagenes/cocina/recetas/20221230223825/lombarda-al-horno-con-nueces-y-queso-azul/1-184-458/lombarda-al-horno-con-nueces-y-queso-azul-c.jpg;6 COMENSALES;35min;Fácil;['1 Lombarda', '150 g de Queso azul', '80 g de Nueces peladas', '1 cucharada de Pimienta rosa', 'Naranja', 'Sal', 'Pimienta negra', 'Aceite de oliva virgen extra', '1 cucharada de Vinagre de Jerez'];['Corta la lombarda por la mitad con la ayuda de un buen cuchillo cebollero. Después, cada mitad córtala en dos. Sigue cortando así, como si fueran porciones de una tarta, pero siempre desde la base inferior, para que las hojas permanezcan unidas por la base. Lo ideal, de una lombarda de tamaño medio es cortar ocho porciones o rodajas.', 'Coloca esas rodajas de lombarda tumbadas en la bandeja del horno o en una fuente amplia, cubierta con papel de horno sulfurizado, de modo que no se superpongan entre sí. Salpimienta al gusto y riega con un chorrito de aceite de oliva. Añade también la rama de canela, entera o partida en dos o tres trozos. Añade también la cucharada de vinagre de Jerez.', 'Mete en el horno, que ya debe estar caliente a 200°C y cocina durante 15 minutos. Pasado ese tiempo, da la vuelta a cada porción de lombarda con cuidado de que no se rompa y cocina 10 minutos más.', 'Mientras se hace la lombarda, trocea toscamente el queso azul y reserva.', 'En un bol, añade las nueces peladas y picadas, la pimienta rosa un poco rota previamente en el mortero (solo rota, no machacada). Añade también un poco de ralladura de naranja. Mezcla bien y reserva.', 'Cuando saques la lombarda del horno, añade por encima la mezcla de nueces, pimienta rosa y ralladura. Coloca también el queso azul, para que se deshaga un poco con el propio calor de la lombarda. ¡Sirve inmediatamente!.'];verduras
Canapés de berenjenas fritas con queso de oveja;https://images.hola.com/imagenes/cocina/recetas/20221221223283/canapes-berenjena-frita-queso-oveja/1-180-867/berenjena-queso-cordon-z.jpg;4 COMENSALES;20min;Fácil;['2 ud de Berenjena pequeñas', '2 tallos de Cebolleta', '2 filetes de Anchoas en salazón', '100 g de Queso de oveja fresco', '6 cs de Aceite de oliva', '2 cs de Vinagre balsámico', 'Sal', 'Pimienta', 'Albahaca'];['Lava, seca las berenjenas y córtalas en rodajas del tamaño de un dedo. Sazona con sal y deja reposar 20 minutos', 'Limpia, lava y pica finamente los tallos de cebolleta. Echa en un bol y añade el vinagre con pimienta y 2 cucharadas de aceite de oliva.', 'Pica finamente los filetes de anchoa, agrega a las cebolletas y remueve bien.', 'Calienta el aceite de oliva restante y saltea las rodajas de berenjena por ambos lados.', 'Extiende las rodajas de berenjena en un plato. Desmenuza el queso de oveja y agrega la vinagreta por encima.', 'Decora con las hojas de albahaca.'];verduras
Pimientos rellenos de quinoa, piñones y guisantes;https://images.hola.com/imagenes/cocina/recetas/20221212222667/pimientos-rellenos-quinoa-pinones-guisantes/1-176-632/quinoa-guisantes-age-z.jpg;4 COMENSALES;25min;Fácil;['12 ud de Pimientos del piquillo', '3 vasitos de Quinoa ya cocida, lista para usar', '300 g de Guisantes congelados', '1 unidad de Cebolla', '1 puñado de Piñones', 'Sal', 'Pimienta', 'Aceite de oliva', '1 manojo de Perejil fresco', '1 chorrito de Aceite de oliva virgen extra', 'Vinagre', '1 puñadito de Piñones', 'Sal', 'Pimienta'];['Cocer los guisantes en agua hirviendo con sal los guisantes durante 5 minutos y escurrir.', 'Pelar, picar la cebolla y sofreír en una sartén con un poco de aceite.', 'Agregar los guisantes y la quinoa, salpimentar y rehogar 3 minutos.', 'Tostar los piñones en una sartén con cuidado de no quemarlos y añadirlos a la mezcla anterior -reserva algunos para decorar-.', 'Rellenar los pimientos del piquillo con esta mezcla y servirlos en los platos.', 'Preparar la salsa triturando con la batidora las hojas de perejil con aceite, vinagre, sal, pimienta y unos piñones crudos.', 'Servir los pimientos rellenos con la salsa y algunos piñones tostados.'];verduras
Quesadillas abiertas con champiñones, patatas y pimiento rojo;https://images.hola.com/imagenes/cocina/recetas/20221128221824/quesadillas-abiertas-con-champinones-patatas-y-pimiento-rojo/1-170-818/quesadillas-abiertas-con-champinones-c.jpg;4 COMENSALES;30min;Fácil;['4 Tortillas de trigo', '6 Patatas de guarnición', '120 g de Champiñones', '1 Pimiento rojo italiano', '180 g de Queso rallado', '1 ramillete de Cilantro fresco', 'Sal', 'Pimienta negra', 'Aceite de oliva'];['Lava las patatas de guarnición y, sin pelar, cocínalas en el microondas en un estuche de vapor. Si no dispones de ese estuche, hazles un corte, sin pelar y caliéntalas a máxima potencia durante cuatro minutos. Mete al mismo tiempo una taza con agua (llena la taza solo hasta la mitad o poco más, no hasta arriba, para que no se derrame si llega a hervir).', 'Lava los pimientos rojos, retira las semillas y pártelos en aritos.', 'Limpia los champiñones y pártelos en cuartos si no son muy grandes o en octavos.', 'Saltea en una sartén con un hilito de aceite de oliva los champiñones y el pimiento rojo. Cuando comiencen a estar hechos, aparta del fuego y reserva.', 'Coloca una tortilla de trigo y cubre con el queso rallado. Añade por encima las patatas partidas en dados y el champiñón y el pimiento. Salpimienta al gusto.', 'Mete en el horno, que ya debe estar precalentado a 180°C y cocina con calor arriba y abajo durante cinco minutos.', 'Saca del horno y adorna con unas hojitas frescas de cilantro. ¡Listo para disfrutar!.', 'Acompaña este plato con una ensalada sencilla de fríjoles negros cocidos (los de lata dan muy buen resultado), aguacate, maíz dulce y cilantro, aliñada con sal y aceite de oliva virgen.'];verduras
Carpaccio de calabacín con granada y menta;https://images.hola.com/imagenes/cocina/recetas/20221128221809/carpaccio-de-calabacin-con-granada-y-menta/1-170-744/carpaccio-de-calabacin-con-granada-y-menta-c.jpg;4 PORCIONES;15min;Fácil;['1 Calabacín de buen tamaño', 'Granada', '2 ramas de Menta', '125 g de Queso pecorino', '1 Limón', 'Sal', 'Pimienta negra'];['Lava el calabacín y retira sus dos extremos. Con la ayuda de una mandolina, pártelo en láminas muy finitas.', 'Extiende las láminas de calabacín sobre la fuente o plato de presentación, debe quedar muy bien extendido, con las láminas ligeramente superpuestas para que no queden espacios libres, pero tampoco deben estar unas encima de otras completamente.', 'Lava las hojas de menta y sécalas ligeramente. Pícalas finamente, pero resérvate unas cuantas, las más bonitas, para adornar al final.', 'Exprime el zumo de limón y mezcla en una taza junto con la menta picada.', 'Añade un poco de sal sobre el calabacín y riega con el zumo de limón con la menta. Deja reposar el calabacín así durante 20 minutos.', 'Pasado ese tiempo, puedes escurrir el zumo de limón con cuidado de que no se descoloquen las láminas de calabacín si prefieres un carpaccio bien sequito, o dejarlo si no te importa que tenga jugo.', 'Añade el queso pecorino rallado por encima y los granos de granada.', 'Termina con pimienta negra recién molida y adorna con las hojas de menta que habías reservado.'];verduras
Calamares de la huerta;https://images.hola.com/imagenes/cocina/recetas/20221107220509/calamares-vegetales-huerta/1-161-729/calamares-huerta-c.jpg;1 PORCIONES;30min;Fácil;['Leche de vaca o bebida de almedras', '2 Cebollas blancas grandes', '1 Ajo', '30 g de Vino blanco', '10 g de Orégano', '10 g de Pimentón dulce', '5 g de Sal', 'Aceite de girasol para freír', 'Alioli o mayonesa para acompañar', '250 g de Harina para rebozar o de tempura', '0.3 Cerveza o agua con gas', '2 g de Azafrán', '25 g de Aceite de oliva virgen extra (variedad Hojiblanca)', '5 g de Sal', '10 g de Perejil picado'];['Pelar las cebollas y cortarlas en rodajas de 1 cm de grosor.', 'Sacar las anillas de las rodajas.', 'En un cuenco, verter la leche, el ajo rallado, el vino blanco, el orégano, el pimentón y la sal. Mezclar todo.', 'Añadir las anillas de cebolla, cubriéndolas por entero con la mezcla de leche.', 'Tapar y dejar macerar durante una noche.', 'Calentar el aceite y el azafrán a fuego lento durante 10 minutos. Dejar enfriar sin sacar el azafrán.', 'En un cuenco, mezclar el aceite con el resto de los ingredientes.', 'Remover todo bien hasta obtener una masa homogénea. Si queda muy líquida, añadir más harina hasta que la mezcla adquiera la textura deseada.', 'Tapar y dejar reposar durante 2 horas en la nevera.', 'Después de ese tiempo, calentar aceite hasta que alcance los 180 °C.', 'Escurrir bien las anillas de cebolla. Introducirlas en la masa del rebozado una por una hasta que estén completamente cubiertas.', 'Rápidamente, colocar las anillas en el aceite caliente y freír hasta que se doren.', 'Escurrirlas en una bandeja con papel de cocina para quitarles el exceso de grasa.', 'Disponer los calamares de la huerta en un plato y acompañarlos de alioli o de mayonesa.'];verduras
Coliflor 'crunchy';https://images.hola.com/imagenes/cocina/recetas/20221103220289/coliflor-crunchy-horno/1-160-98/coliflor-crunchy-c.jpg;5 PORCIONES;25min;Fácil;['500 g de Coliflor cruda', '3 cs de Aceite de oliva virgen extra', '2 cs de Ajo en polvo', '2 cs de Orégano seco', '1 cucharada de Pimentón picante', '0.5 cucharada de Sal', '0.5 cucharadita de Pimienta', '1 cucharada de Pan rallado (opcional)'];['Lava la coliflor y corta los arbolitos dejándolos enteros.', 'Colócalos en una bandeja de horno forrada con papel vegetal, riega con el aceite y masajea para que se impregne todo bien.', 'En un cuenco, mezcla las especias y el pan rallado y espolvorea por encima de la coliflor. Remueve con las manos para que se reparta de forma homogénea.', 'Hornea a 200 °C unos 15-20 minutos. Si prefieres hacerlo en airfryer, son 10 minutos a 200 °C. Vigila que no se queme y dale la vuelta.', 'Saca del horno y disfruta al momento.', 'Puedes usar brócoli en vez de coliflor.\r\nLas especias son al gusto.'];verduras
'Cerebro' de guacamole con 'crackers espeluznantes';https://images.hola.com/imagenes/cocina/recetas/20221025219762/cerebro-guacamole-crackers/1-156-527/cerebro-dip-c.jpg;4 COMENSALES;40min;Medio;['4 wraps de tortillas multicereales', '2 cs de Aceite de oliva', 'Curry en polvo', '1 Coliflor pequeña', '3 Aguacates maduros', '0.5 Cebolla finamente picada', 'Sal', 'Zumo de 1 lima', '20 g de Cilantro picado fino', '50 g de Cilantro picado grueso', '1 Chile verde serrano o jalapeño finamente picado y sin semillas (opcional)', '2 Tomates maduros picados finamente', 'Moldes de galletas con formas de Halloween.'];"['Precalentar el horno a 180 °C.', 'Mientras se calienta el horno, preparar el guacamole. Sazonar ligeramente los tomates picados y colocarlos en un colador o tamiz sobre un bol para eliminar el exceso de jugo. Machacar los aguacates con un tenedor y añadir la cebolla, los tomates, una pizca de sal, el zumo de lima, el cilantro y el chile. Reservar mientras se preparan las galletas.', 'Untar las tortillas por ambos lados con aceite de oliva.', 'En una tabla de cortar, utilizar los moldes de galletas con formas de Halloween para cortar tantas formas como sea posible de las tortillas.', 'Colocar las siluetas en una bandeja de horno forrada con papel de hornear y espolvorearlas con el polvo de curry (o la mezcla de especias que se desee).', 'Hornear las formas hasta que estén crujientes, unos 8 minutos (sin dejar de vigilarlas para que nos se quemen).', 'Mientras tanto, lavar la coliflor. Retirar las hojas y cortar una rebanada de la parte superior (lado opuesto al tallo) para que pueda mantenerse de pie. Retirar todo lo que se pueda del tallo duro para crear espacio mientras se mantiene la cabeza en una sola pieza.', ""Rellenar el 'bol' de coliflor con guacamole y servir con las galletas de tortilla.""]";verduras
Tostadas 'momia';https://images.hola.com/imagenes/cocina/recetas/20221025219758/tostadas-momia/1-156-516/tostada-momia-c.jpg;6 PORCIONES;15min;Medio;['6 rebanadas de Pan de molde integral', '2 Aguacates (no excesivamente maduros)', '12 Queso mozzarella mini bolitas', 'Queso untable semicurado (puede ser creso cremoso, mascarpone, burrata...)', 'Mix de semillas (por ejemplo, calabaza, girasol, amapola o sésamo negro)', 'Pimienta', 'Sal'];['Tostar las rebanadas de pan.', 'Pelar el aguacate y laminar la carne en tiras, puedes ayudarte de un pelador o mandolina. Debe ser tiras alargadas que simularán las vendas de la momia.', 'Untar las tostadas generosamente con el queso de untar elegido.', 'Adornar con finas tiras de aguacate para dar ese aspecto de venda de momia terrorífica.', 'Colocar dos bolas de mozzarella sobre cada tostada y añadir dos semillas negras para representar los ojos.', 'Espolvorear las tostadas con la selección de semillas, un poco de pimienta negra y una pizca de sal.'];verduras
