titulo;imagen;comensales;duracion;dificultad;ingredientes;pasos;nombre_categoria
Tosta de jamón ibérico, pimiento y 'matrimonio';https://images.hola.com/imagenes/cocina/recetas/20230313228071/tosta-jamon-iberico-pimiento-matrimonio/1-219-24/matrimonio-adobe-z.jpg;4 COMENSALES;20min;Fácil;['4 rebanadas de Pan', '4 lonchas de Jamón ibérico', '2 ud de Pimiento verde', '1 trozo de Pimiento rojo', '1 unidad de Cebolleta', '4 ud de Boquerones en vinagre', '4 ud de Anchoas en salazón', 'Aceite de oliva virgen extra', 'Vinagre'];"['Lava, seca y corta un pimiento y medio verde en trozos y el otro pícalo en daditos.', 'Lava, seca y corta el pimiento rojo en daditos.', ""Pica la cebolleta también en 'brunoise'."", 'Echa los daditos de pimiento verde y rojo y la cebolleta en un bol y y aliña con aceite y vinagre.', 'Tuesta las rebanadas de pan y coloca encima de cada una: una loncha de jamón, una anchoa, un boquerón y un poco del picadillo de verduras.', 'Ya tienes listas las tostas para servir.']";panes
'Bagel' de jamón, mozzarella y hojas verdes;https://images.hola.com/imagenes/cocina/recetas/20230308227841/bagel-jamon-mozzarella-hojas-verdes/1-216-697/bagel-jamon-adobe-z.jpg;4 COMENSALES;10min;Fácil;['4 ud de Bagels', '12 lonchas de Jamón serrano', '12 bolitas de Queso mozzarella', '4 ud de Aceitunas variedad Gordal', '4 puñaditos de Hojas verdes rúcula, canónigos...', '4 cs de Queso crema', 'Aceite de oliva virgen extra'];"[""Tuesta las 8 mitades de los 'bagels'."", 'Unta en las partes de abajo el queso crema.', 'Coloca sobre cada una 4 lonchas de jamón dobladas.', 'Añade en cada una 3 bolitas de queso mozzarella, las hojas verdes y una aceituna gordal.', 'Riega con un chorrito de un buen aceite de oliva virgen extra ¡y disfruta de esta maravilla!']";panes
Aperitivo de piadinas rellenas de queso, jamón de Parma y espinacas;https://images.hola.com/imagenes/cocina/recetas/20230220226719/aperitivo-piadinas-queso-jamon-espinacas/1-206-360/espinacas-age-z.jpg;4 COMENSALES;10min;Fácil;['8 ud de Piadina', '1 bolsa de Espinacas', '4 cs de Queso mascarpone', '4 lonchas de Jamón de Parma', 'Sal en escamas', 'Aceite de oliva virgen extra'];['Extiende una cucharada sobre 4 piadinas.', 'Añade las lonchas de jamón de Parma y las espinacas frescas.', 'Echa un chorrito de aceite y unas escamas de sal.', 'Tapa con las otras 4 piadinas y cocina a la plancha vuelta y vuelta.'];panes
Piadina rellena de mozzarella, jamón, tomate y rúcula;https://images.hola.com/imagenes/cocina/recetas/20230220226716/piadina-rellena-mozzarella-jamon-tomate-rucula/1-206-325/ham-cheese-age-z.jpg;4 COMENSALES;20min;Fácil;['8 ud de Piadina', '2 ud de Tomate', '200 g de Queso mozzarella', '140 g de Jamón cocido', '1 puñado de Rúcula', 'Aceite de oliva virgen extra', 'Sal'];['Lava los tomates, seca y corta en rodajas.', 'Seca bien la mozzarella y corta también en rodajas.', 'Extiende sobre mitad de las piadinas un chorrito de aceite de oliva.', 'Añade las rodajas de tomate y las de mozzarella, las lonchas de jamón, un poco de rúcula, aceite y sal.', 'Pon el resto de piadinas encima, como si fuera un sándwich y cocina las piadinas a la plancha hasta que se doren por ambos lados.'];panes
'Bagel' de jamón y rúcula a los dos quesos;https://images.hola.com/imagenes/cocina/recetas/20230112224482/bagel-jamon-rucula-dos-quesos/1-189-137/bagel-bacon-ruc-adob-c.jpg;3 PORCIONES;10min;Fácil;['3 Bagels con semillas', 'Queso crema', '6 lonchas de Bacón', '3 lonchas de Queso gouda', '3 rodajas de Tomate (grandes)', '6 lonchas de Jamón dulce', '1 puñado de Rúcula (hojas)'];['Freír las lonchas de bacón, retirar sobre papel de cocina absorbente y reservar.', 'Abrir los bagels y tostar sus caras internas.', 'Untar la parte inferior de los bagels con una capa generosa de queso cremoso.', 'Disponer por encima un par de lonchas de bacon en cada bagel, una loncha de queso gouda, la rodaja de tomate, dos lonchas de jamón dulce.', 'Por último añadir la rúcula fresca. Si quieres, puedes sumar unas gotas de aceite de oliva virgen extra. Tapar los bagels... ¡y a disfrutar!'];panes
Hamburguesa vegana 'Cangreburger';https://images.hola.com/imagenes/cocina/recetas/20230110224345/hamburguesa-vegana-cangreburguer/1-188-9/cangreburguer-z.jpg;4 COMENSALES;45min;Fácil;['4 ud de Pan de hamburguesa', '6 ud de Patata', '3 dientes de Ajo', '1 unidad de Chalota', '150 g de Tofu', '2 cs de Harina', '2 ud de Tomate', '1 unidad de Cebolla', '0.5 unidad de Pepino', 'Hojas de lechuga', 'Kétchup', 'Sal', 'Pimienta negra', 'Aceite de oliva'];['Pela las patatas y córtalas en dados. En una cacerola, pon agua a hervir y añade las patatas. Pínchalas de vez en cuando hasta comprobar que estén cocidas (el tenedor se hundirá fácilmente). Llegado ese momento, sácalas de la cacerola y escúrrelas.', 'En un recipiente grande, aplasta las patatas con un tenedor hasta obtener un puré. Salpimenta al gusto.', 'Pica las setas shiitake, el ajo y la chalota, e incorpóralas al puré. Añade el tofu y mezcla. Espolvorea la harina sobre la mezcla para que esta se vuelva más compacta.', 'Coge porciones de la mezcla y forma unas bolas con ellas', 'Pon al fuego una sartén con aceite. Aplasta las bolas hechas en la etapa anterior y deposítalas en \r\nla sartén. Cuando los dos lados estén dorados, retira las hamburguesas de la sartén.', 'Pon kétchup en las dos partes del panecillo. Coloca sobre la parte inferior del panecillo 1 hoja de lechuga, 3 rodajas de tomate y algunas de cebolla y de pepino. Añade la carne vegana y cierra la hamburguesa con la parte superior del panecillo. Repite la operación con cada hamburguesa.'];panes
Terrina de 'foie mi-cuit' y pan de brioche;https://images.hola.com/imagenes/cocina/recetas/20230103224017/terrina-foie-micuit-pan-brioche/1-185-909/micuit-age-z.jpg;4 COMENSALES;6h 0min;Medio;['500 g de Hígado de pato', '1 chorrito de Brandy o vino dulce', '5 g de Sal', '5 g de Azúcar blanca', 'Leche', '250 g de Harina de fuerza', '250 g de Harina de trigo', '25 g de Levadura fresca', '10 g de Sal', '250 g de Huevos', '50 g de Leche', '250 g de Mantequilla', 'Sal en escamas', 'Pimienta roja'];"['Sumerge el hígado en leche durante 1 hora a temperatura ambiente, saca y seca muy bien.', 'Con unos guantes procede a quitar todas las venas y dejarlo bien limpio.', 'Echa en un bol los la sal, la pimienta, el azúcar y el vino o licor elegido. Mezcla.', 'Aliña el hígado con la mezcla anterior dentro de otro bol.', 'Forra un molde rectangular con papel film, introduce la mezcla, tapa con más film y deja reposar unas 4-5 horas en la nevera. Saca, y espera 1 hora más a temperatura ambiente.', 'Precalienta el horno a 60ºC.', 'Llena de agua la bandeja del horno para hacer el baño maría y tapa bien el molde para que no le entre agua.', 'Hornea unos 50 minutos o hasta que veas la grasa de color amarillo derretida.', 'Saca, deja enfriar y mete en la nevera hasta la hora de servir.', 'Mezcla las harinas dentro del bol de una amasadora.', 'Disuelve la leche a 30ºC con la levadur, incorpora esta mezcla a la harina y mezcla bien.', 'Añade la sal y el azúcar y los huevos y sigue mezclando.', 'Después incorpora la mantequilla y sigue mezclando hasta que haya una muy buena homogeneización.', 'Pon la masa en un bol grande, cubre con film transparente o un paño de cocina húmedo y deja reposar en un lugar templado hasta que doble su volumen (aproximadamente 3 horas).', 'Engrasa un molde rectangular de cake (aproximadamente de unos 28 centímetros de largo), acopla la masa, vuelve a tapar y deja fermentar 1 hora más.', 'Precalienta el horno a 180 grados durante unos minutos, introduce el molde y hornea unos 30-40 minutos.', ""Sirve el 'foie mi-cuit' en láminas con escamas de sal y pimienta roja y acompaña con unas rebanadas de pan tostado.""]";panes
Crema de vainilla con naranja y pan de jengibre;https://images.hola.com/imagenes/cocina/recetas/20221221223354/crema-vainilla-con-naranja-pan-jengibre/1-181-298/crema-vainilla-age-z.jpg;4 COMENSALES;25min;Fácil;['300 ml de Leche', '1 unidad de Huevo', '4 cs de Azúcar blanca', '1 unidad de Vainilla natural', '1 cucharadita de Maizena', '1 trozo de Pan de jengibre', '1 unidad de Naranja', 'Menta'];['Batimos los huevos con la maizena hasta que queden muy bien integrados.', 'Raspamos la vaina de vainilla y mezclamos con la leche y el azúcar en un cazo y ponemos al fuego. Cuando hierva, retiramos la vaina.', 'Agregamos la mezcla de huevos y a fuego lento removemos hasta que espese.', 'Retiramos y dejamos que se enfríe.', 'Pelamos la naranja sin dejar nada de piel ni de membrana y sacamos los gajos con una puntilla.', 'Servimos la crema de vainilla con trozos de pan de jengibre y los gajos de naranja.', 'Decoramos con hojas de menta.'];panes
Bagels de rúcula y queso con un toque picante;https://images.hola.com/imagenes/cocina/recetas/20221111220739/bagel-rucula-queso-guindilla/1-163-401/bagel-rucula-age-c.jpg;4 COMENSALES;20min;Fácil;['4 Bagels con sésamo', '1 Aguacate', '8 Tomates secos en aceite', '1 Guindilla', '120 g de Rúcula', '150 g de Queso cremoso para untar', '100 ml de Yogur griego', '2 cs de Zumo de lima', 'Sal'];['Retirar el tallo y las semillas a la guindilla y trocearla.', 'Echar en el vaso de la batidora la mitad de la rúcula, el zumo de lima, el queso, el yogur, la guindilla troceada y una pizca de sal y triturar hasta obtener una crema uniforme.', 'Picar los tomates en aceite.', 'Retirar la piel y el hueso al aguacate y cortarlo cuidadosamente en láminas', 'Abrir los bagels por la mitad y extender la crema de queso preparada en la base de cada uno.', 'Repartir por encima las láminas de aguacate y el tomate picado.', 'Cubrir con la rúcula restante y poner a cada bagel su tapa.'];panes
Pizza vegana de espelta con champiñones;https://images.hola.com/imagenes/cocina/recetas/20221027219915/pizza-espelta-y-champinones/1-161-304/pizza-vegana-espelta-c.jpg;8 PORCIONES;2h 40min;Medio;['200 g de Harina de espelta integral', '125 g de Agua tibia', '2.5 g de Sal', '2.5 g de Levadura de panadería en polvo', '150 g de Champiñones', '1 Zanahoria grande', '1 Cebolla morada', 'Perejil rizado', 'Pimienta negra', 'Sal en escamas'];['Poner la harina en un bol, añadir la sal y la levadura y mezclar.', 'Incorporar la mitad del agua y remover con una cuchara. Añadir el agua restante y mezclar con la cuchara hasta obtener una masa homogénea.', 'Espolvorear la encimera con un poco de harina. Volcar la masa y amasar durante 10 minutos.', 'Poner la bola en el bol de nuevo, tapar con un paño y reposar durante dos horas o hasta que doble su volumen.', 'Precalentar el horno a 108º.', 'Limpiar los champiñones y cortarlos en láminas.', 'Pelar y lavar las zanahorias. Cortarlas en rodajas de 0,5 cm.', 'Cortar la cebolla en cuñas finas.', 'Espolvorear la encimera con un poco de harina. Poner la masa y hacer un disco plano.', 'Distribuir los vegetales cortados sobre la masa hasta cubrirla dejando los bordes libres.', 'Introducir en el horno a 180º durante unos 20 minutos o hasta que los bordes del pan estén dorados.', 'Espolvorear con pimienta y unas escamas de sal. Rematar con hojas de perejil rizado.'];panes
Sándwich de jamón, queso, tomate y pepino;https://images.hola.com/imagenes/cocina/recetas/20221017219231/sandwich-jamon-queso-tomate-pepino/1-153-226/sandwich-jamon-age-c.jpg;4 COMENSALES;15min;Fácil;['12 rebanadas de Pan de molde integral o de cereales', '2 ud de Tomate', '2 ud de Pepino', '12 lonchas de Jamón serrano', '12 lonchas de Queso', '12 hojas de Lechuga', 'Sal', 'Aceite de oliva virgen extra'];['Lava, seca y corta los tomates y los pepinos en rodajas.', 'Tuesta las rebanadas de pan y echa en cada una un chorrito de aceite y una pizca de sal.', 'Sobre una de las rebanadas pon lechuga, rodajas de pepino y tomate y lonchas de jamón y de queso.', 'Tapa con otra rebanada, repite el proceso y acaba con otra rebanada de modo de cada sándwich tenga 2 pisos.'];panes
Panecillos de espelta con ajo y cebollino;https://images.hola.com/imagenes/cocina/recetas/20221011218906/panecillos-de-espelta-con-ajo-y-cebollino/1-150-748/panecillos-espelta-c.jpg;6 COMENSALES;1h 40min;Medio;['450 g de Harina de espelta', '8 g de Levadura de panadería seca', '150 ml de Leche tibia', '80 g de Mantequilla derretida', '2 Huevos M', '2 Dientes de ajo', '50 g de Cebolla morada', '5 g de Sal', '75 g de Mantequilla a temperatura ambiente', '20 g de Cebollino fresco', '1 diente de Ajo', '50 g de Piñones', 'Pimienta negra', 'Sal'];['Mezclar la levadura en una pequeña parte de la leche hasta disolver.', 'Poner en un bol la leche restante, la mezcla de leche con levadura, la mantequilla derretida templada, el azúcar, los huevos y la sal. Añadir la harina de espelta y amasar durante 10 minutos.', 'Dejar reposar la masa en el bol cubierta con un paño durante 45 minutos o hasta que doble su volumen.', 'Precalentar el horno a 180º.', 'Triturar los ajos y cortar la cebolla en trozos muy pequeños.', 'Enharinar la encimera ligeramente, extender la masa y espolvorear con la cebolla picada y el ajo triturado distribuyéndolos de manera uniforme.', 'Amasar y formar bolas de igual tamaño.', 'Engrasar un molde circular y distribuir las bolas algo separadas. Dejar levar durante 20 minutos.', 'Introducir el molde en el horno y cocinar durante 20 minutos o hasta que los panecillos estén dorados en la superficie.', 'Sacar del horno y pincelar la superficie de los panes calientes con la mantequilla de cebollino y ajo.', 'Picar el cebollino muy fino. Triturar los piñones.', 'Triturar el ajo y mezclarlo con la mantequilla a temperatura ambiente, el cebollino, los piñones, pimienta negra y sal al gusto.'];panes
'Bagel' de jamón y ricotta;https://images.hola.com/imagenes/cocina/recetas/20221005218579/bagels-jamon-parma-ricotta/1-148-488/bagel-ricotta-adobe-c.jpg;4 COMENSALES;5min;Fácil;['4 ud de Bagels con semillas', '8 lonchas de Jamón de Parma', '100 g de Ricotta', 'Aceite de oliva virgen extra', 'Brotes'];"[""Abre los 'bagels' por la mitad y tuéstalos."", 'Coloca en las tapas de abajo la ricotta.', 'Encima pon las lonchas de jamón de Parma.', 'Añade un chorrito de aceite de oliva virgen extra y unos brotes.', ""Coloca las tapas de los 'bagels' encima ¡y ya los tienes!""]";panes
Paté de pollo con cebollino;https://images.hola.com/imagenes/cocina/recetas/20221003218314/pate-pollo-cebollino/1-146-443/pollo-cebollino-adobe-c.jpg;6 COMENSALES;20min;Fácil;['400 g de Pechuga de pollo', '2 ud de Higaditos de pollo', '2 ud de Huevo', '0.5 unidad de Cebolla', '2 cs de Vino dulce', '2 cs de Mayonesa', '2 cs de Cebollino', '6 cs de Aceite de oliva', 'Sal', 'Pimienta', 'Pan'];['Pelar, lavar y picar la cebolla finamente. Cortar la pechuga y los higaditos de pollo en dados.', 'Calentar 1 cucharada de aceite en una sartén y sofreír la cebolla durante 5 minutos.', 'Añadir 2 cucharadas más de aceite y los dados e higaditos de pollo y dorarlos bien.', 'Sazonar con sal y pimienta recién molida, mezclar y echar el contenido de la sartén en el vaso de un robot de cocina.', 'Añadir la cebolla, los huevos, el vino dulce, la mayonesa, la mitad del cebollino picado y el resto del aceite.', 'Triturar bien fino hasta obtener un compuesto homogéneo. Retirar del vaso y probar de sal y de pimienta.', 'Repartir en cuencos, cubrir con papel film y reservar en el frigorífico.', 'Cortar el pan en rebanadas en el último momento y tostarlas ligeramente en una tostadora, o en el grill del horno.', 'Untar el paté de pollo en el pan y espolvorear con el resto de cebollino picado.'];panes
Focaccia de naranja sanguina y romero;https://images.hola.com/imagenes/cocina/recetas/20220929218140/focaccia-de-naranja-sanguina-y-romero/1-145-315/focaccia-sanguina-c.jpg;6 COMENSALES;2h 25min;Medio;['2 Naranjas sanguinas', '2 ramas de Romero fresco', 'Aceite de oliva virgen extra', 'Sal en escamas', '500 g de Harina de trigo panificable', '8 g de Levadura fresca de panadería', '400 ml de Agua helada', '8 g de Sal'];['Calentar una cazuela con agua y una cucharadita de sal hasta que hierva.', 'Cortar los dos extremos de las naranjas.', 'Cuando el agua hierva, incorporar las naranjas con cuidado de no quemarse. Cocinar durante 3 minutos, sacarlas y eliminar el agua.', 'Volver a hervir agua, esta vez sin añadir sal, incorporar las naranjas y cocinar durante 3 minutos. Sacarlas, escurrir y dejar que se templen.', 'Disolver la levadura en un vasito del agua helada.', 'Mezclar en un bol con una cuchara la harina, la levadura disuelta, el agua restante y la sal, hasta formar una masa lisa.', 'Formar una bola, ponerla en el bol, tapar con film plástico y dejar que repose durante 20 minutos.', 'Poner un poco de aceite de oliva en las manos, tomar la bola y amasarla haciendo pliegues durante 5 minutos. Volver a colocar en el bol, tapar y reposar durante 20 minutos.', 'Repetir de nuevo la misma operación y reposar 20 minutos más.', 'Embadurnar el interior de una fuente rectangular apta para horno con aceite de oliva. Poner la masa cubriendo el fondo y dejar fermentar durante 1 hora.', 'Precalentar el horno a 250º.', 'Cuando la masa haya fermentado, untar la superficie de la masa con aceite de oliva y presionar con los dedos hasta que cubra la fuente.', 'Cortar las naranjas en rodajas de medio centímetro de grosor.', 'Colocar las rodajas sobre la masa, añadir hojas de romero sin el tallo y escamas de sal.', 'Introducir la focaccia en el horno y cocinar durante 15 minutos a 250º.', 'Bajar la temperatura a 200º y cocinar durante 10 o 15 minutos más o hasta que la superficie de la focaccia esté dorada.', 'Enfriar sobre una rejilla antes de servir.'];panes
