titulo,imagen,comensales,duracion,dificultad,ingredientes,pasos
Receta de Garbanzos con acelgas,https://cdn0.recetasgratis.net/es/posts/1/0/8/garbanzos_con_acelgas_73801_600.jpg,4 comensales,45m,Dificultad baja,"['600 gramos de garbanzos cocidos', '1 manojo de acelgas', '2 dientes de ajos', '250 gramos de tomate triturado', '1 cucharada postre de pimentón dulce', '2 rodajas de pan del día anterior (puede ser integral)', '1 chorro de aceite', '1 pizca de sal']","['Pon una cazuela a fuego medio con un chorro de aceite. Corta los ajos en láminas y unas rodajas de pan del día anterior. Una vez que el aceite esté caliente, sofríe los ajos y el pan. Cuando los ajos adquieran un poco de color, sácalos y ponlos en un bol. Retira también el pan cuando esté tostado.', 'En la misma sartén, añade un poco más de aceite, el pimentón dulce y el tomate triturado de inmediato para que no se queme el pimentón. Deja que se cocine el tomate durante 5 minutos a fuego medio.', 'Coloca el tomate con el pimentón, los ajos y el pan en un recipiente y tritura estos ingredientes. Esta salsa será la que dará sabor a la receta de garbanzos con acelgas, de manera que puedes añadir más especias si lo deseas.', 'Incorpora la salsa a la cazuela, añade los garbanzos cocidos y las acelgas previamente cortadas y lavadas. Cubre la preparación con un poco más de agua o caldo de verduras y deja que se cocine el guiso durante 10 minutos a fuego medio-bajo.', 'Pasado este tiempo, prueba de sal, rectifica si es necesario y apaga el fuego.', '¡Y listo para comer! Esta receta de garbanzos con acelgas es muy fácil, rápida y nutritiva. Sin duda, es un buen plato de cuchara que puede ayudarnos a recuperar la energía o a regular la temperatura corporal durante los meses de frío. ', 'Si te ha gustado la receta de Garbanzos con acelgas, te sugerimos que entres en nuestra categoría de Recetas de Garbanzos. También puedes visitar una selección de las mejores recetas españolas.', 'El potaje de garbanzos con acelgas se puede acompañar con arroz blanco o con algún tipo de proteína, como pollo a la plancha, pescado, lomo de cerdo... Dado que la receta que hemos aprendido a preparar es un plato de garbanzos con acelgas light, una buena forma de escoger uno u otro acompañamiento es guiarnos, precisamente, por el valor nutricional y el aporte calórico. De esta forma, para mantener un menú saludable es conveniente optar por aquellos acompañamientos o segundos platos igualmente sanos.', 'Por otro lado, son muchas las variantes que existe de este plato tan humilde y popular. Por ejemplo, hay quien añade al guiso de garbanzos con acelgas chorizo, patatas, morcilla, huevo duro o bacalao. No te pierdas esta receta: ""Potaje de garbanzos con acelgas y bacalao"". Además, es común sustituir las acelgas por espinacas, obteniendo un guiso de garbanzos con espinacas y bacalao, chorizo o el ingrediente que se quiera agregar.', 'Y, si además, quieres conocer otras recetas, sigue leyendo:', 'Sube la foto de tu Receta de Garbanzos con acelgas']"
Receta de Lentejas con arroz,https://cdn0.recetasgratis.net/es/posts/9/2/6/lentejas_con_arroz_73629_600.jpg,4 comensales,1h 30m,Dificultad baja,"['400 gramos de lentejas secas', '150 gramos de arroz', '1 trozo de pimiento verde', '1 cebolla', '2 dientes de ajo', '1 chorizo', '4 cucharadas soperas de tomate frito', '2 zanahorias', '1 chorro de aceite de oliva', '1 pizca de sal']","['Lava, pela las verduras y córtalas en trozos. Pon una olla al fuego con un poco de aceite y añade la cebolla partida en dos o en cuartos, los ajos enteros pelados, el pimiento en trozos y las zanahorias en rodajas. Corta el chorizo en rodajas y agrégalo a las verduras, remueve, sofríe durante un par de minutos todo e incorpora el tomate frito.', 'Truco: Puedes eliminar el chorizo para hacer la receta más ligera. Y si te da igual sumar más calorías, puedes agregar morcilla.', 'Lava las lentejas y agrégalas a la cazuela. Nosotros hemos decidido hacer las lentejas con arroz utilizando lentejas secas, pero también puedes usar lentejas de bote si quieres acelerar el proceso.', 'Cubre la olla de agua, añadiendo entre 1 litro y medio y 2 litros. Deja cocer las lentejas con verduras unos 30 minutos a fuego medio-bajo.', 'Truco: Si usas lentejas de bote, el tiempo de cocción será menor, de unos 15-20 minutos.', 'En este momento, incorpora el arroz y deja la preparación al fuego unos 20 minutos más o hasta que quede a tu gusto.', 'Cuando veas que ya casi están las lentejas con arroz y verduras prueba de sal y rectifica si es necesario.', 'Truco: También puedes añadir otras especias al gusto para potenciar el sabor, como cúrcuma, comino, una hoja de laurel...', 'El resultado es un plato de lentejas con arroz exquisito, lleno de sabor y textura. Esta receta de lentejas con arroz y verduras conseguirá reconfortarte en los días de frío, cargar tu cuerpo de energía y, lo más importante, disfrutar de todo el sabor de la cocina tradicional. Para acompañar, te recomendamos hacer tu propio pan y servir las lentejas con algunas rebanadas. Para ello, puedes revisar estas recetas:', 'Si te ha gustado la receta de Lentejas con arroz, te sugerimos que entres en nuestra categoría de Recetas de Lentejas.', 'Hemos compartido la receta de lentejas con arroz tradicional, hecha en una olla convencional, a fuego más bien lento y con paciencia. Sin embargo, estos mismos pasos pueden adaptarse a una olla exprés si lo que quieres es preparar el plato mucho más rápido. Para ello, deberás seguir estos pasos:', '¡Listo! Así de fácil y rápido es hacer lentejas con arroz en olla exprés.', 'Si retiramos el chorizo de la receta, estamos ante un plato muy nutritivo y saludable. Las lentejas con arroz son un plato rico en hierro, tanto por la legumbre como por las verduras, con una gran cantidad de fibra, hidratos de carbono, proteínas vegetales, vitaminas y otros minerales. Así, este plato está especialmente indicado para aquellas personas faltas de energía o con anemia.', 'Si sumamos el chorizo o cualquier otro tipo de carne, las calorías de la receta aumentarán considerablemente pero también estaremos incluyendo más proteínas.', 'Sube la foto de tu Receta de Lentejas con arroz']"
Receta de Alubias con almejas,https://cdn0.recetasgratis.net/es/posts/4/6/5/alubias_con_almejas_73564_600.jpg,4 comensales,1h 30m,Dificultad baja,"['400 gramos de alubias secas', '1 trozo de puerro', '1 cabeza de ajos', '1 hoja de laurel', '250 gramos de almejas', '2 cucharadas soperas de tomate frito', '1 cucharada postre de pimentón', '100 mililitros de vino blanco', '1 chorro de aceite', '1 pizca de sal', '1 cucharada sopera de perejil picado']","['Ten las alubias en remojo la noche anterior. Al día siguiente, escurre las alubias y ponlas en una olla cubiertas de agua, pon un trozo de puerro, 4-5 dientes de ajos y la hoja de laurel.', 'Ponlas a cocer y, cuando empiecen a hervir fuerte, corta la cocción con un vaso de agua. Después, déjalas cocinar a fuego lento entre 1 hora y media o 2 horas dependiendo de la alubia. Si tienes olla rápida, en 20 minutos las tendrás cocidas.', 'Cuando estén listas, apaga. Puedes quitar las verduras o triturarlas y añadirlas a las alubias.', 'Prepara las almejas. En una sartén pon un poco de aceite, pica 2 dientes de ajos y échalos a la sartén. Antes de que cojan color, añade las cucharadas de tomate y el pimentón, remuevo todo bien. Agrega el vino blanco, incorpora las almejas y déjalas hasta que se abran. Echa un poco de perejil.', 'Cuando estén las almejas, échalas a la cazuela de las alubias, deja cocer 5 minutos todo junto y listo, ¡tendrás un plato riquísimo de alubias con almejas!', 'Si te ha gustado la receta de Alubias con almejas, te sugerimos que entres en nuestra categoría de Recetas de Alubias.', 'Las alubias o fabes con almejas son una receta de origen asturiano que se ha extendido a lo largo de todo el territorio español. Aunque su preparación lleva tiempo, la combinación de texturas y sabores hacen de esta receta una joya gastronómica con un delicioso sabor casero. Ten en cuenta estas sugerencias para servir el plato y disfrutarlo en todo su esplendor: ', 'Los guisos siempre saben mejor el día después, así que no dudes en reservar lo que sobre y disfrutarlo el día siguiente. Asimismo, puedes congelar tus alubias con almejas si quieres que te duren más tiempo. ', '¿Te gustan las recetas con alubias? En RecetasGratis tenemos algunas que sabemos te encantarán: ', 'Sube la foto de tu Receta de Alubias con almejas']"
Receta de Falafel de lentejas,https://cdn0.recetasgratis.net/es/posts/6/3/4/falafel_de_lentejas_72436_600.jpg,6 comensales,30m,Dificultad baja,"['300 gramos de lentejas', '1 cebolla', '4 dientes de ajo', '1 manojo de perejil', '1/2 cucharadita de comino en grano', '1 cucharadita de comino en polvo', '1 cucharadita de levadura en polvo', '1 pizca de pimienta', '1 cucharadita de sal', '1 yogur natural de soja', '1 chorro de salsa de soja', '1 diente de ajo machacado', '1 cucharadita de eneldo', '1/2 cucharadita de vinagre', '1/2 cucharadita de jengibre fresco rallado', '1 pizca de sal']","['Pon las lentejas en remojo la noche anterior. Prepara los demás ingredientes para cocinar el falafel de lentejas más rápido.', 'Escurre bien las lentejas con la ayuda de un colador, intentando eliminar la máxima cantidad de agua posible.', 'Una vez escurridas por completo, coloca las lentejas en el vaso de la batidora.', 'Tritura las lentejas hasta obtener una pasta espesa y colócala en un bol. Si no tienes batidora, puedes utilizar licuadora, batidora eléctrica de mano o un mortero para triturarlas de forma manual.', 'Por otro lado, tritura la cebolla troceada, el ajo y el cilantro, también en la batidora si es posible.', 'Mezcla la verdura triturada con las lentejas para seguir haciendo la masa del falafel vegano.', 'Añade el comino en polvo y en grano, la sal, la pimienta y la levadura. Mezcla bien para que se integren todos los ingredientes de la receta de falafel de lentejas.', 'Coge pequeñas porciones de masa con las manos y forma unas bolitas.', 'Calienta una sartén con abundante cantidad de aceite y fríe cada falafel de lentejas hasta que se dore. Retira las bolitas de la sartén con una espumadera y déjalas sobre papel de cocina para eliminar el exceso de aceite.', 'Para preparar la salsa, tritura el yogur con todos los demás ingredientes hasta obtener una mezcla homogénea.', 'Como una opción, sirve el falafel de lentejas con una ensalada y con la salsa de yogur. Sin duda, una receta vegana exquisita. Recuerda que también se puede acompañar con pan de pita. Más recetas en blog Vegspiration.', 'Si te ha gustado la receta de Falafel de lentejas, te sugerimos que entres en nuestra categoría de Recetas de Lentejas.', 'Nosotros hemos preparado la receta de falafel de lentejas fritas, pero también se puede cocinar al horno, reduciendo así la cantidad de aceite y, por ende de calorías. Para ello, solo debes seguir estos pasos:', 'En la receta anterior has aprendido a preparar falafel de lentejas crudas e hidratadas en agua durante toda la noche, pero lo cierto es que también se puede hacer la receta con lentejas cocidas de bote. De hecho, es mucho más rápida porque te permite saltarte el paso de hidratar las legumbres. De esta forma, simplemente debes escurrir las lentejas cocidas, pasarlas por agua fría y triturarlas. Luego, sigue los pasos tal y como hemos explicado.', 'Sube la foto de tu Receta de Falafel de lentejas']"
Receta de Feijoada vegana,https://cdn0.recetasgratis.net/es/posts/3/7/9/feijoada_vegana_71973_600.jpg,3 comensales,45m,Dificultad baja,"['1 lata de frijoles negros', '½ cebolla picada', '¼ pimiento rojo en cubos', '¼ repollo o col', '4 champiñones', '2 dientes de ajo picados', '1 zanahoria pequeña en rodajas', '2 patata pequeña en cubos', '2 cucharadas soperas de aceite de oliva', '3 ramas de cilantro o perejil', '1 pizca de pimentón dulce', '1 pizca de comino', 'Caldo de verduras (opcional)', '1 pizca de sal']","['Comienza a preparar esta feijoada vegana salteando la cebolla, el ajo y el pimiento rojo picados en una cazuela con el aceite de oliva.', 'Cuando esas verduras estén pochadas añade las zanahorias, las patatas y las hojas de repollo cortadas con las manos. Mezcla bien el rehogado de la feijoada vegetal y cocina por 1-2 minutos, removiendo de vez en cuando.', 'Es el momento de añadir el caldo de verduras o el agua a la cazuela para cubrir la feijoada de verduras. Si lo prefieres puede añadir ya el propio caldo de los frijoles negros, así la feijoada vegetariana quedará con un sabor más potente. Añade también el cilantro, el pimentón dulce y el comino y deja cocinar sin tapa hasta la patata, la zanahoria y la col queden suaves (unos 15-20 minutos).', 'Después del tiempo indicado agrega los frijoles con su caldo y las setas cortadas en cuatro partes. Prueba, rectifica de sabor con sal o las otras especias si es necesario y deja cocinar la feijoada vegana con champiñones por otros 5 minutos, o hasta que las setas estén blandas.', 'Truco: Si te gusta una feijoada portuguesa más espesa, disuelve 1 cucharada sopera rasa de maicena en un poco de agua fría, añádela a la olla y remueve hasta que espese.', '¡La feijoada vegana está lista y tan solo tiene unas 250 calorías por 100 gramos! Sírvela espolvoreando un poco de cilantro o perejil picado y acompáñala con arroz blanco, una guarnición típica de este guiso de frijoles para vegetarianos y veganos que combina perfectamente con el resto de sabores.', 'Si usted está buscando más recetas tradicionales de las gastronomías de Brasil y Portugal échale un vistazo a estas galletas de harina de yuca o a estas tortitas de bacalao caseras.', 'Si te ha gustado la receta de Feijoada vegana, te sugerimos que entres en nuestra categoría de Recetas de Frijoles.', 'Sube la foto de tu Receta de Feijoada vegana']"
Receta de Atún vegano con soja texturizada,https://cdn0.recetasgratis.net/es/posts/6/8/8/atun_vegano_con_soja_texturizada_71886_600.jpg,6 comensales,45m,Dificultad baja,"['1 taza de soja texturizada', '1 hoja de alga nori', '½ vaso de aceite de oliva', '1 cebolla roja', '5 dientes de ajo', '5 hojas de laurel', '1 cucharada sopera de pimentón dulce', '½ vaso de vino blanco', '½ vaso de vinagre de manzana', '2 cucharadas soperas de salsa de soja', '1 cucharadita de azúcar moreno', '1 pizca de pimienta negra', '½ cucharadita de sal']","['Corta la cebolla y el ajo en dados pequeños. Calienta una sartén sin aceite, tuesta la hoja del alga nori hasta que cambie su color a verde claro y rómpela con las manos en trocitos.', 'Truco: Se hace el atún vegano con alga nori para aportarle ese olor y sabor a mar. ', 'Pon en remojo la soja texturizada en agua tibia durante 15 minutos y, pasado el tiempo de remojo, escurre muy bien la soja para eliminar el exceso de líquido.', 'Calienta el aceite en una olla y pocha la cebolla y el ajo picados.', 'Cuando la cebolla empiece a ponerse transparente añade el laurel y el alga nori y sigue cocinando durante un minuto removiendo de vez en cuando.', 'Incorpora la soja texturizada en la olla, remueve y añade el pimentón, el azúcar, la sal y la pimienta.', 'Remueve bien y vierte dentro el vino, el vinagre y la salsa de soja.', 'Lleva el contenido de la olla a ebullición, baja el fuego a medio-bajo y cocina la soja texturizada para el atún vegano con la tapa puesta manteniendo un pequeño hervor.', 'Conserva el ""atún"" vegano con alga nori en escabeche en un tupper o recipiente cerrado en la nevera.', 'Deja reposar el atún vegano con soja texturizada en la nevera al menos 5-6 horas antes de servir, además, cuanto más tiempo macere más sabor tendrá. Puedes utilizar este ""atún vegano"" en muchas recetas, por ejemplo, yo he preparado una empanada de ""atún"" veganas. Pero también puedes agregarlo a este sándwich de hummus vegano o a estos espaguetis de calabacín con tomate.', 'Recuerda que en mi blog Vegspiration encontrarás muchísimas recetas más para preparar ""carnes y pescados vegetales"".', 'Si te ha gustado la receta de Atún vegano con soja texturizada, te sugerimos que entres en nuestra categoría de Recetas de Soja.', 'Sube la foto de tu Receta de Atún vegano con soja texturizada']"
Receta de Garbanzos con verduras rápidos,https://cdn0.recetasgratis.net/es/posts/6/3/8/garbanzos_con_verduras_rapidos_71836_600.jpg,3 comensales,45m,Dificultad baja,"['1 bote de garbanzos cocidos', '½ cebolla', '1 trozo de puerro', '½ pimiento verde', '½ zanahoria', '1 trozo de calabacín', 'caldo de verduras (cantidad necesaria)', '1 hoja de laurel', '1 cucharadita de cúrcuma', '1 pizca de pimienta negra', '1 pizca de jengibre molido', '1 pizca de comino', '1 pizca de sal al gusto', '1 patata mediana o grande']","['Picamos todas las verduras con antelación intentando no hacer trozos demasiado pequeños en el caso de la cebolla y del puerro, y no muy grandes en el del pimiento, la zanahoria y el calabacín.', 'Empezamos a preparar el sofrito de verduras cocinando la cebolla y el puerro en unas dos cucharadas soperas de aceite de oliva caliente.', 'Añadimos el pimiento y la zanahoria cuando la cebolla empiece a tornarse transparente. Cocinamos en todo momento con la olla rápida a fuego medio.', 'Una vez que los ingredientes anteriores empiecen a estar blandos, agregamos el calabacín y sal al gusto. Si lo vemos necesario, podemos añadir una cucharada más de aceite. Nosotros no hemos incorporado más verduras, pero si quieres puedes agregar en este punto un tomate troceado, que dará un toque de sabor a los garbanzos con verduras exquisito.', 'Cocinamos unos minutos más y vertemos el caldo de verduras hasta cubrir los ingredientes. No añadimos más líquido porque vamos a triturar el sofrito, no obstante, si a ti te gusta más hacer el potaje de garbanzos con las verduras enteras, en el siguiente paso te explicamos qué hacer.', 'Cuando las verduras estén hechas, trituramos todo el sofrito y volvemos a introducirlo en la olla. En caso de no querer triturar, simplemente dejamos los ingredientes que se cocinen unos 5 minutos con el caldo y pasamos al siguiente paso.', 'Añadimos la patata pelada y cortada en cubos del mismo tamaño. Incorporamos también los garbanzos y mezclamos. Seguimos cocinando a fuego medio. Aunque no hayas triturado el sofrito, este paso y el siguiente deberán ser iguales.', 'Espolvoreamos las especias al gusto, colocamos la hoja de laurel y vertemos un poco más de caldo de verduras, hasta cubrir los garbanzos. Tapamos la olla express y dejamos cocinar unos 15 minutos. Nosotros hemos utilizado una olla rápida, si tu olla a presión es de las tradicionales, puede que debas añadir unos minutos más a la cocción.', 'Truco: si has usado garbanzos secos, deberás cocinarlos sin la patata unos 20 minutos con la olla tapada y habiendo añadido el líquido hasta cubrirlos. Luego, podrás incorporar la patata.', 'Pasado el tiempo, esperamos a que la olla expulse el aire y destapamos con cuidado. Si queremos que la receta de garbanzos con verduras quede más espesa, dejamos la olla a fuego lento unos 5 minutos más. ¡Y listo! Como ves, hacer un guiso de garbanzos en olla express es muy fácil y rápido. Podemos acompañar este plato con una ensalada de tomate, especialmente si no hemos usado este ingrediente.', 'Si te ha gustado la receta de Garbanzos con verduras rápidos, te sugerimos que entres en nuestra categoría de Recetas de Garbanzos.', 'Como ya has comprobado, nosotros hemos hecho la receta de garbanzos con verduras en olla express o rápida, no obstante, si prefieres utilizar una olla tradicional, sigue estos consejos:', 'Una vez explicado el método tradicional, vamos con algunos trucos:', 'Ahora, hacemos un resumen de los tiempos de cocción de la receta de garbanzos con verduras en olla express:', 'Sube la foto de tu Receta de Garbanzos con verduras rápidos']"
Receta de Salteado de garbanzos,https://cdn0.recetasgratis.net/es/posts/5/1/9/salteado_de_garbanzos_65915_600.jpg,1 comensal,30m,Dificultad baja,"['1 bote pequeño de garbanzos cocidos', '100 gramos de pavo', '1/2 cebolla', '1/2 pimiento verde', 'Salsa de soja', 'Aceite de oliva', '1 diente de ajo', 'Sal', 'Pimentón dulce']","['Doramos el ajo con un poco de aceite de oliva y añadimos la cebolla y el pimiento verde.', 'Cuando la cebolla se ponga transparente añadimos el pavo y lo salteamos junto a las verduras.', 'Truco: Puedes utilizar otro tipo de carne como pollo o cerdo con los garbanzos salteados.', 'Cuando el pavo esté casi listo añadimos los garbanzos lavados y escurridos y añadimos un chorro generoso de salsa de soja, pimienta negra, pimentón dulce y sal. Dejamos evaporar y listo.', 'Servir el salteado de garbanzos con verdura y pavo recién hecho como plato principal acompañado de una ensalada caprese con salsa pesto por ejemplo.', 'Si te ha gustado la receta de Salteado de garbanzos, te sugerimos que entres en nuestra categoría de Recetas de Garbanzos.', 'Sube la foto de tu Receta de Salteado de garbanzos']"
Receta de Judías pintas con verduras,https://cdn0.recetasgratis.net/es/posts/5/1/7/judias_pintas_con_verduras_71715_600.jpg,4 comensales,1h 30m,Dificultad baja,"['400 gramos de alubias pintas secas', '1 cebolla', '1 pimiento verde', '2 zanahorias', '1 puerro', '1 hoja de laurel', '4 cucharadas soperas de tomate frito', '1 cucharada sopera de pimentón rojo', '1 chorro de aceite de oliva', '1 pizca de sal']","['Preparamos los ingredientes de la alubias pintas vegetarianas. Tendremos en remojo las legumbres durante toda la noche o como mínimo 10 horas.', 'Ponemos en la cazuela donde vamos a preparar el potaje de alubias pintas todas las verduras limpias y enteras (también podéis trocear las verduras ) y añadimos el tomate frito. Añadimos las legumbres también, cubrimos con agua fría y ponemos todo al fuego.', 'Añadimos la cuchara de pimentón y un chorrito de aceite. Dejamos cocinar 1 hora el guiso de alubias pintas o hasta que las legumbres estén tiernas. Pueden tardar un poco mas dependiendo de las alubias o el tipo de agua.', 'Cuando estén cocidas, cogemos parte de las verduras, o todas según nos guste, y las trituramos, luego añadimos esta salsa al guiso de judías pintas estofadas vegetarianas, probamos de sal y cocinamos 5 minutos más.', '¡Y listas para comer! Un plato de judías pintas con verduras muy sencillo y que queda riquísimo para cualquier ocasión. No te pierdas esta otra receta de legumbres mía de garbanzos con chorizo en olla rápida o estas lenteja estofadas con chorizo, o disfruta de muchos otro tipos de alimentos en mi blog Cocinando con Montse.', 'Si te ha gustado la receta de Judías pintas con verduras, te sugerimos que entres en nuestra categoría de Recetas de Alubias.', 'Sube la foto de tu Receta de Judías pintas con verduras']"
Receta de Lentejas pardinas estofadas,https://cdn0.recetasgratis.net/es/posts/4/0/8/lentejas_pardinas_estofadas_65804_600.jpg,2 comensales,30m,Dificultad baja,"['2 vasos de lentejas pardinas', '1 chorro de aceite de oliva virgen extra', '1 pimiento', '1 tomate', '2 dientes de ajos', '2 hojas de laurel', '1 pizca de pimienta negra', '1 cucharada sopera de pimentón dulce', '1/2 pastilla de caldo de carne', '1 chorizo', '1 cucharadita de sal', 'Agua', '1/2 cebolla']","['Ponemos las lentejas pardinas en remojo un par de horas antes de preparar el plato, y luego las lavamos y escurrimos bien.', 'Cubrimos la base de la olla con el aceite de oliva.', 'Echamos todos los ingredientes de las lentejas pardinas estofadas junto con el pimentón, la sal, la pastilla de caldo, y el chorizo (lo pinchamos un poco). Y cubrimos bien con agua.', 'Medio tapamos la olla (como yo lo llamo) y ponemos las lentejas pardina a cocer a fuego lento. Yo sobre la media hora las pruebo, apago y dejo 10 minutos reposar.', 'Cuando las lentejas pardinas estofadas estén cocidas, apartamos y picamos un trozito de chorizo por cada persona y a comer. Espero que os guste. ', 'No olvidéis acompañarlas con un poco de pan casero con harina integral fácil y de postre un trozo de budín de banana por ejemplo.', 'Si te ha gustado la receta de Lentejas pardinas estofadas, te sugerimos que entres en nuestra categoría de Recetas de Lentejas.', 'Sube la foto de tu Receta de Lentejas pardinas estofadas']"
Receta de Judías verdes con patatas y tomate,https://cdn0.recetasgratis.net/es/posts/6/5/4/judias_verdes_con_patatas_y_tomate_71456_600.jpg,4 comensales,30m,Dificultad baja,"['500 gramos de judías verdes', '3 patatas', '1 cebolla', '500 gramos de tomate triturado', '1 pizca de sal', '1 pizca de pimienta', '1 chorro de aceite de oliva']","['Preparamos los ingredientes para empezar a hacer las judías verdes con patatas y tomate. Limpiamos y cortamos las judías verdes. Pelamos las patatas.', 'Ponemos una cazuela con abundante agua y un poco de sal, añadimos las judías y las patatas. Las dejamos cocer hasta que están cocidas unos 20 minutos.', 'Mientras se cuecen las judías y las patatas, preparamos el tomate. Ponemos una cazuela a calentar con un poco de aceite, añadimos la cebolla cortada en trozos pequeños, dejamos pochar unos minutos y añadimos el tomate, ponemos un poco de sal y pimienta y dejamos que se cocine el tomate.', 'Cuando veamos que ya está el sofrito de tomate, como quedará muy espeso, añadiremos un poco de caldo de cocer las judías y dejamos la salsa de tomate a nuestro gusto.', 'Cuando estén las judías y las patatas las escurrimos bien, las añadimos a la cazuela donde tenemos el sofrito, lo removemos todo y probamos de sal y pimienta.', 'Y listo. Un plato de judías verdes con tomate y patatas sencillo y rico. Como plato principal te recomiendo que pruebes esta receta de brochetas de pollo y piña y de postre unas magdalenas de Nutella por ejemplo para completar tu menú.', 'Descubre muchas más recetas fáciles y ricas en mi blog Cocinando con Montse si te gusta la cocina tradicional (y no tanto) casera.', 'Si te ha gustado la receta de Judías verdes con patatas y tomate, te sugerimos que entres en nuestra categoría de Recetas de Judías verdes.', 'Sube la foto de tu Receta de Judías verdes con patatas y tomate']"
Receta de Crema de habichuelas,https://cdn0.recetasgratis.net/es/posts/4/4/6/crema_de_habichuelas_65644_600.jpg,4 comensales,1h 30m,Dificultad baja,"['1 bote de habichuelas cocidas', '80 gramos de puerro', '1 penca de apio', '100 gramos de zanahoria', '170 gramos de cebolla', '200 gramos de patata', '1 vaso de vino', '3 vasos de agua', 'Aceite', 'Sal', '1 cucharada de pimentón dulce', '1 diente de ajo gordito', '130 gramos de gambas', 'Una pizca de sal', 'Perejil', '80 gramos de bacon', '75 gramos de pimiento verde', 'Sal', '1 puñado de champiñones frescos']","['Trocear y comenzar a sofreír en una cacerola con unas cucharadas de aceite la cebolla, la zanahoria, la penca de apio y el puerro.', 'Agregar la patata cortada en pequeños dados.', 'Añadir una cucharada de pimentón dulce y medio vaso de vino.', 'Incorporar las habichuelas escurridas.', 'Cubrir con agua. Salpimentar y dejar cocinar la crema de alubias con verduras a fuego medio-alto hasta que la patata esté tierna.', 'Sofreír el bacon en una sartén con un chorreón de aceite.', 'Añadir el pimiento verde picado y remover un poco.', 'Añadir los champiñones y los dientes de ajo fileteados.', 'Incorporar los cuerpos de las gambas troceados, perejil picado y un pellizco de sal.', 'Dejamos refreír la guarnición de la crema de judías blancas hasta que veamos que las gambas han cambiado de color y los champiñones también. Reservamos.', 'Una vez esté la patata tierna y la zanahoria trituramos todo.', 'Le añadimos la guarnición por encima a la crema de habichuelas y listo. Como plato principal podéis preparar un ossobuco en olla rápida por ejemplo y de postre un arroz con leche fácil.', 'Si te ha gustado la receta de Crema de habichuelas, te sugerimos que entres en nuestra categoría de Recetas de Alubias.', 'Sube la foto de tu Receta de Crema de habichuelas']"
Receta de Judías verdes con tomate y jamón,https://cdn0.recetasgratis.net/es/posts/6/4/5/judias_verdes_con_tomate_y_jamon_65546_600.jpg,1 comensal,15m,Dificultad baja,"['200 gramos de judías verdes frescas o congeladas', '1/2 cebolla en juliana', '2 cucharadas de tomate frito en conserva', '80 gramoss jamón de York en cuadritos o tacos.', '1/2 cucharadita de pimentón dulce', '1/2 cucharadita de aceite de oliva', 'Sal', 'Pimienta']","['Preparamos los ingredientes de las judías verdes con tomate, cebolla y jamón para ponerlos en la olla pronto u olla a presión.', 'Ponemos los ingredientes en la olla todo en crudo y se le pone un poquito de agua.', 'Cerramos la olla y ponemos a fuego normal hasta que suban las anillas, entonces apagamos el fuego, dejamos reposar las judías verdes con tomate y jamón, ¡y plato listo para servir!', 'De segundo puedes preparar unos espaguetis a la carbonara con huevo y nata o una tortilla de patatas y bacalao por ejemplo.', 'Si te ha gustado la receta de Judías verdes con tomate y jamón, te sugerimos que entres en nuestra categoría de Recetas de Judías verdes.', 'Sube la foto de tu Receta de Judías verdes con tomate y jamón']"
Receta de Garbanzos con chorizo en olla rápida,https://cdn0.recetasgratis.net/es/posts/6/5/3/garbanzos_con_chorizo_en_olla_rapida_71356_600.jpg,4 comensales,45m,Dificultad baja,"['1 kilogramo de garbanzos', '1 cebolla', '2 dientes de ajos', '1 chorizo', '1 cucharada postre de pimentón dulce', '3 patatas', '1 chorro de aceite', '1 pizca de sal']","['Preparamos los ingredientes. Los garbanzos los tendremos en remojo la noche antes o 12 horas.', 'Ponemos la olla exprés al fuego con un chorro de aceite, añadimos la cebolla picada y los ajos, los dejamos cocinar unos minutos y añadimos el chorizo en rodajas.', 'Una vez tenemos todo rehogado añadimos el pimentón y removemos.', 'Añadimos agua a la olla.', 'Añadimos los garbanzos que tenemos en remojo. El agua ha de cubrir los garbanzos con chorizo en la olla express.', 'Pelamos y cortamos las patatas en trozos un poco grandes, ya que si las ponemos muy pequeñas saldrían desechas, y las añadimos.', 'Cerramos la olla. Cuando empiece a salir el vapor la dejamos 20 minutos.', 'Cuando esté todo cocido apagamos el fuego y dejamos enfriar. Abrimos la tapa con cuidado, probamos de sal, y si queda el caldo de los garbanzos con chorizo en olla rápida queda muy ligero y os gusta más espeso, cogeremos unos garbanzos y unas patatas con un poco de caldo, los trituramos y se los añadimos. ¡Y listos para comer!', 'Como plato principal ya es súper completo y nutritivo pero si queires puedes preparar de entrante algo ligero como esta ensalada de tomate, mozzarella y orégano, o esta ensalada de espinacas frescas y queso de cabra, o puedes visitar mi blog Cocinando con Montse para encontrar otras ideas.', 'Si te ha gustado la receta de Garbanzos con chorizo en olla rápida, te sugerimos que entres en nuestra categoría de Recetas de Garbanzos.', 'Sube la foto de tu Receta de Garbanzos con chorizo en olla rápida']"
