titulo,imagen,comensales,duracion,dificultad,ingredientes,pasos
Receta de Ensalada de lechuga con naranja y nueces,https://cdn0.recetasgratis.net/es/posts/9/6/7/ensalada_de_lechuga_con_naranja_y_nueces_65769_600.jpg,4 comensales,15m,Dificultad baja,"['1 lechuga romana', '2 naranjas', '8 palitos de surimi', '90 gramos de aceitunas negras sin hueso', '6 nueces', '1 lata de maíz dulce', '1 puñado de cebolla frita', '1 chorro de aceite de oliva virgen extra', '1 pizca de sal', '1 pizca de ajo molido']","['Partimos la lechuga y la lavamos muy bien. La centrifugamos y la reservamos. Si no tenemos centrifugadora en casa, la ponemos en un escurridor y la dejamos para que suelte bien el agua y podamos seguir con la preparación de la ensalada de naranja y nueces.', 'Pelamos las naranjas y procuramos que no quede mucha parte blanca. Las partimos en dados y las ponemos en una fuente amplia. No pasa nada si van soltando zumo, de hecho, es mejor porque la ensalada de lechuga y naranja estará más rica.', 'Escurrimos el maíz, partimos el surimi en trocitos y los añadimos también al bol.', 'Escurrimos las aceitunas y las cortamos en rodajas. Las ponemos en la ensaladera y seguimos con la elaboración de la ensalada de naranja.', 'Incorporamos la lechuga bien escurrida, aliñamos con aceite, sal y un toque de ajo molido y removemos bien procurando no destrozar los palitos de surimi. ', 'Antes de servir, abrimos las nueces y las partimos en trozos grandes con las manos. Las ponemos sobre la superficie de la ensalada de lechuga y naranja junto con un puñadito de cebolla frita. Servimos inmediatamente para evitar que se pongan blandas.', 'Podemos presentar la ensalada de lechuga con naranja y nueces en una fuente y servir a nuestros invitados o distribuirla en boles individuales que serviremos a cada comensal. Como decíamos, es un entrante saludable ideal para predecir un plato más contundente, como puede ser lomo relleno o costillas al horno con miel. ¡Buen provecho!', 'Si te ha gustado la receta de Ensalada de lechuga con naranja y nueces, te sugerimos que entres en nuestra categoría de Recetas de Ensaladas saludables.', 'Sube la foto de tu Receta de Ensalada de lechuga con naranja y nueces']"
Receta de Ensalada templada de garbanzos con pollo,https://cdn0.recetasgratis.net/es/posts/5/1/6/ensalada_templada_de_garbanzos_con_pollo_65615_600.jpg,4 comensales,15m,Dificultad baja,"['500 gramos de garbanzos cocidos', '1 tomate', '1 pimiento verde', '½ cebolleta', '2 muslo de pollo sin hueso', '1 pizca de comino molido', '2 tazas de espinaca fresca', '1 pizca de sal', '1 pizca de pimienta negra molida']","['Reunimos todos los ingredientes para preparar la ensalada tibia de garbanzos.', 'Troceamos y salteamos el pollo en una sartén con un chorrito de aceite de oliva. Salpimentamos y dejamos que se dore. Así la ensalada de garbanzos y pollo estará mucho más sabrosa que si en lugar de freírlo lo cocemos.', 'Es importante lavar y escurrir los garbanzos de bote para eliminar el líquido de conservación. Una vez escurridos los reservamos.', 'Truco: Si lo prefieres, puedes cocer los garbanzos crudos en una olla con agua hirviendo siguiendo las instrucciones del fabricante.', 'Agregamos la cebolleta picada a la sartén con pollo y dejamos que se dore durante 3 minutos. Al tratarse de una ensalada tibia de garbanzos vamos a cocinar algunos de los vegetales, pero no todos.', 'Incorporamos las espinacas y dejamos que reduzcan su tamaño. A continuación, agregamos los garbanzos cocidos y un poco de comino molido, movemos bien, salpimentamos si es necesario y retiramos del fuego.', 'Por otra parte, vamos a lavar y cortar el pimiento verde y el tomate en trozos no muy grandes para incorporarlos a la ensalada templada de legumbres.', 'Servimos la ensalada templada de garbanzos con pollo con un chorrito de aceite de oliva por encima y ¡a disfrutar!', 'También puedes echar un vistazo a esta ensalada de legumbres con aguacate que es muy similar.', 'Si te ha gustado la receta de Ensalada templada de garbanzos con pollo, te sugerimos que entres en nuestra categoría de Recetas de Ensaladas templadas.', 'Sube la foto de tu Receta de Ensalada templada de garbanzos con pollo']"
"Receta de Ensalada de manzana, queso y nueces",https://cdn0.recetasgratis.net/es/posts/7/6/6/ensalada_de_manzana_queso_y_nueces_65667_600.jpg,6 comensales,15m,Dificultad baja,"['250 gramos de tomates cherry', '200 gramos de queso feta', '1 lata de caballa en aceite', '1 puñado de pasas moscatel', '1 manzana roja grande', '1 puñado de semillas para ensalada (pipas de calabaza, girasol y piñones)', '6 nueces', '1 pizca de albahaca seca', '1 pizca de ajo molido', '1 chorro de aceite de oliva virgen extra', '1 pellizco de sal']","['Lavamos y secamos los tomates cherry, los partimos por la mitad y los ponemos en una ensaladera amplia para empezar a preparar la ensalada de manzana con queso y nueces navideña.', 'A continuación, lavamos y secamos la manzana, le quitamos el corazón y la partimos en dados que añadimos a la ensaladera.', 'Escurrimos la caballa en aceite, la desmenuzamos ligeramente y la añadimos a la ensalada de manzana y tomate para Navidad.', 'Truco: Puedes sustituir la caballa por atún o por anchoas si lo prefieres.', 'Abrimos las nueces y las troceamos ligeramente con las manos. Las ponemos en la ensaladera junto con un puñado de semillas para ensalada y de pasas.', 'Aliñamos la ensalada de manzana navideña con aceite de oliva virgen extra, albahaca, sal y ajo molido y mezclamos.', 'Por último, partimos el queso feta en dados y lo añadimos a la ensaladera. Mezclamos de nuevo con mucho cuidado para no romperlo y servimos inmediatamente.', 'Esta ensalada de manzana, queso y nuez navideña es perfecta para acompañar el tradicional pavo relleno o, incluso, recetas para Navidad más económicas, como el lomo de cerdo relleno. Y si buscas más ideas con las que sorprender en Navidad, no olvidéis pasar por mi blog Los dulces secretos de Cuca.', 'Si te ha gustado la receta de Ensalada de manzana, queso y nueces, te sugerimos que entres en nuestra categoría de Recetas de Ensaladas con frutas.', 'Sube la foto de tu Receta de Ensalada de manzana, queso y nueces']"
Receta de Ensalada de naranja con surimi,https://cdn0.recetasgratis.net/es/posts/2/1/6/ensalada_de_naranja_con_surimi_65612_600.jpg,6 comensales,15m,Dificultad baja,"['1 lechuga romana', '200 gramos de queso feta', '8 palitos de surimi', '1 lata de maíz dulce', '2 naranja grande', '1 puñado de pasas sultanas', '1 puñado de picatostes', '1 cucharadita de ajo molido', '1 pellizco de sal', '1 chorro de aceite oliva virgen extra']","['Comenzamos cortando y lavando muy bien la lechuga. La centrifugamos y reservamos. Si no tenemos centrifugador la dejamos en un escurridor para que elimine la mayor cantidad posible de agua.', 'Mientras pelamos y cortamos la naranja en dados. Procuramos que no le quede mucha parte blanca para que no amargue. La ponemos en una fuente amplia y no importa si mientras preparamos el resto de ingredientes sueltan jugo, ¡mejor así porque sabrá mejor la ensalada de surimi!', 'Truco: Si las naranjas son pequeñas pon dos. Te aconsejo que sean hermosas y jugosas para que tengan mucho zumo y den buen sabor a la ensalada.', 'Cortamos el queso feta en dados y los añadimos junto con la naranja. Partimos los palitos de surimi en trozos y los añadimos a la ensaladera junto con el maíz escurrido.', 'Truco: Puedes sustituir el queso feta por otro de tu gusto. ', 'Añadimos la lechuga bien escurrida y aliñamos con un pellizco de sal, un buen chorro de aceite de oliva virgen extra y media cucharadita de ajo molido. Mezclamos bien pero con cuidado para no destrozar el queso o el surimi y dejamos reposar la ensalada de naranja de cinco a quince minutos para que los ingredientes tomen bien el aliño.', 'Antes de servir ponemos en la superficie de la ensalada de surimi con naranja un puñadito de pasas y otro de picatostes para que no se ablanden ¡y listo!', 'Y si buscas más recetas para estas fiestas no dejes de visitar mi blog Los dulces secretos de Cuca donde te esperan muchas ideas más para sorprender.', 'Si te ha gustado la receta de Ensalada de naranja con surimi, te sugerimos que entres en nuestra categoría de Recetas de Ensaladas con frutas.', 'Sube la foto de tu Receta de Ensalada de naranja con surimi']"
Receta de Ensalada de pasta para Navidad,https://cdn0.recetasgratis.net/es/posts/4/8/5/ensalada_de_pasta_para_navidad_65584_600.jpg,6 comensales,45m,Dificultad baja,"['1 lechuga', '75 gramos de pasta creste di gallo u otra', '6 rodajas de piña en su jugo', '100 gramos de bacon en tacos', '1 rulo de queso de cabra', '1 zanahoria', '1 puñado de pasas sultanas', '1 puñado de picatostes', '100 mililitros de salsa de yogur', '1 pizca de pimienta negra molida', '2 cucharadas soperas de jugo de la piña']","['Ponemos la pasta a hervir en una cazuela con agua suficiente, removemos de vez en cuando y cocinamos hasta que esté hecha, pero sin llegar a estar blanda, que es lo que se conoce como ""al dente"". Escurrimos y reservamos.', 'Truco: Puedes utilizar otra pasta corta que te agrade para preparar la ensalada navideña.', 'Partimos la lechuga y la lavamos muy bien para quitar posibles restos de tierra mientras se cuece la pasta. Escurrimos (si tenemos centrifugador para lechugas mejor) y reservamos.', 'Cortamos el bacon en daditos, lo ponemos en una sartén y lo llevamos al fuego. No es necesario añadir aceite, ya que con la grasa que suelte será suficiente. Salteamos hasta que esté doradito, añadimos una pizca de pimienta negra, cocinamos unos minutos más y retiramos del fuego.', 'Pelamos la zanahoria, la rallamos y la ponemos en una fuente amplia. Podemos realizar este paso mientras salteamos el bacon.', 'Troceamos las rodajas de piña y se las añadimos a la zanahoria junto con un par de cucharadas del jugo de la piña. Sin duda, estos ingredientes aportan a la ensalada de pasta para Navidad un toque de frescura inigualable. ', 'Añadimos la lechuga y la pasta bien escurridas, el bacon salteado y un puñado de pasas.', 'Aliñamos con la salsa de yogur, mezclamos bien y reservamos la ensalada de pasta navideña un momento.', 'Justo antes de servir, partimos el rulo de queso de cabra en rodajas y los disponemos por encima de la ensalada de pasta junto con un puñado de picatostes.', 'Llevamos de inmediato a la mesa para evitar que se reblandezcan. Como ves, esta receta de ensalada de pasta para Navidad es rápida, fácil y está deliciosa, encaja a la perfección con el típico pavo relleno navideño y, por supuesto, con otros platos más económicos, como el lomo de cerdo relleno con huevo. ¡Buen provecho! Y no olvides que en mi blog Los dulces secretos de Cuca te esperan muchas más ideas para preparar tu menú navideño.', 'Si te ha gustado la receta de Ensalada de pasta para Navidad, te sugerimos que entres en nuestra categoría de Recetas de Ensaladas de pasta.', 'Sube la foto de tu Receta de Ensalada de pasta para Navidad']"
Receta de Ensalada de pavo y piña,https://cdn0.recetasgratis.net/es/posts/3/5/2/ensalada_de_pavo_y_pina_65253_600.jpg,4 comensales,15m,Dificultad baja,"['1 lechuga', '200 gramos de queso feta', '1 lata de maíz dulce', '90 gramos de cebollitas encurtidas', '6 rodajas de piña en su jugo', '200 gramos de pechuga de pavo braseada', '1 zanahoria', '1 puñado de picatostes', '1 puñado de semillas para ensalada (pipas de girasol, de calabaza y piñones)', '1 chorro de aceite de oliva virgen extra', '1 chorro de vinagre', '1 pizca de sal']","['Cortamos la lechuga y la lavamos con abundante agua, la centrifugamos y la colocamos en la ensaladera. Si no tenemos centrifugadora la dejamos escurriendo.', 'Pelamos y rallamos la zanahoria y la añadimos al bol. Este alimento aporta tanto color como sabor a la ensalada de pavo y piña, además de vitaminas, por lo que utilizarlo está más que recomendado.', 'Escurrimos el maíz y las cebollitas en vinagre y los añadimos. Yo he usado un queso feta en aceite con pimientos y especias, pero vale cualquier queso feta. ', 'Partimos el queso feta y la pechuga de pavo en dados y los ponemos en la ensaladera. Si te sobra queso, no te pierdas esta receta de ensalada de lentejas y queso feta.', 'Troceamos las rodajas de piña y también las ponemos en el bol. ¡Ya casi tenemos lista la ensalada de pavo y piña para Navidad o cualquier otro evento!', 'Preparamos un aliño con aceite, vinagre, sal y dos o tres cucharadas del jugo de la piña. Lo vertemos en la ensaladera y mezclamos bien para que quede aderezada la ensalada.', 'Por último, ponemos un puñado de semillas para ensalada y otro de picatostes. Volvemos a mezclar y servimos inmediatamente la ensalada de pavo y piña para que el pan no se ablande. ¡Buen provecho! Y si buscas más ideas para sorprender en casa en mi blog Los dulces secretos de Cuca te esperan muchísimas recetas más.', 'Si te ha gustado la receta de Ensalada de pavo y piña, te sugerimos que entres en nuestra categoría de Recetas de Ensaladas con carne.', 'Sube la foto de tu Receta de Ensalada de pavo y piña']"
Receta de Ensalada navideña de manzana y bombones (o malvaviscos),https://cdn0.recetasgratis.net/es/posts/8/6/3/ensalada_navidena_de_manzana_y_bombones_o_malvaviscos_65368_600.jpg,2 comensales,10m,Dificultad baja,"['4 malvaviscos o bombones', '2 cucharadas soperas de nueces picadas', '1 manzana', '4 rodajas de piña en su jugo', '2 tazas de media crema', '2 cucharadas soperas de leche condensada']","['Reunimos todos los ingredientes para preparar la ensalada navideña con frutas y bombones.', 'Comenzamos la ensalada de manzana par Navidad mezclando la media crema con la leche condensada. La media crema tiene menos grasa y calorías que la crema de leche y una textura similar a la de la leche condensada.', 'Cortamos la piña en cuadraditos no demasiado grandes, como indicamos en la imagen. En este caso hemos utilizado piña en su jugo, pero puedes optar por la piña natural o la piña en almíbar (si eres más dulce).', 'A continuación, pelamos la manzana y la cortamos del mismo tamaño que la piña. Recuerda que la manzana se oxida pronto. Si no vas a usarla inmediatamente tendrás que rociarla con unas gotitas de limón.', 'Si no encuentras malvaviscos o bombones pequeñitos, corta los malvaviscos en trocitos del tamaño del resto de las frutas. Y si te sobran malvaviscos, puedes hacer una deliciosa gelatina de bombones.', 'Mezcla todos los ingredientes junto con la media crema, para que se empapen bien de la salsa. Ya verás como la ensalada navideña de frutas con bombones te va a quedar súper cremosa.', 'Presenta la ensalada navideña de manzana con malvaviscos con unas nueces picadas por encima y ¡a disfrutar!', 'Y si quieres completar tu menú navideño, puedes optar por unos aperitivos para Navidad con gambas y queso crema y un sofisticado rape en salsa de nueces por ejemplo.', 'Si te ha gustado la receta de Ensalada navideña de manzana y bombones (o malvaviscos), te sugerimos que entres en nuestra categoría de Recetas de Ensaladas con frutas. También puedes visitar una selección de las mejores recetas mexicanas.', 'Sube la foto de tu Receta de Ensalada navideña de manzana y bombones (o malvaviscos)']"
"Receta de Ensalada de tomate, queso y aceitunas negras",https://cdn0.recetasgratis.net/es/posts/4/5/2/ensalada_de_tomate_queso_y_aceitunas_negras_65254_600.jpg,2 comensales,15m,Dificultad baja,"['3 tomates maduros pero firmes', '125 gramos de perlas de queso mozzarella', '50 gramos de aceitunas negras sin hueso', '1 lata de caballa en aceite', '50 gramos de pepinillos encurtidos', '50 gramos de cebollitas encurtidas', '1 puñado de picatostes', '1 chorro de aceite oliva virgen extra', '1 pellizco de albahaca seca', '1 pizca de sal']","['Para preparar nuestra ensalada de tomate y queso mozzarella comenzamos lavando y secando bien los tomates. Los troceamos y los ponemos en un bol.', 'Escurrimos las aceitunas y las cebollitas y las ponemos con los tomates. Escurrimos los pepinillos, los troceamos y los añadimos a la ensaladera. Escurrimos el aceite de la caballa, la desmenuzamos en trozos grandes y la añadimos.', 'Aliñamos con aceite, sal y albahaca seca (si tienes fresca mejor), removemos bien y antes de servir añadimos las perlas de mozzarella y los picatostes para que el pan no se ponga blando. ¡Buen provecho!', 'Si te gusta esta ensalada de tomate, queso y aceitunas negras, y te apetece seguir cocinando en mi blog Los dulces secretos de Cuca te esperan muchas más ideas.', 'Truco: Si no tienes perlas de mozzarella puedes utilizar mozzarella y trocearla o queso fresco tipo Burgos.', 'Si te ha gustado la receta de Ensalada de tomate, queso y aceitunas negras, te sugerimos que entres en nuestra categoría de Recetas de Ensalada con queso.', 'Sube la foto de tu Receta de Ensalada de tomate, queso y aceitunas negras']"
Receta de Ensalada de repollo y cebolla,https://cdn0.recetasgratis.net/es/posts/7/4/1/ensalada_de_repollo_y_cebolla_65147_600.jpg,4 comensales,10m,Dificultad baja,"['1 unidad de col blanca o repollo liso pequeño', '1 unidad de cebolla pequeña', '1 puñado de avellanas tostadas', ""Za'atar al gusto"", 'Sal al gusto (opcional)']","['Con un rallador grande rallamos con cuidado la col y la cebolla. Si lo preferimos, la cebolla puede ir picada. Las ponemos en un colador y la lavamos un poco bajo el chorro del agua. Escurrimos bien y las ponemos en un bol.', 'En un mortero trituramos las avellanas y las añadimos al bol.', ""Por último, aderezamos con za'atar al gusto y sal si decidimos ponerla, aunque no hace falta. Yo no la puse y la ensalada de repollo y cebolla quedó perfecta. Mezclamos bien, la ponemos en la fuente de servir y decoramos con unas avellanas enteras."", ""Truco: El za'atar es mezcla de especias de Oriente Medio que podéis encontrar en algunos bazares de comida árabe u online."", 'Esta ensalada de repollo crudo tan sencilla queda crujiente y muy sabrosa. Ideal para acompañar a un montón de platos, de carne como unas albóndigas caseras, pescado como el salmón al horno, platos vegetarianos o lo que más guste. ¡No os olvidéis de pasar por mi blog Mins Cocina para ver más recetas de ensaladas estupendas como ésta! ¡Un abrazo! ', 'Si te ha gustado la receta de Ensalada de repollo y cebolla, te sugerimos que entres en nuestra categoría de Recetas de Ensaladas saludables.', 'Sube la foto de tu Receta de Ensalada de repollo y cebolla']"
Receta de Ensalada de garbanzos con tomate y cebolla,https://cdn0.recetasgratis.net/es/posts/4/3/0/ensalada_de_garbanzos_con_tomate_y_cebolla_65034_600.jpg,2 comensales,2h 30m,Dificultad baja,"['½ taza de trigo partido', '1 rama de perejil fresco', '1 rama de hierbabuena', '2 cebollas verdes (cebolletas) pequeñas', '1 taza de garbanzos cocidos', '1 tomate', '½ taza de guisantes cocidos o de bote', '1 limón o lima', '3 cucharadas soperas de aceite de oliva', '1 pizca de sal', '1 pizca de pimienta negra molida (recién molida)']","['Selecciona los garbanzos, desecha ramas y piedras. Deja las legumbres en remojo la noche anterior a la preparación. Al día siguiente desecha el agua y lava los garbanzos bajo el grifo varias veces. Luego, escurre muy bien el agua.', 'Coloca los garbanzos en un cazo con agua. El liquido debe cubrir las leguminosas por completo. Deja que se cocinen hasta que el grano esté tierno. Luego, agrega 1 cebolla, 1 dientes de ajo (machacado), 2 cucharadas de vinagre, sal y pimienta. Existen muchas otras formas de sazonar, según sea tu preferencia, de manera que puedes variar los ingredientes.', 'Dispón todos los ingredientes en la mesa de trabajo. No olvides también colocar todos los enseres necesarios. Limpia bien los vegetales.', 'Lava los guisantes (enlatados) 2 veces bajo el grifo. Luego, utiliza un colador y escurre muy bien. Reserva los guisantes en un cuenco para seguir con la preparación de la ensalada de garbanzos con tomate y cebolla.', 'Deposita el trigo en agua, tres partes de agua por una del grano. Deja reposar por 20 minutos.', 'Luego, cocina el trigo durante 10 minutos. Retira de fuego, escurre el agua, deja refrescar y reserva.', 'Corta en cubos el tomate y la cebolla verde en rodajas. También pica el perejil, la hierbabuena y 1/4 de limón, pero finamente. Reserva todos los ingredientes.', 'Prepara el aderezo con el aceite de oliva, el zumo de medio limón (preferible lima) y salpimienta al gusto. Reserva y continúa con la receta de ensalada de garbanzos con tomate y cebolla.', 'Incorpora todos los ingredientes en un bol grande y añade el aderezo. Mezcla muy bien los ingredientes pero de forma gentil, así la presentación final será visualmente apetitosa. Y una vez finalizada la preparación..., ¡a darle gusto al paladar!', 'Refrescante, energética, sabrosa, en pocas palabras..., ¡magnifica! Esta ensalada de garbanzos con tomate y cebolla es muy versátil, puesto que puede ser plato principal o acompañante de unas hamburguesas de maíz o unas albóndigas veganas de zanahoria. Te invito a refrescar tu mesa, con esta receta. ¡Espero tus comentarios!', 'Si te ha gustado la receta de Ensalada de garbanzos con tomate y cebolla, te sugerimos que entres en nuestra categoría de Recetas de Ensaladas saludables.', 'Esta receta en particular te encantará, pues la ensalada de garbanzos con tomate y cebolla es muy refrescante y enérgica. Los garbanzos le otorgan a esta preparación un gran aporte energético que te saciará. Mientras, que el perejil, la cebolla verde, el tomate, los guisantes y el trigo completan el equilibrio nutritivo, aportando al paladar varias texturas y además gracia al sabor. Por otra parte, las notas cítricas del limón (preferiblemente lima), te refrescará el paladar junto a la hierbabuena, creando un balance perfecto con el resto de los ingredientes.', 'Por otro lado, el contenido alimenticio de los garbanzos, abarca un amplio espectro de nutrientes. Poseen poderosos antioxidantes: polifenoles, fitonutrientes, betacaroteno, vitaminas (A, del complejo B, C, D, E y K). Además, minerales como: hierro, fósforo, magnesio, cobre y zinc. Por otra parte, contiene ácido fólico, importante vitamina del complejo B. Como si fuera poco, también posee ácidos grasos omega 3, que representan las únicas grasas que posee.', 'Las personas con cálculos renales, piedras en la vesícula, gota o similares, deberían vigilar el consumo de garbanzos, debido a sus altos aportes de purina. El cuerpo suele descomponer a estas purinas en el ácido úrico, lo cual resulta perjudicial para quienes padecen estas dolencias.', 'Sube la foto de tu Receta de Ensalada de garbanzos con tomate y cebolla']"
Receta de Ensalada de tomate y queso feta,https://cdn0.recetasgratis.net/es/posts/7/6/1/ensalada_de_tomate_y_queso_feta_65167_600.jpg,4 comensales,15m,Dificultad baja,"['3 tomates maduros pero firmes', '200 gramos de queso feta', '100 gramos de aceitunas verdes sin hueso', '1 lata de caballa en aceite', '2 cucharadas soperas de apio rallado', '1 puñado de semillas para ensalada (pipas de girasol, de calabaza y piñones)', '1 puñado de picatostes', '1 chorro de aceite de oliva virgen extra', '1 chorro de vinagre', '1 pizca de sal', '1 pizca de ajo molido']","['Lavamos y secamos los tomates. Luego, les quitamos la parte superior y los troceamos dejándoles la piel. Los ponemos en una fuente amplia. ', 'Escurrimos las aceitunas, el apio y la caballa, y los añadimos a la ensaladera. Aparte, cortamos el queso feta en daditos y lo añadimos a la ensalada de tomate junto con un puñado de semillas.', 'Preparamos un aliño con vinagre, aceite, ajo y sal y lo vertemos sobre los ingredientes. Mezclamos bien, pero de manera suave para no destrozar el queso.', 'Colocamos un puñado de picatostes sobre la ensalada para que no se pongan blandos antes de comer. Es importante dejar este ingrediente para el último paso, justo antes de servir. Esta receta de ensalada de tomate y queso feta es perfecta para acompañar cualquier plato, como una lasaña de espinacas o unas albóndigas con pisto. ¡Buen provecho!', 'Si te ha gustado la receta de Ensalada de tomate y queso feta, te sugerimos que entres en nuestra categoría de Recetas de Ensaladas saludables.', 'Sube la foto de tu Receta de Ensalada de tomate y queso feta']"
Receta de Ensalada de navideña de betabel dulce (o remolacha cocida),https://cdn0.recetasgratis.net/es/posts/5/3/1/ensalada_de_navidena_de_betabel_dulce_o_remolacha_cocida_65135_600.jpg,6 comensales,15m,Dificultad baja,"['4 tazas de Betabel o remolacha cocida en cubos', '1 taza de Jicama en cubos', '2 Manzanas en cubos (rojas o verdes)', '3 Naranjas en cubos', '2 tazas de Piña en cubos', '1 taza de Pepino con piel en cubos', '1 taza de Zanahoria en cubos', '2 cucharadas soperas de Jugo de limón', '1 cucharada sopera de Vinagre de manzana', '1 cucharadita de Ralladura de naranja', '¼ taza de Azúcar (50 gramos)', 'Nueces o cacahuates (opcional)', 'Crema agria o yogurt griego (opcional)', 'Leche condensada (opcional)']","['Reunimos todos los ingredientes para esta ensalada navideña de betabel y naranja. Si lo han comprado crudo y no saben cómo preparar el betabel cocido, les recomendamos que lo pongan en una olla con agua a hervir con la piel y todo, como si fuera una papa, durante 20 o 25 minutos para que quede suave. Y una vez esté templado, le quitarán la piel con las manos o con un pelapapas. Después lo dejarán enfriar completamente y ya lo pueden cortar en cubitos del tamaño que ustedes quieran.', 'En un bol grande o ensaladera mezclamos el betabel cocido junto con los cubitos de manzana que puede cortarse con piel o sin, y pueden ser tantos rojas como verdes o una mezcla de las dos.', 'Agregamos las naranjas en cubos. También podemos utilizar mandarinas, toronjas o una mezcla de todas para poner en este versátil ensalada navideña de betabel y manzana.', 'Ahora vamos a poner el pepino y la piña en cubitos. En realidad es más tradicional añadirle guayaba a esta ensalada de Noche Buena pero me ha parecido adecuado agregarle un toque refrescante con el pepino y la piña tropical. Yo prefiero ponérselo con piel el pepino para así agregar más contraste de colores navideños con este verde y el rojo de la remolacha.', 'Truco: También cae muy bien la ensalada de betabel como postre en Año Nuevo.', 'Después agregamos la jicama y las zanahorias en cubos. La jicama como saben, es casi todo agua y le va a otorgar mucha textura a nuestra ensalada navideña de betabel y zanahoria.', 'Mezclamos perfectamente toda la ensalada de frutas navideña para que coja un color rosado precioso debido al betabel cocido.', 'Para hacer la vinagreta, en otro bol mezclamos el vinagre junto con el jugo de limón, el azúcar y la ralladura de naranja. Esta última le otorgará un toque cítrico muy especial y el azúcar junto con el vinagre y el limón le darán un toque agridulce sabrosísimo.', 'Una vez bien disuelto el azúcar, vertemos la vinagreta por encima de la ensalada navideña con betabel y piña e integramos perfectamente con las frutas.', 'Podemos servir esta ensalada navideña de betabel dulce a temperatura ambiente o fría, como prefieran. A la hora de servirla, vertemos un puñadito de frutos secos de nuestra preferencia por encima para darle un toque crujiente. Y si la preferimos cremosita, podemos agregar un chorrito de crema agria o yogurt griego y leche condensada y obtendremos una ensalada de manzana navideña súper cremosa y perfecta para degustarla como postre en estas fechas.', 'Si te ha gustado la receta de Ensalada de navideña de betabel dulce (o remolacha cocida), te sugerimos que entres en nuestra categoría de Recetas de Ensaladas con frutas. También puedes visitar una selección de las mejores recetas mexicanas.', 'Sube la foto de tu Receta de Ensalada de navideña de betabel dulce (o remolacha cocida)']"
Receta de Ensalada de pasta con salsa César,https://cdn0.recetasgratis.net/es/posts/2/6/5/ensalada_de_pasta_con_salsa_cesar_63562_600.jpg,4 comensales,30m,Dificultad baja,"['1 lechuga romana', '100 gramos de pasta', '200 gramos de bacon', '1 lata de maíz dulce', 'zanahoria rallada', '100 gramos de queso emmental', '2 huevos', '100 mililitros de salsa César', '1 pizca de pimienta negra']","['Cocemos la pasta. Para ello, empezamos poniendo agua en una cazuela y llevándola al fuego. Cuando rompa a hervir, añadimos la pasta y removemos de vez en cuando hasta que esté al dente, es decir, cocida pero firme. Ponemos en un escurridor y dejamos que suelte todo el agua. Yo he utilizado la variedad de pasta creste di gallo de colores, pero se puede utilizar otra sin problemas.', 'Aparte, cocemos también los huevos. Para esto, en un cazo ponemos los huevos, los cubrimos de agua y los ponemos al fuego. Cuando rompan a hervir esperamos 7-8 minutos, retiramos, escurrimos el agua caliente y cubrimos con agua fría. Pasados unos cinco minutos pelamos y reservamos.', 'Cortamos la lechuga finita, la lavamos muy bien y la centrifugamos. Reservamos. Si no tienes centrifugador de lechuga, déjala en un escurridor para que suelte la mayor cantidad de agua y la ensalada de pasta César no quede con demasiado líquido.', 'Cortamos el bacon en tiras, lo ponemos en una sartén y lo llevamos al fuego. No es necesario poner aceite, ya que con la grasita que suelte será suficiente. Lo freímos hasta que esté crujiente y, cuando esté casi hecho, le ponemos un pellizco de pimienta negra molida que le dará un punto muy interesante.', 'Escurrimos el maíz y lo ponemos en la ensaladera. Añadimos la zanahoria rallada y el queso que previamente habremos cortado en daditos. También ponemos la lechuga y la pasta escurridas para seguir con la preparación de la ensalada César de pasta.', 'Cuando el bacon esté listo, escurrimos la grasa que pueda haber soltado y lo añadimos. Agregamos la salsa César, removemos muy bien para mezclar los ingredientes y que todos queden aderezados por la salsa.', 'Antes de servir, partimos los huevos en rodajas, las ponemos encima de la ensalada de pasta con salsa César, ¡y listo! ¡Buen provecho!', 'Si te ha gustado la receta de Ensalada de pasta con salsa César, te sugerimos que entres en nuestra categoría de Recetas de Ensaladas de pasta.', 'Sube la foto de tu Receta de Ensalada de pasta con salsa César']"
Receta de Ensalada caprese vegana,https://cdn0.recetasgratis.net/es/posts/1/9/0/ensalada_caprese_vegana_65091_600.jpg,2 comensales,15m,Dificultad baja,"['250 gramos de tomates cherry', '1 manojo de albahaca', '1 trozo de mozzarella vegana', '½ cucharadita de orégano', '1 chorro de aceite de oliva']","['Corta los tomates cherry por la mitad. Separa las hojas de albahaca.', 'Corta la mozzarella vegana en trocitos o desmenúzala con las manos. Aquí tienes mi receta de queso vegano tipo mozzarella por si quieres hacerla casera en vez de comprarla ya hecha.', 'En un bol mezcla los tomates cherry, la albahaca y la mozzarella vegana.', 'Aliña la ensalada caprese vegana con un buen chorro de aceite de oliva, espolvorea el orégano por encima y sírvela.', 'Si te ha gustado la receta de Ensalada caprese vegana, te sugerimos que entres en nuestra categoría de Recetas de Ensalada con queso.', 'Sube la foto de tu Receta de Ensalada caprese vegana']"
