titulo,imagen,comensales,duracion,dificultad,ingredientes,pasos
Receta de Fideos udon con verduras,https://cdn0.recetasgratis.net/es/posts/2/0/3/fideos_udon_con_verduras_69302_600.jpg,2 comensales,30m,Dificultad baja,"['400 gramos de fideos udon', '250 gramos de tofu', '1 cebolla', '½ col china o pak choi', '5 hojas de acelgas rojas', '1 pimiento verde', '1 cucharadita de jengibre fresco rallado', '2 dientes de ajo', '1 cucharada sopera de aceite', '60 mililitros de soja', '½ taza de tomates cherry', '2 cucharadas soperas de vinagre de arroz', '2 cucharadas soperas de sirope de agave', '1 cucharada sopera de fécula de maíz', '¼ taza de harina (35 gramos)']","['Llena una olla con agua caliente, introduce los fideos udon y deja reposar durante varios minutos. Cuando los fideos estén separados, escúrrelos y reserva.', 'Corta la cebolla, el pimiento, la col china y las acelgas en trozos. Aparte, corta por la mitad los tomates cherry y el tofu en dados.', 'Calienta una sartén con aceite. Pasa los dados de tofu por la harina y fríelos por todos los lados hasta que se doren. Resérvalos para seguir con la receta de fideos udon con verduras. En la receta de tofu frito encontrarás todos los detalles para este paso.', 'Para preparar el aderezo mezcla en un bol la salsa de soja, el vinagre de arroz, el sirope de agave, la fécula de maíz y un chorro de agua.', 'En la misma sartén o un wok caliente con aceite, añade el jengibre, la cebolla y el ajo y deja que se pochen un poco.', 'Agrega las demás verduras a la sartén con un buen chorro de agua y sigue salteando sin dejar de remover durante varios minutos, o hasta que la verdura quede ""al dente"".', 'Incorpora a la sartén el tofu frito y el aderezo, remueve bien y cocina varios minutos más hasta que se incorporen bien todos los ingredientes.', 'Añade los fideos y remueve para integrar. Sirve los fideos udon con verduras en cuencos individuales. Esta receta vegana es muy sencilla de hacer y queda deliciosa. En la línea de las recetas japonesas, puedes consultar la receta de sushi vegano para complementar tu menú y visitar mi blog Vegspiration.', 'Si te ha gustado la receta de Fideos udon con verduras, te sugerimos que entres en nuestra categoría de Recetas de Fideos.', 'Sube la foto de tu Receta de Fideos udon con verduras']"
Receta de Canelones de espinaca con panqueques,https://cdn0.recetasgratis.net/es/posts/8/4/1/canelones_de_espinaca_con_panqueques_69148_600.jpg,5 comensales,1h 30m,Dificultad baja,"['350 mililitros de leche semidesnatada, sin lactosa o vegetal', '250 gramos de maicena (harina fina de maíz)', '3 huevo', '1 pizca de sal (al gusto)', '3 cucharaditas de aceite', '1 pizca de mantequilla o aceite para untar la sartén', '4 tazas de ricotta baja en grasa', '3 tazas de espinaca picada', '60 mililitros de aceite de oliva', '60 mililitros de aceite de oliva', '1 cebolla grande', '3 dientes de ajo', '2,3 kilogramos de tomates maduros pelados y picados', '75 gramos de albahaca picada', '1 cucharadita de hojas de orégano seco', '1½ cucharaditas de sal (o al gusto)', '½ cucharadita de pimienta (o al gusto)', '1 taza de queso pecorino o parmesano', '15 hojas de albahaca']","['Primero prepara los panqueques para canelones. Vierte en un bol la leche, el aceite, los huevos, la maicena y la sal. Integra todos los ingredientes muy bien hasta lograr una consistencia homogénea y evitar los grumos. Deja la preparación final reposar por 1 hora, así adquiere más cuerpo.', 'Truco: Puedes utilizar leche vegetal ya que resulta más saludable.', 'Pasado el tiempo, coloca una sartén (preferiblemente antiadherente) a fuego medio-bajo. Inmediatamente, vierte un chorrito de aceite o una cucharada de mantequilla. Esparce y espera a que esté caliente. Al rato, añade la masa de los panqueques utilizando un cucharón de sopa. Procura expandirla de forma uniforme sobre el sartén, hasta crear una capa delgada. Cocina hasta que los bordes de la panqueca se doren, entonces despega. Ese es el momento justo para voltear la tortita. Cocina de 5 a 10 minutos la otra cara. Luego, continúa preparando el resto de mezcla y reserva las crepes obtenidas.', 'Truco: Esta masa rinde para 18 panqueques para canelones.', 'Entre tanto, cocina los tomates que servirán para la salsa. Puedes hervirlos o cocinarlos al vapor. Sabrás que están listos cuando se agriete la piel. Deja enfriar un poco para eliminar la piel, sin quemarte. Luego, tritura con un tenedor o pisapapas hasta crear un puré. Reserva.', 'Mezcla la ricotta, la espinaca y la albahaca en un tazón profundo. Añade el aceite, sazona con sal y pimienta al gusto. Reserva el relleno.', 'Para preparar la salsade los canelones, primero calienta el aceite a fuego medo-bajo. Paso seguido, añade la cebolla y menea hasta que se torne transparente. Luego, agrega el ajo y espera hasta que se transparente también.', 'Agrega la pasta de tomate casera e integra con los otros ingredientes. Tapa y cuece hasta que la mezcla esté cocida. Agrega la albahaca, el orégano (preferiblemente fresco), la sal y la pimienta al gusto. Remueve y deja consumir un poco la salsa.', 'Truco: Pre-calienta el horno 175 ºC.', 'Prepara los canelones de espinaca  con panqueques colocando el relleno en uno de los extremos.', 'Truco: Evita excederte con el relleno para que no se abran tus canelones.', 'Enrolla cada canelón con cuidado para evitar que se abran o rompan.', 'Engrasa una bandeja y coloca con cuidado los canelones de ricota con panqueques, uno junto al otro. Lleva al horno a 200 ºC y espera 5 minutos o hasta que se gratine el queso.', 'Truco: Reserva salsa, queso y albahaca para cubrir los canelones a la hora de servir.', 'Corta cada canelón en dos, luego también pica los bordes. Esto te garantiza una excelente presentación, a la hora de servir. Rocía de nuevo con salsa y queso. Adorna con una hoja de albahaca, si lo deseas. ¡Están riquísimos!', 'Mamma Mia! Unos canelones de espinaca con panqueques simplemente exquisitos. Recuerda, si te gusta esta receta o te apetecen más recetas para celiacos... ¡háznoslo saber! Y si ya estás en la cocina preparando esta receta, por favor toma una foto al plato final y... ¡coméntanos tu experiencia culinaria!', 'Si te ha gustado la receta de Canelones de espinaca con panqueques, te sugerimos que entres en nuestra categoría de Recetas de Canelones.', 'Sube la foto de tu Receta de Canelones de espinaca con panqueques']"
Receta de Pizza de brócoli sin harina,https://cdn0.recetasgratis.net/es/posts/0/7/0/pizza_de_brocoli_sin_harina_69070_600.jpg,1 comensal,15m,Dificultad baja,"['100 gramos de brócoli', '1 huevo', '1 loncha de queso mozzarella', 'Pollo sazonado desmenuzado y frito (sobras) al gusto', 'Sal al gusto', '2 cucharadas soperas de queso rallado', '3 rodajas de tomate', '1 pizca de orégano']","['Tritura el brócoli en una picadora o batidora eléctrica y mézclalo en un bol junto con el huevo, el queso rallado y una pizca de sal.', 'Engrasa un molde desmontable con un poco de aceite o mantequilla y coloca la masa de pizza de brócoli sin harina. Hornéala en el horno precalentado a 180-200 ºC hasta que la parte superior esté dorada, y ya tendrás la base de masa de pizza sin harina lista.', 'Después de dorar la masa de pizza de brócoli sin harina, coloca por encima el pollo frito desmenuzado al gusto, el queso, las rodajas de tomate y una pizca de orégano. Yo le he agregado estos ingredientes ya que tenía algunas sobras de pollo sazonado pero tú puedes ponerle los que quieras en realidad y hacerla a tu manera, poniendo las sobras que tengas si quieres para aprovecharlas.', 'Truco: Si prefieres hacer una pizza vegetariana con base de brócoli omite los productos de origen animal y coloca solo ingredientes vegetales.', 'Hornea la pizza de brócoli fitness hasta que se derrita el queso. ', 'Sirve la pizza de brócoli sin harina baja en carbohidratos recién hecha ¡y disfrútala! No te pierdas esta otra receta de pizza vegetariana con brócoli de la que puedes coger ideas de diferentes ingredientes.', 'Si te ha gustado la receta de Pizza de brócoli sin harina, te sugerimos que entres en nuestra categoría de Recetas de Pizza.', 'Sube la foto de tu Receta de Pizza de brócoli sin harina']"
Receta de Lasaña de calabacín y atún sin pasta,https://cdn0.recetasgratis.net/es/posts/0/7/8/lasana_de_calabacin_y_atun_sin_pasta_68870_600.jpg,3 comensales,45m,Dificultad baja,"['2 calabacines', '1 cebolla grande', '4 dientes de ajo', '1 bote de tomate natural triturado', '3 latas de atún en aceite de oliva', '1 pizca de sal', '1 pizca de pimienta negra molida', '1 puñado de queso rallado']","['Lava bien los calabacines, quítales las puntas y colócalos sobre una mandolina de uno en uno.', 'Truco: No es necesario que les quites la piel si los lavas bien.', 'Corta las hortalizas en láminas finas con ayuda de la mandolina, o en su defecto manualmente, pero te costará más. Como esta falsa lasaña de calabacín y atún sin bechamel no lleva pasta, utilizaremos estas láminas para separar las diferentes capas.', 'Pela y pica o ralla la cebolla para que quede bien fina y también pica los ajos. Coloca una sartén al fuego, añade un chorrito del aceite de una de la latas de atún y empieza a sofreír las verduras. De esta manera, la lasaña de calabacín sin pasta tendrá mucho más sabor a atún y encima lo aprovecharemos en vez de escurrirlo y desecharlo.', 'Truco: Añade más aceite cuando veas que lo va necesitando el sofrito.', 'Cuando el sofrito de la lasaña de calabacín y atún fácil esté doradito, añade el tomate natural triturado y fríelo también durante unos 10 minutos o así. Salpimienta a tu gusto.', 'Truco: Puedes utilizar atún frito directamente y ahorrarte este paso si lo prefieres.', 'Una vez el tomate natural esté frito añade el atún en lata bien escurrido y mézclalo todo junto unos 2-3 minutos más.', 'Truco: Puedes añadir más o menos latas de atún según tus preferencias.', 'Coge un recipiente de cristal o apta para horno y coloca algunas láminas de calabacín para preparar la base de la lasaña vegetal sin pasta. Asegúrate de cortar la láminas si es necesario para que encajen bien y no se sobrepongan demasiado. Espolvorea un poco de sal por encima con cada capa de verduras que pongas para que no queden sosas.', 'Truco: Si prefieres que el calabacín te quede súper blandito te recomiendo que lo frías un poco previamente antes de montar la lasaña de verduras sin pasta. ', 'Añade un poco del sofrito de atún por encima a tu gusto, procurando que te quede para rellenar las demás capas homogéneamente.', 'Truco: Puedas utilizar otras verduras más para hacer el relleno de la falsa lasaña de calabacín y atún si quieres, e incluso agregar salsa bechamel.', 'Agrega un puñadito del queso rallado para formar la siguiente capa.', 'Truco: Puedes utilizar el tipo de queso que prefieras, incluso ponerlo en láminas o lonchas y no rallado.', 'Ves formando capas hasta acabar con todo el sofrito y los calabacines laminados y por último, añade una capa final de queso rallado más gruesa.', 'Mete la lasaña de calabacín, tomate y atún al horno precalentado a 200 ºC durante unos 25-30 minutos aproximadamente hasta que se cocinen bien las verduras y se gratine todo el queso.', 'Saca la lasaña de calabacín y atún sin pasta del horno y escúrrela previamente (con cuidado de que no se salga del recipiente) antes de servirla en porciones, ya que como bien sabrás, el calabacín es una verdura que suelta muchísima agua al cocinarla. Y aún así, seguramente aún suelte un poco de líquido cuando la sirvas en un plato pero no pasa nada... ¡Verás lo rica que está igualmente!', 'Si te ha gustado la receta de Lasaña de calabacín y atún sin pasta, te sugerimos que entres en nuestra categoría de Recetas de Lasaña.', 'Sube la foto de tu Receta de Lasaña de calabacín y atún sin pasta']"
Receta de Ñoquis de batata sin gluten,https://cdn0.recetasgratis.net/es/posts/6/9/5/noquis_de_batata_sin_gluten_68596_600.jpg,4 comensales,45m,Dificultad media,"['500 gramos de batata dulce de pulpa anaranjada', '250 gramos de batatas de pulpa blanca', '1 taza de almidón o harina de maíz (maicena)', '1 yema de huevo', '1 cucharada postre de sal', '1 pizca de pimienta negra', '1 taza de guisantes congelados', '1 taza de crema de leche fresca o nata líquida', '1 cebolla', '1 cucharada sopera de levadura nutricional (opcional)', '1 pizca de pimienta negra', '1 cucharada sopera de aceite de oliva', '1 cucharada postre de sal', '1 puñado de perejil picado', '1 puñado de rúcula picada', '50 gramos de queso de cabra (opcional)']","['Pela las batatas naranja y blanca y córtalas en trozos grandes. Ponlas en una olla y cubre con agua. Añade una cucharadita de sal y mezcla. Tapa la olla y cuece los boniatos durante unos 20 minutos hasta que estén blandos.', 'Escurre muy bien las batatas y sécalas con papel absorbente. Hazlas puré con un pasapurés o batidor manual y espera a que estén frías para agregar los otros ingredientes de los ñoquis de boniato.', 'Después de que el puré esté frío, añade la yema de huevo, sal y pimienta negra al gusto. Mezcla muy bien esta masa de ñoquis de batata sin harina.', 'Añade media taza de maicena o almidón de maíz y mezcla con una cuchara.', 'Prueba la consistencia de la masa de los ñoquis de batata dulce cogiendo una porción con los dedos y formando una bola. Si la masa se pega mucho en los dedos añade un poco más de maicena, y si no pega, ya está en su punto.', 'Truco: Yo añadí un poco más de maicena pero no llegué a utilizar la taza por completo.', 'Forma bolas pequeñas de masa con las manos, o si lo prefieres, utiliza un molde para hacer ñoquis caseros. Resérvalos en un recipiente o plato espolvoreados con un poco de maicena para que no se peguen entre sí.', 'Coloca en una gran olla 3 litros de agua. Sala al gusto y echa las bolas de los ñoquis de batata sin gluten.', 'Cuando las bolas hayan subido a la superficie del agua, retíralas con una espumadera y reserva en un plato.', 'Truco: Siempre es una buena idea poner aceite de oliva al final para que los ñoquis no se peguen.', 'Para hacer los ñoquis de batata con salsa empieza sofriendo la cebolla picada con una cucharada de aceite de oliva en una sartén.', 'Añade la crema de leche una vez esté la cebolla bien sofrita. Luego agrega los guisantes congelados y cocina. Por último añade la levadura nutricional que otorga a tus platos un sabor suave que recuerda al queso. Deja que el conjunto hierva unos minutos removiendo continuamente para que no se queme.', 'Echa los ñoquis de batata para celíacos en la sartén y mezcla suavemente hasta que la salsa se espese un poco. Por último, añade un puñado de perejil, mezcla ¡y listo!', 'Coloca los ñoquis de batata sin gluten en un plato, vierte por encima la salsa, coloca el queso de cabra desmenuzado por encima y un buen puñado de rúcula picada si te gusta. ¡Verás lo bien que combina todo!', 'No dejes de probar otras recetas de ñoquis fáciles y deliciosas que te pueden interesar como por ejemplo los ñoquis de calabaza o los ñoquis de ricota y espinacas.', 'Si te ha gustado la receta de Ñoquis de batata sin gluten, te sugerimos que entres en nuestra categoría de Recetas de Ñoquis.', 'Sube la foto de tu Receta de Ñoquis de batata sin gluten']"
Receta de Pasta con brócoli y queso,https://cdn0.recetasgratis.net/es/posts/9/7/4/pasta_con_brocoli_y_queso_68479_600.jpg,4 comensales,30m,Dificultad baja,"['400 gramos de pasta de cualquier estilo (corta, larga, rellena, etc...)', '1 brócoli mediano', '2 dientes de ajo', '50 gramos de mantequilla', '300 mililitros de nata líquida (crema de leche) ligera', '120 gramos de queso pecorino o parmesano rallado', '2 cucharadas soperas de queso crema', '1 pizca de sal', '1 pizca de pimienta', '1 pizca de nuez moscada']","['Lava el brócoli debajo del grifo. Luego, elimina el tronco y la hojas. Pica el vegetal dividiéndolo en arbolitos pequeños como para un bocado.', 'Puedes cocinar los brócolis al vapor o hervidos. Si te vas por la segunda opción, utiliza poca agua y agrega sal. Procura que queden enteros porque luego debes mezclar la mitad con la pasta. El tiempo de cocción es de 4 a 5 minutos, así los brócolis mantendrán sus cualidades nutritivas. Al final, utiliza un colador para escurrir este vegetal muy bien.', 'Truco: Para facilitar la cocción de este vegetal, pincha con el cuchillo el tallo de cada arbolito.', 'Prepara una sartén, agrega los 50 gramos de mantequilla y espera que se derrita un poco. Añade los ajos triturados o picados muy finamente y deja que se doren un poco. Acto seguido, incorpora los brócolis y saltéalos. Aplica fuego medio para la cocción. ', 'Truco: La idea de este paso es saborizar el vegetal con el ajo.', 'Hierve la pasta atendiendo las instrucciones del fabricante. La preparación debe quedar al dente.', 'Escurre la pasta dentro un colador. Una vez escurrida, reserva en un recipiente.', 'En otra cazuela coloca la nata al fuego con sal, pimienta y nuez moscada. Mezcla todos los ingredientes bien hasta conseguir una consistencia homogénea. Utiliza fuego medio-bajo.', 'A continuación agrega el queso crema y disuelve. Remueve constantemente.', 'Añade el queso rallado (pecorino o parmesano) a la mezcla. Integra por completo y continua removiendo.', 'Agrega la pasta reservada a la salsa de queso.', 'Finalmente, añade el brócoli y mezcla suavemente para evitar desmenuzarlo.', 'Decora la pasta con el brócoli reservado. Si se te antoja, rocía pecorino rallado. ¡Buen provecho!', 'La pasta con brócoli y queso crema y rallado resulta la alternativa ideal para quienes desean degustar más vegetales en su dieta diaria pero... ¡sin sacrificios!', 'Prueba esta receta en casa, te aseguro la prepararás en un satiamén. Si deseas compartir un comentario sobre esta preparación, déjalo por aquí. Y si te apetece recrear este platillo en tú cocina.... ¡Por favor mándanos una foto!', 'Si te ha gustado la receta de Pasta con brócoli y queso, te sugerimos que entres en nuestra categoría de Recetas de Pasta corta.', 'En conjunto el aportes nutritivos de esta receta es muy apreciable. Además, la preparación de la pasta con brócoli y queso es… ¡muy fácil y rápida!', 'Para que saques tus propias cuentas a la hora de degustar este platillo, el aporte total de la pasta con brócoli y queso es igual a 700 calorías en tú dieta diaria. ¡El culpable de tan alto valor! es la salsa de queso que aporta más de 450 calorías. ¿El resto? 1 taza de brócoli hervido o al vapor aporta 40 calorías y cada 100 gramos de pasta seca representan 300 calorías y cocida 131 calorías. ¿Qué te parece?', 'Quizás los aportes calóricos de esta receta te parezcan algo elevados pero no los son, si analizas los nutrientes que te ofrece, seguro estarás de acuerdo conmigo:', 'El brócoli aporta a nuestro cuerpo gran variedad de vitaminas como vitamina C, B1, B2, B3 y B6 y vitamina A. Además, esta hortaliza contiene calcio, ácido fólico y antioxidantes entre otros nutrientes. El contenido graso de brócoli está por debajo del 1%.', 'Por su parte, la pasta posee una importante cantidad de hidratos de carbono de absorción lenta de los cuales el 12-13% son proteínas que provienen del gluten. ¿De qué se encargan estos hidratos? Ahorran proteínas, aportan energía, previenen los cuerpos cetónicos, y mejoran el transito intestinal entre otros. Sin embargo, los aportes vitamínicos son muy bajos.', 'En tanto, el queso posee: proteínas, vitaminas, minerales y grasas que favorecen a nuestra dieta diaria. Este alimento es muy nutritivo porque representa una concentración de todos los ingredientes de la leche. Sin embargo, dependiendo del tipo de queso, posee más o menos contenido graso. ¡Preparad@ para degustar!', 'Sube la foto de tu Receta de Pasta con brócoli y queso']"
Receta de Fideuá vegana,https://cdn0.recetasgratis.net/es/posts/6/8/1/fideua_vegana_68186_600.jpg,4 comensales,1h 30m,Dificultad baja,"['400 gramos de fideos de fideuá', '1½ litros de caldo vegetal', '1 cebolla', '2 alcachofas', '1 pimiento', '½ taza de guisantes', '½ calabacín', '½ berenjena', '2 zanahorias', '2 tomates', '4 dientes de ajo', '1 cucharada sopera de pimentón dulce', '1 cucharadita de cúrcuma', '150 gramos de carne vegetal, seitán o tofu', '2 cucharadas soperas de aceite de oliva', '1 cucharadita de sal']","['En una paellera o sartén grande calienta el aceite y sofríe la cebolla y el ajo picados hasta que la cebolla empiece a ponerse transparente.', 'Incorpora la zanahoria y el pimiento cortados en trozos pequeños y la alcachofa cortada en cuartos. Cocina la verdura removiendo de vez en cuando durante unos minutos e incorpora los guisantes, la berenjena y el calabacín cortados en trozos pequeños, remueve y cocina varios minutos más. ', 'A continuación añade los tomates cortados en dados y la carne vegetal  o seitán y cocina un minuto más.', 'Incorpora los fideos a la paellera o sartén y saltéalos durante 2 minutos removiendo. Añade el caldo de verduras y las especias, tapa la sartén y cocina la fideuá vegetariana otros 10 minutos.', 'Apaga el fuego y deja la fideuá de verduras reposar con la tapa puesta durante 20 minutos. Espolvorea un poco de pimentón por encima y sirve la fideuá vegana recién hecha.', 'En Vegspiration, mi blog de inspiración vegana, encontrarás recetas aptas para veganos y mucho más.', 'Si te ha gustado la receta de Fideuá vegana, te sugerimos que entres en nuestra categoría de Recetas de Fideua.', 'Sube la foto de tu Receta de Fideuá vegana']"
Receta de Pasta con camarones en salsa blanca,https://cdn0.recetasgratis.net/es/posts/4/2/1/pasta_con_camarones_en_salsa_blanca_68124_600.jpg,2 comensales,15m,Dificultad baja,"['250 gramos de espaguetis integrales', '200 gramos de camarones', '2 dientes de ajo picado', '2 cucharadas soperas de aceite', '200 mililitros de crema de leche (1 taza)', '1 pizca de pimienta negra', '1 pizca de sal']","['Cuece la pasta siguiendo las instrucciones del fabricante. Para potenciar su sabor, puedes añadir al agua un chorrito de aceite y una pizca de sal. Cocina hasta que esté al dente, escurre y reserva.', 'Mientras tanto, prepara la salsa de camarones. Para ello, saltea el ajo picado en aceite caliente, añade los camarones pelados, sazona con sal y pimienta al gusto y remueve constantemente.', 'Truco: No dejes que se queme el ajo, puesto que dejaría un sabor amargo a la receta de camarones con pasta.', 'Cocina los camarones durante un minuto para evitar que se pasen de cocción. Vierte la crema de leche, mezcla y retira del fuego cuando alcancen el primer hervor.', 'Sirve los espaguetis integrales y distribuye la salsa por encima. Si lo prefieres, también puedes añadir los fideos a la sartén y mezclarlos con la crema. Como ves, la receta de pasta con camarones en salsa blanca es muy fácil y el resultado exquisito, un plato digno de una mesa gourmet sin apenas gastar mucho dinero. Puedes acompañar la receta de pasta con camarones y crema con una ensalada de aguacate y un poco de pan casero. ¡Buen provecho!', 'Si te ha gustado la receta de Pasta con camarones en salsa blanca, te sugerimos que entres en nuestra categoría de Recetas de Espaguetis.', 'La receta de pasta con camarones no tiene ningún misterio, sin embargo, es cierto que podemos tener en cuenta algunos trucos para garantizar que el plato quede en su punto, o para potenciar todavía más su sabor. ¡Allá vamos!', 'Y tú, ¿conoces algún truco que te gustaría compartir? Prueba los camarones con pasta y no olvides dejar tu comentario.', 'Sube la foto de tu Receta de Pasta con camarones en salsa blanca']"
Receta de Pasta con verduras y leche de coco,https://cdn0.recetasgratis.net/es/posts/3/9/0/pasta_con_verduras_y_leche_de_coco_68093_600.jpg,2 comensales,45m,Dificultad baja,"['240 gramos de espaguetis', '½ cebolla', '2 dientes de ajo', '1 puerro', '1 cucharada sopera de aceite', '1 zanahoria', '½ taza de maíz dulce', '1 tomate', '200 mililitros de leche de coco o nata de coco', '4 manojos de brócoli (ramilletes)', '1 pizca de cilantro molido', '1 pizca de pimentón', '1 pizca de cúrcuma', '1 pizca de nuez moscada', '1 pizca de jengibre en polvo', '1 pizca de albahaca seca', '1 pizca de tomillo']","['Pica el ajo y la cebolla, corta el puerro en aros finos, el tomate y la zanahoria en dados y separa el brócoli en ramitas pequeñas.', 'Cuece los espaguetis siguiendo las instrucciones del envase hasta que estén al dente. Escurre y reserva.', 'Truco: Puedes utilizar cualquier tipo de pasta larga y hacer también unos tallarines con leche de coco en vez de espaguetis.', 'Calienta una sartén con un poco de aceite y sofríe la cebolla, ajo y el puerro. Añade las demás verduras a la sartén - brócoli, tomate, zanahoria, maíz - y todas las especias. Mezcla bien y cocina hasta que la verdura quede blanda removiendo de vez en cuando.', 'Vierte la nata o la leche de coco a la sartén, remueve bien y calienta la salsa.', 'Sirve los espaguetis con leche de coco en platos con la salsa por encima.', 'Como opción puedes espolvorear ""parmesano"" vegano de cacahuetes por encima de este plato de pasta con leche de coco y verduras, cuya receta puedes encontrar en mi perfil de RecetasGratis y en mi blog Vegspiration.', 'Si te ha gustado la receta de Pasta con verduras y leche de coco, te sugerimos que entres en nuestra categoría de Recetas de Espaguetis.', 'Sube la foto de tu Receta de Pasta con verduras y leche de coco']"
Receta de Pizza vegana con base de polenta,https://cdn0.recetasgratis.net/es/posts/0/4/6/pizza_vegana_con_base_de_polenta_67640_600.jpg,2 comensales,1h 30m,Dificultad media,"['140 gramos de polenta', '420 mililitros de agua (1¾ tazas)', '1 pizca de sal', '½ taza de tomate triturado', '½ taza de tomates cherry', '½ calabacín', '3 cucharadas soperas de maíz dulce', '8 hojas de albahaca', '¼ taza de queso rallado vegano', '2 champiñones']","['Vierte 2/3 partes del agua en un cazo, añade una pizca de sal y llévala a ebullición. Cuando el agua rompa a hervir añade el tercio restante para romper el hervor.', 'Añade la polenta al cazo espolvoreándola como una lluvia y remueve sin parar para que no se pegue. Cocina un poco hasta que la polenta se integre bien y quede espesa.', 'Precalienta el horno a 180 ºC. Cubre un recipiente llano redondo con bordes bajos con papel de horno y extiende la polenta apretando con las manos, dándole forma circular y un grosor de aproximadamente medio centímetro. Hornea la base durante 20 minutos.', 'Mientras tanto, corta el calabacín en rodajas y los champiñones en láminas, y ásalos a la plancha o cocina en la sartén. Corta los tomates cherry por la mitad.', 'Saca la base de pizza de polenta y cúbrela con el tomate triturado o una salsa de tomate, coloca las rodajas de calabacín, los champiñones, el maíz, los tomates cherry y esparce el queso rallado vegano. Recuerda que el relleno de la pizza vegana es al gusto, de manera que deja volar tu imaginación.', 'Vuelve a hornear la pizza con masa de polenta durante otros 25-30 minutos. Sírvela con las hojas de albahaca fresca por encima. Fácil y deliciosa, ¿verdad? Si te ha gustado esta versión de pizza sin gluten, entra en mi blog Vegspiration y descubre todas mis recetas para veganos y vegetarianos.', 'Si te ha gustado la receta de Pizza vegana con base de polenta, te sugerimos que entres en nuestra categoría de Recetas de Pizza.', 'Sube la foto de tu Receta de Pizza vegana con base de polenta']"
Receta de Macarrones con queso vegano de calabaza,https://cdn0.recetasgratis.net/es/posts/6/1/2/macarrones_con_queso_vegano_de_calabaza_67216_600.jpg,2 comensales,45m,Dificultad baja,"['250 gramos de macarrones concha cocidos', '2 unidades de tomate seco', '¼ taza de guisantes', '¼ taza de berenjena', '½ unidad de cebolla', '2 tazas de calabaza cortada en dados', '¼ taza de nata vegetal para cocinar o leche vegetal sin azúcar', '4 cucharadas soperas de levadura de cerveza', '1 cucharadita de ajo en polvo', '1 cucharadita de cebolla en polvo', '1 cucharadita de sal', '1 cucharada sopera de zumo de limón', '2 cucharadas soperas de aceite', '1 cucharadita de cúrcuma en polvo']","['Corta finamente la berenjena, la cebolla y los tomates secos. Calienta un poco de aceite en una olla y prepara un sofrito de cebolla, berenjena, tomates secos y guisantes. Cuando el sofrito esté listo, incorpora la pasta cocida a la olla, mezcla bien y reserva por el momento.', 'Cuece la calabaza en una olla con agua o al horno hasta que esté tierna.', 'Coloca la calabaza cocida en la vaso de la batidora junto con los demás ingredientes para la salsa de calabaza vegana: la levadura de cerveza, ajo y cebolla en polvo, sal, zumo de limón, una cucharada de aceite, la cúrcuma y nata vegetal (o leche vegetal sin azúcar). Tritura bien hasta que todos los ingredientes se integren y se forme una salsa homogénea.', 'Vierte la salsa de calabaza para pasta en la olla con los macarrones y remueve bien. ', '¡Ya están listos para servir los macarrones con queso vegano de calabaza! Puedes visitar mi blog Vegspiration o probar también otras recetas mías de quesos veganos:', 'Si te ha gustado la receta de Macarrones con queso vegano de calabaza, te sugerimos que entres en nuestra categoría de Recetas de Macarrones.', 'Sube la foto de tu Receta de Macarrones con queso vegano de calabaza']"
Receta de Tallarines con salsa de salmón,https://cdn0.recetasgratis.net/es/posts/1/1/2/tallarines_con_salsa_de_salmon_67211_600.jpg,2 comensales,30m,Dificultad baja,"['200 g de tagliatelle al huevo', '2 rodajas de salmón', '200 ml nata líquida (crema de leche)', '50 g puerro', '1 diente de ajo', '1 pastilla de consomé de pescado', '1 cucharada de eneldo', '2 cucharada aceite de oliva', 'Sal y pimienta negra']","['En una sartén con una cucharada de aceite de oliva, añadimos el ajo picadito y el puerro. Cuando empiece a tomar color, agregamos el salmón picado finamente y salpimentamos.', 'Añadimos la nata líquida y el eneldo y removemos bien. Dejamos cocer a fuego medio, removiendo de vez en cuando, hasta que la salsa de salmón empiece a burbujear y, seguidamente, retiramos del fuego.', 'Mientras, en una olla con agua abundante y sal, ponemos a hervir los tallarines junto con la pastilla de Avecrem (consomé) de pescado desmenuzada, durante 8-10 minutos, para poder seguir con la receta de tallarines con salsa de salmón.', 'Una vez transcurrido el tiempo, escurrimos la pasta inmediatamente y la juntamos con la salsa de salmón y listo. Este plato de tagliatelle con salmón es espectacular y se puede acompañar con una ensalada caprese.', 'Si te ha gustado la receta de Tallarines con salsa de salmón, te sugerimos que entres en nuestra categoría de Recetas de Tallarines.', 'Sube la foto de tu Receta de Tallarines con salsa de salmón']"
