titulo,imagen,comensales,duracion,dificultad,ingredientes,pasos
Batido de aguacate,https://cdn0.recetasgratis.net/es/posts/8/1/7/batido_de_aguacate_71718_600.jpg,2 comensales,15m,Dificultad baja,"['1 aguacate medio maduro', '1 vaso de leche de coco', '1 cucharada sopera de jugo de limón o lima', '1 cucharada postre de canela molida', '1 cucharada postre de edulcorante (opcional)', 'Agua (opcional)']","['Empieza la receta del smoothie de aguacate sacándole la pulpa y el hueso del medio. Existen varias maneras para ello pero la más fácil es cortándolo por la mitad, sacarle el hueso con ayuda de un cuchillo y con una cuchara, sacarle toda la pulpa siguiendo la forma de la piel, como vaciándolo. Luego córtalo en pedazos y mételo en el vaso de la batidora eléctrica junto con el zumo de limón o lima.', 'Truco: Si su aguacate es muy grande utiliza solo la mitad. El jugo de limón evita que el aguacate se oxide y amargue, y encima ayuda a desintoxicar nuestro organismo.', 'Añade la leche de coco y la canela molida y bate bien. Prueba el jugo de aguacate y, si lo deseas, añade edulcorante (natural o químico) al gusto. ', 'Si lo prefieres puede preparar la receta de leche de coco casera con coco rallado tú mismo en vez de comprarla.', 'Truco: Si la mezcla del zumo de aguacate es muy consistente, añade un poco de agua y vuelva a batir. Repite esta operación hasta conseguir la textura deseada.', 'Coloca el batido de aguacate en tu copa o vaso preferido y luego bébetelo preferiblemente al momento (si lo guardas para otro momento se oxidará e iré perdiendo progresivamente sus propiedades.', 'Este smoothie de aguacate es perfecto para el desayuno, la merienda y hasta para la cena. Por sí solo es bastante saciante pero, si lo deseas, puedes tomarlo con, por ejemplo, unas barritas integrales con semillas.', 'Si quieres variar la preparación de este jugo de aguacate con leche vegetal puedes agregar otras frutas a la receta indicada o reemplazar el aguacate por estas otras que se indican a continuación: fresa, coco, sandía, melón, cereza, granadilla, mandarina, melocotón, morera, frambuesa, kiwi, guayaba... ¡Prueba diferentes combinaciones y cuéntanos en los comentarios cuáles son tus preferidas!', 'Si te ha gustado la receta de Batido de aguacate, te sugerimos que entres en nuestra categoría de Batidos.', 'Si deseas elaborar un batido de aguacate para adelgazar reduciendo las calorías al máximo te recomiendo que en lugar de utilizar leche de coco, utilices otro tipo de leche vegetal menos calórica como por ejemplo la leche de almendras sin azúcar o incluso, solamente agua.', 'De esta manera, obtendrás todos los beneficios de este smoothie de aguacate bajo en calorías sin aumentar de peso ya que, por muchas grasas que contenga este fruta, estas son muy buenas para nuestro organismo y el aguacate está recomendado y se puede tomar sin problemas incluso en dietas o planes de pérdida de grasa como si fuera una ración de fruta más diaria.', 'Sube la foto de tu Batido de aguacate']"
Leche de almendras sin azúcar,https://cdn0.recetasgratis.net/es/posts/6/6/0/leche_de_almendras_sin_azucar_71066_600.jpg,4 comensales,10m,Dificultad baja,"['¾ taza de almendras Marcona crudas peladas', '2¼ tazas de agua filtrada o embotellada', '1 cucharada postre de esencia o extracto de vainilla (opcional)', '2 cucharadas soperas de sirope de arce (opcional)']","['Coloca las almendras en una taza o un bol y cúbrelas con agua. Aquí no es necesario medirla ni nada, simplemente el agua tiene que cubrirlas para que se hidraten al dejarlas en remojo durante toda la noche anterior (unas 8-12 horas), así los frutos secos, además de estar activados enzimáticamente, estarán mucho más blandos al día siguiente y conseguiremos una leche vegetal de almendras mucho más fácilmente.', 'Truco: He utilizado la variedad de almendra Marcona ya pelada por ser la que tiene menos amargor y un sabor más dulce. ', 'A la mañana siguiente verás cómo los frutos secos se han hinchado debido a la hidratación.', 'Escurre las almendras con un colador hasta retirar bien toda el agua por completo.', 'Coloca las almendras remojadas en una batidora o licuadora eléctrica junto con el agua filtrada y la esencia de vainilla (esta es opcional). La proporción es siempre de 1 parte de almendras por 3 partes de agua y, como en este caso he remojado 3/4 de taza de frutos secos, he agregado 2 tazas y 1/4 de agua.', 'Truco: Te recomiendo que no prepares la receta de leche de almendras con agua del grifo sin filtrar para que no afecte al sabor.', 'Agrega el sirope de arce si quieres endulzar un poco más la leche de almendras sin azúcar refinado. En realidad no es necesario añadir ningún azúcar ni esencia para saborizar esta bebida vegetal pero si te gusta que tenga un sabor dulce puedes utilizar sirope de arce como yo, u otros endulzantes más saludables que el azúcar blanco como la estevia, el sirope de agave o los dátiles naturales.', 'Tritura la leche de almendras casera hasta que no queden grumos. Si no logras que quede totalmente triturada tienes la opción de colarla por un colador fino o filtrarla por una bolsa especial para hacer bebidas vegetales (nut milk bag), pero piensa que de esta manera la fibra de los frutos secos se quedará en el colador y no en la bebida vegetal y, por lo tanto, no será tan saludable y nutritiva que si tiene toda la fibra de las almendras.', 'Truco: Si utilizas almendras crudas con piel, el paso de colarlas será totalmente necesario para que las pieles no pasen a la leche.', 'Utiliza la receta de leche de almendras sin azúcar para tomarla sola o para hacer otras preparaciones como por ejemplo:', 'Una vaso (250 ml) de esta leche vegana tiene aproximadamente unas 63 calorías ya que 100 ml de leche de almendras sin azúcar contienen 25 calorías, por lo tanto, podemos considerar esta bebida vegetal mucho más saludable, nutritiva y baja en grasas y azúcares añadidos que las que venden ya preparadas o la leche entera de vaca que tiene 65 calorías por 100 ml. Así que esta leche de almendras no engorda ni adelgaza por sí sola.', 'Truco: Con la cantidad de ingredientes de esta receta salen entre 750 ml y 1 litro de leche de almendras aproximadamente (dependiendo del agua que hayan absorbido los frutos secos al remojarlos).', 'Si te ha gustado la receta de Leche de almendras sin azúcar, te sugerimos que entres en nuestra categoría de Batidos.', 'La leche de almendras sin azúcar destaca por sus múltiples beneficios para nuestro organismo en comparación con otras leches vegetales o animales.', 'Entre sus propiedades más destacables encontramos su contenido calórico que, como ya he mencionado antes, es menor que en la leche entera o en otro tipo de bebidas vegetales con azúcares añadidos procesadas. Por eso, si está en un plan de pérdida de peso, puedes incluir la leche de almendras en tu dieta porque no te hará engordar más ya que en baja en calorías, en sodio y en grasas. No contiene nada de colesterol ni grasas saturadas pero sí, como todos los frutos secos, contiene una buena cantidad de ácidos grasos esenciales como los omega 6 que favorecen la salud cardiovascular de nuestro organismo, mejoran los niveles de colesterol bueno (HDL) y reducen los niveles del colesterol malo (LDL) y los triglicéridos.', 'Asimismo, al ser una leche vegetal de frutos secos no contiene gluten ni lactosa, y por lo tanto es perfecta para aquellas personas que sufren este tipo de intolerancias o alergias como los celíacos y los intolerantes a la lactosa. Además, su alto contenido en fibra (por eso es recomendable no colar la leche de almendras) ayuda a que nuestro sistema digestivo funcione correctamente y que la absorción de glucosa en sangre esté regulada (las fibras contrarrestan los hidratos de carbono/azúcares). También está recomendada para diabéticos ya que solo contiene los azúcares naturalmente presentes en las almendras y estos no tienen un alto índice glucémico.', 'Cabe mencionar que los frutos secos en general son muy nutritivos para nuestro cuerpo pero, las almendras en concreto, son una gran fuente de vitaminas del grupo E (antioxidantes), D (mejoran la absorción de calcio), A (refuerzan el sistema inmunitario) y B2 (refuerzan fibras capilares, piel y uñas); minerales como el zinc, el potasio (mejora el tránsito intestinal), el magnesio, el hierro y el calcio (contiene más que la leche de vaca - 197 mg por litro); y proteínas vegetales de calidad. En caso de tener alergia a los frutos secos, obviamente, sí que está la leche de almendras contraindicada tanto si tiene azúcar como si no.', 'Así que, aunque no sean vegetarianas o veganas, muchas personas ya escogen tomar leche de almendras sin azúcar en lugar de otras por sus muchas propiedades beneficiosas que aporta a nuestro organismo, siendo mucho más ligera y de fácil digestión, y por supuesto, por su buen sabor.', 'Sube la foto de tu Leche de almendras sin azúcar']"
Leche de arroz y coco,https://cdn0.recetasgratis.net/es/posts/3/3/0/leche_de_arroz_y_coco_71033_600.jpg,6 comensales,30m,Dificultad baja,"['1 taza de arroz (preferible integral)', '1½ litros de agua', '1 cucharada sopera de aceite de coco', '1 pizca de sal', '1 pizca de vainilla (al gusto)', '10 gotas de estevia (al gusto)', '1 cucharada sopera de panela (al gusto)', '1 pizca de especias aromáticas (al gusto)']","['Lava el arroz y escúrrelo muy bien.', 'Vierte el agua dentro de un cazo y agrega el arroz.', 'Añade el aceite de coco y la sal. Remueve hasta disolver por completo estos ingredientes. Cocina la leche de arroz y coco a temperatura media durante 15 minutos. Si lo cocinas más tiempo, se espesa mucho, aunque esto depende de tu gusto.', 'Si deseas una leche con más materia grasa, agrega un poco más de aceite de coco.', 'Truco: La sal potencia el sabor dulce del arroz.', 'Pasado el tiempo, retira del fuego y deja que la mezcla alcance la temperatura ambiente. Luego, tritura en la licuadora hasta lograr machacar el arroz lo más fino posible.', 'Utiliza un bol o recipiente para colar el arroz triturado. Coloca encima un lienzo muy delgado o tela de nylon. Verte la leche de coco y arroz sobre el lienzo para colarla correctamente.', 'Recoge con cuidado los bordes de la tela hasta forma una bolsa, haz un tornique en la parte superior para presionar el líquido, sostén con una mano y con la otra ordeña el lienzo sobre el envase para extraer la mayor cantidad de leche posible.', 'Cuela la leche de arroz y coco, resérvala y guárdala en la nevera hasta el momento de utilizarla. Esta leche se conserva en excelentes condiciones hasta 5 días refrigerada en la parte más fría de la nevera.', 'Truco: Puedes saborizar la leche vegetal con cualquier saborizante de tu preferencia o dejarla al natural.', '¿Qué puedes hacer con esta deliciosa leche de arroz y coco? Bueno, aparte de degustarla sola, resulta genial para preparar postres, salsas, cremas, merengadas, bebidas achocolatadas, entre otras, como por ejemplo un bizcocho sin lactosa.', 'Si quieres olvidarte de comprar costosas leches vegetales en el mercado, comienza por preparar esta receta ahora que sabes cómo hacer leche de arroz y coco. ¡Comparte tu experiencia culinaria con nosotros!', 'Si te ha gustado la receta de Leche de arroz y coco, te sugerimos que entres en nuestra categoría de Batidos.', 'La leche de arroz y coco posee muchas bondades, tanto en su uso culinario como por sus beneficios al organismo. Además, destaca por su exquisito sabor naturalmente dulce. ¿Quieres saber los beneficios de este dueto?', 'Por una parte, el arroz le proporciona magnesio, vitamina E, selenio, flavonoides, entre otros valiosos nutrientes. Por otra, el aceite de coco aporta vitamina E, minerales como el hierro, el selenio, el sodio, el calcio, el magnesio y el fósforo, además de su contenido graso. Al unir la leche de arroz con el aceite de coco, se compensan ciertas carencias entre ambos alimentos. De esta forma, esta maravillosa leche vegetal, o bebida de de arroz y coco, otorga muchas ventajas al cuerpo, mejorando notablemente el rendimiento del mismo. Algunas de ellas son:', 'Las leches vegetales resultan toda una alternativa para la mayoría de las persona pero, en especial, para los intolerantes a la lactosa, intolerantes al gluten, veganos y todos aquellos que desean mantener una dieta sana y equilibrada. Sin duda, a todos nos gusta comer sano pero también sabroso, por este motivo también importa lo ventajosa que resulta esta leche a la hora de cocinar.', 'Esta leche vegetal es una perfecta alternativa a la hora proporcionar cremosidad y suavidad a preparaciones como: tortas, tartas, quesillos, pudines, cremas, bebidas, masas, entre muchas otras recetas. Eso sí, hay que tener presente que la leche de arroz y coco posee bajos niveles proteicos y de calcio, así que necesitas complementar la ingesta de estos nutrientes a partir de otros alimentos. Ante cualquier duda consulta a un nutricionista. Así mismo, a causa del alto nivel glucémico de esta leche, si sufres diabetes consulta al especialista.', 'Existe un debate actual muy polémico sobre el contenido de arsénico en el arroz, aunque su presencia es muy baja, podría causar algunos efectos no deseables en el organismo. Al parecer esas dosis en adultos son inocuas, siempre que no se consuma en exceso, pero no se recomienda de ninguna manera para niños pequeños ni bebés. ¿Qué resulta lo adecuado? Ante la duda, siempre consulta al médico.', '100 gramos de esta leche vegetal contienen 154 calorías, 1.4 gramos de proteína, 15 gramos de grasa (13.2 g de saturadas) y 3.4 gramos de carbohidratos. Por ello, si se sigue una dieta equilibrada y se realiza el ejercicio adecuada, la leche de arroz y coco no engorda.', 'Sube la foto de tu Leche de arroz y coco']"
Té de kombucha,https://cdn0.recetasgratis.net/es/posts/4/0/6/te_de_kombucha_70604_600.jpg,4 comensales,24h,Dificultad baja,"['1 litro de agua filtrada', '1 scoby o colonia de kombucha', '1 bolsita de té verde o negro', '4 cucharadas soperas de azúcar común o refinado', '3 cucharadas soperas de vinagre de manzana pasteurizado', 'Hibisco deshidratado al gusto (opcional)']","['Para conseguir el té de kombucha lo primero que debemos hacer es el té verde base, que también puede ser negro o, incluso, té de Jamaica. Nosotros hemos optado por una bolsita de té, pero también es válido comprar las hojas e introducirlas en el infusionador. Dicho esto, ponemos el agua a hervir, añadimos la bolsita de té, hibisco al gusto, infusionamos y dejamos enfriar. El hibisco es opcional.', 'Truco: Para preparar el té verde correctamente y evitar el sabor amargo el agua debe estar a 90 grados.', 'Luego, colamos el té, lo mezclamos con el azúcar y el vinagre, y pasamos esta preparación a una jarra de vidrio junto con la colonia de bacterias de kombucha. Cubrimos con un paño fino o una toalla de papel, sujetamos con una goma elástica y dejamos reposar durante 10 días en un lugar cálido y oscuro para que fermente. Lo ideal sería utilizar cultivo iniciador en lugar de vinagre, pero como este ingrediente es más sencillo de encontrar, lo hemos escogido para la receta de té de kombucha.', 'Truco: La colonia de kombucha se puede comprar en Internet u obtener a través de alguien que prepare kombucha en casa.', 'Después del tiempo indicado, filtramos la bebida y la servimos a temperatura ambiente o bien fría. ¡Sigue leyendo para descubrir los beneficios ahora que sabes cómo hacer té de kombucha y pruébalo! Otras bebidas buenas para la salud son las siguientes:', 'Truco: Si deseas repetir la receta solo necesitas hacer el proceso de nuevo scoby y una taza de esta bebida de kombucha.', 'Si te ha gustado la receta de Té de kombucha, te sugerimos que entres en nuestra categoría de Té.', 'La kombucha es una bebida carbonatada natural que nació alrededor del año 220 a.C. en China, donde es conocido como el ""elixir de la salud"". Después de que la colonia de kombucha fermente con el té y el azúcar durante el periodo indicado, se origina una bebida rica en probióticos, vitaminas C y B, aminoácidos esenciales, enzimas y propiedades antioxidantes y energéticas. Estas son las principales propiedades de la kombucha y efectos en nuestro cuerpo:', 'Si nunca antes has probado el té de kombucha, empieza tomando una taza de esta bebida al día, en ayunas por la mañana. A medida que pasen los días y tu sistema digestivo se habitúe, podrás aumentar la cantidad a un máximo de tres tazas al día, siendo la primera al levantarte en ayunas, la segunda a medio día y la última antes de ir a dormir. ', 'Sube la foto de tu Té de kombucha']"
Café con aceite de coco,https://cdn0.recetasgratis.net/es/posts/8/1/3/cafe_con_aceite_de_coco_70318_600.jpg,2 comensales,10m,Dificultad baja,"['2 tazas de café', '2 cucharadas soperas de aceite de coco', '1 pizca de edulcorante al gusto']","['Antes de nada, prepara el café como de costumbre y reserva dos tazas. Luego, introduce estas dos tazas de café en el vaso de la licuadora junto con el aceite de coco y el edulcorante escogido.', 'Truco: Derrite el aceite de coco en el microondas durante pocos segundos para integrarlo mejor.', 'Bate a velocidad máxima para integrar todos los ingredientes y obtener tu café con aceite de coco.', '¡Listo! Ya puedes disfrutar de tu café con aceite de coco durante el desayuno, con unas ricas galletas de avena o, por qué no, de coco. El resultado es un café muy aromático y cremoso.', 'Si te ha gustado la receta de Café con aceite de coco, te sugerimos que entres en nuestra categoría de Cafés.', 'A pesar de la popularidad que el aceite de coco para adelgazar ha adquirido a lo largo de los años, no deja de ser un tipo de aceite y, por ende, de grasas saturadas que, aunque es cierto que posee múltiples beneficios, no propicia la pérdida de peso sin las condiciones adecuadas. El aceite de coco contiene triglicéridos de cadena media, por lo que se trata de un tipo de grasa mucho más digerible y saludable para el organismo, no obstante, si no lo acompañamos de ejercicio y una dieta equilibrada su consumo no hará que bajemos de peso. Dicho de otro modo, sumado el aceite de coco a un estilo de vida saludable puede ser muy beneficioso; añadido a un estilo de vida sedentario y a una alimentación inadecuada, no cumplirá su función.', 'Entonces, a la hora de establecer cómo tomar café con aceite de coco, lo más adecuado es consultar con un nutricionista en función de nuestro estado y situación personal. No obstante, si la alimentación no es del todo correcta, recomendamos tomar esta bebida muy ocasionalmente. ', 'Sube la foto de tu Café con aceite de coco']"
Lassi de coco,https://cdn0.recetasgratis.net/es/posts/9/2/7/lassi_de_coco_69729_600.jpg,2 comensales,10m,Dificultad baja,"['1 litro de yogur natural', '500 mililitros de leche de coco (o un coco entero)', '1 manojo de hierbabuena fresca (al gusto)', '1 limón (zumo)', '1 pizca de sal', '½ cucharada postre de canela', '½ cucharada postre de clavos', '1 pizca de cardamomo (opcional y al gusto)', '½ hoja de laurel (opcional y al gusto)', '1 cucharada sopera de miel (opcional y al gusto)']","['Prepara tu mesa de trabajo con todos los ingredientes y utensilios necesarios para preparar este exquisito lassi de coco. Puedes elaborar tu propia leche de coco en casa, si así lo prefieres.', 'Truco: El laurel, la hierbabuena y la menta (entre otros), se agregan en las bebidas indias para suavizar los sabores muy condimentados y mejorar la digestión.', 'Deposita dentro de una licuadora todos los ingredientes y licua hasta lograr un batido de coco homogéneo. Recuerda colocar un colador al exprimir el limón. Si después de licuar notas una consistencia demasiado espesa, puedes agregar un poco de agua, al gusto.', 'El laurel y el cardamomo son ingredientes originales en la receta del lassie de coco pero si te parecen sabores muy fuertes, puedes omitirlos ¡igual el gusto será magnifico! Por otra parte, te sugiero miel para endulzar, si te gusta las bebidas dulces.', 'Truco: Si desea darle un toque propio, puedes rallar la corteza de un limón y rociarla al servir.', 'Finalmente, decora con hierbabuena o menta y ... ¡a deleitarte! Te invito a preparar tus sentidos para un viaje sensorial a la India desde tu cocina. ¿Ya tienes las maletas preparadas? Entonces, por favor no olvides enviarnos una postal virtual con la foto de tu lassie de coco.', 'Enamórate aún más de estos batidos de yogur probando diferentes sabores:', 'Truco: Para decorar puedes usar la ralladura de un limón o colocar una hoja de hierbabuena o menta.', 'Si te ha gustado la receta de Lassi de coco, te sugerimos que entres en nuestra categoría de Batidos. También puedes visitar una selección de las mejores recetas indias.', 'Sube la foto de tu Lassi de coco']"
Rompope de café casero,https://cdn0.recetasgratis.net/es/posts/8/3/1/rompope_de_cafe_casero_69138_600.jpg,6 comensales,30m,Dificultad baja,"['4½ tazas de leche (1080 mililitros)', '1 lata de leche condensada (400 ml)', '4 huevo grandes (yemas)', '3 cucharadas soperas de café liquido o café soluble', '1 cucharadita de canela molida', '175 mililitros de ron (opcional)', '1 cucharada sopera de vainilla liquida', '½ taza de crema batida o merengue', '1 hoja de hierbabuena', '1 pizca de canela']","['Incorpora la leche, la leche condensada, las yemas, el café y la canela dentro de un bol. Remueve muy bien hasta integrar todos los ingredientes.', 'Verte la mezcla dentro de un cazo y cocina a fuego medio. Mezcla constantemente durante 15 minutos o hasta que la preparación comience a hervir ligeramente. Retira del fuego.', 'Verte la mezcla dentro de un bol. Agregar el ron y la vainilla, y remueve muy bien hasta que se incorpore por completo con la mezcla. ¡Rompope de café en sólo 3 pasos!', 'Truco: El ron y la canela se agregan al final para que mantengan su sabor y no pierdan intensidad durante la cocción.', 'Puedes servir el rompope de café casero a temperatura ambiente o frío. Sabe exquisito con crema (batida o merengue) y canela espolvoreada. ¡Un bebida inolvidable!', 'Si brindas con nosotros, por favor cuéntanos tu experiencia culinaria y... ¡Anexa una foto!', 'Prueba otras recetas con rompope caseras de diferentes sabores si quieres:', 'Si te ha gustado la receta de Rompope de café casero, te sugerimos que entres en nuestra categoría de Ponche. También puedes visitar una selección de las mejores recetas mexicanas.', 'El rompope es una bebida tradicional de la época decembrina mexicana, originaria de Puebla. Sin embargo, esta bebida se degusta también en cualquier ocasión importante durante el año; además sirve para acompañar o rellenar exquisitos postres como: pasteles, galletas, gelatinas, helados, helados granizados (raspados, nieves raspadas), polos (paletas), entre muchos otros.', 'Este tónico de la alegría, se elabora con: huevo, leche, azúcar, vainilla, canela, licor e incluso almendras molidas. Tanto por algunos de sus ingredientes como por su preparación, esta bebida se asemeja mucho a otros clásicos alrededor del mundo como: advocaat, eierpunsh, Kogelmogel, caspiroleta, coquito, ponche de huevo (eggnog), entre otros. Por si fuera poco, el rompope posee muchas versiones locales, preparadas con: pistache, cacahuete, piñón, chocolate, café, etc. Definitivamente hay que brindar ¡Salud!', 'Sube la foto de tu Rompope de café casero']"
Limonada alcalina casera,https://cdn0.recetasgratis.net/es/posts/2/4/1/limonada_alcalina_casera_69142_600.jpg,2 comensales,10m,Dificultad baja,"['1 litro de agua (mineral o hervida)', '1 cucharadita de sal', '1 cucharadita de bicarbonato de sodio', '2 cucharadas soperas de azúcar', '1 limón (el zumo)']","['¿List@s para preparar una bebida isotónica en un dos por tres? Dispón sobre la mesa de trabajo: agua, sal, azúcar, bicarbonato de sodio y limón, en las cantidades especificadas. Además, coloca los utensilios que consideres necesarios para elaborar esta fácil receta.', 'Truco: Si hierves el agua sube su alcalinidad.', 'Exprime los limones y vierte sobre el agua para seguir con la receta de limonada alcalina.', 'Agrega el resto de los ingredientes (sal, azúcar y bicarbonato). Remueve muy bien, espera hasta que produzca espuma y envasa. Esta bebida se conserva durante 24 horas en perfectas condiciones refrigerada. Recuerda, la limonada alcalina sabe mejor fría.', '¡Lista nuestra limonada alcalina casera! Esta bebida resulta perfecta para que te acompañe al gimnasio, a caminatas o a cualquier actividad física que demande de tu cuerpo un esfuerzo alto o medio. Además, esta limonada es ideal para personas celíacas porque es libre de gluten y resulta muy económica.', '¿Te gustó esta receta? Nos interesa tu opinión, por favor haznos saber tus comentarios. Y si eres deportista y quieres complementar esta bebida con otras recetas, consulta las siguientes:', 'Si te ha gustado la receta de Limonada alcalina casera, te sugerimos que entres en nuestra categoría de Jugos y zumos.', 'La limonada alcalina es un tónico para hidratar y reponer sales minerales perdidas por una actividad física extenuante. Sin embargo, esta bebida posee otra cualidad relevante para el organismo: nivelar el pH corporal. Por esto muchas personas consumen 1 o 2 vasos diarios, media hora antes del desayuno.', 'El pH del cuerpo mide entre 0 y 14, el punto medio es 7. Sobre 7 se encuentra el punto alcalino del organismo y por debajo de 7 el punto ácido. Cuando el cuerpo sobrepasa el rango de acidez, los tejidos se deterioran y aparecen graves enfermedades como el cáncer. Por este motivo, muchas personas buscan cómo preparar limonada alcalina contra el cáncer.', 'Un pH saludable debe permanecer en un rango de 7,35 0 7,45 que se encuentra dentro del punto alcalino. No obstante, aunque el organismo debe permanecer en el rango alcalino, tampoco debe sobrepasar la cantidad indicada. Por ello, se recomienda un máximo de 3 vasos de agua alcalina por día.', 'Sube la foto de tu Limonada alcalina casera']"
Smoothie de aguacate y piña,https://cdn0.recetasgratis.net/es/posts/0/9/3/smoothie_de_aguacate_y_pina_68390_600.jpg,2 comensales,15m,Dificultad baja,"['piña', '1 aguacate', '2 plátanos congelados', '1 taza de frutos de bosque congelados', '2 cucharadas soperas de pasas', '1 taza de agua (240 mililitros)']","['Pon en remojo las pasas durante 10 minutos, escúrrelas.', 'Introduce en la batidora los frutos rojos, un plátano, las pasas y media taza de agua.', 'Bate hasta que de forme una mezcla espesa y homogénea. Vierte el smoothie de frutos rojos y plátano en los vasos llenándolos a la mitad.', 'Combina en el vaso de la batidora el aguacate, la piña, un plátano congelado y media taza de agua, y bate hasta que quede un smoothie de aguacate y plátano espeso. Vierte el batido de aguacate en los vasos encima del smoothie de frutos rojos.', 'Decora el smoothie de aguacate y piña con una rodaja de plátano y sírvelo.', 'No dudes en visitar mi blog Vegspiration para encontrar infinidad de recetas más de smoothies y batidos veganos.', 'Si te ha gustado la receta de Smoothie de aguacate y piña, te sugerimos que entres en nuestra categoría de Batidos.', 'Sube la foto de tu Smoothie de aguacate y piña']"
Smoothie bowl de papaya y cacao,https://cdn0.recetasgratis.net/es/posts/3/9/2/smoothie_bowl_de_papaya_y_cacao_68293_600.jpg,1 comensal,15m,Dificultad baja,"['2 plátanos congelados', '¼ papaya', '2 cucharadas soperas de cacao puro', '1 cucharadita de canela', '4 dátiles', '½ plátano fresco para decorar', '1 mandarina', '½ pera', '1 cucharadita de uvas pasas', '½ manzana', '½ vaso de agua']","['Pela y trocea  la papaya, también trocea los dátiles y los plátanos congelados.', 'Introduce en el vaso de la batidora el agua, los plátanos, la papaya, los dátiles, la canela y el cacao. ', 'Bate hasta que se forme una mezcla chocolateada cremosa. ', 'Vierte el smoothie bowl de papaya y cacao en un bol y decóralo con láminas de manzana y pera, gajos de mandarina, rodajas de plátano y uvas pasas.', 'Te recomiendo este smoothie bowl de chocolate si te gusta mucho este sabor y también pásate por mi blog Vegspiration para descubrir muchos otros desayunos veganos nutritivos y saludables.', 'Si te ha gustado la receta de Smoothie bowl de papaya y cacao, te sugerimos que entres en nuestra categoría de Batidos.', 'Sube la foto de tu Smoothie bowl de papaya y cacao']"
"Batido de pepino, apio y manzana verde",https://cdn0.recetasgratis.net/es/posts/0/8/2/batido_de_pepino_apio_y_manzana_verde_68280_600.jpg,1 comensal,15m,Dificultad baja,"['1 pepino', '1 manzana', '1 pera', '½ rama de apio', '4 dátiles', '1 trozo de jengibre fresco', '1 vaso de agua']","['Pela el pepino, la manzana y la pera y córtalos en trozos medianos.', 'Corta el apio y los dátiles en trozos. Pela y pica el jengibre.', 'Introduce la fruta y la verdura junto con los dátiles y el agua en el vaso de la batidora y bátelos hasta que se forme una mezcla homogénea.', 'Vierte el jugo de pepino, apio y manzana verde en un vaso y disfrútalo.', 'En mi blog de inspiración vegana Vegspiration podrá encontrar muchísimos más batidos verdes y jugos de frutas y verduras para consumir en el desayuno o cuando prefieras.', 'Si te ha gustado la receta de Batido de pepino, apio y manzana verde, te sugerimos que entres en nuestra categoría de Jugos y zumos.', 'Sube la foto de tu Batido de pepino, apio y manzana verde']"
Smoothie de chocolate y café,https://cdn0.recetasgratis.net/es/posts/9/1/2/smoothie_de_chocolate_y_cafe_68219_600.jpg,2 comensales,15m,Dificultad baja,"['½ taza de café expreso frío', '2 plátanos congelados', '250 mililitros de leche de soja', '2 cucharadas soperas de cacao puro', '2 cucharadas soperas de sirope de agave', '30 gramos de chocolate negro']","['Coloca todos los ingredientes en el vaso de la batidora, es decir, el café preparado y bien frío, los plátanos congelados, la leche de soja, el sirope de agave, el cacao puro y el chocolate negro.', 'Bate a velocidad alta hasta que todos los ingredientes se integren y quede un smoothie de chocolate homogéneo.', 'Vierte el smoothie de chocolate y café en vasos y espolvorea un poco más de cacao por encima. También puedes añadir un poco de sirope de chocolate. Delicioso, ¿verdad? ¡Y muy fácil! Otros smoothies igual de deliciosos son el smoothie de plátano y yogur y el smoothie de frutos rojos. Más recetas en mi blog Vegspiration, ¡te espero!', 'Si te ha gustado la receta de Smoothie de chocolate y café, te sugerimos que entres en nuestra categoría de Batidos.', 'Sube la foto de tu Smoothie de chocolate y café']"
Smoothie de plátano y yogur,https://cdn0.recetasgratis.net/es/posts/4/8/0/smoothie_de_platano_y_yogur_68084_600.jpg,1 comensal,30m,Dificultad baja,"['300 mililitros de leche de arroz', '2 plátanos congelados', '1 cucharada sopera de crema de cacahuete', '1 bolsa de té chai', '1 yogur de soja sabor chocolate', '1 puñado de cacahuetes', '1 puñado de galletas de chocolate', '½ cucharadita de canela']","['Coloca en el vaso de la batidora los plátanos congelados, la crema de cacahuete, la canela y el contenido de la bolsita de té chai (he utilizado el té chai de la marca Hacendado que lleva té negro, canela, jengibre, cardamomo, pimienta, anís estrellado y clavo).', 'Vierte la leche de arroz dentro y bate hasta que se forme un batido vegano homogéneo y suave.', 'En un tarro o vaso de smoothie vierte el contenido de un vasito de yogur de soja sabor chocolate, coloca algunas galletitas de chocolate encima y añade el batido dentro.', 'Tritura los cacahuetes en la batidora y decora el smoothie de plátano y yogur por encima junto con más galletas de chocolate. ¡Así de fácil! Otra receta de smoothie fácil y rápida para el desayuno es la del smoothie de frutos rojos. Y si te pasas por mi blog Vegspiration, ¡todavía encontrarás más recetas deliciosas!', 'Si te ha gustado la receta de Smoothie de plátano y yogur, te sugerimos que entres en nuestra categoría de Batidos.', 'Sube la foto de tu Smoothie de plátano y yogur']"
