titulo,imagen,comensales,duracion,dificultad,ingredientes,pasos
Receta de Conchas rellenas de pescado y marisco,https://cdn0.recetasgratis.net/es/posts/3/6/5/conchas_rellenas_de_pescado_y_marisco_71563_600.jpg,4 comensales,45m,Dificultad media,"['2 filetes de pescado', '100 gramos de gambas congeladas o frescas', '2 cucharadas soperas de mantequilla', '2 cucharadas soperas de aceite de oliva suave', '3 cucharadas soperas de harina', '500 litros de leche', '2 dientes de ajos', '1 puñado de perejil', '1 paquete de pan rallado', '1 unidad de huevo', '1 pizca de sal']","['Preparamos los ingredientes para empezar a hacer las conchas de pescado. Limpiamos el pescado de espinas y lo cortamos en trozos pequeños, y hacemos lo mismo con las gambas.', 'Ponemos la mantequilla y el aceite de oliva en una sartén a fuego medio, añadimos los ajos picados.', 'Antes de que los ajos se doren añadimos el pescado picado y las gambas, y removemos todo para que se junten los sabores.', 'Añadimos la harina y removemos hasta que se haya mezclado con el pescado y se cocine todo junto un par de minutos.', 'Añadimos la leche poco a poco e iremos removiendo para que se vaya formando una masa con todo junto, para rellenar las cazuelitas de pescado con bechamel.', 'Una vez está la masa de las conchas rellenas de marisco lista probamos de sal, añadimos si hace falta y ponemos un poco de perejil. Apagamos y reservamos. La dejamos enfriar en la nevera.', 'Si quieres revisa la receta de la salsa bechamel rápida con más detalle para hacerla aparte.', 'Estas son las conchas con las que rellenaremos con la masa. Lo más común es que sean conchas de vieiras rellenas de merluza y gambas.', 'Rellenamos las conchas con la masa sin que se salga por los bordes.', 'Ponemos en un bol el pan rallado y en otro un huevo batido. Y pasamos las conchas rellenas por el huevo y luego por el pan rallado.', 'Ponemos una sartén con abundante aceite y cuando el aceite esté caliente doramos las cazuelitas de pescado con bechamel.', 'Truco: También se pueden hacer las conchas gratinadas al horno y dorarlas, tardarán un poco más, pero también quedan bien.', 'Sacamos del fuego y servimos las conchas rellenas de pescado y marisco bien calientes. ¡Están buenísimas!', 'Descubre muchas otras recetas de pescado y marisco tradicionales y fáciles de hacer en mi blog Cocinando con Montse.', 'Si te ha gustado la receta de Conchas rellenas de pescado y marisco, te sugerimos que entres en nuestra categoría de Recetas de Pescado blanco.', 'Sube la foto de tu Receta de Conchas rellenas de pescado y marisco']"
Receta de Hamburguesa de jurel,https://cdn0.recetasgratis.net/es/posts/8/8/7/hamburguesa_de_jurel_65788_600.jpg,4 comensales,30m,Dificultad baja,"['1 tarro de jurel', '1 cebolla', '1 diente de ajo', '1 pimentón', '1 huevo', 'Pan rallado', 'Sal', 'Pimienta']","['Preparar un sofrito con la cebolla bien picada en cuadros, el pimentón y un poco de ajo es el primer paso apra empezar a hacer las hamburguesas de jurel en tarro. Freír el sofrito en un sartén con aceite por 5 minutos hasta que la cebolla esté cocida.', 'En un bol desmenuzar el jurel, tratar de botar el máximo de jugo posible, agregar el huevo, el pan rallado y el sofrito, y revolver para formar una mezcla.', 'Dar forma a las hamburguesas de jurel con las manos.', 'Freír las hamburguesas de jurel en tarro en un sartén con aceite caliente por ambos lados unos 3 minutos por lado hasta que se doren', 'Truco: Si lo prefieres puedes cocinar la hamburguesa de jurel al horno.', 'Dejar unos minutos en una servilleta para que boten aceite. Y listo tiene unas exquisita hamburguesa de jurel, una forma muy buena para consumir este pescado, y se puede acompañar con arroz blanco, puré de papas o con lo que más les guste. Espero preparen la receta y déjenme sus comentarios y fotos de sus preparaciones. Saludos.', 'Si te ha gustado la receta de Hamburguesa de jurel, te sugerimos que entres en nuestra categoría de Recetas de Jurel.', 'Sube la foto de tu Receta de Hamburguesa de jurel']"
Receta de Rodaballo al horno con limón,https://cdn0.recetasgratis.net/es/posts/7/9/3/rodaballo_al_horno_con_limon_71397_600.jpg,4 comensales,45m,Dificultad baja,"['1½ kilogramos de rodaballo', '2 patatas medianas', '2 cebollas', '1 pizca de pimienta', '1 pizca de sal', '2 dientes de ajo', '1 vaso de jugo de limón', '1 pizca de perejil picado', '1 chorro de aceite de oliva virgen']","['Reúne los ingredientes para preparar el rodaballo al horno con limón y luego limpia bien y sazona el pescado.', 'Pela y corta las patatas medianas en rodajas más o menos finas. Salpimienta las patatas y colócalas en una bandeja de horno previamente engrasada con un buen chorro de aceite.', 'Corta la cebolla en juliana y espárcela por encima de las patatas. Agrega también los ajos enteros aplastados y vierte el vaso de zumo de limón.', 'Truco: Si lo prefieres puede sustituir el jugo por agua o caldo de pescado y en lugar de eso poner unas cuantas rodajas de limón gruesas en la bandeja.', 'Coloca el pescado por encima de todo el resto de ingredientes y mete el rodaballo al horno con verduras durante 30 aproximadamente a 170 ºC. Puede que el rodaballo al horno entero tarde en hacerse más o menos dependiendo de tu horno así que vigílalo a menudo, pero el tiempo de cocción de un rodaballo al horno de 1 kilo y medio es el que te indico.', 'Truco: Si ves que se ha evaporado todo el líquido de cocción agrega un poco de agua o caldo de pescado para que no quede seco.', 'Cuando el rodaballo al horno con limón esté dorado, coloca el caldo que ha quedado en la bandeja de horno en una cazuelita y redúcelo al fuego unos minutos junto con el perejil picado. Así podrás servirlo en la misma bandeja o en un plato aparte y salsearlo a tu gusto para notar más aún el toque cítrico. ¡Os encantará!', 'Acompaña este sabroso rodaballo al horno con salsa de limón con unas verduras asadas con aliño o una ensalada de tomate, mozzarella y orégano por ejemplo.', 'Si te ha gustado la receta de Rodaballo al horno con limón, te sugerimos que entres en nuestra categoría de Recetas de Rodaballo.', 'El precio del rodaballo depende mucho de su procedencia y de su forma de crianza, es decir, si es de lonja o es salvaje. Normalmente en España se encuentra el rodaballo gallego como el de más calidad y suelen ser piezas de pescado que oscilan entre el 1 kilo y media y 3 kg de peso. El precio del kilo de rodaballo oscila entre 15 y 25 euros si es fresco y va entero, como es el caso de esta receta de rodaballo al horno con limón. Si el pescado es salvaje, el precio por kilo aumentará considerablemente, y si está envasado cortado en filetes o preparado de alguna otra manera también.', 'Para la fechas navideñas, el precio del pescado también aumenta por lo general así que si tienes pensado preparar este rodaballo al horno para Navidad, te recomiendo que lo compres alguna semana antes y lo congeles. Así mantendrá todo su sabor y textura, y lo habrás conseguido por un precio más asequible.', 'Sube la foto de tu Receta de Rodaballo al horno con limón']"
Receta de Pescado con cebolla y pimientos,https://cdn0.recetasgratis.net/es/posts/8/3/2/pescado_con_cebolla_y_pimientos_71238_600.jpg,2 comensales,30m,Dificultad baja,"['2 filetes de merluza u otro pescado blanco', '1 cebolla', '½ pimiento (este es asado)', '4 cucharadas soperas de aceite de oliva', '1 pizca de pimienta negra molida', '1 pizca de sal']","['Lleva a fuego medio-bajo una sartén con el aceite y la cebolla cortada en rebanadas finas. Saltea la cebolla hasta que comienza a dorarse (unos 5 minutos).', 'Añade en la sartén los filetes de merluza y condimenta al gusto con sal y pimienta. Añade también el pimiento asado y mezcla todo. Tapa y cocina la merluza con pimientos y cebolla durante unos 15-20 minutos.', 'Para esta receta de merluza frita usé pimiento asado porque tiene un sabor más intenso que el crudo. Para ello, utilicé esta receta de ensalada de pimientos asados y cebolleta.', 'Truco: Los filetes de merluza más finos tardarán menos tiempo en cocinarse.', 'Después del tiempo indicado el pescado con cebolla y pimientos rojos asados estará listo. Como ves es muy fácil de hacer y está delicioso, y si además lo sirves con un puré de patatas con mostaza como guarnición ¡aún estará más bueno! Espero que te guste.', 'Si te ha gustado la receta de Pescado con cebolla y pimientos, te sugerimos que entres en nuestra categoría de Recetas de Pescado blanco.', 'Sube la foto de tu Receta de Pescado con cebolla y pimientos']"
Receta de Buñuelos de bacalao y coliflor,https://cdn0.recetasgratis.net/es/posts/0/9/1/bunuelos_de_bacalao_y_coliflor_71190_600.jpg,8 comensales,45m,Dificultad baja,"['1 coliflor', '250 gramos de bacalao desalado', '2 cucharadas soperas de perejil picado', '3 cucharadas soperas de Almidón o maicena', 'Pimienta negra molida', 'Sal', 'Aceite de oliva']","['Reúne los ingredientes necesarios para hacer estos sabroso buñuelos de coliflor y bacalao.', 'Truco: En lugar del almidón o la maicena puedes utilizar harina de almendra o de arroz.', 'Corta la coliflor en trozos y hiérvela en una olla con agua y un poco de sal durante 15-20 minutos. Después de cocerla, escurre y tritúrala en la licuadora o batidora eléctrica hasta que se vea con una consistencia parecida al cuscús. Luego coloca la verdura en un tamiz o colador y presiona bien fuerte para escurrir el exceso de agua.', 'Truco: Preste atención a la cocción: queremos que la coliflor sea suave, pero sin deshacer.', 'En otra sartén con un poco de agua y sal cuece el bacalao ya desalado durante 10 minutos. Pasado ese tiempo apaga el fuego, escurre el agua, deja que se enfríe un poco y desmígalo sin la piel ni las espinas.', 'Coloca en un bol la coliflor, el bacalao desmigado, el perejil y el almidón o maicena. Mezcla todo hasta conseguir una masa consistente para las croquetas de bacalao y coliflor, como la de la imagen, sazonándola con sal y pimienta al gusto. Reserva en la nevera por 15-20 minutos para que sea más fácil modelarlas.', 'Truco: Si la masa está muy blanda es porque la coliflor se ha cocinado demasiado o tiene mucha agua. En ese caso, añade más almidón o maicena.', 'Finalmente, lleva al fuego una sartén con suficiente aceite para cubrir el fondo. Con la mano o con la ayuda de dos cucharas forma los buñuelos de coliflor y bacalao y fríelos cuando el aceite esté bien caliente dorándolos por todos los lados.', 'Truco: Si lo prefieres puedes sumergirlos enteros en el aceite friéndolos con una freidora o hacerlos al horno para que sean menos calóricos y más ligeros.', 'Coloca los buñuelos de bacalao y coliflor en un plato con papel absorbente para eliminar el exceso de grasa, ¡y luego ya estarán listos para servir!', 'Son ideales para servir como aperitivos en las fiestas pero también puedes servirlos como plato principal acompañados de, por ejemplo, un pisto de verduras con patatas o unas verduras al horno.', 'Si te ha gustado la receta de Buñuelos de bacalao y coliflor, te sugerimos que entres en nuestra categoría de Recetas de Bacalao.', 'Sube la foto de tu Receta de Buñuelos de bacalao y coliflor']"
Receta de Bacalao al pil pil fácil,https://cdn0.recetasgratis.net/es/posts/8/0/4/bacalao_al_pil_pil_facil_7408_600.jpg,4 comensales,30m,Dificultad baja,"['3 dientes de ajo', '4 trozos de lomos de bacalao desalado', '250 mililitros de aceite de oliva virgen extra', '1 cayena o guindilla']","['Calienta el aceite a fuego medio en una cazuela ancha donde se puedan poner bien los trozos de bacalao, teniendo en cuenta que no deben montarse uno sobre otro. Pela los ajos, córtalos en rodajas finas e incorpóralos a la cazuela para que se vayan confitando sin llegar a dorarse. Pasados 3 minutos, agrega las cayenas o trozos de guindilla y deja que se cocinen durante un par de minutos. En este momento, estarán un poco dorados los ajos. Sacalos ajos y las cayenas y reserva.', 'Deja que se enfríe el aceite. Con el aceite templado, añade el bacalao con la piel hacia arriba y cocina a fuego suave, ya que el pescado no debe freírse. Déjalo así 5 minutos para empezar a preparar el bacalao al pil pil vasco.', 'Deja que vayan saliendo burbujas, que no son otra cosa que la gelatina que va soltando. En este punto, dale la vuelta al bacalao, añade los ajos y la cayena y deja que se vaya cocinando el pescado y soltando toda la gelatina. Puedes subir un poco el fuego, pero no mucho. Empieza a mover la cazuela con movimientos circulares para que se vaya formando la salsa. ', 'Sigue moviendo la cazuela hasta que el aceite se emulsione con la gelatina y consigas tu bacalao al pil pil. A veces cuesta un poco, pero hay que tener paciencia porque acaba saliendo. Se puede tardar entre 10 a 20 minutos en hacer la salsa. Sabrás que está la salsa cuando haya quedado una crema espesa. No se suele poner sal, ya que el bacalao ya lleva, pero se recomienda probar la salsa por si hiciera falta un poco.', 'Truco: para montar la salsa pil pil es fundamental ""batir"" o mover el aceite, pero esto también se puede hacer con un tenedor o unas varillas manuales haciendo movimientos circulares rápidos. Para este paso, hay quien utiliza como truco un colador pequeño de metal o acero. Para estos casos, es mejor retira', 'Ya solo queda servir los lomos de bacalao cubiertos con la salsa y unos ajos por encima. Aconsejamos acompalar la receta de bacalao al pil pil con rebanadas de pan, ya que la salsa lo requiere. Cuéntanos, ¿cómo te ha quedado el plato? ¿En cuánto tiempo has logrado emulsionar la salsa?', 'Si te ha gustado la receta de Bacalao al pil pil fácil, te sugerimos que entres en nuestra categoría de Recetas de Bacalao. También puedes visitar una selección de las mejores recetas españolas y recetas vascas.', 'La receta de bacalao al pil pil que hemos compartido es la tradicional vasca. Aunque puede resultar un tanto larga debido a que la salsa puede tardar en emulsionar, en realidad se trata de una receta de bacalao al pil pil fácil. Para que sea más rápida, recuerda que existen trucos como el uso de unas varillas o un colador. En este sentido, muchas personas prefieren elaborar la salsa pil pil aparte, es decir, retirando el pescado una vez que ha soltado la gelatina. Para esto, es preferible hacer uso de los trucos mencionados.', 'Una vez listo el bacalao al pil pil, puedes servirlo acompañado de pan, que puede ser pan casero, y de las siguientes guarniciones:', 'Sube la foto de tu Receta de Bacalao al pil pil fácil']"
Receta de Guiso de merluza con patatas,https://cdn0.recetasgratis.net/es/posts/3/4/9/guiso_de_merluza_con_patatas_70943_600.jpg,2 comensales,30m,Dificultad baja,"['4 rodajas de merluza', '3 patatas', '2 dientes de ajos', '1 chorro de aceite de oliva', '1 cucharada postre de pimentón dulce o picante', '1 vaso de agua', '1 pizca de sal']","['Lo primero cortaremos los ajos laminados.', 'Cortamos las patatas en rodajas finas.', 'Salamos la merluza por los dos lados.', 'En una cazuela ponemos un buen chorro de aceite a fuego medio, y ponemos los ajos laminados.', 'Cuando empiece a tomar color añadimos el pimentón, puede ser dulce o picante, o una mezcla de los dos. Removemos enseguida para que no se queme el pimentón y añadimos el vaso de agua.', 'Ponemos las patatas en la base de la cazuela y dejamos cocinar unos 10 minutos. Que al pinchar las patatas estén casi tiernas.', 'Ponemos los trozos de merluza encima de las patatas, tapamos la cazuela con una tapa y dejamos cocinar unos 10 minutos más. Con ayuda de una cuchara vamos poniendo un poco de la salsa sobre la merluza guisada con patatas.', 'Truco: Si quieres que el guiso de merluza con patatas te quede más líquido añade más agua o caldo de pescado.', 'Pasado este tiempo, miramos a ver si está la merluza cocida. Apagamos y ponemos en una fuente.', 'Ponemos las patatas, encima las rodajas de merluza y por encima la salsa que queda. Espolvoreamos un poco más de pimentón por encima del plato. ¡Y liso el guiso de merluza con patatas para comer!', 'Acompaña este plato principal con una samfaina catalana como entrante y un bizcocho casero de la abuela de postre por ejemplo. Para encontrar otras opciones o ver mis nuevas recetas no tienes más que entrar en mi blog Cocinando con Montse.', 'Si te ha gustado la receta de Guiso de merluza con patatas, te sugerimos que entres en nuestra categoría de Recetas de Merluza.', 'Sube la foto de tu Receta de Guiso de merluza con patatas']"
Receta de Bacalao gratinado con mayonesa y puré de patatas,https://cdn0.recetasgratis.net/es/posts/8/3/9/bacalao_gratinado_con_mayonesa_y_pure_de_patatas_70938_600.jpg,4 comensales,1h 30m,Dificultad media,"['4 trozos de bacalao desalado', '1 kilogramo de patatas', '1 cebolla', '1 hoja de laurel', '4 dientes de ajo', '1 litro de leche', '4 cucharadas soperas de mantequilla', '1 taza de migas de pan rústico o pan de broa', '¾ taza de mayonesa', '¼ taza de aceite de oliva', '1 pizca de nuez moscada', '1 pizca de pimienta negra', '1 pizca de sal']","['Coloca los trozos de bacalao en una olla y cúbrelos con la leche. Enciende el fuego medio-bajo, sazona al gusto con sal y pimienta y cuécelos durante unos 15 minutos más o menos. Controla la cocción ya que la leche sube bastante cuando empieza a hervir.', 'Truco: Mejor utiliza lomos o tajadas de bacalao pues contienen menos espinas y hacen más fácil la preparación de esta receta navideña.', 'Mientras tanto, pela las patatas, córtalas en trozos pequeños y cuécelas en otra olla desde agua fría y con un poco de sal hasta que estén blandas.', 'Truco: Si hierves las patatas enteras tardarán más tiempo en cocerse que si las cortas en trozos o por la mitad.', 'Cuando el pescado esté listo, ponlo en un plato y reserva la leche aparte. Entonces coloca una sartén al fuego con el aceite, la cebolla cortada en plumas, los ajos picados y la hoja de laurel, y empieza a pochar todo. Cuando esté dorado, añade el bacalao y cocina el conjunto durante 10 minutos, solo para que tome sabor.', 'Cuando las patatas estén blandas, escurre el agua y machácalas junto con la leche que reservamos (ves añadiéndola poco a poco para que el puré del bacalao gratinado portugués no quede demasiado líquido) y la mantequilla. Lo importante es conseguir un puré muy suave y sin grumos.Rectifica de sabor y agrega nuez moscada, y sal y pimienta si es necesario.', 'A la hora de meter el bacalao al horno con mayonesa y patatas móntalo de la siguiente manera: unta una fuente grande con un pelín de aceite del mismo sofrito y coloca en el centro el pescado con la cebolla y el ajo pero quitando la hoja de laurel. Esparce por encima la mayonesa de manera uniforme y, por alrededor, vierte el puré de patatas aromatizado.', 'Puedes utilizar esta receta de mayonesa casera con batidora o túrmix para hacerlo tú mismo en vez de comprarla.', 'Para hacer este bacalao gratinado al horno con mayonesa más sabroso, añade un poco más de aceite de oliva en la misma sartén del sofrito y saltea el pan en migas hasta que estén crujientes y doradas.', 'Puedes utilizar esta receta de pan casero esponjoso  para obtener las migas.', 'Añade el pan frito por los bordes de la fuente como de muestra la fotografía y mete el bacalao al horno con mayonesa a la portuguesa durante unos 10 minutos o hasta que se gratine la superficie y quede dorada.', 'Truco: Precalienta el horno a 200 ºC previamente. Si quieres, puedes decorarlo por encima con aceitunas u olivas negras.', 'Finalmente, el bacalao gratinado con mahonesa y patatas está listo para ser degustado. Si no se te ocurre nada, como entrante de tu menú de Navidad puedes preparar una ensalada navideña de manzana, y de postre un típico panettone por ejemplo. Son unos platos que combinan estupendamente con esta receta de bacalao gratinado de Portugal así que, si lo preparas no dudes en decírnoslo y dejar tus comentarios con tu opinión.', 'Si te ha gustado la receta de Bacalao gratinado con mayonesa y puré de patatas, te sugerimos que entres en nuestra categoría de Recetas de Bacalao.', 'Sube la foto de tu Receta de Bacalao gratinado con mayonesa y puré de patatas']"
Receta de Salmón marinado al horno,https://cdn0.recetasgratis.net/es/posts/6/2/7/salmon_marinado_al_horno_70726_600.jpg,4 comensales,2h 30m,Dificultad baja,"['1 kilogramo de lomos de salmón (fresco o congelado)', '100 mililitros de vinagre de manzana o sidra', '50 mililitros de vinagre chardonnay (o de vino blanco)', '½ libra de agua mineral', '1 pizca de semilla de hinojo', '1 puñado de ramas de perejil con troncos incluídos', '1 trozo de piel de naranja', '1 hoja de laurel', 'Aceite de girasol']","['Prepara la marinada para el salmón al horno en primer lugar porque necesita un tiempo de maduración. Para ello coloca todos los ingredientes en un bol y tritúralos a máxima potencia.', 'Truco: Puedes agregar otros ingredientes si te gustan como ajos pelados, zumo de limón u otras hierbas aromáticas.', 'Luego déjalos reposar durante 1 hora en la nevera/frigorífico y después cuélalos por un colador chino o estameña.', 'Mientras se madura la marinada prepara los lomos del salmón. Si lo has comprado fresco deberás escamarlo, limpiarlo bien y cortarlo en lomos y, en el caso de tenerlo congelado, deberás descongelarlo previamente. Resérvalos en la nevera.', 'Truco: También puedes utilizar colas, tacos o rodajas de salmón para marinarlo y hacerlo al horno, cualquier corte servirá.', 'Pasada la hora de maduración, coloca los lomos de salmón en el recipiente de la marinada o en una bolsa hermética si lo prefieres todo junto bien sellado, y deja que el pescado se marine durante 1 hora reservándolo en la nevera.', 'Una vez está el salmón marinado, escúrrelo bien, sécalo un poco con papel absorbente y colócalo en un recipiente lleno de aceite de girasol. Reserva.', 'Truco: Es mejor utilizar un aceite de sabor suave para conservar el salmón y no aportarle ningún sabor ni olor extra más que el de la marinada.', 'Precalienta el horno a 150 ºC. Coge una bandeja o fuente apta y coloca en la base un trozo de papel vegetal/sulfurizado.', 'Escurre muy bien los lomos de salmón marinados y ponlos encima de la bandeja de manera que no se toquen.', 'Cocina el salmón al horno marinado durante unos 15 minutos aproximadamente o hasta que veas que adquiere un tono rosado y se empieza a dorar por arriba. Te cuidado de no pasarte de tiempo de cocción porque entonces puede quedar seco.', 'Truco: Si te gusta puedes ponerle una rodajas de limón no muy finas por encima del pescado para que vayan soltando sus jugos en el horneado y aporten mucho más sabor al plato.', 'Cuando esté hecho, sirve el salmón marinado al horno acompañado de una buena ensalada de apio y manzana por ejemplo y tendrás un plato completísimo para comer. Y de postre, ¿qué te parece un tarta de frutas sin horno?', 'Si te ha gustado la receta de Salmón marinado al horno, te sugerimos que entres en nuestra categoría de Recetas de Salmón.', 'Sube la foto de tu Receta de Salmón marinado al horno']"
Receta de Filetes de pescado vegano rebozados,https://cdn0.recetasgratis.net/es/posts/3/6/5/filetes_de_pescado_vegano_rebozados_70563_600.jpg,6 comensales,2h 30m,Dificultad media,"['400 gramos de tofu', '5 láminas de alga nori', '5 cucharadas soperas de fécula de maíz', '1 cebolla', '2 cucharadas soperas de salsa de soja', '1 cucharada sopera de mostaza de Dijón', '1 cucharadita de cebolla en polvo', '1 cucharadita de ajo en polvo', '1 cucharada sopera de aceite de sésamo', '1 pizca de pimienta', '1 cucharadita de sal', '½ taza de pan rallado', '½ lata de tónica o agua con gas (160 ml)', '1 taza de harina (140 gramos)', '¼ cucharadita de levadura en polvo (polvos de hornear)']","['Desmigaja el tofu con las manos y colócalo en un escurridor cubierto con un paño de cocina o un trozo de tela limpio. Tapa el tofu con un plato llano y coloca algo pesado encima para que se escurra la máxima cantidad de líquido posible. Deja el tofu escurrir durante 1 o 2 horas para que podamos seguir con la receta de pescado vegano.', 'Mientras tanto, pica la cebolla muy finito y sofríela hasta que se dore.', 'Tuesta una hoja de alga nori en la sartén hasta que cambie de color y tritúrala en la batidora.', 'Añade el tofu escurrido a la sartén con la cebolla, incorpora el alga tostada, la fécula de maíz, el ajo y la cebolla en polvo, la mostaza, la salsa de soja, el aceite de sésamo, sal y pimienta. Cocina el tofu durante 5-7 minutos aplastándolo un poco con un tenedor.', 'Corta las láminas de las algas nori restantes en dos mitades. Coloca varias cuchardas de tofu en cada trozo de alga y haz una especie de sobre doblando los bordes para que el relleno no se salga y enróllala dando al filete de pescado vegano una forma ovalada. Para sellar el borde del alga mójala con los dedos. Repite con los demás trozos del alga nori hasta que se termine el relleno.', 'Para rebozar los filetes mezcla en un bol la harina con la levadura y la tónica y pasa cada filete por la mezcla. A continuación pasa los filetes por el pan rallado.', 'Calienta una sartén con aceite y fríe los filetes por ambos lados hasta que se doren bien. ¡Y listo! ya tienes tus filetes de pescado vegano rebozados preparados para servir, acompañamos de patatas rellenas de setas, por ejemplo, o de patatas deluxe al horno. Visita mi blog Vegspiration y completa tu menú con mis recetas. ', 'Si te ha gustado la receta de Filetes de pescado vegano rebozados, te sugerimos que entres en nuestra categoría de Recetas de Pescado blanco.', 'Sube la foto de tu Receta de Filetes de pescado vegano rebozados']"
Receta de Pescado frito encebollado,https://cdn0.recetasgratis.net/es/posts/8/2/5/pescado_frito_encebollado_70528_600.jpg,6 comensales,15m,Dificultad baja,"['2 pescados grandes partidos en 8 partes', '1 cebolla picada en juliana', '4 tomates picados en juliana', '1 jalapeño picado fino', 'Consomé de camarón', '1 pimiento verde picado en juliana']","['Cocina la cebolla, los tomates, el pimiento y el jalapeño en una sartén. Cuando la cebolla esté transparente, agrega el consomé o caldo de camarón al gusto.', 'Aparte, cocina el pescado frito. También se puede hacer al horno y se puede escoger el pescado que más nos guste.', 'Comprobamos la cocción de la encebollada y rectificamos sabor con sal para seguir con la receta de pescado frito con encebollado.', 'Luego, se le agrega el pescado a la fritura de cebolla, tomate, pimiento y jalapeño. Se integra y se sirve la receta de pescado frito encebollado con tomate. Se puede acompañar con patatas horneadas o una ensalada de aguacate.', 'Si te ha gustado la receta de Pescado frito encebollado, te sugerimos que entres en nuestra categoría de Recetas de Pescado blanco.', 'Sube la foto de tu Receta de Pescado frito encebollado']"
Receta de Salmón al horno sin aceite,https://cdn0.recetasgratis.net/es/posts/4/2/5/salmon_al_horno_sin_aceite_70524_600.jpg,2 comensales,15m,Dificultad baja,"['1 lomo de salmón', '1 limón', '1 chorro de vino blanco y/o agua (opcional)', '1 pizca de orégano', '1 pizca de romero', '1 pizca de tomillo', '1 pizca de eneldo']","['Cortamos el salmón en trozos del mismo tamaño para que se cocine más rápido. Los colocamos en una bandeja con la base untada con un poco de zumo de limón. Al cocinar el salmón al horno sin aceite, es importante humedecer la bandeja con el jugo para evitar que el pescado se pegue. Añadimos las especias al gusto.', 'Truco: Puedes añadir o eliminar las especias a tu gusto, y agregar sal y pimienta si quieres.', 'Rociamos el pescado con el jugo del limón y vertemos un chorrito de vino blanco y/o agua. El vino y el agua son opcionales, y los agregamos para obtener un salmón al horno sin aceite más jugoso y suave. ', 'Truco: Si te gusta mucho el limón, puedes añadir el jugo de un limón y medio, mientras que si prefieres notar menos el sabor, agrega solo el jugo de medio limón.', 'Horneamos el salmón con el horno precalentado a 180 ºC, función arriba y abajo, durante 10-15 minutos. El pescado se cocina muy rápido y, como según el tipo de horno el tiempo de cocción varía, es muy importante vigilarlo para que no quede seco.', 'Queda una receta de salmón al horno sin aceite con una salsa de limón realmente deliciosa. Y lo mejor de todo es que, al no llevar grasa, se trata de un plato saludable y perfectamente compatible con dietas para adelgazar. Anímate a preparar este salmón al horno sin grasa y acompáñalo con una guarnición igual de ligera, como unas patatas fritas al horno sin aceite, brócoli al vapor o cualquier otra verdura que te guste.', 'Si te ha gustado la receta de Salmón al horno sin aceite, te sugerimos que entres en nuestra categoría de Recetas de Salmón.', 'Sube la foto de tu Receta de Salmón al horno sin aceite']"
Receta de Pastel de atún y surimi,https://cdn0.recetasgratis.net/es/posts/3/1/5/pastel_de_atun_y_surimi_70513_600.jpg,4 comensales,45m,Dificultad baja,"['1 paquete de pan de molde', '4 latas de atún', '1 lechuga', '1 paquete de surimi', '1 paquete de huevos de codorniz', '1 bote de mayonesa', '1 paquete de tomates cherry', '1 bote de aceitunas']","['Preparamos los ingredientes para elaborar el pastel de atún y surimi más rápido.', 'Ponemos la lechuga en agua fría y los huevos a cocer. Nosotros hemos utilizado huevos de codorniz para el pastel de atún y surimi con pan de molde, pero también sirven huevos de gallina.', 'Picamos la lechuga muy pequeñita, los palitos de cangrejo o surimi y las aceitunas. ', 'Ponemos los ingredientes anteriores en un bol y añadimos las latas de atún y mezclamos. Luego, echamos la mayonesa y seguimos mezclando todo muy bien para que el pastel de atún y surimi quede perfecto. Podemos hacer nuestra propia mayonesa siguiendo las instrucciones de esta sencilla receta de mayonesa casera.', 'Para montar el pastel de atún y surimi, ponemos en la base de una fuente el pan de molde y, encima, cubrimos con la mezcla preparada.', 'Ponemos otra capa de pan de molde y repetimos hasta realizar dos o tres capas. La última capa del pastel de atún y surimi será de pan de molde.', 'Cubrimos todo el pastel con la mayonesa. Como decíamos anteriormente, la mayonesa la podéis preparar vosotros, pero ahora con este calor es mejor utilizar la que se vende que también sale muy buena.', 'Adornamos con los tomates cherry, los huevos de codorniz y lechuga, y metemos en la nevera hasta la hora de servir. ¡Y ya estará listo para comer! Animaos a preparar esta receta de pastel de atún y surimi con pan de molde y dejadme vuestros comentarios. Más recetas en mi blog Cocinando con Montse.', 'Si te ha gustado la receta de Pastel de atún y surimi, te sugerimos que entres en nuestra categoría de Recetas de Atún.', 'Sube la foto de tu Receta de Pastel de atún y surimi']"
