titulo,imagen,comensales,duracion,dificultad,ingredientes,pasos
Receta de Pollo con castañas,https://cdn0.recetasgratis.net/es/posts/5/6/7/pollo_con_castanas_74765_600.jpg,6 comensales,45m,Dificultad baja,"['8 trozos de pollo troceado y sin piel', '3 dientes de ajo', '1 cebolla dulce', '2 zanahorias', '150 gramos de castañas peladas', '1 vaso de vino tinto', '1 trozo de ralladura de limón', '1 cucharadita de pimienta blanca molida', '1 cucharadita de tomillo', '1 hoja de laurel', '1 cucharadita de comino molido', '2 vasos de agua', '1 chorro de aceite de oliva', '3 pellizcos de sal o a tu gusto']","['Para empezar con la receta de pollo con castañas, primero haz un corte en la piel de las castañas para evitar que estallen cuando las ases. Las cocinarás al microondas, aunque si lo prefieres puedes hacerlo al horno.', '¿Quieres saber cómo hacer las castañas al horno? ¡No te pierdas esta receta!', 'Cocina las castañas al microondas durante 3 minutos, colocándolas en un plato y tapándolas. Si es necesario, déjalas 1 minuto más. Si las quieres cocer para retirar su piel sin usar el microondas, puedes hacerlo cubriendo las castañas el agua y dejando que hiervan durante 4-5 minutos.', '¿Quieres aprender a cocinar las castañas al microondas? En este artículo puedes ver al detalle esta preparación fácil.', 'Truco: nunca pongas demasiadas castañas a asar en el microondas porque no quedarán bien, mejor hazlas en tandas de 10 o 12 unidades.', 'En una cazuela de barro o normal, sofríe el pollo troceado para que se dore un poco. Mientras tanto, ralla la cáscara de limón y trocea el ajo y la cebolla. Pela y corta a rodajas diagonales la zanahoria.', 'Agrega el ajo, la zanahoria y la cebolla a los 3 minutos de haber introducido los trozos de pollo. Añade las especias, es decir, la pimienta, el tomillo y el comino, y la ralladura de limón, remueve con cuidado y agrega un poco de sal. Deja rehogar todo junto durante 5 minutos a fuego alto.', 'Transcurrido este tiempo, vierte el vaso de vino y deja que empiece a hervir. Deja cocer para evaporar el alcohol durante aproximadamente 3 minutos, según la temperatura que alcance el recipiente de cocción.', 'Añade las castañas cortadas en trozos medianos para que no se queden demasiado deshechas, remueve y deja que se cocine el pollo asado con castañas añadiendo la hoja de laurel. Este guiso no precisa taparlo, puesto que la olla de barro permite que el calor se reparta de forma envolvente.', 'Truco: también puedes hacer pollo con castañas y manzanas agregando una manzana cortada en cuadritos. Setas, ciruelas u orejones también son ingredientes que quedan muy bien en este guiso.', 'Vierte el agua para que siga se cociendo todo unos 10 minutos más, esta vez a fuego medio-bajo. No hará falta remover más, tan solo menear un poco la cazuela para que vayan sentando los sabores y líquidos cada uno de los ingredientes de la receta.', '¿Tienes ya preparado el acompañamiento? Seguro que sí, ya que viendo esa salsa de castañas será un sacrilegio el no mojar pan, aunque también puedes añadir unas patatas fritas al plato, que si bien no son tan saludables, a los peques les encantarán. Cuéntanos, ¿qué te ha parecido la receta de pollo con castañas? ¡A nosotros nos ha encantado! ¡Listo para comer!', 'Si te ha gustado la receta de Pollo con castañas, te sugerimos que entres en nuestra categoría de Recetas de Pollo.', 'Además de acompañar el pollo guisado con castañas con una buena rebanada de pan o patatas fritas, puedes tener en cuenta las siguientes guarniciones:', 'Sube la foto de tu Receta de Pollo con castañas']"
Receta de Conejo a la cazuela,https://cdn0.recetasgratis.net/es/posts/5/0/7/conejo_a_la_cazuela_74705_600.jpg,4 comensales,1h 30m,Dificultad media,"['1 conejo', '4 dientes de ajos', '1 hoja de laurel', '1 rama de tomillo o romero', '150 mililitros de vino blanco', '250 mililitros de caldo o agua', '100 gramos de harina de trigo', '300 gramos de setas variadas', '1 pizca de sal', '1 pizca de pimienta', '1 chorro de aceite de oliva', '1 patatas']","['Limpia el conejo y córtalo en trozos o pide que te hagan esto en la carnicería. Añade sal y pimienta a la carne y pon en un plato aparte harina.', 'Pasa los trozos de conejo por la harina. Luego, calienta la cazuela a fuego medio con un buen chorro de aceite de oliva, añade los trozos de conejo y dóralos.', 'Pela los ajos y prepara la hoja de laurel y las hojas de tomillo o romero. Estos ingredientes aportarán mucho sabor al conejo guisado a la cazuela, pero recuerda que puedes eliminarlos si lo prefieres.', 'Una vez dorados los trozos de conejo, incorpora los ajos, las hojas de laurel y el tomillo o romero, añade el vino blanco y deja cocinar unos minutos para que se evapore el alcohol.', 'Vierte el caldo, que puede ser caldo de carne o de pollo. Si no tienes caldo, puedes prepararlo con una pastilla de caldo de pollo o carne. Deja cocinar el conejo a la cazuela durante 30 minutos.', 'Aparte, limpia las setas y córtalas en trozos. Saltéalas en una sartén con un poco de aceite y, una vez doradas, apaga el fuego. En otra sartén con abundante aceite fríe las patatas cortadas en cuadrados.', 'Pasados unos 20 minutos, agrega las setas y deja que se cocine todo junto unos 10 minutos más. Prueba de sal y rectifica si es necesario.', 'Truco: si ves que la salsa queda muy líquida, coge un poco de agua o caldo caliente, disuelve una cucharada de harina y échalo al conejo guisado, así quedará una salsa más espesa.', 'Si está tierno el conejo, añade las patatas, deja 5 minutos más para que se cocine todo y apaga el fuego. Si te gusta el conejo muy tierno, entonces déjalo un rato más cocinando. Sirve y disfruta de esta receta de conejo a la cazuela con setas y patatas, un plato que perfectamente puedes preparar de un día para otro.', 'Si te ha gustado la receta de Conejo a la cazuela, te sugerimos que entres en nuestra categoría de Recetas de Conejo. También puedes visitar una selección de las mejores recetas españolas.', 'Puedes acompañar tu plato de conejo a la cazuela con arroz blanco hervido o una ensalada. Para esta segunda opción, te recomendamos estas recetas:', 'Por supuesto, tampoco puede faltar una buena rebanada de pan para mojar la salsa tan deliciosa que queda. Prepara pan de hogaza y disfruta de un menú totalmente casero.', 'Sube la foto de tu Receta de Conejo a la cazuela']"
Receta de Birria de pollo,https://cdn0.recetasgratis.net/es/posts/6/4/6/birria_de_pollo_74646_600.jpg,4 comensales,45m,Dificultad baja,"['1 kilogramo de pollo en piezas', '4 piezas de jitomate saladette', '6 piezas de chile guajillo desvenado', '1 pieza de chile ancho desvenado', '2 piezas de chile morita desvenado', '1 trozo de cebolla', '3 dientes de ajo', '2 cucharaditas de ajonjolí tostado', '1 cucharadita de orégano seco', '1 cucharadita de comino', '6 piezas de pimienta negra', '4 piezas de pimienta gorda', '2 piezas de clavo de olor', '2 hojas de laurel', '1 pizca de tomillo', '1 pizca de canela en polvo', 'Sal al gusto', 'Cebolla picada para acompañar', 'Cilantro picado para acompañar', 'Limón para acompañar']","['Para comenzar la receta de birria de pollo, en una olla con aproximadamente 1 litro de agua, pon a cocer los chiles previamente limpios, sin semillas y desvenados. Agrega también el orégano, el tomillo, el comino, las pimientas, los clavos de olor y la pizca de canela. Deja que hiervan durante 10 minutos.', 'Mientras se cocen los chiles y las especias, en un comal o sartén plano asa los jitomates, la cebolla y los dientes de ajo, mueve regularmente para evitar que se quemen.', 'Ya que estén listos los chiles y las especias cocinados y los jitomates, la cebolla y los dientes de ajo estén asados, licua todo con la misma agua donde cociste los chiles, ya que ahí se concentró todo el sabor de las especias.', 'En una olla grande, coloca el pollo y, con ayuda de un colador, vierte la salsa licuada.', 'Truco: Puedes usar las piezas de pollo que prefieras, también puedes usarlas con piel o sin piel.', 'Mezcla el pollo y la salsa, agrega sal al gusto y las dos hojas de laurel, tapa y lleva a cocinar durante 45 minutos a fuego medio.', 'Truco: Puedes rectificar sabor a los 30 minutos y agregar más sal al gusto.', 'Sirve la pieza de pollo de tu preferencia con un poco del caldo que salió, acompaña con un poco de cebolla picada, cilantro y unas gotas de limón, no olvides también acompañar con unas ricas tortillas. ¡Tu birria de pollo casera y fácil estará lista!', 'Si te ha gustado la receta de Birria de pollo, te sugerimos que entres en nuestra categoría de Recetas de Pollo. También puedes visitar una selección de las mejores recetas mexicanas.', 'La forma tradicional de cocinar la birria estilo Jalisco, sin importar los ingredientes con los que esté hecha, es en horno de tierra. Si lo tienes disponible, no dudes en preparar una auténtica birria de Guadalajara en familia. Si, en cambio, no tienes mucho tiempo para hacer esta receta, también puedes hacer la birria de pollo en olla exprés. ', 'Descubre otras recetas tradicionales mexicanas en RecetasGratis y prepara un almuerzo inolvidable: ', 'Sube la foto de tu Receta de Birria de pollo']"
Receta de Alitas de pollo al horno con patatas,https://cdn0.recetasgratis.net/es/posts/9/1/6/alitas_de_pollo_al_horno_con_patatas_74619_600.jpg,4 comensales,1h 30m,Dificultad muy baja,"['1 kilogramo de alitas de pollo', '4 patatas', '1 rama de tomillo o romero', '3 dientes de ajos', '1 puñado de perejil picado', '200 mililitros de vino blanco', '1 chorro de aceite de oliva', '1 pizca de pimienta', '1 pizca de sal']","['Para hacer las alitas de pollo al horno con patatas, calienta el horno a 180 ºC con calor arriba y abajo. Limpia las alitas cortando un poco la piel de los lados y las plumas. Añadimos sal y pimienta.', 'Pon las alitas en una bandeja para horno, pela las patatas y córtalas en 4 trozos de manera que no queden ni muy gruesas ni muy delgadas, así se cocinarán a la vez que la carne. Aliña las patatas con sal y pimienta, coloca unas hojas de romero o tomillo repartidas por la bandeja y vierte un buen chorro de aceite de oliva. Cocina las alitas de pollo con patatas al horno durante 25 minutos.', 'Truco: Si quieres hacer alitas de pollo al horno con patatas y cebolla, pimientos u otras verduras, córtalas en juliana o tiras y agrégalas a la bandeja.', 'Machaca 3-4 dientes de ajo con un poco de perejil y sal en un mortero. Añade el vino y mezcla.', 'Pasados los 25 minutos, saca las alitas de pollo, dales la vuelta y rocía todo el aliño de ajo, perejil y vino por toda la bandeja. Vuelve a meter la bandeja en el horno y déjala hasta que se doren las alitas.', 'Si tu horno no es muy potente, puedes subir a 200 ºC. Así mismo, puedes activar el aire en caso de tener esta función.', 'Truco: Para hacer alitas de pollo al horno con patatas y champiñones es conveniente agregar las setas a la vez que el aliño para evitar que se quemen.', 'Cuando veas que están doradas a tu gusto, saca la bandeja del horno y sirve los platos inmediatamente. Verás que con esta receta de alitas de pollo con patatas al horno te quedarán crujientes por fuera y muy jugosas por dentro. Recuerda que puedes modificar el aliño a tu gusto, de manera que en lugar de vino puedes usar cerveza, por ejemplo. Para este caso, te recomendamos esta otra Receta de alitas de pollo a la cerveza.', 'Si te ha gustado la receta de Alitas de pollo al horno con patatas, te sugerimos que entres en nuestra categoría de Recetas de Pollo.', 'Si no has decidido agregar verduras a la receta de alitas de pollo al horno con patatas, entonces lo primero que te recomendamos es acompañar este plato con un poco de pisto manchego. Otras opciones que encajan a la perfección son las siguientes:', 'Sube la foto de tu Receta de Alitas de pollo al horno con patatas']"
Receta de Fajitas de pollo con brócoli y zanahoria,https://cdn0.recetasgratis.net/es/posts/6/9/5/fajitas_de_pollo_con_brocoli_y_zanahoria_74596_600.jpg,6 comensales,45m,Dificultad muy baja,"['500 gramos de pechuga de pollo', '5 zanahorias medianas cortadas en tiras delgadas', '2 tazas de brócoli cocido', '1 taza de cebolla cortada en juliana', '1 cucharada sopera de salsa de soya', '1 cucharadita de ajonjolí', '1 pizca de ajo en polvo', '1 pizca de sal al gusto', '1 pizca de pimienta al gusto', '1 cucharadita de aceite vegetal']","['Como primer paso para elaborar la receta de fajitas de pollo y brócoli, corta la pechuga en fajitas, es decir, en tiras. Luego, para marinarlas, colócalas en un recipiente con un poco de sal, pimienta, ajo en polvo y la cucharada de salsa de soya, revuelve para que se condimente y deja que repose durante 20 minutos.', 'Truco: Puedes dejar marinar más tiempo si lo deseas', 'Cuando haya pasado el tiempo de marinado, en un wok o sartén calienta un poco de aceite vegetal y cocina el pollo. Mueve constantemente la carne para que se cocine muy bien hasta que se dore un poco y haya soltado sus jugos. Cuando esté listo, reserva el pollo.', 'En el mismo wok o sartén donde cocinaste el pollo, agrega la cebolla fileteada y la zanahoria en tiras y deja cocinar hasta que la cebolla haya cambiado su color y esté un poco dorada y la zanahoria se haya ablandado. Este paso tomará alrededor de 8 a 10 minutos, moviendo constantemente para evitar se queme.', 'Incorpora las dos tazas de brócoli cocido. Como ya está cocido, solo es necesario saltearlo un poco para que se integre con la zanahoria y la cebolla. Puedes cocinar el brócoli al vapor o hervido en agua, de cualquier manera las fajitas de pollo con brócoli y zanahoria quedarán deliciosas.', 'Añade el pollo cocinado, mezcla para integrar todo y agrega la cucharada de ajonjolí.', 'Truco: También puedes condimentar un poco más con sal y pimienta al gusto.', '¡Listo! Ya puedes servir tu receta de fajitas de pollo con brócoli y zanahoria acompañada de tortillas de maíz o de harina. Como ves, es un platillo muy rico y saludable, además de rápido y fácil de hacer.', 'Si te ha gustado la receta de Fajitas de pollo con brócoli y zanahoria, te sugerimos que entres en nuestra categoría de Recetas de Pollo. También puedes visitar una selección de las mejores recetas mexicanas.', 'Aproximadamente, 100 gramos de fajitas de pollo con brócoli y zanahoria poseen 180 calorías, de manera que estamos ante un plato con un bajo aporte calórico, ideal para perder peso o mantener la línea. Por otro lado, se trata de una receta rica en carbohidratos, proteínas, vitaminas y minerales, por lo que es perfecta para toda la familia.', 'Puedes acompañar este plato con otras recetas igualmente saludables, como estas:', 'Sube la foto de tu Receta de Fajitas de pollo con brócoli y zanahoria']"
Receta de Codorniz en escabeche,https://cdn0.recetasgratis.net/es/posts/8/5/5/codorniz_en_escabeche_74558_600.jpg,2 comensales,45m,Dificultad baja,"['2 codornices', '2 cebolletas frescas', '2 hojas de laurel', '1 pellizco de pimienta negra molida', '3 vasos de agua', '1 vaso pequeño de vinagre', '3 cucharadas soperas de aceite de oliva', 'sal al gusto', '2 zanahorias', '1 cucharada postre de romero', '1 cucharada postre de tomillo', '1 cucharada postre de pimentón', 'Pimienta negra en granos']","['Pon a calentar aceite en una olla. Sella las codornices hasta que doren por ambas partes y resérvalas.', 'Pela y corta la zanahoria en tiras anchas, así como la cebolleta en mitades grandes. Sofríe en la olla a fuego medio durante 4 minutos y remueve para que no se quemen. Añade luego las hojas de laurel, las pimientas en grano y el resto de las hierbas molidas: romero, tomillo, pimienta negra y pimentón.', 'Remueve y, seguidamente, añade el vinagre y el agua. Deja que empiece a hervir, dale un punto de sal al gusto.', 'Introduce las codornices en la olla y tapa para dejar cocer a fuego bajo durante 35 minutos. La codorniz no suele ser tan dura como otras aves de caza que necesitan más tiempo al fuego.', 'Sirve las codornices en escabeche y disfruta de un plato completo, ligero y sin grasa.', 'Si te ha gustado la receta de Codorniz en escabeche, te sugerimos que entres en nuestra categoría de Recetas de Codorniz. También puedes visitar una selección de las mejores recetas españolas.', 'Las codornices escabechadas son un plato muy conocido y preparado en Castilla-La Mancha, puede cocinarse en olla exprés o en una cazuela de barro a fuego lento. Como costumbre, las codornices se suelen servir con pimientos asados y patatas cocidas o fritas. ', 'Otras opciones de acompañamiento son una deliciosa ensalada de escarola y olivas o un arroz cocido. También puedes acompañar con rodajas de pan para mojarlas en la salsa del escabeche, ¡de cualquier manera te va a encantar!', 'Sube la foto de tu Receta de Codorniz en escabeche']"
Receta de Perdices en escabeche,https://cdn0.recetasgratis.net/es/posts/1/5/5/perdices_en_escabeche_74551_600.jpg,3 comensales,45m,Dificultad baja,"['2 perdices de granja', '2 zanahorias grandes', '1 patata grande', '1 cucharada postre de tomillo', '1 vaso de vino tinto', '2 vasos de agua', '1 vaso pequeño de vinagre suave', '3 dientes de ajo', 'Sal rosa en molinillo', '1 vaso pequeño de aceite de oliva', '1 rama de perejil fresco', '3 hojas de laurel', '1 cebolla fresca', '1 cebolla blanca', '1 cucharada postre de romero', '1 cucharada postre de pimentón', '1 cucharada postre de pimienta en grano']","['Prepara la perdiz limpiándola en su interior y quitándole completamente las plumas. Si fuese perdiz de caza, debes extraer la pluma y los posibles plomos que pueda contener incrustados.', 'Truco: Cocinar perdices cazadas requiere mucho más tiempo, puesto que con el plomo la carne se contrae al cazarla y resulta más dura.', 'Vierte un buen chorro de aceite en una olla a presión, parte las perdices por la mitad y séllalas cuando el aceite esté bien caliente junto con los dientes de ajo en camisa (con su piel). Cuando doren las perdices, sácalas y reserva.', 'Truco: Da un golpe al diente de ajo para que se casque un poco y suelte su sabor al sofreírlo.', 'Pela y corta la patata en gajos anchos, al igual que la cebolla y la cebolleta fresca. Corta la zanahoria en trozos grandes transversales. Añade las verduras y las hojas de laurel a la olla donde doraste las perdices y sofríelas por cuatro minutos. Remueve de vez en cuando. ', 'Trascurrido este tiempo, añade sobre el sofrito de verduras el perejil picado, el romero, el tomillo, el pimentón y la pimienta. Da un toque de sal y remueve. Deja un minuto más. ', 'Vierte también en la olla el vino tinto. Deja que hierva un minuto y añade el vinagre para escabechar las perdices.', 'Truco: Puedes prescindir del vino, pero lo usamos para darle un sabor más suculento al escabeche.', 'Vierte el agua para que vaya formándose un caldo. Deja que rompa a hervir y agrega las perdices. Prueba de sal, cierra la olla y deja que se cocine por media hora a fuego medio.', 'Una vez ya hechas las perdices en escabeche, deja que reposen un rato antes de servirlas en la mesa. Este plato se puede tomar en frío o en caliente, de ambas formas estará delicioso. ', 'Si te ha gustado la receta de Perdices en escabeche, te sugerimos que entres en nuestra categoría de Recetas de Perdiz.', 'Desde tiempos remotos, escabechar ciertos alimentos era muy habitual, puesto que era el medio mas efectivo para que durasen más tiempo sin que se estropeasen. La gran proporción de vinagre permitía que los alimentos no se descompusieran. ', 'Con el paso del tiempo, este modo de escabeche ha ido evolucionando y hoy en día es reconocido por todo el mundo como una especialidad de la cocina castellana-manchega. La perdiz escabechada es uno de los grandes representantes de esta tradición.', 'Para servirlo de la forma más deliciosa y lucirte, puedes preparar tu propio pan casero y acompañar el plato con una ensalada de repara tu propio pan si quieres lucir este plato y una buena ensalada de escarola y olivas. ', 'Sube la foto de tu Receta de Perdices en escabeche']"
Receta de Chow fan de pollo,https://cdn0.recetasgratis.net/es/posts/7/1/5/chow_fan_de_pollo_74517_600.jpg,4 comensales,1h 30m,Dificultad baja,"['300 gramos de arroz de grano largo fino', '2 pechugas de pollo', '2 cebollas de verdeo', '1 cebolla', '1 pimiento rojo', '1 zanahoria', '3 huevos', '1 cucharadita de jenigre rallado (opcional)', '50 centímetros cúbicos de salsa de soja', '1 cucharadita de azúcar', 'Aceite de oliva', '1 pizca de sal', '1 pizca de pimienta blanca']","['Cocina el arroz en abundante agua. Cuando ya este cocido, déjalo reposar y ve mezclándolo cada tanto para que no se pegue. Reserva y continúa con los demás ingredientes de chow fan de pollo.', 'Truco: La proporción que debes usar es de medio kilo de arroz por cada litro de agua.', 'Corta en cubos bien pequeños las 2 pechugas de pollo.', 'Coloca un chorrito de aceite en una cacerola o wok. Cuando esté caliente, coloca los cubitos de pollo y remuévelos para que se sellen de todos lados. Una vez sellados, agrega unos 50 cc de salsa de soja, una cucharadita de azúcar, un poco de pimienta blanca molida y una cucharadita de jengibre. Revuelve y cocina por 15 minutos. Retira el pollo y colócalo en una fuente. Reserva.', 'En el wok donde cocinaste el pollo, y con el fondo de cocción que quedó, coloca un chorrito de aceite, deja que caliente y echa todas las verduras bien picadas: cebolla, cebolla de verdeo, zanahoria y pimiento rojo. Rehoga y añade 1 cucharada de azúcar. Revuelve y continúa rehogando hasta que las verduras estén apenas doradas. Retira y reserva en la misma fuente donde colocaste el pollo.', 'Coloca nuevamente aceite en el wok (no debes lavarlo entre los pasos). Bate apenas los huevos en un bol y sálalos a tu gusto. Échalos en el wok caliente y revuélvelos bien con una cuchara de madera. Cuando se empiece a secar tanto la clara como la yema, retíralos del wok. Reserva.', 'De esta forma, ya tienes todos los ingredientes del chow fan de pollo cocidos por separado. Ahora, en el wok limpio y a fuego fuerte arroja un chorrito de aceite y saltea en él el arroz. Luego, añade arriba los huevos, los vegetales, el pollo, y revuelve.', 'Sirve el chow fan de pollo y verduras en un plato, agrega salsa de soja a gusto y un poco de aceite de oliva. ¡Disfruta!', 'Si te ha gustado la receta de Chow fan de pollo, te sugerimos que entres en nuestra categoría de Recetas de Pollo. También puedes visitar una selección de las mejores recetas chinas.', 'El arroz frito chino se puede preparar de innumerables maneras y, aunque el chofán de pollo es una de las más populares, también puede hacerse chow fan de carne, de cerdo, de camarones, chow fan vegetariano o mixto. Solo tienes que cambiar los ingredientes y probar los que más te gusten en tu chaw fan o chao fan.', 'Si quieres conocer más recetas de comida china y disfrutar en casa como si estuvieras en tu restaurante chino favorito, solo tienes que seguir algunas de nuestras favoritas:', 'Sube la foto de tu Receta de Chow fan de pollo']"
Receta de Pollo a la Pantoja,https://cdn0.recetasgratis.net/es/posts/4/3/4/pollo_a_la_pantoja_74434_600.jpg,4 comensales,1h 30m,Dificultad media,"['1 pimiento verde mediano', '4 tomates maduros', '1 puerro', '1 trozo de cebolla', '2 dientes de ajo', '2 cayenas', '2 cucharadas de postre de pimienta negra en grano', '3 vasos de caldo de pollo', '1 taza de harina común (140 gramos)', '1 vaso pequeño de tomate frito', '1 rama de romero fresco', '1 vaso de cerveza rubia', '2 pellizcos de comino en polvo', '1 pollo deshuesado', '2 vasos de aceite de girasol', '1 hoja de laurel', '2 pellizcos de sal', '2 pellizcos de pimentón ahumado o de la vera']","['Trocea las verduras en pedazos pequeños, ya que así se cocinarán más rápido. Una vez que estén troceadas, resérvalas para continuar con la receta de pollo a la Pantoja.', 'Truco: Deberás retirar antes la piel de los tomates y, después, trocearlos. Para pelarlos, te recomendamos hacerles un corte en cruz y escaldarlos unos segundos.', 'Deshuesa el pollo, retira la piel y trocéalo. Luego, añade un punto de sal al gusto y pásalo por la harina para dejarlo bien rebozado.', 'Truco: Para evitar que la harina se esparza puedes añadir los trozos de pollo en una bolsa, agregar la harina y mover la bolsa.', 'Pon una sartén profunda al fuego con el aceite. Cuando veas que el aceite humea, añade el pollo enharinado y dora ligeramente las piezas, dándoles la vuelta para sellarlas por fuera. Retira la carne y resérvala.', 'En el mismo aceite de la sarten, sofríe el pimiento, el puerro, la cebolla y el ajo. Pasados 3 minutos, añade el tomate, remueve y agrega sal al gusto. Cocina durante 2 minutos más.', 'Cuando tengas el sofrito listo, retira las verduras con un escurridor o rasera para evitar coger demasiado aceite y añádelas al vaso de la batidora o licuadora. Tritúralas hasta obtener un puré bien fino, así el pollo a la Pantoja te quedará con esa salsa que tanto nos gusta.', 'Vierte el caldo de pollo en una olla a presión y deja que se caliente. Una vez que entre en ebullición, agrega el puré de verdura, remueve, mezcla un poco y deja que continúe hirviendo.', 'Consulta nuestra receta para saber cómo hacer caldo de pollo de la abuela.', 'Añade las especias, la rama de romero y el laurel y mezcla. Por último, vierte el vaso de cerveza y nuevamente deja hervir. Aunque esta receta tiene bastantes pasos, como ves no es complicada.', 'Añade el pollo al caldo hirviendo y prueba de sal por si tuvieses que rectificar. Cierra la olla y deja cocer 20 minutos. Si no tienes olla exprés, los pasos son los mismos, lo único que debes tener en cuenta es que en olla convencional el tiempo de cocción puede ser de 40 minutos a fuego lento, removiendo de vez en cuando.', 'Acompaña este plato con un buen vino de crianza y pan de hogaza para mojar y saborear su deliciosa salsa. La receta de pollo a la Pantoja te gustará tanto, que se convertirá en una de tus favoritas.', 'Si te ha gustado la receta de Pollo a la Pantoja, te sugerimos que entres en nuestra categoría de Recetas de Pollo. También puedes visitar una selección de las mejores recetas españolas.', 'El pan no es el único acompañamiento posible para esta increíble receta de pollo a la Pantoja, también te recomendamos cocinar unas patatas con alguna de estas recetas:', 'El arroz blanco hervido o una ensalada verde también son excelentes acompañamientos.', 'Sube la foto de tu Receta de Pollo a la Pantoja']"
Receta de Curry japonés,https://cdn0.recetasgratis.net/es/posts/0/3/4/curry_japones_74430_600.jpg,4 comensales,1h 30m,Dificultad media,"['600 gramos de pechuga de pollo', '1 litro de agua', '500 mililitros de caldo de pollo', '1 cebolla', '2 zanahorias', '100 gramos de judías verdes o edamame', '150 gramos de setas shitake o champiñones', '1 chorro de aceite de girasol', '1 pizca de sal', '1 pizca de pimienta', '4 cucharadas soperas de mantequilla', '2 cucharadas soperas de harina', '2 cucharadas soperas de garam masala o harissa o 1 pastilla de curry japonés']","['Lava las verduras y córtalas en trozos. Las judías se pueden cortar en trozos pequeños o en tiras. Limpia las pechugas de pollo y córtalas en cuadrados pequeños.', 'Pon una sartén con un chorro de aceite a fuego medio y añade la cebolla cuando esté caliente. Saltéala durante un par de minutos, agrega el pollo y dóralo.', 'Prepara la salsa de curry. Para ello, en una sartén pon la mantequilla, cuando esté derretida añade la harina y remueve como si hiciieras una bechamel.', 'Incorpora las dos cucharadas de harissa o de garam masala, remueve para que se mezcle bien y ve añadiendo agua hasta que quede como una crema espesa. Esta es la forma de hacer curry japonés sin pastilla. Ahora bien, si consigues encontrar pastillas de curry japonés, te recomendamos añadir primero unos 20 gramos, probar y decidir si agregas un poco más.', 'Añade las verduras a la cazuela donde tienes el pollo, cúbrelo todo con el caldo de pollo y un poco de agua y deja cocinar unos 10 minutos. Agrega la pasta de curry y mezcla. Se puede poner toda o la mitad si no te gusta muy fuerte.', 'Saltea las setas en una sartén aparte con un poco de aceite. Cuando estén hechas, añádelas a la cazuela con el pollo.', 'Deja que se cocine todo junto unos 15-20 minutos. Añade más agua si es necesario o si queda muy espesa la salsa. Pruébala de sabor y si estuviera fuerte añade agua.', 'Cuece el arroz que acompañar el curry japonés. Puede usar arroz bomba o alargado. Retíralo cuando esté cocido y escúrrelo.', 'Una vez que esté tierno el pollo y la salsa lista, apaga el fuego y sirve el plato con un poco de arroz cocido. ¡Lista tu receta de curry japonés! Como ves, puedes hacerla con pastilla o sin pastilla, ya que hoy en día podemos conseguir alternativas que nos permiten disfrutar de todo el sabor de este plato.', 'Si te ha gustado la receta de Curry japonés, te sugerimos que entres en nuestra categoría de Recetas de Pollo. También puedes visitar una selección de las mejores recetas japonesas.', 'La receta de curry japonés se puede servir con muchos más acompañamientos. Puedes aprovechar y elaborar otras recetas japonesas para servir un menú completo, como las siguientes:', 'Y de postre, ¿qué te parece bizcocho japonés?', 'Sube la foto de tu Receta de Curry japonés']"
